------Generation 0------
Rule  1: 13b12f7121, Class:  0, CF:  1, Len: 10, Fitness_tra: 16
Rule 16: 77b71e1777, Class:  1, CF:0.965712, Len: 10, Fitness_tra: -24
Rule 17: b47136b174, Class:  0, CF:0.985636, Len: 10, Fitness_tra: 0
Rule 18: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 6
Rule 19: 424441b442, Class:  1, CF:0.996501, Len: 10, Fitness_tra: 2
Rule 20: b11416b142, Class:  0, CF:0.633638, Len: 10, Fitness_tra: 0
Rule 21: 84113ab117, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 2124361447, Class:  0, CF:0.99898, Len: 10, Fitness_tra: 1
Rule 23: b2221a7bbb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 72b4512477, Class:  1, CF:0.98307, Len: 10, Fitness_tra: 0
Rule 25: 7bbb452441, Class:  1, CF:0.998515, Len: 10, Fitness_tra: 0
Rule 26: 24b7152214, Class:  1, CF:0.976504, Len: 10, Fitness_tra: 0
Rule 27: 72241d74b2, Class:  1, CF:0.925361, Len: 10, Fitness_tra: 0
Rule 28: 42774e4b71, Class:  1, CF:0.349346, Len: 10, Fitness_tra: 0
Rule 29: 4172814144, Class:  1, CF:0.995014, Len: 10, Fitness_tra: 0
Rule 30: 41bbd34218, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 742b257212, Class:  1, CF:0.986487, Len: 10, Fitness_tra: 0
Rule 32: 7244254b42, Class:  1, CF:0.824662, Len: 10, Fitness_tra: 0
Rule 33: c217d94857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1221112b22, Class:  1, CF:0.719019, Len: 10, Fitness_tra: 0
Rule 35: 24b755b74b, Class:  1, CF:0.954536, Len: 10, Fitness_tra: 0
Rule 36: b222294447, Class:  1, CF:0.981566, Len: 10, Fitness_tra: 0
Rule 37: 81522d131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 42278a212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2b14c82271, Class:  1, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 40: 4217517712, Class:  1, CF:0.863702, Len: 10, Fitness_tra: 0
Rule 41: b82b81b714, Class:  1, CF:0.934568, Len: 10, Fitness_tra: 0
Rule 42: 77b751422b, Class:  1, CF:0.999544, Len: 10, Fitness_tra: 0
Rule 43: 444711b127, Class:  1, CF:0.96702, Len: 10, Fitness_tra: 0
Rule 44: 1712817b74, Class:  1, CF:0.945719, Len: 10, Fitness_tra: 0
Rule 45: c2121a79dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b11481bbb7, Class:  1, CF:0.971453, Len: 10, Fitness_tra: 0
Rule 47: 74b2df71bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b2b2314214, Class:  1, CF:0.943736, Len: 10, Fitness_tra: 0
Rule 49: 4772134147, Class:  1, CF:0.695048, Len: 10, Fitness_tra: 0
Rule 50: b42714bb47, Class:  1, CF:0.908138, Len: 10, Fitness_tra: 0
Rule 51: 24bb56414d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 722252b221, Class:  1, CF:0.987078, Len: 10, Fitness_tra: 0
Rule 53: cc4b16b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2214152817, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 2227132771, Class:  0, CF:0.288206, Len: 10, Fitness_tra: 0
Rule 56: c442137c12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 1a51cd1e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 27171647b1, Class:  0, CF:0.785414, Len: 10, Fitness_tra: 0
Rule 59: b7123ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 431755baa9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 17b4252215, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 787b5571b2, Class:  0, CF:0.792585, Len: 10, Fitness_tra: 0
Rule 63: 2c4253b272, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 7b721a1244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: b27b554227, Class:  1, CF:0.991914, Len: 10, Fitness_tra: 0
Rule 66: 4174831b74, Class:  1, CF:0.982035, Len: 10, Fitness_tra: 1
Rule 67: 1b2233447b, Class:  1, CF:0.770328, Len: 10, Fitness_tra: 0
Rule 68: 2f1b211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2114334482, Class:  1, CF:0.999345, Len: 10, Fitness_tra: 0
Rule 70: 27b419b411, Class:  1, CF:0.984843, Len: 10, Fitness_tra: -1
Rule 71: 4b229312bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 21271671d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7247512414, Class:  1, CF:0.990284, Len: 10, Fitness_tra: 0
Rule 74: 414b552177, Class:  1, CF:0.978074, Len: 10, Fitness_tra: 0
Rule 75: 77b4d31b7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 1121532772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 211b1524b2, Class:  1, CF:0.959045, Len: 10, Fitness_tra: 0
Rule 78: 2211564141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7b141f1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 272b117221, Class:  1, CF:0.970459, Len: 10, Fitness_tra: 0
Rule 81: 21cb13b154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 4142812b72, Class:  1, CF:0.982931, Len: 10, Fitness_tra: 0
Rule 83: 4114154257, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 2b1b19142b, Class:  1, CF:0.989173, Len: 10, Fitness_tra: -171
Rule 85: 47445e74b4, Class:  1, CF:0.974809, Len: 10, Fitness_tra: 0
Rule 86: 71bb59b421, Class:  1, CF:0.99397, Len: 10, Fitness_tra: -4
Rule 87: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 49
Rule 88: bb14211244, Class:  1, CF:0.997981, Len: 10, Fitness_tra: 38
Rule 89: c11b117c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2512417174, Class:  1, CF:0.761341, Len: 10, Fitness_tra: 0
Rule 91: 74b21f7ab5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 121195bc78, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 432735b2a9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 13b41db421, Class:  1, CF:0.995619, Len: 10, Fitness_tra: 0
Rule 95: 4117d9b8a7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 83213ab111, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 97: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 2
Rule 98: b7ba16b412, Class:  0, CF:0.929827, Len: 10, Fitness_tra: 0
Rule 99: a1c2815b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 8f475d4333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.8776
------Result------
Miss_rate(tra)	:97.8776
Miss_rate(tst)	:96.1609
ARL				:10

------Generation 3------
Rule  1: 11411d7717, Class:  1, CF:0.983808, Len: 10, Fitness_tra: -514
Rule  2: b1b441b411, Class:  1, CF:0.963087, Len: 10, Fitness_tra: 398
Rule  3: 412185b241, Class:  1, CF:0.999672, Len: 10, Fitness_tra: 260
Rule  4: 4cb11112b2, Class:  1, CF:0.904203, Len: 10, Fitness_tra: -53
Rule  5: bb11812212, Class:  1, CF:0.999188, Len: 10, Fitness_tra: 130
Rule  6: 1e1211b111, Class:  0, CF:0.998386, Len: 10, Fitness_tra: 133
Rule  7: 2127111422, Class:  1, CF:0.889573, Len: 10, Fitness_tra: 250
Rule  8: 2141d9b887, Class:  1, CF:  1, Len: 10, Fitness_tra: 54
Rule  9: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 42
Rule 10: bb14211244, Class:  1, CF:0.997981, Len: 10, Fitness_tra: 147
Rule 11: 121195bc78, Class:  1, CF:  1, Len: 10, Fitness_tra: 11
Rule 12: 7cb7111472, Class:  1, CF:0.899978, Len: 10, Fitness_tra: 39
Rule 13: 13b12f7121, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 14: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 21
Rule 15: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 3
Rule 16: 424441b442, Class:  1, CF:0.996501, Len: 10, Fitness_tra: 20
Rule 17: 4174831b74, Class:  1, CF:0.982035, Len: 10, Fitness_tra: 1
Rule 18: 2124361447, Class:  0, CF:0.99898, Len: 10, Fitness_tra: 1
Rule 19: 83213ab111, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 8f475d4333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a1c2815b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b2221a7bbb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 72b4512477, Class:  1, CF:0.98307, Len: 10, Fitness_tra: 0
Rule 24: 7bbb452441, Class:  1, CF:0.998515, Len: 10, Fitness_tra: 0
Rule 25: 24b7152214, Class:  1, CF:0.976504, Len: 10, Fitness_tra: 0
Rule 26: 72241d74b2, Class:  1, CF:0.925361, Len: 10, Fitness_tra: 0
Rule 27: 42774e4b71, Class:  1, CF:0.349346, Len: 10, Fitness_tra: 0
Rule 28: 4172814144, Class:  1, CF:0.995014, Len: 10, Fitness_tra: 0
Rule 29: 41bbd34218, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 742b257212, Class:  1, CF:0.986487, Len: 10, Fitness_tra: 0
Rule 31: 7244254b42, Class:  1, CF:0.824662, Len: 10, Fitness_tra: 0
Rule 32: c217d94857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1221112b22, Class:  1, CF:0.719019, Len: 10, Fitness_tra: 2
Rule 34: 24b755b74b, Class:  1, CF:0.954536, Len: 10, Fitness_tra: 0
Rule 35: b222294447, Class:  1, CF:0.981566, Len: 10, Fitness_tra: 0
Rule 36: 81522d131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 42278a212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2b14c82271, Class:  1, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 39: 4217517712, Class:  1, CF:0.863702, Len: 10, Fitness_tra: 0
Rule 40: b82b81b714, Class:  1, CF:0.934568, Len: 10, Fitness_tra: 0
Rule 41: 77b751422b, Class:  1, CF:0.999544, Len: 10, Fitness_tra: 0
Rule 42: 444711b127, Class:  1, CF:0.96702, Len: 10, Fitness_tra: 0
Rule 43: 1712817b74, Class:  1, CF:0.945719, Len: 10, Fitness_tra: 0
Rule 44: c2121a79dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b11481bbb7, Class:  1, CF:0.971453, Len: 10, Fitness_tra: 0
Rule 46: 74b2df71bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b2314214, Class:  1, CF:0.943736, Len: 10, Fitness_tra: 0
Rule 48: 4772134147, Class:  1, CF:0.695048, Len: 10, Fitness_tra: 0
Rule 49: b42714bb47, Class:  1, CF:0.908138, Len: 10, Fitness_tra: 0
Rule 50: 24bb56414d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722252b221, Class:  1, CF:0.987078, Len: 10, Fitness_tra: 0
Rule 52: cc4b16b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2214152817, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2227132771, Class:  0, CF:0.288206, Len: 10, Fitness_tra: 0
Rule 55: c442137c12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1a51cd1e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27171647b1, Class:  0, CF:0.785414, Len: 10, Fitness_tra: 0
Rule 58: b7123ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 431755baa9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 17b4252215, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 787b5571b2, Class:  0, CF:0.792585, Len: 10, Fitness_tra: 0
Rule 62: 2c4253b272, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 7b721a1244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: b27b554227, Class:  1, CF:0.991914, Len: 10, Fitness_tra: 1
Rule 65: b47136b174, Class:  0, CF:0.985636, Len: 10, Fitness_tra: 1
Rule 66: 1b2233447b, Class:  1, CF:0.770328, Len: 10, Fitness_tra: 0
Rule 67: 2f1b211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2114334482, Class:  1, CF:0.999345, Len: 10, Fitness_tra: 0
Rule 69: b7ba16b412, Class:  0, CF:0.929827, Len: 10, Fitness_tra: 0
Rule 70: 4b229312bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 21271671d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7247512414, Class:  1, CF:0.990284, Len: 10, Fitness_tra: 0
Rule 73: 414b552177, Class:  1, CF:0.978074, Len: 10, Fitness_tra: 0
Rule 74: 77b4d31b7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 1121532772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 211b1524b2, Class:  1, CF:0.959045, Len: 10, Fitness_tra: -14
Rule 77: 2211564141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b141f1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 272b117221, Class:  1, CF:0.970459, Len: 10, Fitness_tra: 0
Rule 80: 21cb13b154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 21471528c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 1518312277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 18b71d2771, Class:  1, CF:0.136366, Len: 10, Fitness_tra: 0
Rule 84: 1122561271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 22224a4171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 2412312152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 41111d411d, Class:  1, CF:0.999385, Len: 10, Fitness_tra: 43
Rule 88: 7112331712, Class:  0, CF:0.00481975, Len: 10, Fitness_tra: 3
Rule 89: 77112a22b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 444111272b, Class:  1, CF:0.94177, Len: 10, Fitness_tra: 23
Rule 91: 2c243114b7, Class:  1, CF:0.751374, Len: 10, Fitness_tra: 1
Rule 92: 13b231b2a1, Class:  1, CF:0.952224, Len: 10, Fitness_tra: -187
Rule 93: 21471274d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 2b11d1b212, Class:  1, CF:0.999762, Len: 10, Fitness_tra: 3
Rule 95: b7ba152d19, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 12112f1a27, Class:  0, CF:  1, Len: 10, Fitness_tra: 17
Rule 97: 2712d17a2d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 897bb54422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1141d97727, Class:  1, CF:0.997255, Len: 10, Fitness_tra: 31
Rule100: 5bb233b471, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.5714
------Result------
Miss_rate(tra)	:97.5714
Miss_rate(tst)	:95.064
ARL				:10

------Generation 4------
Rule  1: b1b441b411, Class:  1, CF:0.963087, Len: 10, Fitness_tra: 320
Rule  2: 412185b241, Class:  1, CF:0.999672, Len: 10, Fitness_tra: 30
Rule  3: 2127111422, Class:  1, CF:0.889573, Len: 10, Fitness_tra: 240
Rule  4: bb14211244, Class:  1, CF:0.997981, Len: 10, Fitness_tra: 111
Rule  5: 1e1211b111, Class:  0, CF:0.998386, Len: 10, Fitness_tra: 112
Rule  6: bb11812212, Class:  1, CF:0.999188, Len: 10, Fitness_tra: 122
Rule  7: 2141d9b887, Class:  1, CF:  1, Len: 10, Fitness_tra: 4
Rule  8: 41111d411d, Class:  1, CF:0.999385, Len: 10, Fitness_tra: 16
Rule  9: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 48
Rule 10: 7cb7111472, Class:  1, CF:0.899978, Len: 10, Fitness_tra: 42
Rule 11: 1141d97727, Class:  1, CF:0.997255, Len: 10, Fitness_tra: 0
Rule 12: 444111272b, Class:  1, CF:0.94177, Len: 10, Fitness_tra: 20
Rule 13: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 16
Rule 14: 424441b442, Class:  1, CF:0.996501, Len: 10, Fitness_tra: 18
Rule 15: 12112f1a27, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 16: 121195bc78, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 17: 13b12f7121, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 2b11d1b212, Class:  1, CF:0.999762, Len: 10, Fitness_tra: 0
Rule 19: 7112331712, Class:  0, CF:0.00481975, Len: 10, Fitness_tra: 46
Rule 20: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 1
Rule 21: 1221112b22, Class:  1, CF:0.719019, Len: 10, Fitness_tra: 0
Rule 22: 83213ab111, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: b47136b174, Class:  0, CF:0.985636, Len: 10, Fitness_tra: 2
Rule 24: 4174831b74, Class:  1, CF:0.982035, Len: 10, Fitness_tra: 1
Rule 25: 2c243114b7, Class:  1, CF:0.751374, Len: 10, Fitness_tra: 1
Rule 26: b27b554227, Class:  1, CF:0.991914, Len: 10, Fitness_tra: 1
Rule 27: 2124361447, Class:  0, CF:0.99898, Len: 10, Fitness_tra: 0
Rule 28: 5bb233b471, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 41bbd34218, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 742b257212, Class:  1, CF:0.986487, Len: 10, Fitness_tra: 0
Rule 31: 7244254b42, Class:  1, CF:0.824662, Len: 10, Fitness_tra: 0
Rule 32: c217d94857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4172814144, Class:  1, CF:0.995014, Len: 10, Fitness_tra: 0
Rule 34: 24b755b74b, Class:  1, CF:0.954536, Len: 10, Fitness_tra: 0
Rule 35: b222294447, Class:  1, CF:0.981566, Len: 10, Fitness_tra: 0
Rule 36: 81522d131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 42278a212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2b14c82271, Class:  1, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 39: 4217517712, Class:  1, CF:0.863702, Len: 10, Fitness_tra: 0
Rule 40: b82b81b714, Class:  1, CF:0.934568, Len: 10, Fitness_tra: 0
Rule 41: 77b751422b, Class:  1, CF:0.999544, Len: 10, Fitness_tra: 0
Rule 42: 444711b127, Class:  1, CF:0.96702, Len: 10, Fitness_tra: 0
Rule 43: 1712817b74, Class:  1, CF:0.945719, Len: 10, Fitness_tra: 0
Rule 44: c2121a79dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b11481bbb7, Class:  1, CF:0.971453, Len: 10, Fitness_tra: 0
Rule 46: 74b2df71bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b2314214, Class:  1, CF:0.943736, Len: 10, Fitness_tra: 0
Rule 48: 4772134147, Class:  1, CF:0.695048, Len: 10, Fitness_tra: 0
Rule 49: b42714bb47, Class:  1, CF:0.908138, Len: 10, Fitness_tra: 0
Rule 50: 24bb56414d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722252b221, Class:  1, CF:0.987078, Len: 10, Fitness_tra: 0
Rule 52: cc4b16b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2214152817, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2227132771, Class:  0, CF:0.288206, Len: 10, Fitness_tra: 0
Rule 55: c442137c12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1a51cd1e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27171647b1, Class:  0, CF:0.785414, Len: 10, Fitness_tra: 0
Rule 58: b7123ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 431755baa9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 17b4252215, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 787b5571b2, Class:  0, CF:0.792585, Len: 10, Fitness_tra: 0
Rule 62: 2c4253b272, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 7b721a1244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 8f475d4333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a1c2815b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1b2233447b, Class:  1, CF:0.770328, Len: 10, Fitness_tra: 0
Rule 67: 2f1b211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2114334482, Class:  1, CF:0.999345, Len: 10, Fitness_tra: 0
Rule 69: b7ba16b412, Class:  0, CF:0.929827, Len: 10, Fitness_tra: 0
Rule 70: 4b229312bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 21271671d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7247512414, Class:  1, CF:0.990284, Len: 10, Fitness_tra: 0
Rule 73: 414b552177, Class:  1, CF:0.978074, Len: 10, Fitness_tra: 0
Rule 74: 77b4d31b7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 1121532772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 897bb54422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2211564141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b141f1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 272b117221, Class:  1, CF:0.970459, Len: 10, Fitness_tra: 0
Rule 80: 21cb13b154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: b41125174b, Class:  1, CF:0.975572, Len: 10, Fitness_tra: 1043
Rule 82: b4b2fa2444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 4274312711, Class:  1, CF:0.39714, Len: 10, Fitness_tra: 0
Rule 84: 22211f1124, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 85: 1174594274, Class:  1, CF:0.959985, Len: 10, Fitness_tra: 0
Rule 86: 142b1f1411, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule 87: 42b44e4441, Class:  1, CF:0.957854, Len: 10, Fitness_tra: 0
Rule 88: 747b564b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 17b759471b, Class:  1, CF:0.644974, Len: 10, Fitness_tra: -72
Rule 90: 27b4192447, Class:  1, CF:0.99766, Len: 10, Fitness_tra: 0
Rule 91: b1b149b411, Class:  1, CF:0.998677, Len: 10, Fitness_tra: -243
Rule 92: 44c711baa7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 4e411d411d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 78bbdf7ab4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7b041f1b7b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 104be6bb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b41713b717, Class:  1, CF:0.4815, Len: 10, Fitness_tra: 0
Rule 98: 41116d4114, Class:  0, CF:0.531849, Len: 10, Fitness_tra: 1215
Rule 99: 21b1d9772d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 122111bb78, Class:  1, CF:0.352494, Len: 10, Fitness_tra: 2
------Current------
Miss_rate(tra)	:84.7755
------Result------
Miss_rate(tra)	:84.7755
Miss_rate(tst)	:69.287
ARL				:9.98795

------Generation 5------
Rule  1: b1b441b411, Class:  1, CF:0.963087, Len: 10, Fitness_tra: 320
Rule  2: 412185b241, Class:  1, CF:0.999672, Len: 10, Fitness_tra: 30
Rule  3: 2127111422, Class:  1, CF:0.889573, Len: 10, Fitness_tra: 240
Rule  4: bb14211244, Class:  1, CF:0.997981, Len: 10, Fitness_tra: 111
Rule  5: 1e1211b111, Class:  0, CF:0.998386, Len: 10, Fitness_tra: 112
Rule  6: bb11812212, Class:  1, CF:0.999188, Len: 10, Fitness_tra: 122
Rule  7: 2141d9b887, Class:  1, CF:  1, Len: 10, Fitness_tra: 4
Rule  8: 41111d411d, Class:  1, CF:0.999385, Len: 10, Fitness_tra: 16
Rule  9: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 48
Rule 10: 7cb7111472, Class:  1, CF:0.899978, Len: 10, Fitness_tra: 42
Rule 11: 1141d97727, Class:  1, CF:0.997255, Len: 10, Fitness_tra: 0
Rule 12: 444111272b, Class:  1, CF:0.94177, Len: 10, Fitness_tra: 20
Rule 13: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 16
Rule 14: 424441b442, Class:  1, CF:0.996501, Len: 10, Fitness_tra: 18
Rule 15: 12112f1a27, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 16: 121195bc78, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 17: 13b12f7121, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 2b11d1b212, Class:  1, CF:0.999762, Len: 10, Fitness_tra: 0
Rule 19: 7112331712, Class:  0, CF:0.00481975, Len: 10, Fitness_tra: 46
Rule 20: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 1
Rule 21: 1221112b22, Class:  1, CF:0.719019, Len: 10, Fitness_tra: 0
Rule 22: 83213ab111, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: b47136b174, Class:  0, CF:0.985636, Len: 10, Fitness_tra: 2
Rule 24: 4174831b74, Class:  1, CF:0.982035, Len: 10, Fitness_tra: 1
Rule 25: 2c243114b7, Class:  1, CF:0.751374, Len: 10, Fitness_tra: 1
Rule 26: b27b554227, Class:  1, CF:0.991914, Len: 10, Fitness_tra: 1
Rule 27: 2124361447, Class:  0, CF:0.99898, Len: 10, Fitness_tra: 0
Rule 28: 5bb233b471, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 41bbd34218, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 742b257212, Class:  1, CF:0.986487, Len: 10, Fitness_tra: 0
Rule 31: 7244254b42, Class:  1, CF:0.824662, Len: 10, Fitness_tra: 0
