------Generation 0------
Rule  1: 7217132c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 7142c11b21, Class:  1, CF:0.958707, Len: 10, Fitness_tra: 36
Rule 16: b141517124, Class:  1, CF:0.999735, Len: 10, Fitness_tra: 15
Rule 17: 4b2112477b, Class:  1, CF:0.991915, Len: 10, Fitness_tra: 16
Rule 18: b711517b2b, Class:  1, CF:0.995757, Len: 10, Fitness_tra: 13
Rule 19: b217281bb4, Class:  1, CF:0.325501, Len: 10, Fitness_tra: 11
Rule 20: 254181227b, Class:  1, CF:0.999283, Len: 10, Fitness_tra: 3
Rule 21: 7442551414, Class:  1, CF:0.967528, Len: 10, Fitness_tra: -8
Rule 22: 74121a1b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 23: 4771134bb7, Class:  0, CF:0.409601, Len: 10, Fitness_tra: 1
Rule 24: b2111f4147, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 25: b427231b72, Class:  0, CF:0.112629, Len: 10, Fitness_tra: 1
Rule 26: b47b131774, Class:  0, CF:0.259961, Len: 10, Fitness_tra: 1
Rule 27: 1027514b2b, Class:  1, CF:0.73462, Len:  9, Fitness_tra: 0
Rule 28: 422b13b724, Class:  1, CF:0.159228, Len: 10, Fitness_tra: 0
Rule 29: 7447532b27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 2c2b1e4411, Class:  1, CF:0.660912, Len: 10, Fitness_tra: 0
Rule 31: 2172817414, Class:  1, CF:0.994817, Len: 10, Fitness_tra: 0
Rule 32: 422b53b524, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: b227532b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2177554b4b, Class:  1, CF:0.844628, Len: 10, Fitness_tra: 0
Rule 35: 1bb11a2147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 2c2116422b, Class:  0, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 37: 411711b744, Class:  1, CF:0.937748, Len: 10, Fitness_tra: 0
Rule 38: b4b4167b12, Class:  0, CF:0.97352, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b77251bbb7, Class:  1, CF:0.980953, Len: 10, Fitness_tra: 0
Rule 41: 2222517122, Class:  1, CF:0.99349, Len: 10, Fitness_tra: 0
Rule 42: 8157d1b154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 71b7831b27, Class:  1, CF:0.976018, Len: 10, Fitness_tra: 0
Rule 44: b1741f444b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 74443f71b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 71b1d34471, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 712719b247, Class:  1, CF:0.997491, Len: 10, Fitness_tra: 0
Rule 48: 24b1d17742, Class:  1, CF:0.999378, Len: 10, Fitness_tra: 0
Rule 49: 2224812b77, Class:  1, CF:0.904977, Len: 10, Fitness_tra: 0
Rule 50: 1c4b16b588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1447ce2722, Class:  1, CF:0.808791, Len: 10, Fitness_tra: 0
Rule 52: 4b24d52422, Class:  1, CF:0.9999, Len: 10, Fitness_tra: 0
Rule 53: 1447c12422, Class:  1, CF:0.995798, Len: 10, Fitness_tra: 0
Rule 54: 7712561bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2442c9b221, Class:  1, CF:0.993565, Len: 10, Fitness_tra: 0
Rule 56: 25b7837b11, Class:  1, CF:0.882399, Len: 10, Fitness_tra: 0
Rule 57: 14b72a147b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 15c1912d84, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 42811f7931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2424d3747b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 21bb5322b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 4b74162722, Class:  0, CF:0.923763, Len: 10, Fitness_tra: 0
Rule 63: 214b664111, Class:  0, CF:0.986828, Len: 10, Fitness_tra: 0
Rule 64: 2212962211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 241b5347b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 112b412b77, Class:  1, CF:0.819697, Len: 10, Fitness_tra: 0
Rule 67: 12722fb744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 7217132c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 1b74d12bb1, Class:  1, CF:0.937622, Len: 10, Fitness_tra: 0
Rule 70: 4cb225117b, Class:  1, CF:0.077962, Len: 10, Fitness_tra: 0
Rule 71: 1c24817111, Class:  0, CF:0.00266138, Len: 10, Fitness_tra: 0
Rule 72: 41b2832427, Class:  1, CF:0.995241, Len: 10, Fitness_tra: 0
Rule 73: 72bb15272b, Class:  1, CF:0.856717, Len: 10, Fitness_tra: 0
Rule 74: 1227c1714b, Class:  1, CF:0.924394, Len: 10, Fitness_tra: 0
Rule 75: 7b2b137712, Class:  1, CF:0.642736, Len: 10, Fitness_tra: 0
Rule 76: 4122231bb7, Class:  1, CF:0.251738, Len: 10, Fitness_tra: 0
Rule 77: 42b18f14bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4127e321b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c11d67829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2147332252, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 117b132b11, Class:  1, CF:0.380545, Len: 10, Fitness_tra: 0
Rule 83: 72b2194222, Class:  1, CF:0.988568, Len: 10, Fitness_tra: 0
Rule 84: 7112152727, Class:  1, CF:0.962732, Len: 10, Fitness_tra: 0
Rule 85: 787b1e444b, Class:  1, CF:0.0261984, Len: 10, Fitness_tra: 0
Rule 86: bc11892722, Class:  1, CF:0.962207, Len: 10, Fitness_tra: 0
Rule 87: 1112117177, Class:  1, CF:0.579101, Len: 10, Fitness_tra: -1
Rule 88: 417215747b, Class:  1, CF:0.984321, Len: 10, Fitness_tra: 0
Rule 89: 774223b412, Class:  1, CF:0.861458, Len: 10, Fitness_tra: 0
Rule 90: 111211b11d, Class:  1, CF:0.951906, Len: 10, Fitness_tra: 0
Rule 91: 844b014412, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 22cb5343b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 2c27564111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 771153bb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b244811b77, Class:  1, CF:0.859514, Len: 10, Fitness_tra: 2
Rule 96: 744723240b, Class:  1, CF:0.881447, Len:  9, Fitness_tra: 0
Rule 97: 714b167224, Class:  0, CF:0.988707, Len: 10, Fitness_tra: 0
Rule 98: 2212352812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 7442832427, Class:  1, CF:0.997682, Len: 10, Fitness_tra: 0
Rule100: 7448db11b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.7245
------Result------
Miss_rate(tra)	:52.7245
Miss_rate(tst)	:17.0018
ARL				:9.85227

------Generation 3------
Rule  1: 1217112311, Class:  0, CF:0.910097, Len: 10, Fitness_tra: 3269
Rule  2: 14111d7142, Class:  1, CF:0.926464, Len: 10, Fitness_tra: 2493
Rule  3: b14125b277, Class:  1, CF:0.999464, Len: 10, Fitness_tra: 589
Rule  4: 721123b222, Class:  1, CF:0.997983, Len: 10, Fitness_tra: 229
Rule  5: 1411137127, Class:  1, CF:0.71915, Len: 10, Fitness_tra: 117
Rule  6: 1214594172, Class:  0, CF:0.232573, Len: 10, Fitness_tra: 106
Rule  7: 444b81141b, Class:  1, CF:0.984345, Len: 10, Fitness_tra: 95
Rule  8: 7117117224, Class:  1, CF:0.994917, Len: 10, Fitness_tra: 89
Rule  9: b441831222, Class:  1, CF:0.999719, Len: 10, Fitness_tra: 75
Rule 10: 14b7c11142, Class:  1, CF:0.768914, Len: 10, Fitness_tra: 65
Rule 11: 21b1f31211, Class:  0, CF:  1, Len: 10, Fitness_tra: 48
Rule 12: 121711b241, Class:  1, CF:0.829035, Len: 10, Fitness_tra: 47
Rule 13: 1511191272, Class:  0, CF:0.275686, Len: 10, Fitness_tra: 43
Rule 14: bb4125b212, Class:  1, CF:0.999852, Len: 10, Fitness_tra: -37
Rule 15: 7142c11b21, Class:  1, CF:0.958707, Len: 10, Fitness_tra: 36
Rule 16: b141517124, Class:  1, CF:0.999735, Len: 10, Fitness_tra: 15
Rule 17: 4b2112477b, Class:  1, CF:0.991915, Len: 10, Fitness_tra: 16
Rule 18: b711517b2b, Class:  1, CF:0.995757, Len: 10, Fitness_tra: 13
Rule 19: b217281bb4, Class:  1, CF:0.325501, Len: 10, Fitness_tra: 11
Rule 20: 254181227b, Class:  1, CF:0.999283, Len: 10, Fitness_tra: 3
Rule 21: 7442551414, Class:  1, CF:0.967528, Len: 10, Fitness_tra: -8
Rule 22: 74121a1b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 23: 4771134bb7, Class:  0, CF:0.409601, Len: 10, Fitness_tra: 1
Rule 24: b2111f4147, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 25: b427231b72, Class:  0, CF:0.112629, Len: 10, Fitness_tra: 1
Rule 26: b47b131774, Class:  0, CF:0.259961, Len: 10, Fitness_tra: 1
Rule 27: 1027514b2b, Class:  1, CF:0.73462, Len:  9, Fitness_tra: 0
Rule 28: 422b13b724, Class:  1, CF:0.159228, Len: 10, Fitness_tra: 0
Rule 29: 7447532b27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 2c2b1e4411, Class:  1, CF:0.660912, Len: 10, Fitness_tra: 0
Rule 31: 2172817414, Class:  1, CF:0.994817, Len: 10, Fitness_tra: 0
Rule 32: 422b53b524, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: b227532b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2177554b4b, Class:  1, CF:0.844628, Len: 10, Fitness_tra: 0
Rule 35: 1bb11a2147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 2c2116422b, Class:  0, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 37: 411711b744, Class:  1, CF:0.937748, Len: 10, Fitness_tra: 0
Rule 38: b4b4167b12, Class:  0, CF:0.97352, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b77251bbb7, Class:  1, CF:0.980953, Len: 10, Fitness_tra: 0
Rule 41: 2222517122, Class:  1, CF:0.99349, Len: 10, Fitness_tra: 0
Rule 42: 8157d1b154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 71b7831b27, Class:  1, CF:0.976018, Len: 10, Fitness_tra: 0
Rule 44: b1741f444b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 74443f71b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 71b1d34471, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 712719b247, Class:  1, CF:0.997491, Len: 10, Fitness_tra: 0
Rule 48: 24b1d17742, Class:  1, CF:0.999378, Len: 10, Fitness_tra: 0
Rule 49: 2224812b77, Class:  1, CF:0.904977, Len: 10, Fitness_tra: 0
Rule 50: 1c4b16b588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1447ce2722, Class:  1, CF:0.808791, Len: 10, Fitness_tra: 0
Rule 52: 4b24d52422, Class:  1, CF:0.9999, Len: 10, Fitness_tra: 0
Rule 53: 1447c12422, Class:  1, CF:0.995798, Len: 10, Fitness_tra: 0
Rule 54: 7712561bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2442c9b221, Class:  1, CF:0.993565, Len: 10, Fitness_tra: 0
Rule 56: 25b7837b11, Class:  1, CF:0.882399, Len: 10, Fitness_tra: 0
Rule 57: 14b72a147b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 15c1912d84, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 42811f7931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2424d3747b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 21bb5322b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 4b74162722, Class:  0, CF:0.923763, Len: 10, Fitness_tra: 0
Rule 63: 214b664111, Class:  0, CF:0.986828, Len: 10, Fitness_tra: 0
Rule 64: 2212962211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 241b5347b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 112b412b77, Class:  1, CF:0.819697, Len: 10, Fitness_tra: 0
Rule 67: 12722fb744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 7217132c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 1b74d12bb1, Class:  1, CF:0.937622, Len: 10, Fitness_tra: 0
Rule 70: 4cb225117b, Class:  1, CF:0.077962, Len: 10, Fitness_tra: 0
Rule 71: 1c24817111, Class:  0, CF:0.00266138, Len: 10, Fitness_tra: 0
Rule 72: 41b2832427, Class:  1, CF:0.995241, Len: 10, Fitness_tra: 0
Rule 73: 72bb15272b, Class:  1, CF:0.856717, Len: 10, Fitness_tra: 0
Rule 74: 1227c1714b, Class:  1, CF:0.924394, Len: 10, Fitness_tra: 0
Rule 75: 7b2b137712, Class:  1, CF:0.642736, Len: 10, Fitness_tra: 0
Rule 76: 4122231bb7, Class:  1, CF:0.251738, Len: 10, Fitness_tra: 0
Rule 77: 42b18f14bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4127e321b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c11d67829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2147332252, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 117b132b11, Class:  1, CF:0.380545, Len: 10, Fitness_tra: 0
Rule 83: 72b2194222, Class:  1, CF:0.988568, Len: 10, Fitness_tra: 0
Rule 84: 7112152727, Class:  1, CF:0.962732, Len: 10, Fitness_tra: 0
Rule 85: 787b1e444b, Class:  1, CF:0.0261984, Len: 10, Fitness_tra: 0
Rule 86: bc11892722, Class:  1, CF:0.962207, Len: 10, Fitness_tra: 0
Rule 87: 1112117177, Class:  1, CF:0.579101, Len: 10, Fitness_tra: -1
Rule 88: 417215747b, Class:  1, CF:0.984321, Len: 10, Fitness_tra: 0
Rule 89: 774223b412, Class:  1, CF:0.861458, Len: 10, Fitness_tra: 0
Rule 90: 111211b11d, Class:  1, CF:0.951906, Len: 10, Fitness_tra: 0
Rule 91: 844b014412, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 22cb5343b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 2c27564111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 771153bb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b244811b77, Class:  1, CF:0.859514, Len: 10, Fitness_tra: 2
Rule 96: 744723240b, Class:  1, CF:0.881447, Len:  9, Fitness_tra: 0
Rule 97: 714b167224, Class:  0, CF:0.988707, Len: 10, Fitness_tra: 0
Rule 98: 2212352812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 7442832427, Class:  1, CF:0.997682, Len: 10, Fitness_tra: 0
Rule100: 7448db11b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.7245
------Result------
Miss_rate(tra)	:52.7245
Miss_rate(tst)	:17.0018
ARL				:9.85227

------Generation 4------
Rule  1: 1217112311, Class:  0, CF:0.910097, Len: 10, Fitness_tra: 3269
Rule  2: 14111d7142, Class:  1, CF:0.926464, Len: 10, Fitness_tra: 2391
Rule  3: b14125b277, Class:  1, CF:0.999464, Len: 10, Fitness_tra: 535
Rule  4: 721123b222, Class:  1, CF:0.997983, Len: 10, Fitness_tra: 229
Rule  5: 1411137127, Class:  1, CF:0.71915, Len: 10, Fitness_tra: 94
Rule  6: 1214594172, Class:  0, CF:0.232573, Len: 10, Fitness_tra: 114
Rule  7: 444b81141b, Class:  1, CF:0.984345, Len: 10, Fitness_tra: 94
Rule  8: 7117117224, Class:  1, CF:0.994917, Len: 10, Fitness_tra: 90
Rule  9: b441831222, Class:  1, CF:0.999719, Len: 10, Fitness_tra: 70
Rule 10: 14b7c11142, Class:  1, CF:0.768914, Len: 10, Fitness_tra: 30
Rule 11: 21b1f31211, Class:  0, CF:  1, Len: 10, Fitness_tra: 48
Rule 12: 121711b241, Class:  1, CF:0.829035, Len: 10, Fitness_tra: 47
Rule 13: 1511191272, Class:  0, CF:0.275686, Len: 10, Fitness_tra: 43
Rule 14: 7142c11b21, Class:  1, CF:0.958707, Len: 10, Fitness_tra: 31
Rule 15: 4b2112477b, Class:  1, CF:0.991915, Len: 10, Fitness_tra: 9
Rule 16: b141517124, Class:  1, CF:0.999735, Len: 10, Fitness_tra: 20
Rule 17: b711517b2b, Class:  1, CF:0.995757, Len: 10, Fitness_tra: 6
Rule 18: b217281bb4, Class:  1, CF:0.325501, Len: 10, Fitness_tra: 5
Rule 19: 254181227b, Class:  1, CF:0.999283, Len: 10, Fitness_tra: 3
Rule 20: b244811b77, Class:  1, CF:0.859514, Len: 10, Fitness_tra: 1
Rule 21: 74121a1b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 4771134bb7, Class:  0, CF:0.409601, Len: 10, Fitness_tra: 1
Rule 23: b2111f4147, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: b427231b72, Class:  0, CF:0.112629, Len: 10, Fitness_tra: 1
Rule 25: b47b131774, Class:  0, CF:0.259961, Len: 10, Fitness_tra: 1
Rule 26: 7448db11b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1027514b2b, Class:  1, CF:0.73462, Len:  9, Fitness_tra: 0
Rule 28: 422b13b724, Class:  1, CF:0.159228, Len: 10, Fitness_tra: 0
Rule 29: 7447532b27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 2c2b1e4411, Class:  1, CF:0.660912, Len: 10, Fitness_tra: 0
Rule 31: 2172817414, Class:  1, CF:0.994817, Len: 10, Fitness_tra: 0
Rule 32: 422b53b524, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: b227532b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2177554b4b, Class:  1, CF:0.844628, Len: 10, Fitness_tra: 0
Rule 35: 1bb11a2147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 2c2116422b, Class:  0, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 37: 411711b744, Class:  1, CF:0.937748, Len: 10, Fitness_tra: 0
Rule 38: b4b4167b12, Class:  0, CF:0.97352, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b77251bbb7, Class:  1, CF:0.980953, Len: 10, Fitness_tra: 0
Rule 41: 2222517122, Class:  1, CF:0.99349, Len: 10, Fitness_tra: 0
Rule 42: 8157d1b154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 71b7831b27, Class:  1, CF:0.976018, Len: 10, Fitness_tra: 0
Rule 44: b1741f444b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 74443f71b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 71b1d34471, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 712719b247, Class:  1, CF:0.997491, Len: 10, Fitness_tra: 0
Rule 48: 24b1d17742, Class:  1, CF:0.999378, Len: 10, Fitness_tra: 0
Rule 49: 2224812b77, Class:  1, CF:0.904977, Len: 10, Fitness_tra: 0
Rule 50: 1c4b16b588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1447ce2722, Class:  1, CF:0.808791, Len: 10, Fitness_tra: 0
Rule 52: 4b24d52422, Class:  1, CF:0.9999, Len: 10, Fitness_tra: 0
Rule 53: 1447c12422, Class:  1, CF:0.995798, Len: 10, Fitness_tra: 0
Rule 54: 7712561bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2442c9b221, Class:  1, CF:0.993565, Len: 10, Fitness_tra: 0
Rule 56: 25b7837b11, Class:  1, CF:0.882399, Len: 10, Fitness_tra: 0
Rule 57: 14b72a147b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 15c1912d84, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 42811f7931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2424d3747b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 21bb5322b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 4b74162722, Class:  0, CF:0.923763, Len: 10, Fitness_tra: 0
Rule 63: 214b664111, Class:  0, CF:0.986828, Len: 10, Fitness_tra: 0
Rule 64: 2212962211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 241b5347b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 112b412b77, Class:  1, CF:0.819697, Len: 10, Fitness_tra: 0
Rule 67: 12722fb744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 7217132c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 1b74d12bb1, Class:  1, CF:0.937622, Len: 10, Fitness_tra: 0
Rule 70: 4cb225117b, Class:  1, CF:0.077962, Len: 10, Fitness_tra: -2
Rule 71: 1c24817111, Class:  0, CF:0.00266138, Len: 10, Fitness_tra: 0
Rule 72: 41b2832427, Class:  1, CF:0.995241, Len: 10, Fitness_tra: 0
Rule 73: 72bb15272b, Class:  1, CF:0.856717, Len: 10, Fitness_tra: 0
Rule 74: 1227c1714b, Class:  1, CF:0.924394, Len: 10, Fitness_tra: 0
Rule 75: 7b2b137712, Class:  1, CF:0.642736, Len: 10, Fitness_tra: 0
Rule 76: 4122231bb7, Class:  1, CF:0.251738, Len: 10, Fitness_tra: 0
Rule 77: 42b18f14bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4127e321b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c11d67829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2147332252, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 4142197b14, Class:  1, CF:0.937747, Len: 10, Fitness_tra: -8
Rule 82: 281451b1d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 1124897744, Class:  1, CF:0.955801, Len: 10, Fitness_tra: -1
Rule 84: c1271625d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4442d1b717, Class:  1, CF:0.981031, Len: 10, Fitness_tra: 0
Rule 86: 2217157cc8, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 7714112711, Class:  1, CF:0.839451, Len: 10, Fitness_tra: -1
Rule 88: 4121532351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 71118d4b24, Class:  1, CF:0.996549, Len: 10, Fitness_tra: 172
Rule 90: 4a112d4315, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 91: b5c11913b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4e76d377b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 81b1f32211, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: b421d37474, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 7441132222, Class:  1, CF:0.984547, Len: 10, Fitness_tra: 0
Rule 96: 7111d3b222, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: b471831b72, Class:  1, CF:0.963017, Len: 10, Fitness_tra: 70
Rule 98: 242423747b, Class:  1, CF:0.773499, Len: 10, Fitness_tra: 0
Rule 99: 787113424b, Class:  1, CF:0.863091, Len: 10, Fitness_tra: 3
Rule100: 1721517b2b, Class:  1, CF:0.99294, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.6429
------Result------
Miss_rate(tra)	:52.6429
Miss_rate(tst)	:16.819
ARL				:9.8764

------Generation 5------
Rule  1: 1217112311, Class:  0, CF:0.910097, Len: 10, Fitness_tra: 3269
Rule  2: 14111d7142, Class:  1, CF:0.926464, Len: 10, Fitness_tra: 2391
Rule  3: b14125b277, Class:  1, CF:0.999464, Len: 10, Fitness_tra: 535
Rule  4: 721123b222, Class:  1, CF:0.997983, Len: 10, Fitness_tra: 229
Rule  5: 1411137127, Class:  1, CF:0.71915, Len: 10, Fitness_tra: 94
Rule  6: 1214594172, Class:  0, CF:0.232573, Len: 10, Fitness_tra: 114
Rule  7: 444b81141b, Class:  1, CF:0.984345, Len: 10, Fitness_tra: 94
Rule  8: 7117117224, Class:  1, CF:0.994917, Len: 10, Fitness_tra: 90
Rule  9: b441831222, Class:  1, CF:0.999719, Len: 10, Fitness_tra: 70
Rule 10: 14b7c11142, Class:  1, CF:0.768914, Len: 10, Fitness_tra: 30
Rule 11: 21b1f31211, Class:  0, CF:  1, Len: 10, Fitness_tra: 48
Rule 12: 121711b241, Class:  1, CF:0.829035, Len: 10, Fitness_tra: 47
Rule 13: 1511191272, Class:  0, CF:0.275686, Len: 10, Fitness_tra: 43
Rule 14: 7142c11b21, Class:  1, CF:0.958707, Len: 10, Fitness_tra: 31
Rule 15: 4b2112477b, Class:  1, CF:0.991915, Len: 10, Fitness_tra: 9
Rule 16: b141517124, Class:  1, CF:0.999735, Len: 10, Fitness_tra: 20
Rule 17: b711517b2b, Class:  1, CF:0.995757, Len: 10, Fitness_tra: 6
Rule 18: b217281bb4, Class:  1, CF:0.325501, Len: 10, Fitness_tra: 5
Rule 19: 254181227b, Class:  1, CF:0.999283, Len: 10, Fitness_tra: 3
Rule 20: b244811b77, Class:  1, CF:0.859514, Len: 10, Fitness_tra: 1
Rule 21: 74121a1b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 4771134bb7, Class:  0, CF:0.409601, Len: 10, Fitness_tra: 1
Rule 23: b2111f4147, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: b427231b72, Class:  0, CF:0.112629, Len: 10, Fitness_tra: 1
Rule 25: b47b131774, Class:  0, CF:0.259961, Len: 10, Fitness_tra: 1
Rule 26: 7448db11b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1027514b2b, Class:  1, CF:0.73462, Len:  9, Fitness_tra: 0
Rule 28: 422b13b724, Class:  1, CF:0.159228, Len: 10, Fitness_tra: 0
Rule 29: 7447532b27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
