------Generation 0------
Rule  1: b4bbd14221, Class:  1, CF:0.997592, Len: 10, Fitness_tra: 0
Rule 15: b4bbd14221, Class:  1, CF:0.997592, Len: 10, Fitness_tra: 0
Rule 16: 1112551254, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: b1741e28cb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 1144217214, Class:  1, CF:0.983934, Len: 10, Fitness_tra: -5
Rule 19: 414721b1b7, Class:  1, CF:0.965153, Len: 10, Fitness_tra: 0
Rule 20: 4c2bc141b2, Class:  1, CF:0.904545, Len: 10, Fitness_tra: 0
Rule 21: 22142fbb2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 787213b7b1, Class:  0, CF:0.523232, Len: 10, Fitness_tra: 0
Rule 23: 717423b2bb, Class:  1, CF:0.834722, Len: 10, Fitness_tra: 0
Rule 24: 782b214141, Class:  1, CF:0.922438, Len: 10, Fitness_tra: 0
Rule 25: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e148d233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 44775921b4, Class:  1, CF:0.715456, Len: 10, Fitness_tra: 0
Rule 28: 22126a21b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1bb2ca1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 47bbc1b444, Class:  1, CF:0.995418, Len: 10, Fitness_tra: 0
Rule 31: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 2c111d424b, Class:  1, CF:0.980114, Len: 10, Fitness_tra: 0
Rule 33: 22278a7742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b14456b42c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 774413747b, Class:  1, CF:0.630774, Len: 10, Fitness_tra: 0
Rule 36: c1c1192515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2b12164427, Class:  1, CF:0.513096, Len: 10, Fitness_tra: 0
Rule 38: 42bb89bb7b, Class:  1, CF:0.695743, Len: 10, Fitness_tra: 0
Rule 39: b175114771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 712b13b741, Class:  1, CF:0.43774, Len: 10, Fitness_tra: 0
Rule 41: 211796b22d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 477731bbb4, Class:  1, CF:0.7149, Len: 10, Fitness_tra: 0
Rule 43: 1442114144, Class:  1, CF:0.916658, Len: 10, Fitness_tra: -70
Rule 44: 839485233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7142414177, Class:  1, CF:0.974284, Len: 10, Fitness_tra: 0
Rule 46: 1277da1b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4124561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 772416b7b2, Class:  0, CF:0.937164, Len: 10, Fitness_tra: 0
Rule 49: b41b814b22, Class:  1, CF:0.971987, Len: 10, Fitness_tra: 0
Rule 50: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 329
Rule 51: 41141eb512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 2712d92174, Class:  1, CF:0.976669, Len: 10, Fitness_tra: 0
Rule 53: 4271494472, Class:  1, CF:0.998459, Len: 10, Fitness_tra: 0
Rule 54: 4b27812147, Class:  1, CF:0.998422, Len: 10, Fitness_tra: 0
Rule 55: 272bc1b212, Class:  1, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 56: 4174cdb144, Class:  1, CF:0.995563, Len: 10, Fitness_tra: 0
Rule 57: 1214814152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4b47834171, Class:  1, CF:0.978922, Len: 10, Fitness_tra: 0
Rule 59: c1211f7981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1b1253b17b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: b21126bb21, Class:  0, CF:0.430463, Len: 10, Fitness_tra: 2
Rule 64: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 65: 157b212217, Class:  1, CF:0.949577, Len: 10, Fitness_tra: -6
Rule 66: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 114b217b72, Class:  1, CF:0.944714, Len: 10, Fitness_tra: 0
Rule 69: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 70: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 71: 224b21b1b2, Class:  1, CF:0.921578, Len: 10, Fitness_tra: 0
Rule 72: 47711142b1, Class:  1, CF:0.859298, Len: 10, Fitness_tra: -16
Rule 73: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 224759bb41, Class:  1, CF:0.329741, Len: 10, Fitness_tra: 0
Rule 76: 417b854144, Class:  1, CF:0.997098, Len: 10, Fitness_tra: 0
Rule 77: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 78: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 81: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11421142b2, Class:  1, CF:0.947539, Len: 10, Fitness_tra: 0
Rule 83: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1221334314, Class:  0, CF:0.037126, Len: 10, Fitness_tra: 180
Rule 85: 4714112812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 44b4812b42, Class:  1, CF:0.975267, Len: 10, Fitness_tra: 0
Rule 87: 41b173bbb1, Class:  1, CF:0.64154, Len: 10, Fitness_tra: 33
Rule 88: 217baab447, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 89: 1122337355, Class:  1, CF:0.683774, Len: 10, Fitness_tra: -1
Rule 90: 42221627b2, Class:  0, CF:0.998015, Len: 10, Fitness_tra: 0
Rule 91: 427481414e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4211162b24, Class:  0, CF:0.450626, Len: 10, Fitness_tra: 0
Rule 93: 192723b217, Class:  1, CF:0.998522, Len: 10, Fitness_tra: -2
Rule 94: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 1
Rule 95: 72bb10bb7b, Class:  1, CF:0.737913, Len:  9, Fitness_tra: -63
Rule 96: 41b723b227, Class:  1, CF:0.972461, Len: 10, Fitness_tra: 0
Rule 97: b242514b31, Class:  1, CF:0.540944, Len: 10, Fitness_tra: 0
Rule 98: 18b7da1bc4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6747251b22, Class:  1, CF:0.911205, Len: 10, Fitness_tra: -1079
Rule100: 11741528cb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.7449
------Result------
Miss_rate(tra)	:97.7449
Miss_rate(tst)	:96.7093
ARL				:9.9878

------Generation 3------
Rule  1: 1471211c41, Class:  1, CF:0.99412, Len: 10, Fitness_tra: 835
Rule  2: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 567
Rule  3: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 179
Rule  4: 1221334314, Class:  0, CF:0.037126, Len: 10, Fitness_tra: 220
Rule  5: 71b1c1142b, Class:  1, CF:0.996945, Len: 10, Fitness_tra: 140
Rule  6: 41b173bbb1, Class:  1, CF:0.64154, Len: 10, Fitness_tra: 16
Rule  7: 2147c21442, Class:  1, CF:0.997283, Len: 10, Fitness_tra: 33
Rule  8: 71411abb17, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule  9: 7747251b22, Class:  1, CF:0.988949, Len: 10, Fitness_tra: -771
Rule 10: b111dd2724, Class:  1, CF:0.999688, Len: 10, Fitness_tra: 18
Rule 11: 24b1597bbb, Class:  1, CF:0.902348, Len: 10, Fitness_tra: -25
Rule 12: b21126bb21, Class:  0, CF:0.430463, Len: 10, Fitness_tra: 2
Rule 13: 1817d112c4, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 14: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 1
Rule 15: 214b1e1182, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 217baab447, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 11741528cb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 18b7da1bc4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 414721b1b7, Class:  1, CF:0.965153, Len: 10, Fitness_tra: -181
Rule 20: 4c2bc141b2, Class:  1, CF:0.904545, Len: 10, Fitness_tra: 0
Rule 21: 22142fbb2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 787213b7b1, Class:  0, CF:0.523232, Len: 10, Fitness_tra: 0
Rule 23: 717423b2bb, Class:  1, CF:0.834722, Len: 10, Fitness_tra: 0
Rule 24: 782b214141, Class:  1, CF:0.922438, Len: 10, Fitness_tra: -4
Rule 25: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e148d233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 44775921b4, Class:  1, CF:0.715456, Len: 10, Fitness_tra: 0
Rule 28: 22126a21b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1bb2ca1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 47bbc1b444, Class:  1, CF:0.995418, Len: 10, Fitness_tra: 0
Rule 31: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 2c111d424b, Class:  1, CF:0.980114, Len: 10, Fitness_tra: -9
Rule 33: 22278a7742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b14456b42c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 774413747b, Class:  1, CF:0.630774, Len: 10, Fitness_tra: 0
Rule 36: c1c1192515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2b12164427, Class:  1, CF:0.513096, Len: 10, Fitness_tra: 0
Rule 38: 42bb89bb7b, Class:  1, CF:0.695743, Len: 10, Fitness_tra: 0
Rule 39: b175114771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 712b13b741, Class:  1, CF:0.43774, Len: 10, Fitness_tra: 0
Rule 41: 211796b22d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 477731bbb4, Class:  1, CF:0.7149, Len: 10, Fitness_tra: 0
Rule 43: 839485233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7142414177, Class:  1, CF:0.974284, Len: 10, Fitness_tra: 0
Rule 45: 1277da1b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4124561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 772416b7b2, Class:  0, CF:0.937164, Len: 10, Fitness_tra: 0
Rule 48: b41b814b22, Class:  1, CF:0.971987, Len: 10, Fitness_tra: 0
Rule 49: 41141eb512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2712d92174, Class:  1, CF:0.976669, Len: 10, Fitness_tra: -1
Rule 51: 4271494472, Class:  1, CF:0.998459, Len: 10, Fitness_tra: 0
Rule 52: 4b27812147, Class:  1, CF:0.998422, Len: 10, Fitness_tra: 0
Rule 53: 272bc1b212, Class:  1, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 54: 4174cdb144, Class:  1, CF:0.995563, Len: 10, Fitness_tra: 0
Rule 55: 1214814152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 4b47834171, Class:  1, CF:0.978922, Len: 10, Fitness_tra: -1
Rule 57: c1211f7981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1b1253b17b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 62: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 114b217b72, Class:  1, CF:0.944714, Len: 10, Fitness_tra: 0
Rule 65: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 66: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 67: 224b21b1b2, Class:  1, CF:0.921578, Len: 10, Fitness_tra: 0
Rule 68: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 224759bb41, Class:  1, CF:0.329741, Len: 10, Fitness_tra: -1
Rule 71: 417b854144, Class:  1, CF:0.997098, Len: 10, Fitness_tra: 0
Rule 72: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 73: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 76: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11421142b2, Class:  1, CF:0.947539, Len: 10, Fitness_tra: 0
Rule 78: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 11b113b224, Class:  1, CF:0.957387, Len: 10, Fitness_tra: 0
Rule 80: 4714112812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 1117514281, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 4c441ab21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b441ce1b44, Class:  1, CF:0.998205, Len: 10, Fitness_tra: 142
Rule 84: 4c1733b855, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 721b1e281b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 47b7cab717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 714251115b, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 88: 2274891714, Class:  1, CF:0.917915, Len: 10, Fitness_tra: -8
Rule 89: 2242117774, Class:  1, CF:0.90551, Len: 10, Fitness_tra: 0
Rule 90: 41942d466d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 281b232251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 18d78c1254, Class:  1, CF:  1, Len: 10, Fitness_tra: 80
Rule 93: 28b2d6b421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 71223a7b87, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 42bb9a7a71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7c108d22bb, Class:  1, CF:0.961649, Len:  9, Fitness_tra: 0
Rule 97: b41c26bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: c1b7c2abb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 22578a7782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4714172812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.3265
------Result------
Miss_rate(tra)	:97.3265
Miss_rate(tst)	:94.8812
ARL				:9.98667

------Generation 4------
Rule  1: 1471211c41, Class:  1, CF:0.99412, Len: 10, Fitness_tra: 836
Rule  2: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 563
Rule  3: 1221334314, Class:  0, CF:0.037126, Len: 10, Fitness_tra: 212
Rule  4: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 174
Rule  5: b441ce1b44, Class:  1, CF:0.998205, Len: 10, Fitness_tra: 141
Rule  6: 71b1c1142b, Class:  1, CF:0.996945, Len: 10, Fitness_tra: 140
Rule  7: 18d78c1254, Class:  1, CF:  1, Len: 10, Fitness_tra: 80
Rule  8: 2147c21442, Class:  1, CF:0.997283, Len: 10, Fitness_tra: 36
Rule  9: b111dd2724, Class:  1, CF:0.999688, Len: 10, Fitness_tra: 11
Rule 10: 41b173bbb1, Class:  1, CF:0.64154, Len: 10, Fitness_tra: 15
Rule 11: 71411abb17, Class:  0, CF:  1, Len: 10, Fitness_tra: 13
Rule 12: 1817d112c4, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 13: b21126bb21, Class:  0, CF:0.430463, Len: 10, Fitness_tra: 2
Rule 14: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 1
Rule 15: 217baab447, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 214b1e1182, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 714251115b, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 4714172812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 22578a7782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4c2bc141b2, Class:  1, CF:0.904545, Len: 10, Fitness_tra: 0
Rule 21: 22142fbb2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 787213b7b1, Class:  0, CF:0.523232, Len: 10, Fitness_tra: 0
Rule 23: 717423b2bb, Class:  1, CF:0.834722, Len: 10, Fitness_tra: 0
Rule 24: c1b7c2abb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e148d233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 44775921b4, Class:  1, CF:0.715456, Len: 10, Fitness_tra: -1
Rule 28: 22126a21b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1bb2ca1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 47bbc1b444, Class:  1, CF:0.995418, Len: 10, Fitness_tra: 0
Rule 31: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 22278a7742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b14456b42c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 774413747b, Class:  1, CF:0.630774, Len: 10, Fitness_tra: 0
Rule 35: c1c1192515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2b12164427, Class:  1, CF:0.513096, Len: 10, Fitness_tra: 0
Rule 37: 42bb89bb7b, Class:  1, CF:0.695743, Len: 10, Fitness_tra: -1
Rule 38: b175114771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 712b13b741, Class:  1, CF:0.43774, Len: 10, Fitness_tra: 0
Rule 40: 211796b22d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 477731bbb4, Class:  1, CF:0.7149, Len: 10, Fitness_tra: -1
Rule 42: 839485233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7142414177, Class:  1, CF:0.974284, Len: 10, Fitness_tra: -27
Rule 44: 1277da1b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4124561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 772416b7b2, Class:  0, CF:0.937164, Len: 10, Fitness_tra: 0
Rule 47: b41b814b22, Class:  1, CF:0.971987, Len: 10, Fitness_tra: 0
Rule 48: 41141eb512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b41c26bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 4271494472, Class:  1, CF:0.998459, Len: 10, Fitness_tra: 0
Rule 51: 4b27812147, Class:  1, CF:0.998422, Len: 10, Fitness_tra: 0
Rule 52: 272bc1b212, Class:  1, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 53: 4174cdb144, Class:  1, CF:0.995563, Len: 10, Fitness_tra: 0
Rule 54: 1214814152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: c1211f7981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1b1253b17b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 60: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 114b217b72, Class:  1, CF:0.944714, Len: 10, Fitness_tra: -60
Rule 63: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 64: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 65: 224b21b1b2, Class:  1, CF:0.921578, Len: 10, Fitness_tra: 0
Rule 66: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 417b854144, Class:  1, CF:0.997098, Len: 10, Fitness_tra: -1
Rule 69: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 70: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 73: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11421142b2, Class:  1, CF:0.947539, Len: 10, Fitness_tra: 0
Rule 75: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 11b113b224, Class:  1, CF:0.957387, Len: 10, Fitness_tra: 1
Rule 77: 4714112812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 1117514281, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 4c441ab21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4c1733b855, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 7c41532111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 11cb5f4152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 482b552447, Class:  1, CF:0.948207, Len: 10, Fitness_tra: 0
Rule 84: 14143ab4bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 74175d414c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 214b812444, Class:  1, CF:0.99819, Len: 10, Fitness_tra: 0
Rule 87: 22b41d4b41, Class:  1, CF:0.892951, Len: 10, Fitness_tra: -2
Rule 88: 4241d2277b, Class:  1, CF:0.994888, Len: 10, Fitness_tra: -21
Rule 89: 74b21a1417, Class:  0, CF:  1, Len: 10, Fitness_tra: 11
Rule 90: 1744532b71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 714211241b, Class:  1, CF:0.954313, Len: 10, Fitness_tra: 0
Rule 92: 7144115428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b1751a4771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1817da12a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11db2c7b52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 47126a21b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: b111dd2724, Class:  1, CF:0.999688, Len:  0, Fitness_tra: 0
Rule 98: 41bb154144, Class:  1, CF:0.991615, Len: 10, Fitness_tra: -920
Rule 99: 71418a4152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 427b86bb77, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.3061
------Result------
Miss_rate(tra)	:97.3061
Miss_rate(tst)	:94.5155
ARL				:10

------Generation 5------
Rule  1: 1471211c41, Class:  1, CF:0.99412, Len: 10, Fitness_tra: 836
Rule  2: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 563
Rule  3: 1221334314, Class:  0, CF:0.037126, Len: 10, Fitness_tra: 212
Rule  4: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 174
Rule  5: b441ce1b44, Class:  1, CF:0.998205, Len: 10, Fitness_tra: 141
Rule  6: 71b1c1142b, Class:  1, CF:0.996945, Len: 10, Fitness_tra: 140
Rule  7: 18d78c1254, Class:  1, CF:  1, Len: 10, Fitness_tra: 80
Rule  8: 2147c21442, Class:  1, CF:0.997283, Len: 10, Fitness_tra: 36
Rule  9: b111dd2724, Class:  1, CF:0.999688, Len: 10, Fitness_tra: 11
Rule 10: 41b173bbb1, Class:  1, CF:0.64154, Len: 10, Fitness_tra: 15
Rule 11: 71411abb17, Class:  0, CF:  1, Len: 10, Fitness_tra: 13
Rule 12: 1817d112c4, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 13: b21126bb21, Class:  0, CF:0.430463, Len: 10, Fitness_tra: 2
Rule 14: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 1
Rule 15: 217baab447, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 214b1e1182, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 714251115b, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 4714172812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 22578a7782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4c2bc141b2, Class:  1, CF:0.904545, Len: 10, Fitness_tra: 0
Rule 21: 22142fbb2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 787213b7b1, Class:  0, CF:0.523232, Len: 10, Fitness_tra: 0
Rule 23: 717423b2bb, Class:  1, CF:0.834722, Len: 10, Fitness_tra: 0
Rule 24: c1b7c2abb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 417b561717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e148d233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 44775921b4, Class:  1, CF:0.715456, Len: 10, Fitness_tra: -1
Rule 28: 22126a21b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 1bb2ca1b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
