------Generation 0------
Rule  1: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 41121911c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 717b711b22, Class:  1, CF:0.902436, Len: 10, Fitness_tra: 1
Rule 17: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 8
Rule 18: 71448d174b, Class:  1, CF:0.992848, Len: 10, Fitness_tra: 0
Rule 19: 4871134217, Class:  1, CF:0.601757, Len: 10, Fitness_tra: 0
Rule 20: 212b591581, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 21: 4821337bb2, Class:  0, CF:0.998965, Len: 10, Fitness_tra: 2
Rule 22: 115b212151, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 1
Rule 24: 1114131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 74271614bb, Class:  0, CF:0.99928, Len: 10, Fitness_tra: 0
Rule 26: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 1
Rule 27: b1b78321b4, Class:  1, CF:0.922849, Len: 10, Fitness_tra: 0
Rule 28: bb777374bb, Class:  1, CF:0.360526, Len: 10, Fitness_tra: 0
Rule 29: 1247112b44, Class:  1, CF:0.504906, Len: 10, Fitness_tra: 0
Rule 30: 2242534122, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 2721894414, Class:  1, CF:0.999636, Len: 10, Fitness_tra: 0
Rule 32: 47b75a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4772d94141, Class:  1, CF:0.978085, Len: 10, Fitness_tra: 0
Rule 34: 4141634511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 2422da2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b2b28f7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1424512bb2, Class:  1, CF:0.404725, Len: 10, Fitness_tra: 0
Rule 38: b3428521b2, Class:  1, CF:0.995199, Len: 10, Fitness_tra: 0
Rule 39: b112d97421, Class:  1, CF:0.973967, Len: 10, Fitness_tra: 0
Rule 40: 287b254141, Class:  1, CF:0.668488, Len: 10, Fitness_tra: 0
Rule 41: 2447584b21, Class:  1, CF:0.871265, Len: 10, Fitness_tra: 0
Rule 42: 2b42de1212, Class:  1, CF:0.998944, Len: 10, Fitness_tra: 0
Rule 43: 2b421321bb, Class:  1, CF:0.548492, Len: 10, Fitness_tra: 0
Rule 44: 85cb534511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cc2ea1d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b78ab271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41b225b772, Class:  1, CF:0.983604, Len: 10, Fitness_tra: 0
Rule 48: b2bb3142b7, Class:  1, CF:0.638546, Len: 10, Fitness_tra: 0
Rule 49: b2715e2b2b, Class:  1, CF:0.690559, Len: 10, Fitness_tra: 0
Rule 50: b414cf7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1b223f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 27425111b2, Class:  1, CF:0.985736, Len: 10, Fitness_tra: 0
Rule 53: b842c5bbb1, Class:  1, CF:0.106541, Len: 10, Fitness_tra: 0
Rule 54: 42b2592722, Class:  1, CF:0.832009, Len: 10, Fitness_tra: 0
Rule 55: 7b71861427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bb245a7b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c21291458c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2cbb132111, Class:  0, CF:0.962377, Len: 10, Fitness_tra: 0
Rule 59: 49725d4b72, Class:  0, CF:0.998727, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.828227, Len: 10, Fitness_tra: 0
Rule 61: c27119b8b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 26922d4ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2b44292b14, Class:  1, CF:0.974826, Len: 10, Fitness_tra: 0
Rule 64: 211b857322, Class:  1, CF:0.944562, Len: 10, Fitness_tra: -27
Rule 65: bb27867127, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 4114157912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2122d12212, Class:  1, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 68: b11211b271, Class:  1, CF:0.922114, Len: 10, Fitness_tra: 0
Rule 69: 414b8f4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4444114172, Class:  1, CF:0.880337, Len: 10, Fitness_tra: 0
Rule 71: 244721b2b2, Class:  1, CF:0.971799, Len: 10, Fitness_tra: 0
Rule 72: 47b4132721, Class:  0, CF:0.276531, Len: 10, Fitness_tra: 0
Rule 73: 1117c12b27, Class:  1, CF:0.902723, Len: 10, Fitness_tra: 0
Rule 74: bbb75374bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 21115a2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c2cb117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb12114112, Class:  1, CF:0.931116, Len: 10, Fitness_tra: 0
Rule 78: b2b721b714, Class:  1, CF:0.935237, Len: 10, Fitness_tra: 0
Rule 79: 1b272f2744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 41371d2165, Class:  1, CF:0.986579, Len: 10, Fitness_tra: 0
Rule 82: 2472812477, Class:  1, CF:0.994792, Len: 10, Fitness_tra: 0
Rule 83: 2b72d64b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4247d9721b, Class:  1, CF:0.91286, Len: 10, Fitness_tra: 0
Rule 85: 227255b712, Class:  1, CF:0.604557, Len: 10, Fitness_tra: 0
Rule 86: 2b2b534147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 1134
Rule 88: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 165
Rule 89: 21211e1b42, Class:  1, CF:0.999267, Len: 10, Fitness_tra: 169
Rule 90: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 25
Rule 91: bb4215210b, Class:  1, CF:0.978935, Len:  9, Fitness_tra: -2
Rule 92: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 2
Rule 93: 2241554e27, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 94: 2172d5b141, Class:  1, CF:0.973446, Len: 10, Fitness_tra: 0
Rule 95: 2c7b132111, Class:  0, CF:0.949806, Len: 10, Fitness_tra: 0
Rule 96: b872134a47, Class:  0, CF:0.986665, Len: 10, Fitness_tra: 0
Rule 97: 0727c514bb, Class:  1, CF:0.904518, Len:  9, Fitness_tra: -260
Rule 98: b111517421, Class:  1, CF:0.996677, Len: 10, Fitness_tra: -45
Rule 99: eb2455b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 27bb132724, Class:  0, CF:0.101533, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:59.5408
------Result------
Miss_rate(tra)	:59.5408
Miss_rate(tst)	:18.6472
ARL				:9.9759

------Generation 3------
Rule  1: 121441211b, Class:  0, CF:0.596906, Len: 10, Fitness_tra: 3813
Rule  2: 2171117171, Class:  1, CF:0.880741, Len: 10, Fitness_tra: 2144
Rule  3: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 1131
Rule  4: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 368
Rule  5: 1272591114, Class:  0, CF:0.129589, Len: 10, Fitness_tra: 196
Rule  6: 71b112b7b7, Class:  1, CF:0.976424, Len: 10, Fitness_tra: 176
Rule  7: 21211e1b42, Class:  1, CF:0.999267, Len: 10, Fitness_tra: 117
Rule  8: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 165
Rule  9: 11bb161711, Class:  0, CF:0.931578, Len: 10, Fitness_tra: 95
Rule 10: 1126817827, Class:  1, CF:  1, Len: 10, Fitness_tra: 89
Rule 11: b211c5b784, Class:  1, CF:0.999977, Len: 10, Fitness_tra: 69
Rule 12: 11c2311111, Class:  1, CF:0.768985, Len: 10, Fitness_tra: 45
Rule 13: 7227112211, Class:  1, CF:0.912564, Len: 10, Fitness_tra: 42
Rule 14: b21115b7b4, Class:  1, CF:0.963884, Len: 10, Fitness_tra: 16
Rule 15: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 24
Rule 16: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 8
Rule 17: 4c42111442, Class:  1, CF:0.977847, Len: 10, Fitness_tra: 7
Rule 18: bbb4851724, Class:  1, CF:0.999643, Len: 10, Fitness_tra: 4
Rule 19: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 2
Rule 20: 4821337bb2, Class:  0, CF:0.998965, Len: 10, Fitness_tra: 2
Rule 21: 212b591581, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 2241554e27, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 1
Rule 24: 717b711b22, Class:  1, CF:0.902436, Len: 10, Fitness_tra: 0
Rule 25: 115b212151, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 26: 41121911c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 27: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 1
Rule 28: 71448d174b, Class:  1, CF:0.992848, Len: 10, Fitness_tra: 0
Rule 29: 1247112b44, Class:  1, CF:0.504906, Len: 10, Fitness_tra: 0
Rule 30: 2242534122, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 2721894414, Class:  1, CF:0.999636, Len: 10, Fitness_tra: 0
Rule 32: 47b75a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4772d94141, Class:  1, CF:0.978085, Len: 10, Fitness_tra: 0
Rule 34: 4141634511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 2422da2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b2b28f7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1424512bb2, Class:  1, CF:0.404725, Len: 10, Fitness_tra: 0
Rule 38: b3428521b2, Class:  1, CF:0.995199, Len: 10, Fitness_tra: 0
Rule 39: b112d97421, Class:  1, CF:0.973967, Len: 10, Fitness_tra: 0
Rule 40: 287b254141, Class:  1, CF:0.668488, Len: 10, Fitness_tra: 0
Rule 41: 2447584b21, Class:  1, CF:0.871265, Len: 10, Fitness_tra: 0
Rule 42: 2b42de1212, Class:  1, CF:0.998944, Len: 10, Fitness_tra: 0
Rule 43: 2b421321bb, Class:  1, CF:0.548492, Len: 10, Fitness_tra: 0
Rule 44: 85cb534511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cc2ea1d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b78ab271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41b225b772, Class:  1, CF:0.983604, Len: 10, Fitness_tra: 0
Rule 48: b2bb3142b7, Class:  1, CF:0.638546, Len: 10, Fitness_tra: 0
Rule 49: b2715e2b2b, Class:  1, CF:0.690559, Len: 10, Fitness_tra: 0
Rule 50: b414cf7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1b223f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 27425111b2, Class:  1, CF:0.985736, Len: 10, Fitness_tra: 0
Rule 53: b842c5bbb1, Class:  1, CF:0.106541, Len: 10, Fitness_tra: 0
Rule 54: 42b2592722, Class:  1, CF:0.832009, Len: 10, Fitness_tra: 0
Rule 55: 7b71861427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bb245a7b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c21291458c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2cbb132111, Class:  0, CF:0.962377, Len: 10, Fitness_tra: 0
Rule 59: 49725d4b72, Class:  0, CF:0.998727, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.828227, Len: 10, Fitness_tra: 0
Rule 61: c27119b8b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 26922d4ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2b44292b14, Class:  1, CF:0.974826, Len: 10, Fitness_tra: 0
Rule 64: 27bb132724, Class:  0, CF:0.101533, Len: 10, Fitness_tra: 0
Rule 65: bb27867127, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 4114157912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2122d12212, Class:  1, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 68: b11211b271, Class:  1, CF:0.922114, Len: 10, Fitness_tra: 0
Rule 69: 414b8f4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4444114172, Class:  1, CF:0.880337, Len: 10, Fitness_tra: 0
Rule 71: 244721b2b2, Class:  1, CF:0.971799, Len: 10, Fitness_tra: 0
Rule 72: 47b4132721, Class:  0, CF:0.276531, Len: 10, Fitness_tra: 0
Rule 73: 1117c12b27, Class:  1, CF:0.902723, Len: 10, Fitness_tra: 0
Rule 74: bbb75374bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 21115a2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c2cb117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb12114112, Class:  1, CF:0.931116, Len: 10, Fitness_tra: 0
Rule 78: b2b721b714, Class:  1, CF:0.935237, Len: 10, Fitness_tra: 0
Rule 79: 1b272f2744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 25db93b11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2c173f1332, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 1172557b1b, Class:  0, CF:0.380929, Len: 10, Fitness_tra: 0
Rule 84: b7b13a2477, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1241e11c12, Class:  1, CF:0.988176, Len: 10, Fitness_tra: 1
Rule 86: 442b19b422, Class:  1, CF:0.997621, Len: 10, Fitness_tra: 0
Rule 87: 42418e4b17, Class:  1, CF:0.938025, Len: 10, Fitness_tra: 0
Rule 88: 4777fa41bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 127b131474, Class:  0, CF:0.218419, Len: 10, Fitness_tra: 25
Rule 90: 11125e747b, Class:  1, CF:0.378451, Len: 10, Fitness_tra: 0
Rule 91: 2121117172, Class:  1, CF:0.889256, Len: 10, Fitness_tra: -1
Rule 92: 27479441e1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: bb14c5b724, Class:  1, CF:0.998559, Len: 10, Fitness_tra: 0
Rule 94: b7a28c4431, Class:  1, CF:0.914966, Len: 10, Fitness_tra: -20
Rule 95: 4242551e22, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 96: 17415a229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 72cb1877b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b12711bbb4, Class:  1, CF:0.694519, Len: 10, Fitness_tra: 0
Rule 99: 227b531117, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 4c44191b42, Class:  1, CF:0.934921, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:57.5816
------Result------
Miss_rate(tra)	:57.5816
Miss_rate(tst)	:15.7221
ARL				:10

------Generation 4------
Rule  1: 121441211b, Class:  0, CF:0.596906, Len: 10, Fitness_tra: 1039
Rule  2: 2171117171, Class:  1, CF:0.880741, Len: 10, Fitness_tra: 801
Rule  3: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 1116
Rule  4: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 375
Rule  5: 1272591114, Class:  0, CF:0.129589, Len: 10, Fitness_tra: 24
Rule  6: 71b112b7b7, Class:  1, CF:0.976424, Len: 10, Fitness_tra: 175
Rule  7: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 165
Rule  8: 21211e1b42, Class:  1, CF:0.999267, Len: 10, Fitness_tra: 304
Rule  9: 11bb161711, Class:  0, CF:0.931578, Len: 10, Fitness_tra: 95
Rule 10: 1126817827, Class:  1, CF:  1, Len: 10, Fitness_tra: 86
Rule 11: b211c5b784, Class:  1, CF:0.999977, Len: 10, Fitness_tra: 69
Rule 12: 11c2311111, Class:  1, CF:0.768985, Len: 10, Fitness_tra: 45
Rule 13: 7227112211, Class:  1, CF:0.912564, Len: 10, Fitness_tra: 42
Rule 14: 127b131474, Class:  0, CF:0.218419, Len: 10, Fitness_tra: 25
Rule 15: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 24
Rule 16: b21115b7b4, Class:  1, CF:0.963884, Len: 10, Fitness_tra: 26
Rule 17: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 6
Rule 18: 4c42111442, Class:  1, CF:0.977847, Len: 10, Fitness_tra: 7
Rule 19: bbb4851724, Class:  1, CF:0.999643, Len: 10, Fitness_tra: 4
Rule 20: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 2
Rule 21: 4242551e22, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 4821337bb2, Class:  0, CF:0.998965, Len: 10, Fitness_tra: 2
Rule 23: 212b591581, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 1
Rule 25: 115b212151, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 26: 41121911c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 1
Rule 28: 1241e11c12, Class:  1, CF:0.988176, Len: 10, Fitness_tra: 1
Rule 29: 2241554e27, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 30: 717b711b22, Class:  1, CF:0.902436, Len: 10, Fitness_tra: 0
Rule 31: 2721894414, Class:  1, CF:0.999636, Len: 10, Fitness_tra: 0
Rule 32: 47b75a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4772d94141, Class:  1, CF:0.978085, Len: 10, Fitness_tra: 0
Rule 34: 4141634511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 2422da2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b2b28f7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1424512bb2, Class:  1, CF:0.404725, Len: 10, Fitness_tra: 0
Rule 38: b3428521b2, Class:  1, CF:0.995199, Len: 10, Fitness_tra: 0
Rule 39: b112d97421, Class:  1, CF:0.973967, Len: 10, Fitness_tra: 0
Rule 40: 287b254141, Class:  1, CF:0.668488, Len: 10, Fitness_tra: 0
Rule 41: 2447584b21, Class:  1, CF:0.871265, Len: 10, Fitness_tra: 0
Rule 42: 2b42de1212, Class:  1, CF:0.998944, Len: 10, Fitness_tra: 0
Rule 43: 2b421321bb, Class:  1, CF:0.548492, Len: 10, Fitness_tra: 0
Rule 44: 85cb534511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cc2ea1d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b78ab271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41b225b772, Class:  1, CF:0.983604, Len: 10, Fitness_tra: 0
Rule 48: b2bb3142b7, Class:  1, CF:0.638546, Len: 10, Fitness_tra: 0
Rule 49: b2715e2b2b, Class:  1, CF:0.690559, Len: 10, Fitness_tra: 0
Rule 50: b414cf7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1b223f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 27425111b2, Class:  1, CF:0.985736, Len: 10, Fitness_tra: 0
Rule 53: b842c5bbb1, Class:  1, CF:0.106541, Len: 10, Fitness_tra: 0
Rule 54: 42b2592722, Class:  1, CF:0.832009, Len: 10, Fitness_tra: 0
Rule 55: 7b71861427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bb245a7b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c21291458c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2cbb132111, Class:  0, CF:0.962377, Len: 10, Fitness_tra: 0
Rule 59: 49725d4b72, Class:  0, CF:0.998727, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.828227, Len: 10, Fitness_tra: 0
Rule 61: c27119b8b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 26922d4ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2b44292b14, Class:  1, CF:0.974826, Len: 10, Fitness_tra: 0
Rule 64: 27bb132724, Class:  0, CF:0.101533, Len: 10, Fitness_tra: 0
Rule 65: bb27867127, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 4114157912, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2122d12212, Class:  1, CF:0.998048, Len: 10, Fitness_tra: 0
Rule 68: b11211b271, Class:  1, CF:0.922114, Len: 10, Fitness_tra: 0
Rule 69: 414b8f4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4444114172, Class:  1, CF:0.880337, Len: 10, Fitness_tra: 0
Rule 71: 244721b2b2, Class:  1, CF:0.971799, Len: 10, Fitness_tra: 0
Rule 72: 47b4132721, Class:  0, CF:0.276531, Len: 10, Fitness_tra: 0
Rule 73: 1117c12b27, Class:  1, CF:0.902723, Len: 10, Fitness_tra: 0
Rule 74: bbb75374bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 21115a2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c2cb117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb12114112, Class:  1, CF:0.931116, Len: 10, Fitness_tra: 0
Rule 78: b2b721b714, Class:  1, CF:0.935237, Len: 10, Fitness_tra: 0
Rule 79: 1b272f2744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7771cf1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 22125d7b14, Class:  1, CF:0.289269, Len: 10, Fitness_tra: 0
Rule 82: 12c45115d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 83: 1c12514441, Class:  1, CF:0.325824, Len: 10, Fitness_tra: -1
Rule 84: 44411124bb, Class:  1, CF:0.886827, Len: 10, Fitness_tra: 3
Rule 85: 411b5e17b2, Class:  1, CF:0.761647, Len: 10, Fitness_tra: -24
Rule 86: 11b2114bb4, Class:  1, CF:0.723635, Len: 10, Fitness_tra: 0
Rule 87: 77225512b4, Class:  1, CF:0.975116, Len: 10, Fitness_tra: 0
Rule 88: 2527552158, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 4777d94212, Class:  1, CF:0.996596, Len: 10, Fitness_tra: 0
Rule 90: 722181247b, Class:  1, CF:0.998167, Len: 10, Fitness_tra: 5
Rule 91: 11121911b2, Class:  0, CF:0.303521, Len: 10, Fitness_tra: 1906
Rule 92: 42d6834124, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 1b2b3f7127, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 442b19147a, Class:  1, CF:0.784899, Len: 10, Fitness_tra: 0
Rule 95: 442b19b422, Class:  1, CF:0.997621, Len: 10, Fitness_tra: 0
Rule 96: 4117338bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 251447277b, Class:  1, CF:0.870527, Len: 10, Fitness_tra: 0
Rule 98: 2247114572, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: b2b685bb87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: b422d52e20, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.6837
------Result------
Miss_rate(tra)	:38.6837
Miss_rate(tst)	:7.67824
ARL				:9.9881

------Generation 5------
Rule  1: 121441211b, Class:  0, CF:0.596906, Len: 10, Fitness_tra: 1039
Rule  2: 2171117171, Class:  1, CF:0.880741, Len: 10, Fitness_tra: 801
Rule  3: 274181112b, Class:  1, CF:0.998931, Len: 10, Fitness_tra: 1116
Rule  4: 27215d1471, Class:  1, CF:0.999284, Len: 10, Fitness_tra: 375
Rule  5: 1272591114, Class:  0, CF:0.129589, Len: 10, Fitness_tra: 24
Rule  6: 71b112b7b7, Class:  1, CF:0.976424, Len: 10, Fitness_tra: 175
Rule  7: 42c1131124, Class:  1, CF:0.640439, Len: 10, Fitness_tra: 165
Rule  8: 21211e1b42, Class:  1, CF:0.999267, Len: 10, Fitness_tra: 304
Rule  9: 11bb161711, Class:  0, CF:0.931578, Len: 10, Fitness_tra: 95
Rule 10: 1126817827, Class:  1, CF:  1, Len: 10, Fitness_tra: 86
Rule 11: b211c5b784, Class:  1, CF:0.999977, Len: 10, Fitness_tra: 69
Rule 12: 11c2311111, Class:  1, CF:0.768985, Len: 10, Fitness_tra: 45
Rule 13: 7227112211, Class:  1, CF:0.912564, Len: 10, Fitness_tra: 42
Rule 14: 127b131474, Class:  0, CF:0.218419, Len: 10, Fitness_tra: 25
Rule 15: 444b191427, Class:  1, CF:0.989818, Len: 10, Fitness_tra: 24
Rule 16: b21115b7b4, Class:  1, CF:0.963884, Len: 10, Fitness_tra: 26
Rule 17: b241517211, Class:  1, CF:0.994995, Len: 10, Fitness_tra: 6
Rule 18: 4c42111442, Class:  1, CF:0.977847, Len: 10, Fitness_tra: 7
Rule 19: bbb4851724, Class:  1, CF:0.999643, Len: 10, Fitness_tra: 4
Rule 20: 4c42211441, Class:  1, CF:0.974534, Len: 10, Fitness_tra: 2
Rule 21: 4242551e22, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 4821337bb2, Class:  0, CF:0.998965, Len: 10, Fitness_tra: 2
Rule 23: 212b591581, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 4144c1b277, Class:  1, CF:0.997051, Len: 10, Fitness_tra: 1
Rule 25: 115b212151, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 26: 41121911c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 4741592227, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 1
Rule 28: 1241e11c12, Class:  1, CF:0.988176, Len: 10, Fitness_tra: 1
