------Generation 0------
Rule  1: 15f3edc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1e633d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 633fa21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3e63321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95a1963, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e93a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1aa1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 15ffdd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: ea111d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e166685, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 3f33f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 17a1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391315c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: eaa3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55f3928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 363a328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85335c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: e3a611c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11aa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 15339e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9136182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 961f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3963654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1231133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5d6f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1131512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 15fa555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11a3dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1536113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 11a6911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19aaa18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 561332d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 453f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11af6d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1f11372, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5da3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311f585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9136582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 39f1ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e131a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 113a11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9e3a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e33a1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ef16e78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11aae55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e3ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e5aa354, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 393af2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000900, Class:  1, CF:0.898433, Len:  0, Fitness_tra: 0
Rule 92: 3866012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11fa5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1560101, Class:  1, CF:0.0975196, Len:  5, Fitness_tra: 0
Rule 95: 1811321, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 0100000, Class:  0, CF:0.442411, Len:  1, Fitness_tra: 24
Rule 97: 3963652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 253f1b1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: e16a196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.3333
------Result------
Miss_rate(tra)	:43.3333
Miss_rate(tst)	:3.0303
ARL				:4.25926

------Generation 3------
Rule  1: 0000900, Class:  1, CF:0.898433, Len:  1, Fitness_tra: 226
Rule  2: 0000400, Class:  0, CF:0.424407, Len:  1, Fitness_tra: 177
Rule  3: 0a00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 31
Rule  4: 0500900, Class:  1, CF:0.974584, Len:  2, Fitness_tra: 13
Rule  5: 000000c, Class:  0, CF:0.205109, Len:  1, Fitness_tra: 4
Rule  6: 00000eb, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  7: 5500005, Class:  0, CF:0.992209, Len:  3, Fitness_tra: 1
Rule  8: 51af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  9: 15f3edc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e11632c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 151a312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 12: 21f3118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11f191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 366f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 39f1642, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316618c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f6f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: d1aa215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 113a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: e166166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11af1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 31f61d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 99af61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 911fa11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 26: 3166321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31a6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e3aa918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3866eee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5eff3d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 163a341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2df6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1e633d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 633fa21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3e63321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95a1963, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e93a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1aa1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 15ffdd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: ea111d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e166685, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 3f33f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 17a1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391315c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: eaa3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55f3928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 363a328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85335c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: e3a611c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11aa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 15339e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9136182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 961f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3963654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1231133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5d6f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1131512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 15fa555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11a3dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1536113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 11a6911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19aaa18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 561332d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 453f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11af6d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1f11372, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5da3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311f585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9136582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 39f1ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e131a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 113a11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9e3a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e33a1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ef16e78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11aae55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e3ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e5aa354, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 393af2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000900, Class:  1, CF:0.898433, Len:  0, Fitness_tra: 0
Rule 92: 3866012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11fa5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1560101, Class:  1, CF:0.0975196, Len:  5, Fitness_tra: 0
Rule 95: 1811321, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 0100000, Class:  0, CF:0.442411, Len:  1, Fitness_tra: 24
Rule 97: 3963652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 253f1b1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: e16a196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.3333
------Result------
Miss_rate(tra)	:43.3333
Miss_rate(tst)	:3.0303
ARL				:4.25926

------Generation 4------
Rule  1: 0000900, Class:  1, CF:0.898433, Len:  1, Fitness_tra: 226
Rule  2: 0000400, Class:  0, CF:0.424407, Len:  1, Fitness_tra: 177
Rule  3: 0a00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 31
Rule  4: 0500900, Class:  1, CF:0.974584, Len:  2, Fitness_tra: 13
Rule  5: 000000c, Class:  0, CF:0.205109, Len:  1, Fitness_tra: 4
Rule  6: 00000eb, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  7: 5500005, Class:  0, CF:0.992209, Len:  3, Fitness_tra: 1
Rule  8: 51af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  9: 15f3edc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e11632c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 151a312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 12: 21f3118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11f191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 366f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 39f1642, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316618c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f6f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: d1aa215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 113a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: e166166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11af1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 31f61d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 99af61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 911fa11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 26: 3166321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31a6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e3aa918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3866eee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5eff3d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 163a341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2df6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1e633d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 633fa21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3e63321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95a1963, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e93a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1aa1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 15ffdd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: ea111d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e166685, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 3f33f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 17a1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391315c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: eaa3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55f3928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 363a328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85335c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: e3a611c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11aa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 15339e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9136182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 961f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3963654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1231133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5d6f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1131512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 15fa555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11a3dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1536113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 11a6911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19aaa18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 561332d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 453f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11af6d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1f11372, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5da3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311f585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 9136582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 39f1ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e131a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 113a11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9e3a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e33a1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ef16e78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11aae55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e3ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e5aa354, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 393af2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000900, Class:  1, CF:0.898433, Len:  0, Fitness_tra: 0
Rule 92: 3866012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11fa5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1560101, Class:  1, CF:0.0975196, Len:  5, Fitness_tra: 0
Rule 95: 1811321, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 0100000, Class:  0, CF:0.442411, Len:  1, Fitness_tra: 24
Rule 97: 3963652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 253f1b1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: e16a196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.3333
------Result------
Miss_rate(tra)	:43.3333
Miss_rate(tst)	:3.0303
ARL				:4.25926

------Generation 5------
Rule  1: 0000900, Class:  1, CF:0.898433, Len:  1, Fitness_tra: 226
Rule  2: 0000400, Class:  0, CF:0.424407, Len:  1, Fitness_tra: 177
Rule  3: 0a00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 31
Rule  4: 0500900, Class:  1, CF:0.974584, Len:  2, Fitness_tra: 13
Rule  5: 000000c, Class:  0, CF:0.205109, Len:  1, Fitness_tra: 4
Rule  6: 00000eb, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  7: 5500005, Class:  0, CF:0.992209, Len:  3, Fitness_tra: 1
Rule  8: 51af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  9: 15f3edc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e11632c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 151a312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 12: 21f3118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11f191e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 366f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 39f1642, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 316618c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f6f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: d1aa215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 113a121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: e166166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11af1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 31f61d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 99af61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 911fa11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 26: 3166321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31a6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e3aa918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3866eee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5eff3d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 163a341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2df6912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1e633d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 633fa21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3e63321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95a1963, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e93a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1aa1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 15ffdd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11a1615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: ea111d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: e166685, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 3f33f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 17a1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391315c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: eaa3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 55f3928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 363a328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85335c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: e3a611c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11aa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 15339e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9136182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 961f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3963654, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 66131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1231133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 5d6f131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1131512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 15fa555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11a3dc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1536113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 11a6911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
