------Generation 0------
Rule  1: e9ffa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 11361dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 36aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1136111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 84: 13fa69c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 8600000, Class:  0, CF:  1, Len:  2, Fitness_tra: 16
Rule 86: e16f391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 565fa58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e311181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8161511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 19a631c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 66f1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3d61311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b31a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e138782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 91a6d90, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1113d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0033320, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 98: 2361125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 312a311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1e331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.0526
------Result------
Miss_rate(tra)	:61.0526
Miss_rate(tst)	:24.2424
ARL				:4.43478

------Generation 3------
Rule  1: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 176
Rule  2: 1000030, Class:  0, CF:0.498505, Len:  2, Fitness_tra: 100
Rule  3: 00000d0, Class:  0, CF:0.396563, Len:  1, Fitness_tra: 70
Rule  4: 00b0500, Class:  1, CF:  1, Len:  2, Fitness_tra: 11
Rule  5: 5000600, Class:  0, CF:0.577657, Len:  2, Fitness_tra: 1
Rule  6: 0e50000, Class:  1, CF:0.593214, Len:  2, Fitness_tra: 1
Rule  7: c1f6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1d6f1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 11b1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 85a1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 4123351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 7536111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 551f521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1833521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 66f1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3161281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 551a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 27a3d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 231635d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3161a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a1d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 13f6f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31f3358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000d00, Class:  1, CF:0.272654, Len:  1, Fitness_tra: 0
Rule 27: d1aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 81aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: e111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11ff631, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 15f112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 93f115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1316115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d31111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 11361dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 36aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1136111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 84: 13fa69c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 8600000, Class:  0, CF:  1, Len:  2, Fitness_tra: 16
Rule 86: e16f391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 565fa58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e311181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8161511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 19a631c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 66f1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3d61311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b31a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e138782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 91a6d90, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1113d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0033320, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 98: 2361125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 312a311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1e331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.0526
------Result------
Miss_rate(tra)	:61.0526
Miss_rate(tst)	:24.2424
ARL				:4.43478

------Generation 4------
Rule  1: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 176
Rule  2: 1000030, Class:  0, CF:0.498505, Len:  2, Fitness_tra: 100
Rule  3: 00000d0, Class:  0, CF:0.396563, Len:  1, Fitness_tra: 70
Rule  4: 00b0500, Class:  1, CF:  1, Len:  2, Fitness_tra: 11
Rule  5: 5000600, Class:  0, CF:0.577657, Len:  2, Fitness_tra: 1
Rule  6: 0e50000, Class:  1, CF:0.593214, Len:  2, Fitness_tra: 1
Rule  7: c1f6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1d6f1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 11b1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 85a1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 4123351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 7536111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 551f521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1833521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 66f1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3161281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 551a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 27a3d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 231635d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3161a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a1d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 13f6f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31f3358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000d00, Class:  1, CF:0.272654, Len:  1, Fitness_tra: 0
Rule 27: d1aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 81aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: e111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11ff631, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 15f112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 93f115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1316115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d31111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 11361dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 36aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1136111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 84: 13fa69c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 8600000, Class:  0, CF:  1, Len:  2, Fitness_tra: 16
Rule 86: e16f391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 565fa58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: e311181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8161511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 19a631c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 66f1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3d61311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b31a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e138782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 91a6d90, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1113d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0033320, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 98: 2361125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 312a311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1e331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.0526
------Result------
Miss_rate(tra)	:61.0526
Miss_rate(tst)	:24.2424
ARL				:4.43478

------Generation 5------
Rule  1: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 181
Rule  2: 1000030, Class:  0, CF:0.498505, Len:  2, Fitness_tra: 92
Rule  3: 00000d0, Class:  0, CF:0.396563, Len:  1, Fitness_tra: 69
Rule  4: 8600000, Class:  0, CF:  1, Len:  2, Fitness_tra: 16
Rule  5: 00b0500, Class:  1, CF:  1, Len:  2, Fitness_tra: 11
Rule  6: 0e50000, Class:  1, CF:0.593214, Len:  2, Fitness_tra: 1
Rule  7: 0033320, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: 5000600, Class:  0, CF:0.577657, Len:  2, Fitness_tra: 1
Rule  9: c1f6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 85a1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 4123351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 7536111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 551f521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1833521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 66f1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3161281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 551a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 27a3d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 231635d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3161a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a1d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 13f6f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31f3358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000d00, Class:  1, CF:0.272654, Len:  1, Fitness_tra: 0
Rule 27: d1aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 81aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: e111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11ff631, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 15f112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 93f115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1316115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d31111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
