------Generation 0------
Rule  1: 885127c5421152111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 1312426b1113121114, Class:  0, CF:0.896824, Len: 18, Fitness_tra: 0
Rule  4: 00000000000000c0d2, Class:  0, CF:0.00890362, Len:  3, Fitness_tra: 1
Rule  5: c11724732272223122, Class:  0, CF:0.931506, Len: 18, Fitness_tra: 0
Rule  6: 0000c00008000000dd, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  7: c22272414117222118, Class:  0, CF:0.533159, Len: 18, Fitness_tra: 0
Rule  8: 103000000c010021d1, Class:  1, CF:0.461447, Len:  8, Fitness_tra: -1
Rule  9: 000000000c000080d0, Class:  0, CF:0.00954724, Len:  3, Fitness_tra: 3
Rule 10: 115124181422712113, Class:  1, CF:0.647861, Len: 18, Fitness_tra: 0
Rule 11: 111171131824112121, Class:  0, CF:0.713906, Len: 18, Fitness_tra: 0
Rule 12: 115d1c24d151311259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 916114579315541185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5132145c51215b1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1965125133dd911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 115127225351311293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1e3111919351911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 3135115c1581842159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11124b11821c511833, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 22: 22222215c82c812115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 116522949155172351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 88814485c114281c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00d00b005850000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 11151431111534111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 272c111e22172421e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 521211812111821511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 1851124dc2c21212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 030000005050005700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1152228d8118513111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 181242d21251122591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 18847b291122811124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 522221217c42221111, Class:  0, CF:0.998082, Len: 18, Fitness_tra: 0
Rule 35: 113112115911111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 81114485c124111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 28224781c82c111127, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 0000000000080800c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5535111c811d112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 09000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 5255c7112c884221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 885127c5421152111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e31421c5311e221d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00d00b005050005000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 11d1222511222125e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 53612ce1e1599c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 191dc1125dd9522118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 113512113911311c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c884b7852124281141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1335279151d5341c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1114421155c4114185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 151144c3212218212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c15c4781211c512b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 151121858818111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111141919113322211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55952421c18c141251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 5165c15c5155512311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 196d1c14d1d5511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15141bc5121c1c1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 511227851211117152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211871212111242e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1151112541121c5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0905029091051823c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 65: 111247128118141131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 391511519955341215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c84244e4514811221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1ea521513393145159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 52d1c712242c222135, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 21124412c8c8c12313, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 3518211c1511272113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 11112ce1915111911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d551115512cc211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 9511125cd115124111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 77: 3e31129291d5312113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 115822184211121531, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 51d22181122c1445e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 03000c004040000000, Class:  1, CF:0.258314, Len:  4, Fitness_tra: 0
Rule 81: 000000000000000030, Class:  1, CF:0.0183363, Len:  1, Fitness_tra: -17
Rule 82: 218721411c11884111, Class:  1, CF:0.682651, Len: 18, Fitness_tra: 0
Rule 83: c552111512c41c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000c000000000000, Class:  1, CF:0.295215, Len:  1, Fitness_tra: 0
Rule 85: 1882121e4542121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000c500d000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 855c12814214124151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 2287178345c1811141, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 89: 1518112d45c4512115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000b00000, Class:  1, CF:0.190605, Len:  1, Fitness_tra: -141
Rule 91: 595281224c48221513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11111411c921111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 93: d21007021001124009, Class:  0, CF:0.692312, Len: 11, Fitness_tra: 0
Rule 94: 13d02701a1d5040031, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 103704702c021221d2, Class:  0, CF:0.799939, Len: 14, Fitness_tra: 0
Rule 96: 100004300915065100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 105410c0121c101122, Class:  0, CF:  1, Len: 14, Fitness_tra: 9
Rule 98: 11351b11391c511822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 111426615114121184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 030000015000301c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.4152
------Result------
Miss_rate(tra)	:44.4152
Miss_rate(tst)	:41.1765
ARL				:11.7

------Generation 3------
Rule  1: d00000000000000004, Class:  0, CF:0.909828, Len:  2, Fitness_tra: 156
Rule  2: d0d000000000000000, Class:  0, CF:0.932528, Len:  2, Fitness_tra: 71
Rule  3: 1312426b1113121114, Class:  0, CF:0.896824, Len: 18, Fitness_tra: 0
Rule  4: 00000000000000c0d2, Class:  0, CF:0.00890362, Len:  3, Fitness_tra: 1
Rule  5: c11724732272223122, Class:  0, CF:0.931506, Len: 18, Fitness_tra: 0
Rule  6: 0000c00008000000dd, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  7: c22272414117222118, Class:  0, CF:0.533159, Len: 18, Fitness_tra: 0
Rule  8: 103000000c010021d1, Class:  1, CF:0.461447, Len:  8, Fitness_tra: -1
Rule  9: 000000000c000080d0, Class:  0, CF:0.00954724, Len:  3, Fitness_tra: 3
Rule 10: 115124181422712113, Class:  1, CF:0.647861, Len: 18, Fitness_tra: 0
Rule 11: 111171131824112121, Class:  0, CF:0.713906, Len: 18, Fitness_tra: 0
Rule 12: 115d1c24d151311259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 916114579315541185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5132145c51215b1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1965125133dd911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 115127225351311293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1e3111919351911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 3135115c1581842159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11124b11821c511833, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 22: 22222215c82c812115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 116522949155172351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 88814485c114281c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00d00b005850000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 11151431111534111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 272c111e22172421e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 521211812111821511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 1851124dc2c21212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 030000005050005700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1152228d8118513111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 181242d21251122591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 18847b291122811124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 522221217c42221111, Class:  0, CF:0.998082, Len: 18, Fitness_tra: 0
Rule 35: 113112115911111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 81114485c124111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 28224781c82c111127, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 0000000000080800c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5535111c811d112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 09000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 5255c7112c884221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 885127c5421152111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e31421c5311e221d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00d00b005050005000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 11d1222511222125e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 53612ce1e1599c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 191dc1125dd9522118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 113512113911311c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c884b7852124281141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1335279151d5341c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1114421155c4114185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 151144c3212218212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c15c4781211c512b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 151121858818111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111141919113322211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55952421c18c141251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 5165c15c5155512311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 196d1c14d1d5511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15141bc5121c1c1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 511227851211117152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211871212111242e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1151112541121c5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0905029091051823c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 65: 111247128118141131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 391511519955341215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c84244e4514811221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1ea521513393145159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 52d1c712242c222135, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 21124412c8c8c12313, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 3518211c1511272113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 11112ce1915111911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d551115512cc211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 9511125cd115124111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 77: 3e31129291d5312113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 115822184211121531, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 51d22181122c1445e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 03000c004040000000, Class:  1, CF:0.258314, Len:  4, Fitness_tra: 0
Rule 81: 000000000000000030, Class:  1, CF:0.0183363, Len:  1, Fitness_tra: -17
Rule 82: 218721411c11884111, Class:  1, CF:0.682651, Len: 18, Fitness_tra: 0
Rule 83: c552111512c41c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000c000000000000, Class:  1, CF:0.295215, Len:  1, Fitness_tra: 0
Rule 85: 1882121e4542121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000c500d000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 855c12814214124151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 2287178345c1811141, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 89: 1518112d45c4512115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000b00000, Class:  1, CF:0.190605, Len:  1, Fitness_tra: -141
Rule 91: 595281224c48221513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11111411c921111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 93: d21007021001124009, Class:  0, CF:0.692312, Len: 11, Fitness_tra: 0
Rule 94: 13d02701a1d5040031, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 103704702c021221d2, Class:  0, CF:0.799939, Len: 14, Fitness_tra: 0
Rule 96: 100004300915065100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 105410c0121c101122, Class:  0, CF:  1, Len: 14, Fitness_tra: 9
Rule 98: 11351b11391c511822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 111426615114121184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 030000015000301c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.4152
------Result------
Miss_rate(tra)	:44.4152
Miss_rate(tst)	:41.1765
ARL				:11.7

------Generation 4------
Rule  1: d00000000000000004, Class:  0, CF:0.909828, Len:  2, Fitness_tra: 156
Rule  2: d0d000000000000000, Class:  0, CF:0.932528, Len:  2, Fitness_tra: 71
Rule  3: 1312426b1113121114, Class:  0, CF:0.896824, Len: 18, Fitness_tra: 0
Rule  4: 00000000000000c0d2, Class:  0, CF:0.00890362, Len:  3, Fitness_tra: 1
Rule  5: c11724732272223122, Class:  0, CF:0.931506, Len: 18, Fitness_tra: 0
Rule  6: 0000c00008000000dd, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  7: c22272414117222118, Class:  0, CF:0.533159, Len: 18, Fitness_tra: 0
Rule  8: 103000000c010021d1, Class:  1, CF:0.461447, Len:  8, Fitness_tra: -1
Rule  9: 000000000c000080d0, Class:  0, CF:0.00954724, Len:  3, Fitness_tra: 3
Rule 10: 115124181422712113, Class:  1, CF:0.647861, Len: 18, Fitness_tra: 0
Rule 11: 111171131824112121, Class:  0, CF:0.713906, Len: 18, Fitness_tra: 0
Rule 12: 115d1c24d151311259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 916114579315541185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5132145c51215b1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1965125133dd911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 115127225351311293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1e3111919351911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 3135115c1581842159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11124b11821c511833, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 22: 22222215c82c812115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 116522949155172351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 88814485c114281c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00d00b005850000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 11151431111534111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 272c111e22172421e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 521211812111821511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 1851124dc2c21212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 030000005050005700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1152228d8118513111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 181242d21251122591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 18847b291122811124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 522221217c42221111, Class:  0, CF:0.998082, Len: 18, Fitness_tra: 0
Rule 35: 113112115911111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 81114485c124111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 28224781c82c111127, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 0000000000080800c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5535111c811d112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 09000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 5255c7112c884221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 885127c5421152111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e31421c5311e221d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00d00b005050005000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 11d1222511222125e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 53612ce1e1599c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 191dc1125dd9522118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 113512113911311c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c884b7852124281141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1335279151d5341c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1114421155c4114185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 151144c3212218212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c15c4781211c512b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 151121858818111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111141919113322211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55952421c18c141251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 5165c15c5155512311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 196d1c14d1d5511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15141bc5121c1c1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 511227851211117152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211871212111242e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1151112541121c5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0905029091051823c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 65: 111247128118141131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 391511519955341215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c84244e4514811221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1ea521513393145159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 52d1c712242c222135, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 21124412c8c8c12313, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 3518211c1511272113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 11112ce1915111911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d551115512cc211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 9511125cd115124111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 77: 3e31129291d5312113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 115822184211121531, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 51d22181122c1445e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 03000c004040000000, Class:  1, CF:0.258314, Len:  4, Fitness_tra: 0
Rule 81: 000000000000000030, Class:  1, CF:0.0183363, Len:  1, Fitness_tra: -17
Rule 82: 218721411c11884111, Class:  1, CF:0.682651, Len: 18, Fitness_tra: 0
Rule 83: c552111512c41c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000c000000000000, Class:  1, CF:0.295215, Len:  1, Fitness_tra: 0
Rule 85: 1882121e4542121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000c500d000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 855c12814214124151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 2287178345c1811141, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 89: 1518112d45c4512115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000b00000, Class:  1, CF:0.190605, Len:  1, Fitness_tra: -141
Rule 91: 595281224c48221513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11111411c921111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 93: d21007021001124009, Class:  0, CF:0.692312, Len: 11, Fitness_tra: 0
Rule 94: 13d02701a1d5040031, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 103704702c021221d2, Class:  0, CF:0.799939, Len: 14, Fitness_tra: 0
Rule 96: 100004300915065100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 105410c0121c101122, Class:  0, CF:  1, Len: 14, Fitness_tra: 9
Rule 98: 11351b11391c511822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 111426615114121184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 030000015000301c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.4152
------Result------
Miss_rate(tra)	:44.4152
Miss_rate(tst)	:41.1765
ARL				:11.7

------Generation 5------
Rule  1: d00000000000000004, Class:  0, CF:0.909828, Len:  2, Fitness_tra: 156
Rule  2: d0d000000000000000, Class:  0, CF:0.932528, Len:  2, Fitness_tra: 71
