------Generation 0------
Rule  1: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  1: 000000c00000000000, Class:  0, CF:0.629379, Len:  1, Fitness_tra: 242
Rule  2: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 98
Rule  3: 000000000d00007000, Class:  0, CF:0.347229, Len:  2, Fitness_tra: 9
Rule  4: 00200b000000000508, Class:  0, CF:0.862246, Len:  4, Fitness_tra: 9
Rule  5: 000000090000003004, Class:  1, CF:0.691435, Len:  3, Fitness_tra: 18
Rule  6: 000000000000000002, Class:  1, CF:0.0182468, Len:  1, Fitness_tra: -8
Rule  7: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 551112852128511411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 10: 19122155118c171219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 12: 51a1245c91d511b511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 112442131544128144, Class:  0, CF:0.908877, Len: 18, Fitness_tra: 0
Rule 14: 513514121588325293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1212111521c2124182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1ef514e49195545153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 00000000000000c0d2, Class:  1, CF:0.0267391, Len:  3, Fitness_tra: 0
Rule 19: d005008d808800000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 225421151412241118, Class:  1, CF:0.988833, Len: 18, Fitness_tra: 0
Rule 21: 291224c5111c5121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31151412191d111411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 12547119b241112482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81111b8d2824521422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 26: 55d21221c151521231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 080000c50000800000, Class:  1, CF:0.781002, Len:  4, Fitness_tra: 0
Rule 28: cd24211d4584122141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000b0000000700d0, Class:  0, CF:0.0532027, Len:  3, Fitness_tra: 0
Rule 32: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000007ebd0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000007d0, Class:  1, CF:0.0497509, Len:  2, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 00000b000000000000, Class:  1, CF:0.0145058, Len:  1, Fitness_tra: -53
Rule 42: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 48: 0000007e707b000000, Class:  1, CF:0.493927, Len:  5, Fitness_tra: 0
Rule 49: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0030c0000000000000, Class:  0, CF:0.117399, Len:  2, Fitness_tra: 1
Rule 58: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 63: 00000000000000005d, Class:  1, CF:0.00781401, Len:  2, Fitness_tra: 0
Rule 64: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 83: 1184171925c1112121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5d5221252318242511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 111771c1c182222847, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 15514ccd19221811c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 851277214111527222, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 118112c1c5cc852841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1d3812112d11871115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2c1411c12c121c1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e331021111d0020005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 011501e2bd51900520, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 29922115418c1221c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1200001d004c110402, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 011c00721d1b101001, Class:  1, CF:0.756276, Len: 12, Fitness_tra: 0
Rule 96: 5291007e7151025105, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00122b80001241d418, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 80c4002e000a02c0d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 10500022080c800510, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 2ee2221513821c1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.2651
------Result------
Miss_rate(tra)	:29.2651
Miss_rate(tst)	:28.5714
ARL				:10.7317

------Generation 3------
Rule  1: 000000c00000000000, Class:  0, CF:0.629379, Len:  1, Fitness_tra: 242
Rule  2: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 98
Rule  3: 000000000d00007000, Class:  0, CF:0.347229, Len:  2, Fitness_tra: 9
Rule  4: 00200b000000000508, Class:  0, CF:0.862246, Len:  4, Fitness_tra: 9
Rule  5: 000000090000003004, Class:  1, CF:0.691435, Len:  3, Fitness_tra: 18
Rule  6: 000000000000000002, Class:  1, CF:0.0182468, Len:  1, Fitness_tra: -8
Rule  7: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 551112852128511411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 10: 19122155118c171219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 12: 51a1245c91d511b511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 112442131544128144, Class:  0, CF:0.908877, Len: 18, Fitness_tra: 0
Rule 14: 513514121588325293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1212111521c2124182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1ef514e49195545153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 00000000000000c0d2, Class:  1, CF:0.0267391, Len:  3, Fitness_tra: 0
Rule 19: d005008d808800000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 225421151412241118, Class:  1, CF:0.988833, Len: 18, Fitness_tra: 0
Rule 21: 291224c5111c5121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31151412191d111411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 12547119b241112482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81111b8d2824521422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 26: 55d21221c151521231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 080000c50000800000, Class:  1, CF:0.781002, Len:  4, Fitness_tra: 0
Rule 28: cd24211d4584122141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000b0000000700d0, Class:  0, CF:0.0532027, Len:  3, Fitness_tra: 0
Rule 32: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000007ebd0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000007d0, Class:  1, CF:0.0497509, Len:  2, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 00000b000000000000, Class:  1, CF:0.0145058, Len:  1, Fitness_tra: -53
Rule 42: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 48: 0000007e707b000000, Class:  1, CF:0.493927, Len:  5, Fitness_tra: 0
Rule 49: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0030c0000000000000, Class:  0, CF:0.117399, Len:  2, Fitness_tra: 1
Rule 58: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 63: 00000000000000005d, Class:  1, CF:0.00781401, Len:  2, Fitness_tra: 0
Rule 64: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 83: 1184171925c1112121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5d5221252318242511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 111771c1c182222847, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 15514ccd19221811c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 851277214111527222, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: 118112c1c5cc852841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1d3812112d11871115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2c1411c12c121c1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e331021111d0020005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 011501e2bd51900520, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 29922115418c1221c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1200001d004c110402, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 011c00721d1b101001, Class:  1, CF:0.756276, Len: 12, Fitness_tra: 0
Rule 96: 5291007e7151025105, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00122b80001241d418, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 80c4002e000a02c0d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 10500022080c800510, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 2ee2221513821c1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.2651
------Result------
Miss_rate(tra)	:29.2651
Miss_rate(tst)	:28.5714
ARL				:10.7317

------Generation 4------
Rule  1: 000000c00000000000, Class:  0, CF:0.629379, Len:  1, Fitness_tra: 196
Rule  2: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 98
Rule  3: 000000090000003004, Class:  1, CF:0.691435, Len:  3, Fitness_tra: -3
Rule  4: 000000000d00007000, Class:  0, CF:0.347229, Len:  2, Fitness_tra: 14
Rule  5: 00200b000000000508, Class:  0, CF:0.862246, Len:  4, Fitness_tra: 10
Rule  6: 0030c0000000000000, Class:  0, CF:0.117399, Len:  2, Fitness_tra: 0
Rule  7: 2ee2221513821c1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 551112852128511411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 10: 19122155118c171219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 12: 51a1245c91d511b511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 112442131544128144, Class:  0, CF:0.908877, Len: 18, Fitness_tra: 0
Rule 14: 513514121588325293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1212111521c2124182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1ef514e49195545153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 00000000000000c0d2, Class:  1, CF:0.0267391, Len:  3, Fitness_tra: 0
Rule 19: d005008d808800000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 225421151412241118, Class:  1, CF:0.988833, Len: 18, Fitness_tra: 0
Rule 21: 291224c5111c5121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31151412191d111411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 12547119b241112482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81111b8d2824521422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 26: 55d21221c151521231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 080000c50000800000, Class:  1, CF:0.781002, Len:  4, Fitness_tra: 0
Rule 28: cd24211d4584122141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000b0000000700d0, Class:  0, CF:0.0532027, Len:  3, Fitness_tra: 0
Rule 32: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000007ebd0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000007d0, Class:  1, CF:0.0497509, Len:  2, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 0000007e707b000000, Class:  1, CF:0.493927, Len:  5, Fitness_tra: 0
Rule 48: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 00000000000000005d, Class:  1, CF:0.00781401, Len:  2, Fitness_tra: 0
Rule 63: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 82: 000000000700000000, Class:  1, CF:0.116516, Len:  1, Fitness_tra: -75
Rule 83: 1511118542cc581121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d005008d808c00000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000090000003004, Class:  1, CF:0.691435, Len:  0, Fitness_tra: 0
Rule 86: 12d8cb11c5c2d25491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00400000000000007b, Class:  1, CF:0.129927, Len:  3, Fitness_tra: -10
Rule 88: 21d2211dc58c111225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 002080008000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11111b1511c2711131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: 0000000e0d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5d1221252318242511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 10d00701048044b310, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 94: 205001101002040108, Class:  0, CF:0.540501, Len:  9, Fitness_tra: 0
Rule 95: d005008d118d1001e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 8111c412121ce22351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2e31c218118d1b1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000d00707000, Class:  1, CF:0.544114, Len:  3, Fitness_tra: 4
Rule 99: 0e12c0100903910108, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 513514121558325233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.6457
------Result------
Miss_rate(tra)	:34.6457
Miss_rate(tst)	:38.0952
ARL				:10.3333

