------Generation 0------
Rule  1: 1265132d11541, Class:  1, CF:0.906796, Len: 13, Fitness_tra: -5
Rule 17: 1133525135811, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: 13221158191c6, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 19: b1f1851131121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1b711c98551dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a3f5113112486, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 83: 78f5951253518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 7471115d99135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 16f1559188c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2d32314181211, Class:  1, CF:0.793721, Len: 13, Fitness_tra: -19
Rule 87: 3175111911912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4b41211238912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 723819551511c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f111211931121, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 91: c1785152ee133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: ff63925139821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2361132311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4131d23858111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00b9c10e00518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1802c5030d8c8, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 9c6151b155113, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 99: 4b451883e1dd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2412613255231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.8429
------Result------
Miss_rate(tra)	:39.8429
Miss_rate(tst)	:41.4141
ARL				:11.8077

------Generation 3------
Rule  1: 0002c00300008, Class:  0, CF:0.987645, Len:  4, Fitness_tra: 184
Rule  2: 0008c00300008, Class:  0, CF:  1, Len:  4, Fitness_tra: 179
Rule  3: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 45
Rule  4: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 23
Rule  5: 2962111515221, Class:  0, CF:0.737567, Len: 13, Fitness_tra: 18
Rule  6: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  7: f12acdb174118, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  8: 612381191d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  9: a3a13d5152213, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 10: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 211d1138d315c, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: ff63922139821, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: 13f3111111511, Class:  0, CF:0.288709, Len: 13, Fitness_tra: 3
Rule 14: 2132251159111, Class:  1, CF:0.292664, Len: 13, Fitness_tra: 0
Rule 15: 29323d1119014, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 16: f661981151153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1133525135811, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: 13221158191c6, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 19: b1f1851131121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1b711c98551dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a3f5113112486, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 83: 78f5951253518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 7471115d99135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 16f1559188c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2d32314181211, Class:  1, CF:0.793721, Len: 13, Fitness_tra: -19
Rule 87: 3175111911912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4b41211238912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 723819551511c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f111211931121, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 91: c1785152ee133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: ff63925139821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2361132311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4131d23858111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00b9c10e00518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1802c5030d8c8, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 9c6151b155113, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 99: 4b451883e1dd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2412613255231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.8429
------Result------
Miss_rate(tra)	:39.8429
Miss_rate(tst)	:41.4141
ARL				:11.8077

------Generation 4------
Rule  1: 0002c00300008, Class:  0, CF:0.987645, Len:  4, Fitness_tra: 184
Rule  2: 0008c00300008, Class:  0, CF:  1, Len:  4, Fitness_tra: 179
Rule  3: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 45
Rule  4: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 23
Rule  5: 2962111515221, Class:  0, CF:0.737567, Len: 13, Fitness_tra: 18
Rule  6: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  7: f12acdb174118, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  8: 612381191d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  9: a3a13d5152213, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 10: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 211d1138d315c, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: ff63922139821, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: 13f3111111511, Class:  0, CF:0.288709, Len: 13, Fitness_tra: 3
Rule 14: 2132251159111, Class:  1, CF:0.292664, Len: 13, Fitness_tra: 0
Rule 15: 29323d1119014, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 16: f661981151153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1133525135811, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: 13221158191c6, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 19: b1f1851131121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1b711c98551dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a3f5113112486, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 83: 78f5951253518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 7471115d99135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 16f1559188c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2d32314181211, Class:  1, CF:0.793721, Len: 13, Fitness_tra: -19
Rule 87: 3175111911912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4b41211238912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 723819551511c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f111211931121, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 91: c1785152ee133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: ff63925139821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2361132311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4131d23858111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00b9c10e00518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1802c5030d8c8, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 9c6151b155113, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 99: 4b451883e1dd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2412613255231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.8429
------Result------
Miss_rate(tra)	:39.8429
Miss_rate(tst)	:41.4141
ARL				:11.8077

------Generation 5------
Rule  1: 0002c00300008, Class:  0, CF:0.987645, Len:  4, Fitness_tra: 184
Rule  2: 0008c00300008, Class:  0, CF:  1, Len:  4, Fitness_tra: 179
Rule  3: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 45
Rule  4: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 23
Rule  5: 2962111515221, Class:  0, CF:0.737567, Len: 13, Fitness_tra: 18
Rule  6: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  7: f12acdb174118, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  8: 612381191d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  9: a3a13d5152213, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 10: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 211d1138d315c, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: ff63922139821, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: 13f3111111511, Class:  0, CF:0.288709, Len: 13, Fitness_tra: 3
Rule 14: 2132251159111, Class:  1, CF:0.292664, Len: 13, Fitness_tra: 0
Rule 15: 29323d1119014, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 16: f661981151153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1133525135811, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: 13221158191c6, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 19: b1f1851131121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
