------Generation 0------
Rule  1: bda855292111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2143111852135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 42a2315523154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7161338121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 39b1151512135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 17191ce5951d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31452c1139111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 317d53d111311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f6655d9158c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f111258551558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc6d19e941155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 41315e351118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 616581952d216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 214ec1119355d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b229de1cc151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f679d38d891d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 35b5932211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 211e2cd53898d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1161329d11145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 714de18815511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 753261155511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 15121d9d131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: bb2c121132151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11ac351151921, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: f11515938d286, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2cb5d53188153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 612155d515351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b231154151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a5b2121111925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3322915585991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3e25228381581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b51568119e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b475553218115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3f6dec51115c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: a1ac1e2151918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6929551221535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6e4111e515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 24155118921d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 2bb1351c15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915355191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 442321d91ee58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f97591515d815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f141511581198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1661113951123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 12f1111e15981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6612111551221, Class:  1, CF:0.705743, Len: 13, Fitness_tra: 0
Rule 87: f118111d5d112, Class:  1, CF:0.778416, Len: 13, Fitness_tra: -3
Rule 88: 35b1513112513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 157115c535131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1aa1931321115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b871531881511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 51f91e55515d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 214de1da58511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: bd48555d1151e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 65f313e585251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: f11515832dc16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2b71e58215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4571719215332, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 71b265155511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1275e11b11838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:82.6038
------Result------
Miss_rate(tra)	:82.6038
Miss_rate(tst)	:81.8182
ARL				:13

------Generation 3------
Rule  1: 28a3512181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 52
Rule  2: f6a1118311c19, Class:  0, CF:  1, Len: 13, Fitness_tra: 28
Rule  3: f313111111911, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  4: 21151531581d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  5: 25611111d3511, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule  6: 29f4a11581111, Class:  1, CF:0.999149, Len: 13, Fitness_tra: 8
Rule  7: 6a1d589123511, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule  8: 1221155151111, Class:  1, CF:0.936587, Len: 13, Fitness_tra: 4
Rule  9: a1fdd51125151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: a121d15d15511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: f3f115d51d226, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: 15f3131185145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1ca58381815cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1715152515215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11bd555551115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: b1689d1211515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2143111852135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 42a2315523154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7161338121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 39b1151512135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 17191ce5951d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31452c1139111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 317d53d111311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f6655d9158c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f111258551558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc6d19e941155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 41315e351118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 616581952d216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 214ec1119355d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b229de1cc151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f679d38d891d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 35b5932211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 211e2cd53898d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1161329d11145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 714de18815511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 753261155511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 15121d9d131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: bb2c121132151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11ac351151921, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: f11515938d286, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2cb5d53188153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 612155d515351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b231154151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a5b2121111925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3322915585991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3e25228381581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b51568119e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b475553218115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3f6dec51115c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: a1ac1e2151918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6929551221535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6e4111e515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 24155118921d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 2bb1351c15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915355191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 27b1351211d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b1f1158181151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7121125251252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3325131211591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1112513129261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 7162311229331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 616d151115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 88: 7113211d11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 31ade55d55813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4243211199355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4131515191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a57dd19115352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 12b1dd5b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 29f5a31581111, Class:  1, CF:0.999966, Len: 13, Fitness_tra: 0
Rule 95: 1795152515214, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 96: 13111111119a1, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 97: 2aa891da28115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4c6b181851c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2994a18781119, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule100: 413951d51e1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:81.1448
------Result------
Miss_rate(tra)	:81.1448
Miss_rate(tst)	:79.798
ARL				:13

------Generation 4------
Rule  1: 28a3512181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 46
Rule  2: f6a1118311c19, Class:  0, CF:  1, Len: 13, Fitness_tra: 25
Rule  3: f313111111911, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule  4: 21151531581d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule  5: 1795152515214, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  6: 25611111d3511, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule  7: 6a1d589123511, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  8: 29f4a11581111, Class:  1, CF:0.999149, Len: 13, Fitness_tra: 8
Rule  9: 616d151115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 10: 1221155151111, Class:  1, CF:0.936587, Len: 13, Fitness_tra: 4
Rule 11: 2994a18781119, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 12: 13111111119a1, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: f3f115d51d226, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: a121d15d15511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 15: 1715152515215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: b1689d1211515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2143111852135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 42a2315523154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7161338121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 39b1151512135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 17191ce5951d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31452c1139111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 317d53d111311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f6655d9158c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f111258551558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc6d19e941155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 41315e351118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 616581952d216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 214ec1119355d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b229de1cc151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f679d38d891d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 35b5932211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 211e2cd53898d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1161329d11145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 714de18815511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 753261155511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 15121d9d131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: bb2c121132151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11ac351151921, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: f11515938d286, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2cb5d53188153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 612155d515351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b231154151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a5b2121111925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3322915585991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3e25228381581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b51568119e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b475553218115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3f6dec51115c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: a1ac1e2151918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 6929551221535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6e4111e515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 24155118921d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 2bb1351c15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915355191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3168115181111, Class:  0, CF:0.0956814, Len: 13, Fitness_tra: 49
Rule 82: a3a1559158113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 361135cd11225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 7c4e59d52d9e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 72f58563e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 131311d215112, Class:  1, CF:0.84135, Len: 13, Fitness_tra: -13
Rule 87: b215311115618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 21b12731a3e75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: f361119518813, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 90: 2112d51121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 32
Rule 91: 7915a11581611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 41191cd5951d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b223115b1151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 413555351e185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f6a1118311c19, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 96: 1c1e2cd1889cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: bd61118211555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4133513111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: f32715538d981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 291d515521511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.064
------Result------
Miss_rate(tra)	:73.064
Miss_rate(tst)	:66.6667
ARL				:13

------Generation 5------
Rule  1: 3168115181111, Class:  0, CF:0.0956814, Len: 13, Fitness_tra: 51
Rule  2: 28a3512181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 46
Rule  3: 2112d51121211, Class:  0, CF:  1, Len: 13, Fitness_tra: 32
Rule  4: f6a1118311c19, Class:  0, CF:  1, Len: 13, Fitness_tra: 17
Rule  5: f313111111911, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  6: 1795152515214, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  7: 29f4a11581111, Class:  1, CF:0.999149, Len: 13, Fitness_tra: 8
Rule  8: 616d151115151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 25611111d3511, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 10: 6a1d589123511, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 11: 1221155151111, Class:  1, CF:0.936587, Len: 13, Fitness_tra: 4
Rule 12: 2994a18781119, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 13: 21151531581d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 14: 13111111119a1, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 15: a121d15d15511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 16: f361119518813, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 1715152515215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 42a2315523154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7161338121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 39b1151512135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 17191ce5951d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31452c1139111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 317d53d111311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f6655d9158c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f111258551558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc6d19e941155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 41315e351118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 616581952d216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 214ec1119355d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b229de1cc151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f679d38d891d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 35b5932211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 211e2cd53898d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
