------Generation 0------
Rule  1: c28bb12121c2211124, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 00900b0000000000dc, Class:  3, CF:0.449037, Len:  4, Fitness_tra: 5
Rule  7: d89111814211142411, Class:  1, CF:0.104482, Len: 18, Fitness_tra: 0
Rule  8: 00e000000000000003, Class:  2, CF:0.787571, Len:  2, Fitness_tra: 3
Rule  9: 1181221978248111c4, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 10: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 2d281bc14212512188, Class:  1, CF:0.7059, Len: 18, Fitness_tra: 0
Rule 13: c28bb12121c2211124, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11151b31339311c1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000005000c0020, Class:  2, CF:0.726282, Len:  3, Fitness_tra: 0
Rule 16: c004007eb07b000000, Class:  0, CF:0.971524, Len:  7, Fitness_tra: 4
Rule 17: 0000000000000c0000, Class:  2, CF:0.215297, Len:  1, Fitness_tra: 15
Rule 18: 111114c34121828811, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 003000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 211887c1821c12b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85214415212421c152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000020009cc002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 0000007e707b000000, Class:  0, CF:0.0708079, Len:  5, Fitness_tra: -4
Rule 27: 13122ccd298c8211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1dd8c2c11514181282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1918423191d1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000007000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 511d2b181d1114819d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 16f8b1f43311681184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5e18111733591c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1851c14328442bc431, Class:  2, CF:0.314257, Len: 18, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13651b11619332c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5222712e112b221814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2112471911c11cc511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 16114bfb19e63c2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 030d800c50000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000800c0080, Class:  0, CF:0.32746, Len:  3, Fitness_tra: 0
Rule 59: 91187b3219e1311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 111274132212142118, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 363144126311182124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212c7c2421841111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 508700400000050007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 56652c145111111289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5c11127315c4181182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 155422854318181285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000020000cc002, Class:  2, CF:0.426424, Len:  4, Fitness_tra: 0
Rule 86: 00e000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1b6e10003e13351013, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 089111000011002001, Class:  1, CF:0.0510083, Len:  9, Fitness_tra: 1
Rule 93: 20200b01020250248d, Class:  1, CF:0.634688, Len: 11, Fitness_tra: 4
Rule 94: 111e1001009311c032, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5c1162a315c4181182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 008122000830811104, Class:  0, CF:0.289768, Len: 11, Fitness_tra: -26
Rule 97: 111271c12222142130, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0e000000000e000007, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 090980000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000073000000020, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.2129
------Result------
Miss_rate(tra)	:58.2129
Miss_rate(tst)	:58.8235
ARL				:6.44

------Generation 3------
Rule  1: 0000c0000000000400, Class:  2, CF:0.269289, Len:  2, Fitness_tra: 32
Rule  2: e00840000000000000, Class:  1, CF:0.807651, Len:  3, Fitness_tra: 24
Rule  3: 0e0000000000000000, Class:  3, CF:0.045614, Len:  1, Fitness_tra: 12
Rule  4: c0070000000000c060, Class:  0, CF:0.588412, Len:  4, Fitness_tra: 15
Rule  5: 00e070000000000500, Class:  1, CF:0.112409, Len:  3, Fitness_tra: 9
Rule  6: 00900b0000000000dc, Class:  3, CF:0.449037, Len:  4, Fitness_tra: 5
Rule  7: d89111814211142411, Class:  1, CF:0.104482, Len: 18, Fitness_tra: 0
Rule  8: 00e000000000000003, Class:  2, CF:0.787571, Len:  2, Fitness_tra: 3
Rule  9: 1181221978248111c4, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 10: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 2d281bc14212512188, Class:  1, CF:0.7059, Len: 18, Fitness_tra: 0
Rule 13: c28bb12121c2211124, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11151b31339311c1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000005000c0020, Class:  2, CF:0.726282, Len:  3, Fitness_tra: 0
Rule 16: c004007eb07b000000, Class:  0, CF:0.971524, Len:  7, Fitness_tra: 4
Rule 17: 0000000000000c0000, Class:  2, CF:0.215297, Len:  1, Fitness_tra: 15
Rule 18: 111114c34121828811, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 003000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 211887c1821c12b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85214415212421c152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000020009cc002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 0000007e707b000000, Class:  0, CF:0.0708079, Len:  5, Fitness_tra: -4
Rule 27: 13122ccd298c8211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1dd8c2c11514181282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1918423191d1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000007000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 511d2b181d1114819d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 16f8b1f43311681184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5e18111733591c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1851c14328442bc431, Class:  2, CF:0.314257, Len: 18, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13651b11619332c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5222712e112b221814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2112471911c11cc511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 16114bfb19e63c2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 030d800c50000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000800c0080, Class:  0, CF:0.32746, Len:  3, Fitness_tra: 0
Rule 59: 91187b3219e1311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 111274132212142118, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 363144126311182124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212c7c2421841111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 508700400000050007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 56652c145111111289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5c11127315c4181182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 155422854318181285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000020000cc002, Class:  2, CF:0.426424, Len:  4, Fitness_tra: 0
Rule 86: 00e000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1b6e10003e13351013, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 089111000011002001, Class:  1, CF:0.0510083, Len:  9, Fitness_tra: 1
Rule 93: 20200b01020250248d, Class:  1, CF:0.634688, Len: 11, Fitness_tra: 4
Rule 94: 111e1001009311c032, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5c1162a315c4181182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 008122000830811104, Class:  0, CF:0.289768, Len: 11, Fitness_tra: -26
Rule 97: 111271c12222142130, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0e000000000e000007, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 090980000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000073000000020, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.2129
------Result------
Miss_rate(tra)	:58.2129
Miss_rate(tst)	:58.8235
ARL				:6.44

------Generation 4------
Rule  1: 0000c0000000000400, Class:  2, CF:0.269289, Len:  2, Fitness_tra: 32
Rule  2: e00840000000000000, Class:  1, CF:0.807651, Len:  3, Fitness_tra: 24
Rule  3: 0e0000000000000000, Class:  3, CF:0.045614, Len:  1, Fitness_tra: 12
Rule  4: c0070000000000c060, Class:  0, CF:0.588412, Len:  4, Fitness_tra: 15
Rule  5: 00e070000000000500, Class:  1, CF:0.112409, Len:  3, Fitness_tra: 9
Rule  6: 00900b0000000000dc, Class:  3, CF:0.449037, Len:  4, Fitness_tra: 5
Rule  7: d89111814211142411, Class:  1, CF:0.104482, Len: 18, Fitness_tra: 0
Rule  8: 00e000000000000003, Class:  2, CF:0.787571, Len:  2, Fitness_tra: 3
Rule  9: 1181221978248111c4, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 10: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 11: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 2d281bc14212512188, Class:  1, CF:0.7059, Len: 18, Fitness_tra: 0
Rule 13: c28bb12121c2211124, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11151b31339311c1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000005000c0020, Class:  2, CF:0.726282, Len:  3, Fitness_tra: 0
Rule 16: c004007eb07b000000, Class:  0, CF:0.971524, Len:  7, Fitness_tra: 4
Rule 17: 0000000000000c0000, Class:  2, CF:0.215297, Len:  1, Fitness_tra: 15
Rule 18: 111114c34121828811, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 003000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 211887c1821c12b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85214415212421c152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000020009cc002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 0000007e707b000000, Class:  0, CF:0.0708079, Len:  5, Fitness_tra: -4
Rule 27: 13122ccd298c8211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1dd8c2c11514181282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1918423191d1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000007000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 511d2b181d1114819d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 16f8b1f43311681184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5e18111733591c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1851c14328442bc431, Class:  2, CF:0.314257, Len: 18, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13651b11619332c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5222712e112b221814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2112471911c11cc511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 16114bfb19e63c2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 030d800c50000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000800c0080, Class:  0, CF:0.32746, Len:  3, Fitness_tra: 0
Rule 59: 91187b3219e1311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 111274132212142118, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 363144126311182124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212c7c2421841111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 508700400000050007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 56652c145111111289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5c11127315c4181182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 155422854318181285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000020000cc002, Class:  2, CF:0.426424, Len:  4, Fitness_tra: 0
Rule 86: 00e000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1b6e10003e13351013, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 089111000011002001, Class:  1, CF:0.0510083, Len:  9, Fitness_tra: 1
Rule 93: 20200b01020250248d, Class:  1, CF:0.634688, Len: 11, Fitness_tra: 4
Rule 94: 111e1001009311c032, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5c1162a315c4181182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 008122000830811104, Class:  0, CF:0.289768, Len: 11, Fitness_tra: -26
Rule 97: 111271c12222142130, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0e000000000e000007, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 090980000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000073000000020, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.2129
------Result------
Miss_rate(tra)	:58.2129
Miss_rate(tst)	:58.8235
ARL				:6.44

------Generation 5------
Rule  1: 0000c0000000000400, Class:  2, CF:0.269289, Len:  2, Fitness_tra: 32
Rule  2: e00840000000000000, Class:  1, CF:0.807651, Len:  3, Fitness_tra: 24
Rule  3: 0e0000000000000000, Class:  3, CF:0.045614, Len:  1, Fitness_tra: 12
