------Generation 0------
Rule  1: 15615bcbb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 581854872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c2951214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c895d4242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1198511b4, Class:  0, CF:0.945326, Len:  9, Fitness_tra: 0
Rule 36: 8c9812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 154d5b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd9257812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 8234112b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 8111125db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4c0090400, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 8d1c11114, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 2c1292c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c81c51c21, Class:  0, CF:0.999955, Len:  9, Fitness_tra: 0
Rule 46: 8d6514cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 18321b81b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 51e114127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 856534824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1555d1144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 41355b871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 4d1297124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c21582cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1de4825b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8c91d2c41, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: c19114c77, Class:  1, CF:0.921185, Len:  9, Fitness_tra: 0
Rule 59: d00000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18151454b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1951b541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8121111b1, Class:  0, CF:0.256571, Len:  9, Fitness_tra: 0
Rule 65: 81641411b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 1d3211271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 186511571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 82911bc18, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 5d0080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1815d1841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111131c4c, Class:  0, CF:0.853102, Len:  9, Fitness_tra: 0
Rule 76: 15ec12877, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: c5318217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113211217, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 79: c112d71bb, Class:  0, CF:0.654034, Len:  9, Fitness_tra: 0
Rule 80: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 81: 81651254b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: c868d48b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00a000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 121181174, Class:  0, CF:0.867606, Len:  9, Fitness_tra: 0
Rule 86: 221231c2b, Class:  0, CF:0.69793, Len:  9, Fitness_tra: 0
Rule 87: cde51b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2d915b1b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: c83197541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 183137c2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0d2400000, Class:  0, CF:0.921434, Len:  3, Fitness_tra: 0
Rule 92: 050000440, Class:  0, CF:0.999999, Len:  3, Fitness_tra: 0
Rule 93: 000b50000, Class:  0, CF:0.622355, Len:  2, Fitness_tra: 10
Rule 94: c0e058870, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 010001201, Class:  0, CF:0.04097, Len:  4, Fitness_tra: 0
Rule 96: 702000000, Class:  1, CF:0.158503, Len:  2, Fitness_tra: -8
Rule 97: c541471b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: ca3258812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: cd6591cb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2d921b141, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.4091
------Result------
Miss_rate(tra)	:78.4091
Miss_rate(tst)	:65.2174
ARL				:4.91667

------Generation 3------
Rule  1: 002000000, Class:  1, CF:0.142651, Len:  1, Fitness_tra: 63
Rule  2: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 39
Rule  3: 000b50000, Class:  0, CF:0.622355, Len:  2, Fitness_tra: 10
Rule  4: 0d0400000, Class:  0, CF:0.985294, Len:  2, Fitness_tra: 5
Rule  5: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule  7: 15615bcbb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1161d214b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: c131d78b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 811251121, Class:  0, CF:0.999862, Len:  9, Fitness_tra: 0
Rule 12: c11191221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c94117142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8511d78b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51d8db842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: cc311b172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 2d921b141, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 19: 85e551274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 151111271, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: ccec5b871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 213184872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 523831cb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 82115187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000030400, Class:  0, CF:0.0288382, Len:  2, Fitness_tra: 0
Rule 28: 2de211141, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 2161d2841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 581854872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c2951214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c895d4242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1198511b4, Class:  0, CF:0.945326, Len:  9, Fitness_tra: 0
Rule 36: 8c9812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 154d5b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd9257812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 8234112b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 8111125db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4c0090400, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 8d1c11114, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 2c1292c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c81c51c21, Class:  0, CF:0.999955, Len:  9, Fitness_tra: 0
Rule 46: 8d6514cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 18321b81b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 51e114127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 856534824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1555d1144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 41355b871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 4d1297124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c21582cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1de4825b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8c91d2c41, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: c19114c77, Class:  1, CF:0.921185, Len:  9, Fitness_tra: 0
Rule 59: d00000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18151454b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1951b541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8121111b1, Class:  0, CF:0.256571, Len:  9, Fitness_tra: 0
Rule 65: 81641411b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 1d3211271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 186511571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 82911bc18, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 5d0080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1815d1841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111131c4c, Class:  0, CF:0.853102, Len:  9, Fitness_tra: 0
Rule 76: 15ec12877, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: c5318217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113211217, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 79: c112d71bb, Class:  0, CF:0.654034, Len:  9, Fitness_tra: 0
Rule 80: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 81: c518d7241, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 551257142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8138d1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 181192227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 116132442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1165dbcb2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 88: c56551147, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: c81852c14, Class:  0, CF:0.88136, Len:  9, Fitness_tra: 0
Rule 91: 1815d410b, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 8c0102201, Class:  0, CF:0.298123, Len:  6, Fitness_tra: 0
Rule 93: c59531244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 8c91d254b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 083910000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 121111c76, Class:  0, CF:0.971209, Len:  9, Fitness_tra: 0
Rule 97: 8111825db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 99: 226237c6b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 1191b2812, Class:  0, CF:0.0123831, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:77.8409
------Result------
Miss_rate(tra)	:77.8409
Miss_rate(tst)	:65.2174
ARL				:5.3871

------Generation 4------
Rule  1: 002000000, Class:  1, CF:0.142651, Len:  1, Fitness_tra: 63
Rule  2: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 39
Rule  3: 000b50000, Class:  0, CF:0.622355, Len:  2, Fitness_tra: 10
Rule  4: 0d0400000, Class:  0, CF:0.985294, Len:  2, Fitness_tra: 5
Rule  5: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule  7: 15615bcbb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1161d214b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: c131d78b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 811251121, Class:  0, CF:0.999862, Len:  9, Fitness_tra: 0
Rule 12: c11191221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c94117142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8511d78b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51d8db842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: cc311b172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 2d921b141, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 19: 85e551274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 151111271, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: ccec5b871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 213184872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 523831cb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 82115187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000030400, Class:  0, CF:0.0288382, Len:  2, Fitness_tra: 0
Rule 28: 2de211141, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 2161d2841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 581854872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c2951214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c895d4242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1198511b4, Class:  0, CF:0.945326, Len:  9, Fitness_tra: 0
Rule 36: 8c9812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 154d5b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd9257812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 8234112b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 8111125db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4c0090400, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 8d1c11114, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 2c1292c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c81c51c21, Class:  0, CF:0.999955, Len:  9, Fitness_tra: 0
Rule 46: 8d6514cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 18321b81b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 51e114127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 856534824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1555d1144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 41355b871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 4d1297124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c21582cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1de4825b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8c91d2c41, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: c19114c77, Class:  1, CF:0.921185, Len:  9, Fitness_tra: 0
Rule 59: d00000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18151454b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1951b541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8121111b1, Class:  0, CF:0.256571, Len:  9, Fitness_tra: 0
Rule 65: 81641411b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 1d3211271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 186511571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 82911bc18, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 5d0080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1815d1841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111131c4c, Class:  0, CF:0.853102, Len:  9, Fitness_tra: 0
Rule 76: 15ec12877, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: c5318217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113211217, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 79: c112d71bb, Class:  0, CF:0.654034, Len:  9, Fitness_tra: 0
Rule 80: 000000400, Class:  1, CF:0.0152536, Len:  1, Fitness_tra: 0
Rule 81: c518d7241, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 551257142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8138d1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 181192227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 116132442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1165dbcb2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 88: c56551147, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: c81852c14, Class:  0, CF:0.88136, Len:  9, Fitness_tra: 0
Rule 91: 1815d410b, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 8c0102201, Class:  0, CF:0.298123, Len:  6, Fitness_tra: 0
Rule 93: c59531244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 8c91d254b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 083910000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 121111c76, Class:  0, CF:0.971209, Len:  9, Fitness_tra: 0
Rule 97: 8111825db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 99: 226237c6b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 1191b2812, Class:  0, CF:0.0123831, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:77.8409
------Result------
Miss_rate(tra)	:77.8409
Miss_rate(tst)	:65.2174
ARL				:5.3871

------Generation 5------
Rule  1: 002000000, Class:  1, CF:0.142651, Len:  1, Fitness_tra: 60
Rule  2: 00a000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 39
Rule  3: 000b50000, Class:  0, CF:0.622355, Len:  2, Fitness_tra: 9
Rule  4: 0d0400000, Class:  0, CF:0.985294, Len:  2, Fitness_tra: 0
Rule  5: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule  6: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  7: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule  8: 15615bcbb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  9: 1161d214b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: c131d78b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 811251121, Class:  0, CF:0.999862, Len:  9, Fitness_tra: 0
Rule 12: c11191221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: c94117142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 8511d78b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51d8db842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: cc311b172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 2d921b141, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 19: 85e551274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 151111271, Class:  0, CF:0.999999, Len:  9, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: ccec5b871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 213184872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 523831cb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 82115187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000030400, Class:  0, CF:0.0288382, Len:  2, Fitness_tra: 0
Rule 28: 2de211141, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 2161d2841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 581854872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c2951214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c895d4242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1198511b4, Class:  0, CF:0.945326, Len:  9, Fitness_tra: 0
Rule 36: 8c9812112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 154d5b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd9257812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 8234112b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 8111125db, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4c0090400, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 8d1c11114, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 2c1292c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c81c51c21, Class:  0, CF:0.999955, Len:  9, Fitness_tra: 0
Rule 46: 8d6514cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 18321b81b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 51e114127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 856534824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1555d1144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 41355b871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 4d1297124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c21582cb7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1de4825b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8c91d2c41, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: c19114c77, Class:  1, CF:0.921185, Len:  9, Fitness_tra: 0
