------Generation 0------
Rule  1: 1265132d11541, Class:  1, CF:0.343366, Len: 13, Fitness_tra: -7
Rule 17: 3a62111558988, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 272831e7cd111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: feb9212e15518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31f5e11111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1575e31481111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a921311d9e31d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b1f111125e5dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 366d2531c1813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 18151119111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b111121591111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 72f1c91d8e125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a6ac551112222, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 87: 4131a125d554d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 25a89919d9518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 31381921d8321, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: bd11158181211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2564512529b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 13618211d5181, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 93: 23114119d1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: d2e316111953e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1e29115d311c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 117135811d12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6365d5311a211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a921511d9e116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 742925359ed2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.5578
------Result------
Miss_rate(tra)	:33.5578
Miss_rate(tst)	:35.3535
ARL				:11.8333

------Generation 3------
Rule  1: 0002c00300008, Class:  0, CF:0.998758, Len:  4, Fitness_tra: 363
Rule  2: 040cc32500102, Class:  0, CF:  1, Len:  8, Fitness_tra: 71
Rule  3: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 46
Rule  4: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 25
Rule  5: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  6: 3018300510052, Class:  0, CF:0.640343, Len:  8, Fitness_tra: 8
Rule  7: 13683221d5181, Class:  0, CF:0.537644, Len: 13, Fitness_tra: 8
Rule  8: a6ac551112222, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  9: f311119111811, Class:  0, CF:0.459347, Len: 13, Fitness_tra: 5
Rule 10: a3a13d5152213, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 11: 6321411911112, Class:  0, CF:0.503404, Len: 13, Fitness_tra: 4
Rule 12: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 13: 13618211d5181, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 14: 13221158191c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 15: 211d1138d315c, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 16: f661981151153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 3a62111558988, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 272831e7cd111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: feb9212e15518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31f5e11111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1575e31481111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a921311d9e31d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3e112c3513542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1119111115819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: a6a25d1312211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 84: 44bd51d1311d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 31154895a9525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1737151eeed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a3f1e129d5189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a63411212535c, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 89: 313199255292c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4131911181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f138a295d5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 284115651d818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 41111c1515811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 13f31d515c512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: a1fce5b111d62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 756141d558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 614781d511c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: f38d519515851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6112edd11ed11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.4456
------Result------
Miss_rate(tra)	:33.4456
Miss_rate(tst)	:35.3535
ARL				:11.7826

------Generation 4------
Rule  1: 0002c00300008, Class:  0, CF:0.998758, Len:  4, Fitness_tra: 69
Rule  2: 040cc32500102, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule  3: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  4: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  5: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  6: 3018300510052, Class:  0, CF:0.640343, Len:  8, Fitness_tra: 0
Rule  7: 13683221d5181, Class:  0, CF:0.537644, Len: 13, Fitness_tra: 0
Rule  8: a6ac551112222, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  9: f311119111811, Class:  0, CF:0.459347, Len: 13, Fitness_tra: 0
Rule 10: a3a13d5152213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 6321411911112, Class:  0, CF:0.503404, Len: 13, Fitness_tra: 1
Rule 12: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 13: 13618211d5181, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 14: 13221158191c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 15: 211d1138d315c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: a63411212535c, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: a6a25d1312211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: f661981151153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: feb9212e15518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31f5e11111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1575e31481111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a921311d9e31d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 78f2113151213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: afa23115d5211, Class:  0, CF:0.287043, Len: 13, Fitness_tra: 0
Rule 83: a3611119914d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000700000000, Class:  0, CF:0.790449, Len:  1, Fitness_tra: 549
Rule 85: 00007430060d0, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: b81111d121511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 394121111d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 71f1153911145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000b000e500e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: a12118e965141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4c33d15282c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2c2838e7cd115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 78128d1519101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f1bd51d535151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 456541d198852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1112e95115811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7a1551158e5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1993251151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 418151392118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 22f5111111d18, Class:  0, CF:0.906602, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.3861
------Result------
Miss_rate(tra)	:16.3861
Miss_rate(tst)	:21.2121
ARL				:11.08

------Generation 5------
Rule  1: 0002c00300008, Class:  0, CF:0.998758, Len:  4, Fitness_tra: 69
Rule  2: 040cc32500102, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule  3: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  4: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule  5: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  6: 3018300510052, Class:  0, CF:0.640343, Len:  8, Fitness_tra: 0
Rule  7: 13683221d5181, Class:  0, CF:0.537644, Len: 13, Fitness_tra: 0
Rule  8: a6ac551112222, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule  9: f311119111811, Class:  0, CF:0.459347, Len: 13, Fitness_tra: 0
Rule 10: a3a13d5152213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 6321411911112, Class:  0, CF:0.503404, Len: 13, Fitness_tra: 1
Rule 12: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 13: 13618211d5181, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 14: 13221158191c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 15: 211d1138d315c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: a63411212535c, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: a6a25d1312211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: f661981151153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: feb9212e15518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31f5e11111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
