------Generation 0------
Rule  1: bb71aa7447, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 16: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2717dd7717, Class:  2, CF:0.861808, Len: 10, Fitness_tra: -2
Rule 22: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 25: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 26: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 27: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 28: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: 0
Rule 29: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 30: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 31: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 32: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 34: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 35: 4172531211, Class:  2, CF:0.992833, Len: 10, Fitness_tra: -11
Rule 36: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 37: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 38: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: 0
Rule 39: 1121c32117, Class:  2, CF:0.95688, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 42: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 43: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 44: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 45: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 46: 71711f2747, Class:  4, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 47: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 49: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2bb4714471, Class:  2, CF:0.6788, Len: 10, Fitness_tra: 0
Rule 52: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 56: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 62: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 65: 44472514b2, Class:  2, CF:0.540492, Len: 10, Fitness_tra: -27
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 69: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 70: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 71: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 76: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 77: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 79: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 80: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 81: 42b119b27b, Class:  2, CF:0.985845, Len: 10, Fitness_tra: 1
Rule 82: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11b1bdbb14, Class:  2, CF:0.121928, Len: 10, Fitness_tra: 0
Rule 85: 272b31b4b4, Class:  4, CF:0.569423, Len: 10, Fitness_tra: 0
Rule 86: 1b77b57bb4, Class:  2, CF:0.941636, Len: 10, Fitness_tra: -56
Rule 87: 2211812412, Class:  2, CF:0.903028, Len: 10, Fitness_tra: -3
Rule 88: 2444111b17, Class:  4, CF:0.787175, Len: 10, Fitness_tra: -1
Rule 89: 1171532112, Class:  2, CF:0.69695, Len: 10, Fitness_tra: -5
Rule 90: 422b75427b, Class:  2, CF:0.0454296, Len: 10, Fitness_tra: 0
Rule 91: 21b4d1b77b, Class:  2, CF:0.941024, Len: 10, Fitness_tra: 0
Rule 92: 747740bb12, Class:  2, CF:0.0591236, Len:  9, Fitness_tra: 0
Rule 93: 2834b1bbb2, Class:  4, CF:0.806309, Len: 10, Fitness_tra: 0
Rule 94: 72b11f2717, Class:  4, CF:0.999849, Len: 10, Fitness_tra: 0
Rule 95: 400070bb70, Class:  2, CF:0.474277, Len:  5, Fitness_tra: -484
Rule 96: b604107007, Class:  2, CF:0.718798, Len:  6, Fitness_tra: -973
Rule 97: 4b974fbb27, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 247060b11b, Class:  4, CF:0.984361, Len:  8, Fitness_tra: 0
Rule 99: 422741bb27, Class:  2, CF:0.0982025, Len:  0, Fitness_tra: 0
Rule100: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:99.3691
------Result------
Miss_rate(tra)	:99.3691
Miss_rate(tst)	:97.8062
ARL				:9.54667

------Generation 3------
Rule  1: 2401b0a200, Class:  2, CF:0.548277, Len:  6, Fitness_tra: 1056
Rule  2: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 865
Rule  3: b641d94147, Class:  2, CF:0.999921, Len: 10, Fitness_tra: 128
Rule  4: 77b11574b7, Class:  2, CF:0.929947, Len: 10, Fitness_tra: 147
Rule  5: 747142b112, Class:  2, CF:0.809532, Len: 10, Fitness_tra: -525
Rule  6: b217192771, Class:  1, CF:0.884832, Len: 10, Fitness_tra: 44
Rule  7: b82111b424, Class:  2, CF:0.675487, Len: 10, Fitness_tra: 0
Rule  8: 1e11424218, Class:  2, CF:0.995621, Len: 10, Fitness_tra: 0
Rule  9: 24711e7222, Class:  2, CF:0.998633, Len: 10, Fitness_tra: 0
Rule 10: 42b119b27b, Class:  2, CF:0.985845, Len: 10, Fitness_tra: 1
Rule 11: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 22217c424b, Class:  2, CF:0.955815, Len: 10, Fitness_tra: 0
Rule 13: 117b611721, Class:  4, CF:0.954412, Len: 10, Fitness_tra: 0
Rule 14: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: 0
Rule 22: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 25: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 26: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 27: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 28: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: 0
Rule 29: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 30: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 31: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 32: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 34: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 35: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 36: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 37: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: 0
Rule 38: 1121c32117, Class:  2, CF:0.95688, Len: 10, Fitness_tra: -25
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 41: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 42: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 43: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 44: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 45: 71711f2747, Class:  4, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 46: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 48: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2bb4714471, Class:  2, CF:0.6788, Len: 10, Fitness_tra: 0
Rule 51: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 55: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 61: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 67: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 68: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 69: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 74: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 75: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 77: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 78: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 79: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 0
Rule 80: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 81: 4d77f31c14, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 47bbb44271, Class:  2, CF:0.274357, Len: 10, Fitness_tra: 0
Rule 83: 42219f2bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 77b7f6421b, Class:  4, CF:0.99829, Len: 10, Fitness_tra: 0
Rule 85: b2129f21b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4b7b51b774, Class:  2, CF:0.995791, Len: 10, Fitness_tra: 0
Rule 87: 7222154111, Class:  1, CF:0.528192, Len: 10, Fitness_tra: 483
Rule 88: 72726f1147, Class:  4, CF:0.999925, Len: 10, Fitness_tra: 0
Rule 89: 717171b274, Class:  2, CF:0.764353, Len: 10, Fitness_tra: 1
Rule 90: 181413781c, Class:  2, CF:0.98998, Len: 10, Fitness_tra: 0
Rule 91: 23b111b47b, Class:  2, CF:0.732752, Len: 10, Fitness_tra: 14
Rule 92: b81142b424, Class:  2, CF:0.93339, Len: 10, Fitness_tra: 74
Rule 93: 2114457264, Class:  2, CF:0.703818, Len: 10, Fitness_tra: -1
Rule 94: 42b417b24b, Class:  2, CF:0.459116, Len: 10, Fitness_tra: 0
Rule 95: b214237172, Class:  4, CF:0.594058, Len: 10, Fitness_tra: 0
Rule 96: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule 97: 117bd10b2b, Class:  2, CF:0.593469, Len:  9, Fitness_tra: -49
Rule 98: b5711e4441, Class:  2, CF:0.857144, Len: 10, Fitness_tra: -4
Rule 99: 1257c34711, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:99.2419
------Result------
Miss_rate(tra)	:99.2419
Miss_rate(tst)	:97.4406
ARL				:9.58108

------Generation 4------
Rule  1: 2401b0a200, Class:  2, CF:0.548277, Len:  6, Fitness_tra: 1056
Rule  2: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 865
Rule  3: b641d94147, Class:  2, CF:0.999921, Len: 10, Fitness_tra: 128
Rule  4: 77b11574b7, Class:  2, CF:0.929947, Len: 10, Fitness_tra: 147
Rule  5: 747142b112, Class:  2, CF:0.809532, Len: 10, Fitness_tra: -525
Rule  6: b217192771, Class:  1, CF:0.884832, Len: 10, Fitness_tra: 44
Rule  7: b82111b424, Class:  2, CF:0.675487, Len: 10, Fitness_tra: 0
Rule  8: 1e11424218, Class:  2, CF:0.995621, Len: 10, Fitness_tra: 0
Rule  9: 24711e7222, Class:  2, CF:0.998633, Len: 10, Fitness_tra: 0
Rule 10: 42b119b27b, Class:  2, CF:0.985845, Len: 10, Fitness_tra: 1
Rule 11: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 22217c424b, Class:  2, CF:0.955815, Len: 10, Fitness_tra: 0
Rule 13: 117b611721, Class:  4, CF:0.954412, Len: 10, Fitness_tra: 0
Rule 14: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: 0
Rule 22: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 25: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 26: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 27: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 28: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: 0
Rule 29: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 30: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 31: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 32: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 34: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 35: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 36: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 37: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: 0
Rule 38: 1121c32117, Class:  2, CF:0.95688, Len: 10, Fitness_tra: -25
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 41: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 42: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 43: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 44: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 45: 71711f2747, Class:  4, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 46: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 48: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2bb4714471, Class:  2, CF:0.6788, Len: 10, Fitness_tra: 0
Rule 51: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 55: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 61: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 67: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 68: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 69: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 74: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 75: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 77: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 78: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 79: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 0
Rule 80: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 81: 4d77f31c14, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 47bbb44271, Class:  2, CF:0.274357, Len: 10, Fitness_tra: 0
Rule 83: 42219f2bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 77b7f6421b, Class:  4, CF:0.99829, Len: 10, Fitness_tra: 0
Rule 85: b2129f21b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4b7b51b774, Class:  2, CF:0.995791, Len: 10, Fitness_tra: 0
Rule 87: 7222154111, Class:  1, CF:0.528192, Len: 10, Fitness_tra: 483
Rule 88: 72726f1147, Class:  4, CF:0.999925, Len: 10, Fitness_tra: 0
Rule 89: 717171b274, Class:  2, CF:0.764353, Len: 10, Fitness_tra: 1
Rule 90: 181413781c, Class:  2, CF:0.98998, Len: 10, Fitness_tra: 0
Rule 91: 23b111b47b, Class:  2, CF:0.732752, Len: 10, Fitness_tra: 14
Rule 92: b81142b424, Class:  2, CF:0.93339, Len: 10, Fitness_tra: 74
Rule 93: 2114457264, Class:  2, CF:0.703818, Len: 10, Fitness_tra: -1
Rule 94: 42b417b24b, Class:  2, CF:0.459116, Len: 10, Fitness_tra: 0
Rule 95: b214237172, Class:  4, CF:0.594058, Len: 10, Fitness_tra: 0
Rule 96: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule 97: 117bd10b2b, Class:  2, CF:0.593469, Len:  9, Fitness_tra: -49
Rule 98: b5711e4441, Class:  2, CF:0.857144, Len: 10, Fitness_tra: -4
Rule 99: 1257c34711, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:99.2419
------Result------
Miss_rate(tra)	:99.2419
Miss_rate(tst)	:97.4406
ARL				:9.58108

------Generation 5------
Rule  1: 2401b0a200, Class:  2, CF:0.548277, Len:  6, Fitness_tra: 1056
Rule  2: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 865
Rule  3: b641d94147, Class:  2, CF:0.999921, Len: 10, Fitness_tra: 128
Rule  4: 77b11574b7, Class:  2, CF:0.929947, Len: 10, Fitness_tra: 147
Rule  5: 747142b112, Class:  2, CF:0.809532, Len: 10, Fitness_tra: -525
Rule  6: b217192771, Class:  1, CF:0.884832, Len: 10, Fitness_tra: 44
Rule  7: b82111b424, Class:  2, CF:0.675487, Len: 10, Fitness_tra: 0
Rule  8: 1e11424218, Class:  2, CF:0.995621, Len: 10, Fitness_tra: 0
Rule  9: 24711e7222, Class:  2, CF:0.998633, Len: 10, Fitness_tra: 0
Rule 10: 42b119b27b, Class:  2, CF:0.985845, Len: 10, Fitness_tra: 1
Rule 11: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: 22217c424b, Class:  2, CF:0.955815, Len: 10, Fitness_tra: 0
Rule 13: 117b611721, Class:  4, CF:0.954412, Len: 10, Fitness_tra: 0
Rule 14: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: 0
Rule 22: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 25: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 26: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 27: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 28: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: 0
Rule 29: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
