------Generation 0------
Rule  1: 12b12e7141, Class:  2, CF:0.61364, Len: 10, Fitness_tra: -1305
Rule 14: b4243314b1, Class:  4, CF:0.997182, Len: 10, Fitness_tra: 1
Rule 15: b117518b17, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 72241b77b2, Class:  4, CF:0.994391, Len: 10, Fitness_tra: 0
Rule 17: 2427132772, Class:  4, CF:0.9956, Len: 10, Fitness_tra: 0
Rule 18: 74b41c742b, Class:  2, CF:0.631512, Len: 10, Fitness_tra: 21
Rule 19: 112bfa4744, Class:  4, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 20: 79b741422b, Class:  2, CF:0.937549, Len: 10, Fitness_tra: 10
Rule 21: c1871611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bb11812212, Class:  2, CF:0.999496, Len: 10, Fitness_tra: 10
Rule 23: b414ff474b, Class:  4, CF:0.999794, Len: 10, Fitness_tra: 0
Rule 24: 72b4312777, Class:  4, CF:0.891082, Len: 10, Fitness_tra: 0
Rule 25: 474253b472, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 26: 13e7142111, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4314252638, Class:  2, CF:0.995013, Len: 10, Fitness_tra: 0
Rule 29: 41bbc34414, Class:  2, CF:0.953362, Len: 10, Fitness_tra: 0
Rule 30: 7c14191211, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 24d7132772, Class:  4, CF:0.999942, Len: 10, Fitness_tra: 0
Rule 32: 427baf12bb, Class:  4, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 33: 27b759b74b, Class:  2, CF:0.985986, Len: 10, Fitness_tra: 0
Rule 34: 4312157215, Class:  2, CF:0.987924, Len: 10, Fitness_tra: 0
Rule 35: 4227aa212b, Class:  4, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2b14ff22b1, Class:  4, CF:0.991939, Len: 10, Fitness_tra: 0
Rule 38: 4217517712, Class:  1, CF:0.255652, Len: 10, Fitness_tra: 0
Rule 39: b84b82b71b, Class:  2, CF:0.580623, Len: 10, Fitness_tra: 0
Rule 40: 744b354222, Class:  2, CF:0.873061, Len: 10, Fitness_tra: 73
Rule 41: 424491b442, Class:  2, CF:0.881489, Len: 10, Fitness_tra: 0
Rule 42: 2c12562293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1b12617b74, Class:  4, CF:0.970391, Len: 10, Fitness_tra: 0
Rule 44: 72221e7bbb, Class:  1, CF:0.197302, Len: 10, Fitness_tra: 0
Rule 45: b11491bbb7, Class:  2, CF:0.279217, Len: 10, Fitness_tra: 0
Rule 46: 1121197515, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 74b2ff71bb, Class:  4, CF:0.9993, Len: 10, Fitness_tra: 0
Rule 48: b1b2614214, Class:  4, CF:0.970915, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b7b2154177, Class:  2, CF:0.818343, Len: 10, Fitness_tra: 0
Rule 52: b4271cbb47, Class:  4, CF:0.470531, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 257b474177, Class:  2, CF:0.0624739, Len: 10, Fitness_tra: 0
Rule 57: b472a31142, Class:  4, CF:0.995528, Len: 10, Fitness_tra: 0
Rule 58: 777b19b217, Class:  2, CF:0.993079, Len: 10, Fitness_tra: 0
Rule 59: 111189be38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 42121a7ccd, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: bc72257b14, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7274297b72, Class:  2, CF:0.0161492, Len: 10, Fitness_tra: 0
Rule 64: 27171347b1, Class:  4, CF:0.868002, Len: 10, Fitness_tra: 0
Rule 65: b4122ab2b1, Class:  4, CF:0.998803, Len: 10, Fitness_tra: 0
Rule 66: 722283b421, Class:  2, CF:0.965591, Len: 10, Fitness_tra: 1
Rule 67: 2122261447, Class:  4, CF:0.999821, Len: 10, Fitness_tra: 0
Rule 68: b797157227, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7174da717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 72171344b2, Class:  4, CF:0.983, Len: 10, Fitness_tra: 0
Rule 72: 7b72212742, Class:  2, CF:0.944759, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2222557b2b, Class:  1, CF:0.546728, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b427e6114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 227212bb72, Class:  4, CF:0.500761, Len: 10, Fitness_tra: 0
Rule 78: 4717a37172, Class:  4, CF:0.998769, Len: 10, Fitness_tra: 0
Rule 79: 2742331441, Class:  4, CF:0.960685, Len: 10, Fitness_tra: -6
Rule 80: 212ca34b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b4711ab777, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 77bb287717, Class:  2, CF:0.907503, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1144114172, Class:  4, CF:0.60695, Len: 10, Fitness_tra: 0
Rule 86: 4412257742, Class:  2, CF:0.83987, Len: 10, Fitness_tra: 0
Rule 87: 287411bb17, Class:  4, CF:0.950645, Len: 10, Fitness_tra: 0
Rule 88: 74b7134bb4, Class:  4, CF:0.991172, Len: 10, Fitness_tra: 0
Rule 89: 7427114b7b, Class:  4, CF:0.903959, Len: 10, Fitness_tra: 0
Rule 90: 4812114811, Class:  2, CF:0.997445, Len: 10, Fitness_tra: 77
Rule 91: 1b17aa2124, Class:  4, CF:0.987976, Len: 10, Fitness_tra: 0
Rule 92: 1000557000, Class:  1, CF:0.0120176, Len:  4, Fitness_tra: 1960
Rule 93: 2d2283bb2b, Class:  2, CF:0.997173, Len: 10, Fitness_tra: 0
Rule 94: 0021107005, Class:  4, CF:0.685013, Len:  5, Fitness_tra: -76
Rule 95: 2b17ff2bb1, Class:  4, CF:0.991753, Len: 10, Fitness_tra: 0
Rule 96: 4010200030, Class:  3, CF:0.0253891, Len:  4, Fitness_tra: -6722
Rule 97: b4000fb030, Class:  4, CF:0.875704, Len:  5, Fitness_tra: 298
Rule 98: b02146b174, Class:  4, CF:0.998987, Len:  9, Fitness_tra: 0
Rule 99: b840800700, Class:  2, CF:0.959621, Len:  5, Fitness_tra: 165
Rule100: 77d41b7137, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.8193
------Result------
Miss_rate(tra)	:98.8193
Miss_rate(tst)	:95.521
ARL				:9.5443

------Generation 3------
Rule  1: 7211a61241, Class:  4, CF:0.999412, Len: 10, Fitness_tra: 201
Rule  2: 7421ff1b7b, Class:  4, CF:0.999991, Len: 10, Fitness_tra: 107
Rule  3: b47149b174, Class:  2, CF:0.994506, Len: 10, Fitness_tra: 72
Rule  4: 427b9911b1, Class:  1, CF:0.644105, Len: 10, Fitness_tra: 0
Rule  5: 74714db17b, Class:  2, CF:0.890742, Len: 10, Fitness_tra: 48
Rule  6: 7bb11112b2, Class:  2, CF:0.469823, Len: 10, Fitness_tra: -2
Rule  7: 0b01511007, Class:  2, CF:0.987893, Len:  6, Fitness_tra: 793
Rule  8: b57b2571b1, Class:  1, CF:0.953923, Len: 10, Fitness_tra: 0
Rule  9: 76b6a61441, Class:  4, CF:0.923276, Len: 10, Fitness_tra: 5
Rule 10: b7413a1241, Class:  4, CF:0.999833, Len: 10, Fitness_tra: 36
Rule 11: 110009b038, Class:  2, CF:0.988852, Len:  6, Fitness_tra: -1
Rule 12: b424171bb7, Class:  4, CF:0.953755, Len: 10, Fitness_tra: 35
Rule 13: 7bb7111772, Class:  2, CF:0.327582, Len: 10, Fitness_tra: 2
Rule 14: b4243314b1, Class:  4, CF:0.997182, Len: 10, Fitness_tra: 1
Rule 15: b117518b17, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 72241b77b2, Class:  4, CF:0.994391, Len: 10, Fitness_tra: 0
Rule 17: 2427132772, Class:  4, CF:0.9956, Len: 10, Fitness_tra: 0
Rule 18: 74b41c742b, Class:  2, CF:0.631512, Len: 10, Fitness_tra: 21
Rule 19: 112bfa4744, Class:  4, CF:0.999975, Len: 10, Fitness_tra: 0
Rule 20: 79b741422b, Class:  2, CF:0.937549, Len: 10, Fitness_tra: 10
Rule 21: c1871611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: bb11812212, Class:  2, CF:0.999496, Len: 10, Fitness_tra: 10
Rule 23: b414ff474b, Class:  4, CF:0.999794, Len: 10, Fitness_tra: 0
Rule 24: 72b4312777, Class:  4, CF:0.891082, Len: 10, Fitness_tra: 0
Rule 25: 474253b472, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 26: 13e7142111, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4314252638, Class:  2, CF:0.995013, Len: 10, Fitness_tra: 0
Rule 29: 41bbc34414, Class:  2, CF:0.953362, Len: 10, Fitness_tra: 0
Rule 30: 7c14191211, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 24d7132772, Class:  4, CF:0.999942, Len: 10, Fitness_tra: 0
Rule 32: 427baf12bb, Class:  4, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 33: 27b759b74b, Class:  2, CF:0.985986, Len: 10, Fitness_tra: 0
Rule 34: 4312157215, Class:  2, CF:0.987924, Len: 10, Fitness_tra: 0
Rule 35: 4227aa212b, Class:  4, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2b14ff22b1, Class:  4, CF:0.991939, Len: 10, Fitness_tra: 0
Rule 38: 4217517712, Class:  1, CF:0.255652, Len: 10, Fitness_tra: 0
Rule 39: b84b82b71b, Class:  2, CF:0.580623, Len: 10, Fitness_tra: 0
Rule 40: 744b354222, Class:  2, CF:0.873061, Len: 10, Fitness_tra: 73
Rule 41: 424491b442, Class:  2, CF:0.881489, Len: 10, Fitness_tra: 0
Rule 42: 2c12562293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1b12617b74, Class:  4, CF:0.970391, Len: 10, Fitness_tra: 0
Rule 44: 72221e7bbb, Class:  1, CF:0.197302, Len: 10, Fitness_tra: 0
Rule 45: b11491bbb7, Class:  2, CF:0.279217, Len: 10, Fitness_tra: 0
Rule 46: 1121197515, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 74b2ff71bb, Class:  4, CF:0.9993, Len: 10, Fitness_tra: 0
Rule 48: b1b2614214, Class:  4, CF:0.970915, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b7b2154177, Class:  2, CF:0.818343, Len: 10, Fitness_tra: 0
Rule 52: b4271cbb47, Class:  4, CF:0.470531, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 257b474177, Class:  2, CF:0.0624739, Len: 10, Fitness_tra: 0
Rule 57: b472a31142, Class:  4, CF:0.995528, Len: 10, Fitness_tra: 0
Rule 58: 777b19b217, Class:  2, CF:0.993079, Len: 10, Fitness_tra: 0
Rule 59: 111189be38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 42121a7ccd, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: bc72257b14, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7274297b72, Class:  2, CF:0.0161492, Len: 10, Fitness_tra: 0
Rule 64: 27171347b1, Class:  4, CF:0.868002, Len: 10, Fitness_tra: 0
Rule 65: b4122ab2b1, Class:  4, CF:0.998803, Len: 10, Fitness_tra: 0
Rule 66: 722283b421, Class:  2, CF:0.965591, Len: 10, Fitness_tra: 1
Rule 67: 2122261447, Class:  4, CF:0.999821, Len: 10, Fitness_tra: 0
Rule 68: b797157227, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7174da717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 72171344b2, Class:  4, CF:0.983, Len: 10, Fitness_tra: 0
Rule 72: 7b72212742, Class:  2, CF:0.944759, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2222557b2b, Class:  1, CF:0.546728, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b427e6114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 227212bb72, Class:  4, CF:0.500761, Len: 10, Fitness_tra: 0
Rule 78: 4717a37172, Class:  4, CF:0.998769, Len: 10, Fitness_tra: 0
Rule 79: 2742331441, Class:  4, CF:0.960685, Len: 10, Fitness_tra: -6
Rule 80: 212ca34b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b4711ab777, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 77bb287717, Class:  2, CF:0.907503, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1144114172, Class:  4, CF:0.60695, Len: 10, Fitness_tra: 0
Rule 86: 4412257742, Class:  2, CF:0.83987, Len: 10, Fitness_tra: 0
Rule 87: 287411bb17, Class:  4, CF:0.950645, Len: 10, Fitness_tra: 0
Rule 88: 74b7134bb4, Class:  4, CF:0.991172, Len: 10, Fitness_tra: 0
Rule 89: 7427114b7b, Class:  4, CF:0.903959, Len: 10, Fitness_tra: 0
Rule 90: 4812114811, Class:  2, CF:0.997445, Len: 10, Fitness_tra: 77
Rule 91: 1b17aa2124, Class:  4, CF:0.987976, Len: 10, Fitness_tra: 0
Rule 92: 1000557000, Class:  1, CF:0.0120176, Len:  4, Fitness_tra: 1960
Rule 93: 2d2283bb2b, Class:  2, CF:0.997173, Len: 10, Fitness_tra: 0
Rule 94: 0021107005, Class:  4, CF:0.685013, Len:  5, Fitness_tra: -76
Rule 95: 2b17ff2bb1, Class:  4, CF:0.991753, Len: 10, Fitness_tra: 0
Rule 96: 4010200030, Class:  3, CF:0.0253891, Len:  4, Fitness_tra: -6722
Rule 97: b4000fb030, Class:  4, CF:0.875704, Len:  5, Fitness_tra: 298
Rule 98: b02146b174, Class:  4, CF:0.998987, Len:  9, Fitness_tra: 0
Rule 99: b840800700, Class:  2, CF:0.959621, Len:  5, Fitness_tra: 165
Rule100: 77d41b7137, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.8193
------Result------
Miss_rate(tra)	:98.8193
Miss_rate(tst)	:95.521
ARL				:9.5443

------Generation 4------
Rule  1: 1000557000, Class:  1, CF:0.0120176, Len:  4, Fitness_tra: -950
Rule  2: 0b01511007, Class:  2, CF:0.987893, Len:  6, Fitness_tra: 411
Rule  3: b4000fb030, Class:  4, CF:0.875704, Len:  5, Fitness_tra: 338
Rule  4: 7211a61241, Class:  4, CF:0.999412, Len: 10, Fitness_tra: 212
Rule  5: b840800700, Class:  2, CF:0.959621, Len:  5, Fitness_tra: -172
Rule  6: 7421ff1b7b, Class:  4, CF:0.999991, Len: 10, Fitness_tra: 94
Rule  7: 4812114811, Class:  2, CF:0.997445, Len: 10, Fitness_tra: 28
Rule  8: 744b354222, Class:  2, CF:0.873061, Len: 10, Fitness_tra: 98
Rule  9: b47149b174, Class:  2, CF:0.994506, Len: 10, Fitness_tra: -689
Rule 10: 74714db17b, Class:  2, CF:0.890742, Len: 10, Fitness_tra: -325
Rule 11: b7413a1241, Class:  4, CF:0.999833, Len: 10, Fitness_tra: 20
Rule 12: b424171bb7, Class:  4, CF:0.953755, Len: 10, Fitness_tra: -111
Rule 13: 74b41c742b, Class:  2, CF:0.631512, Len: 10, Fitness_tra: 12
Rule 14: bb11812212, Class:  2, CF:0.999496, Len: 10, Fitness_tra: -280
Rule 15: 79b741422b, Class:  2, CF:0.937549, Len: 10, Fitness_tra: 6
Rule 16: 76b6a61441, Class:  4, CF:0.923276, Len: 10, Fitness_tra: 0
Rule 17: 7bb7111772, Class:  2, CF:0.327582, Len: 10, Fitness_tra: -78
Rule 18: 722283b421, Class:  2, CF:0.965591, Len: 10, Fitness_tra: 0
Rule 19: b4243314b1, Class:  4, CF:0.997182, Len: 10, Fitness_tra: 5
Rule 20: 77d41b7137, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: c1871611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2427132772, Class:  4, CF:0.9956, Len: 10, Fitness_tra: 0
Rule 23: b414ff474b, Class:  4, CF:0.999794, Len: 10, Fitness_tra: 0
Rule 24: 72b4312777, Class:  4, CF:0.891082, Len: 10, Fitness_tra: 0
Rule 25: 474253b472, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 26: 13e7142111, Class:  4, CF:  1, Len: 10, Fitness_tra: 3
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4314252638, Class:  2, CF:0.995013, Len: 10, Fitness_tra: 0
Rule 29: 41bbc34414, Class:  2, CF:0.953362, Len: 10, Fitness_tra: 0
Rule 30: 7c14191211, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 24d7132772, Class:  4, CF:0.999942, Len: 10, Fitness_tra: 0
Rule 32: 427baf12bb, Class:  4, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 33: 27b759b74b, Class:  2, CF:0.985986, Len: 10, Fitness_tra: 0
Rule 34: 4312157215, Class:  2, CF:0.987924, Len: 10, Fitness_tra: 0
Rule 35: 4227aa212b, Class:  4, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2b14ff22b1, Class:  4, CF:0.991939, Len: 10, Fitness_tra: 0
Rule 38: 4217517712, Class:  1, CF:0.255652, Len: 10, Fitness_tra: 0
Rule 39: b84b82b71b, Class:  2, CF:0.580623, Len: 10, Fitness_tra: 0
Rule 40: 424491b442, Class:  2, CF:0.881489, Len: 10, Fitness_tra: 0
Rule 41: 2c12562293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1b12617b74, Class:  4, CF:0.970391, Len: 10, Fitness_tra: -15
Rule 43: 72221e7bbb, Class:  1, CF:0.197302, Len: 10, Fitness_tra: -1
Rule 44: b11491bbb7, Class:  2, CF:0.279217, Len: 10, Fitness_tra: 0
Rule 45: 1121197515, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 74b2ff71bb, Class:  4, CF:0.9993, Len: 10, Fitness_tra: 0
Rule 47: b1b2614214, Class:  4, CF:0.970915, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b7b2154177, Class:  2, CF:0.818343, Len: 10, Fitness_tra: 0
Rule 51: b4271cbb47, Class:  4, CF:0.470531, Len: 10, Fitness_tra: 4
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 257b474177, Class:  2, CF:0.0624739, Len: 10, Fitness_tra: 0
Rule 56: b472a31142, Class:  4, CF:0.995528, Len: 10, Fitness_tra: -11
Rule 57: 777b19b217, Class:  2, CF:0.993079, Len: 10, Fitness_tra: 0
Rule 58: 111189be38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 42121a7ccd, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: bc72257b14, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7274297b72, Class:  2, CF:0.0161492, Len: 10, Fitness_tra: 0
Rule 63: 27171347b1, Class:  4, CF:0.868002, Len: 10, Fitness_tra: -81
Rule 64: b4122ab2b1, Class:  4, CF:0.998803, Len: 10, Fitness_tra: 0
Rule 65: b117518b17, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 2122261447, Class:  4, CF:0.999821, Len: 10, Fitness_tra: 0
Rule 67: b797157227, Class:  4, CF:  1, Len: 10, Fitness_tra: 2
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7174da717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 72171344b2, Class:  4, CF:0.983, Len: 10, Fitness_tra: 0
Rule 71: 7b72212742, Class:  2, CF:0.944759, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2222557b2b, Class:  1, CF:0.546728, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b427e6114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 227212bb72, Class:  4, CF:0.500761, Len: 10, Fitness_tra: 3
Rule 77: 4717a37172, Class:  4, CF:0.998769, Len: 10, Fitness_tra: 0
Rule 78: 212ca34b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b4711ab777, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: bc741e4472, Class:  2, CF:0.954404, Len: 10, Fitness_tra: 0
Rule 82: 4741137247, Class:  4, CF:0.70142, Len: 10, Fitness_tra: -2
Rule 83: 4474ff2111, Class:  4, CF:0.80781, Len: 10, Fitness_tra: 0
Rule 84: 21233317b4, Class:  4, CF:0.997893, Len: 10, Fitness_tra: 324
Rule 85: 41bb197444, Class:  2, CF:0.99692, Len: 10, Fitness_tra: 2
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b921d31224, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21b21d7121, Class:  2, CF:0.821553, Len: 10, Fitness_tra: -334
Rule 90: 111bca4272, Class:  4, CF:0.927389, Len: 10, Fitness_tra: 0
Rule 91: e4221d1a32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2bd7332212, Class:  4, CF:0.998424, Len: 10, Fitness_tra: 0
Rule 93: 1b01811e07, Class:  2, CF:  1, Len:  8, Fitness_tra: 21
Rule 94: 76b6a61141, Class:  4, CF:0.6689, Len: 10, Fitness_tra: 740
Rule 95: b22713bb42, Class:  4, CF:0.998762, Len: 10, Fitness_tra: 2
Rule 96: b114c34b17, Class:  2, CF:0.910555, Len: 10, Fitness_tra: -4
Rule 97: 6112261447, Class:  4, CF:0.993837, Len: 10, Fitness_tra: 0
Rule 98: 09b151422b, Class:  1, CF:0.104316, Len:  9, Fitness_tra: -2
Rule 99: 2224ab4b72, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule100: 0210034402, Class:  4, CF:0.659039, Len:  6, Fitness_tra: -199
------Current------
Miss_rate(tra)	:98.7583
------Result------
Miss_rate(tra)	:98.7583
Miss_rate(tst)	:94.4241
ARL				:9.64935

------Generation 5------
Rule  1: 1000557000, Class:  1, CF:0.0120176, Len:  4, Fitness_tra: -950
Rule  2: 0b01511007, Class:  2, CF:0.987893, Len:  6, Fitness_tra: 411
Rule  3: b4000fb030, Class:  4, CF:0.875704, Len:  5, Fitness_tra: 338
Rule  4: 7211a61241, Class:  4, CF:0.999412, Len: 10, Fitness_tra: 212
Rule  5: b840800700, Class:  2, CF:0.959621, Len:  5, Fitness_tra: -172
Rule  6: 7421ff1b7b, Class:  4, CF:0.999991, Len: 10, Fitness_tra: 94
Rule  7: 4812114811, Class:  2, CF:0.997445, Len: 10, Fitness_tra: 28
Rule  8: 744b354222, Class:  2, CF:0.873061, Len: 10, Fitness_tra: 98
Rule  9: b47149b174, Class:  2, CF:0.994506, Len: 10, Fitness_tra: -689
Rule 10: 74714db17b, Class:  2, CF:0.890742, Len: 10, Fitness_tra: -325
Rule 11: b7413a1241, Class:  4, CF:0.999833, Len: 10, Fitness_tra: 20
Rule 12: b424171bb7, Class:  4, CF:0.953755, Len: 10, Fitness_tra: -111
Rule 13: 74b41c742b, Class:  2, CF:0.631512, Len: 10, Fitness_tra: 12
Rule 14: bb11812212, Class:  2, CF:0.999496, Len: 10, Fitness_tra: -280
Rule 15: 79b741422b, Class:  2, CF:0.937549, Len: 10, Fitness_tra: 6
Rule 16: 76b6a61441, Class:  4, CF:0.923276, Len: 10, Fitness_tra: 0
Rule 17: 7bb7111772, Class:  2, CF:0.327582, Len: 10, Fitness_tra: -78
Rule 18: 722283b421, Class:  2, CF:0.965591, Len: 10, Fitness_tra: 0
Rule 19: b4243314b1, Class:  4, CF:0.997182, Len: 10, Fitness_tra: 5
Rule 20: 77d41b7137, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: c1871611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2427132772, Class:  4, CF:0.9956, Len: 10, Fitness_tra: 0
Rule 23: b414ff474b, Class:  4, CF:0.999794, Len: 10, Fitness_tra: 0
Rule 24: 72b4312777, Class:  4, CF:0.891082, Len: 10, Fitness_tra: 0
Rule 25: 474253b472, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 26: 13e7142111, Class:  4, CF:  1, Len: 10, Fitness_tra: 3
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4314252638, Class:  2, CF:0.995013, Len: 10, Fitness_tra: 0
