------Generation 0------
Rule  1: 111f111121b7d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 2
Rule  9: 40de000000204800, Class:  8, CF:0.555127, Len:  6, Fitness_tra: 2
Rule 10: 1112121115361f21, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 11: 1145411131139643, Class:  6, CF:0.999955, Len: 16, Fitness_tra: 1
Rule 12: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 9000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
Rule 15: 0000e03005000000, Class:  9, CF:0.625787, Len:  3, Fitness_tra: 0
Rule 16: 23163e33f1171442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 134e11d8f5a53834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1e53e1151224d132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 111311121475813f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: ba000e0000000802, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1551361fae659152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1a1e451865696211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2616b118ad151137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2311279161331f71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133f119512141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2183163511171511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 6633c1124b175241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11134d1131313812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05090a0e00000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132cc21165161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21215a1955125117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 81b1149bf8f15f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 114115324415133f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111321b12193a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 232ebd1535311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2315111b111583af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a23111d33511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3fd6297c14171821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1611251217325171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1313131115112242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b356163152878161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a1651512b1811a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3a5145b257315271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7e261a3315121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8316211115151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1311715132141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f2315425232d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4e511611381c5427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81bd2217a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c3413111227353a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: a1d12575275b3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3f112d4211685212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2156192121125264, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5a43781b11319116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2393365112171164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000d00000a000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0d0e0a0e00000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1611212111181164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7121133531525ca2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000d000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b121511d45243232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 7313133115111412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1e23e11d3251d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11bd2211a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 13068e3010195827, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: ae50892101509a10, Class:  5, CF:0.489232, Len: 12, Fitness_tra: 1
Rule 95: 80b10400f0fb584e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0e0407ae08f05f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c11293511226df11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 234515b24115833f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: af5f852151373812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10c501162007d812, Class:  7, CF:0.6734, Len: 12, Fitness_tra: -9
------Current------
Miss_rate(tra)	:78.8636
------Result------
Miss_rate(tra)	:78.8636
Miss_rate(tst)	:80
ARL				:9.52941

------Generation 3------
Rule  1: 020000d00000000c, Class:  7, CF:0.406974, Len:  3, Fitness_tra: 22
Rule  2: 25111f132c122262, Class:  0, CF:0.931501, Len: 16, Fitness_tra: 13
Rule  3: 052010150b811010, Class:  3, CF:0.086945, Len: 10, Fitness_tra: 12
Rule  4: a0050500200b0808, Class:  7, CF:0.921097, Len:  7, Fitness_tra: 10
Rule  5: 0e00000e09000000, Class:  9, CF:0.110185, Len:  3, Fitness_tra: 6
Rule  6: 0500560000000000, Class:  8, CF:0.704, Len:  3, Fitness_tra: 9
Rule  7: 0005000000090800, Class:  4, CF:0.262222, Len:  3, Fitness_tra: 10
Rule  8: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 2
Rule  9: 40de000000204800, Class:  8, CF:0.555127, Len:  6, Fitness_tra: 2
Rule 10: 1112121115361f21, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 11: 1145411131139643, Class:  6, CF:0.999955, Len: 16, Fitness_tra: 1
Rule 12: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 9000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 15: ae50892101509a10, Class:  5, CF:0.489232, Len: 12, Fitness_tra: 1
Rule 16: 0000e03005000000, Class:  9, CF:0.625787, Len:  3, Fitness_tra: 0
Rule 17: 134e11d8f5a53834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1e53e1151224d132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 111311121475813f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: ba000e0000000802, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1551361fae659152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1a1e451865696211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2616b118ad151137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2311279161331f71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133f119512141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2183163511171511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 6633c1124b175241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11134d1131313812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05090a0e00000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132cc21165161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21215a1955125117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 81b1149bf8f15f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 114115324415133f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111321b12193a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 232ebd1535311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2315111b111583af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a23111d33511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3fd6297c14171821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1611251217325171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1313131115112242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b356163152878161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a1651512b1811a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3a5145b257315271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7e261a3315121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8316211115151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1311715132141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f2315425232d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4e511611381c5427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81bd2217a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c3413111227353a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: a1d12575275b3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3f112d4211685212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00080700f0000908, Class:  8, CF:0.0205632, Len:  5, Fitness_tra: -2
Rule 82: 231a5a1511115bfb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000d00000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1616133611321127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 33918db21497117c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21b9111161133c52, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule 87: 1115311472412a66, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 631f813163115b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8153318c12421132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00603e0022207000, Class:  7, CF:0.122008, Len:  7, Fitness_tra: -4
Rule 91: 81112411f5161112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 021011d00d100013, Class:  4, CF:0.27339, Len:  9, Fitness_tra: -15
Rule 93: 361e3d23f7511442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0510b600a01e1137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 40d5000090204500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: ed830a3500170211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11511359a11123b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2145243211335341, Class:  6, CF:0.521886, Len:  0, Fitness_tra: 0
Rule 99: 744e431835a39844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3aa505b027d10271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:76.1364
------Result------
Miss_rate(tra)	:76.1364
Miss_rate(tst)	:77.7273
ARL				:9.35

------Generation 4------
Rule  1: 020000d00000000c, Class:  7, CF:0.406974, Len:  3, Fitness_tra: 22
Rule  2: 25111f132c122262, Class:  0, CF:0.931501, Len: 16, Fitness_tra: 13
Rule  3: 052010150b811010, Class:  3, CF:0.086945, Len: 10, Fitness_tra: 12
Rule  4: a0050500200b0808, Class:  7, CF:0.921097, Len:  7, Fitness_tra: 10
Rule  5: 0e00000e09000000, Class:  9, CF:0.110185, Len:  3, Fitness_tra: 6
Rule  6: 0500560000000000, Class:  8, CF:0.704, Len:  3, Fitness_tra: 9
Rule  7: 0005000000090800, Class:  4, CF:0.262222, Len:  3, Fitness_tra: 10
Rule  8: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 2
Rule  9: 40de000000204800, Class:  8, CF:0.555127, Len:  6, Fitness_tra: 2
Rule 10: 1112121115361f21, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 11: 1145411131139643, Class:  6, CF:0.999955, Len: 16, Fitness_tra: 1
Rule 12: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 9000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 15: ae50892101509a10, Class:  5, CF:0.489232, Len: 12, Fitness_tra: 1
Rule 16: 0000e03005000000, Class:  9, CF:0.625787, Len:  3, Fitness_tra: 0
Rule 17: 134e11d8f5a53834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1e53e1151224d132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 111311121475813f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: ba000e0000000802, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1551361fae659152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1a1e451865696211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2616b118ad151137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2311279161331f71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133f119512141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2183163511171511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 6633c1124b175241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11134d1131313812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05090a0e00000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132cc21165161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21215a1955125117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 81b1149bf8f15f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 114115324415133f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111321b12193a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 232ebd1535311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2315111b111583af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a23111d33511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3fd6297c14171821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1611251217325171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1313131115112242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b356163152878161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a1651512b1811a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3a5145b257315271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7e261a3315121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8316211115151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1311715132141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f2315425232d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4e511611381c5427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81bd2217a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c3413111227353a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: a1d12575275b3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3f112d4211685212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00080700f0000908, Class:  8, CF:0.0205632, Len:  5, Fitness_tra: -2
Rule 82: 231a5a1511115bfb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000d00000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1616133611321127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 33918db21497117c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21b9111161133c52, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule 87: 1115311472412a66, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 631f813163115b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8153318c12421132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00603e0022207000, Class:  7, CF:0.122008, Len:  7, Fitness_tra: -4
Rule 91: 81112411f5161112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 021011d00d100013, Class:  4, CF:0.27339, Len:  9, Fitness_tra: -15
Rule 93: 361e3d23f7511442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0510b600a01e1137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 40d5000090204500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: ed830a3500170211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11511359a11123b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2145243211335341, Class:  6, CF:0.521886, Len:  0, Fitness_tra: 0
Rule 99: 744e431835a39844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3aa505b027d10271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:76.1364
------Result------
Miss_rate(tra)	:76.1364
Miss_rate(tst)	:77.7273
ARL				:9.35

------Generation 5------
Rule  1: 020000d00000000c, Class:  7, CF:0.406974, Len:  3, Fitness_tra: 22
Rule  2: 25111f132c122262, Class:  0, CF:0.931501, Len: 16, Fitness_tra: 14
Rule  3: 052010150b811010, Class:  3, CF:0.086945, Len: 10, Fitness_tra: 12
Rule  4: a0050500200b0808, Class:  7, CF:0.921097, Len:  7, Fitness_tra: 10
Rule  5: 0005000000090800, Class:  4, CF:0.262222, Len:  3, Fitness_tra: 7
Rule  6: 0500560000000000, Class:  8, CF:0.704, Len:  3, Fitness_tra: 9
Rule  7: 0e00000e09000000, Class:  9, CF:0.110185, Len:  3, Fitness_tra: 14
Rule  8: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 1
Rule  9: 40de000000204800, Class:  8, CF:0.555127, Len:  6, Fitness_tra: 2
Rule 10: 21b9111161133c52, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 11: 1112121115361f21, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 12: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 9000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 1145411131139643, Class:  6, CF:0.999955, Len: 16, Fitness_tra: 1
