------Generation 0------
Rule  1: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9c1521d158d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5115111321111, Class:  1, CF:0.315562, Len: 13, Fitness_tra: 0
Rule 16: 1215218154111, Class:  0, CF:0.720623, Len: 13, Fitness_tra: 0
Rule 17: 8111111214152, Class:  0, CF:0.925142, Len: 13, Fitness_tra: 0
Rule 18: 8211152212151, Class:  0, CF:0.886663, Len: 13, Fitness_tra: 0
Rule 19: 11518c7519112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 121515d11151d, Class:  0, CF:0.857312, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.365098, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0174407, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998518, Len: 13, Fitness_tra: 0
Rule 28: 1151124141211, Class:  1, CF:0.174141, Len: 13, Fitness_tra: 0
Rule 29: 5551887121121, Class:  0, CF:0.998262, Len: 13, Fitness_tra: 0
Rule 30: 1211111222d92, Class:  0, CF:0.251191, Len: 13, Fitness_tra: 0
Rule 31: c111212151111, Class:  1, CF:0.667074, Len: 13, Fitness_tra: 0
Rule 32: 14d5199155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3c1511d118d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111839115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000708050000, Class:  0, CF:0.701479, Len:  3, Fitness_tra: 0
Rule 36: 2cd5118314112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1235122111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1121118811d14, Class:  0, CF:0.0314364, Len: 13, Fitness_tra: 0
Rule 39: 115111d1111e5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11151c1129121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 2255111111591, Class:  1, CF:0.915417, Len: 13, Fitness_tra: 0
Rule 42: 11111c7123125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111814111121, Class:  1, CF:0.109914, Len: 13, Fitness_tra: 0
Rule 44: 2cd1122124111, Class:  0, CF:0.725598, Len: 13, Fitness_tra: 0
Rule 45: 5135111528115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000008c084550, Class:  0, CF:0.120792, Len:  6, Fitness_tra: 0
Rule 47: 1211221122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11531111c1241, Class:  1, CF:0.125314, Len: 13, Fitness_tra: 0
Rule 49: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51d112112121c, Class:  0, CF:0.98947, Len: 13, Fitness_tra: 0
Rule 53: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3111111111121, Class:  1, CF:0.936291, Len: 13, Fitness_tra: 1
Rule 55: 1219151587111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000d000000092, Class:  0, CF:0.0430923, Len:  3, Fitness_tra: 0
Rule 58: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 11d1882111442, Class:  0, CF:0.999776, Len: 13, Fitness_tra: 0
Rule 60: 2211251111831, Class:  0, CF:0.639191, Len: 13, Fitness_tra: 0
Rule 61: 51d1111115471, Class:  2, CF:0.999161, Len: 13, Fitness_tra: 0
Rule 62: 1c1113d111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111255111112, Class:  0, CF:0.94005, Len: 13, Fitness_tra: 0
Rule 64: 1112511112211, Class:  1, CF:0.547097, Len: 13, Fitness_tra: 0
Rule 65: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 66: 0020000000052, Class:  0, CF:0.708037, Len:  3, Fitness_tra: 0
Rule 67: 1111115151111, Class:  0, CF:0.172663, Len: 13, Fitness_tra: 0
Rule 68: 1111211211591, Class:  1, CF:0.87298, Len: 13, Fitness_tra: 0
Rule 69: 51151cb121422, Class:  1, CF:0.960878, Len: 13, Fitness_tra: 0
Rule 70: 1111811311128, Class:  0, CF:0.764515, Len: 13, Fitness_tra: 0
Rule 71: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 551d1121c3121, Class:  1, CF:0.999677, Len: 13, Fitness_tra: 0
Rule 74: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 315c255228533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1125158254592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1111121511218, Class:  0, CF:0.0628032, Len: 13, Fitness_tra: 0
Rule 79: 1151111584191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 511181b31112c, Class:  0, CF:0.994707, Len: 13, Fitness_tra: 0
Rule 81: 00000c8084550, Class:  0, CF:0.525755, Len:  6, Fitness_tra: 0
Rule 82: 11558cb311112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 1551824121211, Class:  0, CF:0.824707, Len: 13, Fitness_tra: 0
Rule 84: 51dd824529422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000b0c0400, Class:  1, CF:0.724252, Len:  0, Fitness_tra: 0
Rule 86: 1515124113111, Class:  1, CF:0.924541, Len: 13, Fitness_tra: 0
Rule 87: 125d8518515e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000a660000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2115111112891, Class:  1, CF:0.919395, Len: 13, Fitness_tra: 0
Rule 90: 000000c000500, Class:  1, CF:0.433506, Len:  0, Fitness_tra: 0
Rule 91: 00d0008174100, Class:  0, CF:0.873584, Len:  6, Fitness_tra: 0
Rule 92: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 133911198e511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1115158254512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 151111112a391, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 0000700700092, Class:  0, CF:0.832368, Len:  4, Fitness_tra: 1
Rule 97: 22222131411d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 1211221122412, Class:  0, CF:0.468694, Len: 13, Fitness_tra: -1
Rule 99: 101d85b01030d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 57128121c319a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.0769
------Result------
Miss_rate(tra)	:23.0769
Miss_rate(tst)	:40
ARL				:11.0882

------Generation 3------
Rule  1: 0000008004000, Class:  0, CF:0.754888, Len:  2, Fitness_tra: 32
Rule  2: 000000b0c0400, Class:  1, CF:0.724252, Len:  3, Fitness_tra: 17
Rule  3: 000d80b000000, Class:  2, CF:0.619052, Len:  3, Fitness_tra: 7
Rule  4: 1185111111131, Class:  2, CF:0.841543, Len: 13, Fitness_tra: 5
Rule  5: 11dc133111111, Class:  2, CF:0.285536, Len: 13, Fitness_tra: 4
Rule  6: 000000c000500, Class:  1, CF:0.433506, Len:  2, Fitness_tra: 7
Rule  7: 2225111122111, Class:  2, CF:0.924322, Len: 13, Fitness_tra: 3
Rule  8: 1421c11111111, Class:  2, CF:0.500682, Len: 13, Fitness_tra: 2
Rule  9: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 31111191d1135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 321111d211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 5111115c11111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: e211111151193, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 9c1521d158d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5115111321111, Class:  1, CF:0.315562, Len: 13, Fitness_tra: 0
Rule 16: 1215218154111, Class:  0, CF:0.720623, Len: 13, Fitness_tra: 0
Rule 17: 8111111214152, Class:  0, CF:0.925142, Len: 13, Fitness_tra: 0
Rule 18: 8211152212151, Class:  0, CF:0.886663, Len: 13, Fitness_tra: 0
Rule 19: 11518c7519112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 121515d11151d, Class:  0, CF:0.857312, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.365098, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0174407, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998518, Len: 13, Fitness_tra: 0
Rule 28: 1151124141211, Class:  1, CF:0.174141, Len: 13, Fitness_tra: 0
Rule 29: 5551887121121, Class:  0, CF:0.998262, Len: 13, Fitness_tra: 0
Rule 30: 1211111222d92, Class:  0, CF:0.251191, Len: 13, Fitness_tra: 0
Rule 31: c111212151111, Class:  1, CF:0.667074, Len: 13, Fitness_tra: 0
Rule 32: 14d5199155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3c1511d118d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111839115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000708050000, Class:  0, CF:0.701479, Len:  3, Fitness_tra: 0
Rule 36: 2cd5118314112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1235122111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1121118811d14, Class:  0, CF:0.0314364, Len: 13, Fitness_tra: 0
Rule 39: 115111d1111e5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11151c1129121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 2255111111591, Class:  1, CF:0.915417, Len: 13, Fitness_tra: 0
Rule 42: 11111c7123125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111814111121, Class:  1, CF:0.109914, Len: 13, Fitness_tra: 0
Rule 44: 2cd1122124111, Class:  0, CF:0.725598, Len: 13, Fitness_tra: 0
Rule 45: 5135111528115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000008c084550, Class:  0, CF:0.120792, Len:  6, Fitness_tra: 0
Rule 47: 1211221122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11531111c1241, Class:  1, CF:0.125314, Len: 13, Fitness_tra: 0
Rule 49: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51d112112121c, Class:  0, CF:0.98947, Len: 13, Fitness_tra: 0
Rule 53: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3111111111121, Class:  1, CF:0.936291, Len: 13, Fitness_tra: 1
Rule 55: 1219151587111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000d000000092, Class:  0, CF:0.0430923, Len:  3, Fitness_tra: 0
Rule 58: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 11d1882111442, Class:  0, CF:0.999776, Len: 13, Fitness_tra: 0
Rule 60: 2211251111831, Class:  0, CF:0.639191, Len: 13, Fitness_tra: 0
Rule 61: 51d1111115471, Class:  2, CF:0.999161, Len: 13, Fitness_tra: 0
Rule 62: 1c1113d111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111255111112, Class:  0, CF:0.94005, Len: 13, Fitness_tra: 0
Rule 64: 1112511112211, Class:  1, CF:0.547097, Len: 13, Fitness_tra: 0
Rule 65: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 66: 0020000000052, Class:  0, CF:0.708037, Len:  3, Fitness_tra: 0
Rule 67: 1111115151111, Class:  0, CF:0.172663, Len: 13, Fitness_tra: 0
Rule 68: 1111211211591, Class:  1, CF:0.87298, Len: 13, Fitness_tra: 0
Rule 69: 51151cb121422, Class:  1, CF:0.960878, Len: 13, Fitness_tra: 0
Rule 70: 1111811311128, Class:  0, CF:0.764515, Len: 13, Fitness_tra: 0
Rule 71: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 551d1121c3121, Class:  1, CF:0.999677, Len: 13, Fitness_tra: 0
Rule 74: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 315c255228533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1125158254592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1111121511218, Class:  0, CF:0.0628032, Len: 13, Fitness_tra: 0
Rule 79: 1151111584191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 511181b31112c, Class:  0, CF:0.994707, Len: 13, Fitness_tra: 0
Rule 81: 00000c8084550, Class:  0, CF:0.525755, Len:  6, Fitness_tra: 0
Rule 82: 11558cb311112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 1551824121211, Class:  0, CF:0.824707, Len: 13, Fitness_tra: 0
Rule 84: 51dd824529422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000b0c0400, Class:  1, CF:0.724252, Len:  0, Fitness_tra: 0
Rule 86: 1515124113111, Class:  1, CF:0.924541, Len: 13, Fitness_tra: 0
Rule 87: 125d8518515e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000a660000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2115111112891, Class:  1, CF:0.919395, Len: 13, Fitness_tra: 0
Rule 90: 000000c000500, Class:  1, CF:0.433506, Len:  0, Fitness_tra: 0
Rule 91: 00d0008174100, Class:  0, CF:0.873584, Len:  6, Fitness_tra: 0
Rule 92: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 133911198e511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1115158254512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 151111112a391, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 0000700700092, Class:  0, CF:0.832368, Len:  4, Fitness_tra: 1
Rule 97: 22222131411d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 1211221122412, Class:  0, CF:0.468694, Len: 13, Fitness_tra: -1
Rule 99: 101d85b01030d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 57128121c319a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.0769
------Result------
Miss_rate(tra)	:23.0769
Miss_rate(tst)	:40
ARL				:11.0882

------Generation 4------
Rule  1: 0000008004000, Class:  0, CF:0.754888, Len:  2, Fitness_tra: 32
Rule  2: 000000b0c0400, Class:  1, CF:0.724252, Len:  3, Fitness_tra: 21
Rule  3: 000d80b000000, Class:  2, CF:0.619052, Len:  3, Fitness_tra: 5
Rule  4: 000000c000500, Class:  1, CF:0.433506, Len:  2, Fitness_tra: 7
Rule  5: 1185111111131, Class:  2, CF:0.841543, Len: 13, Fitness_tra: 0
Rule  6: 11dc133111111, Class:  2, CF:0.285536, Len: 13, Fitness_tra: 2
Rule  7: 2225111122111, Class:  2, CF:0.924322, Len: 13, Fitness_tra: 0
Rule  8: 1421c11111111, Class:  2, CF:0.500682, Len: 13, Fitness_tra: 2
Rule  9: 0000700700092, Class:  0, CF:0.832368, Len:  4, Fitness_tra: 1
Rule 10: 3111111111121, Class:  1, CF:0.936291, Len: 13, Fitness_tra: 1
Rule 11: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5111115c11111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: e211111151193, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 9c1521d158d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5115111321111, Class:  1, CF:0.315562, Len: 13, Fitness_tra: 0
Rule 16: 1215218154111, Class:  0, CF:0.720623, Len: 13, Fitness_tra: 0
Rule 17: 8111111214152, Class:  0, CF:0.925142, Len: 13, Fitness_tra: 0
Rule 18: 8211152212151, Class:  0, CF:0.886663, Len: 13, Fitness_tra: 0
Rule 19: 11518c7519112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 121515d11151d, Class:  0, CF:0.857312, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.365098, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0174407, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998518, Len: 13, Fitness_tra: 0
Rule 28: 1151124141211, Class:  1, CF:0.174141, Len: 13, Fitness_tra: 0
Rule 29: 5551887121121, Class:  0, CF:0.998262, Len: 13, Fitness_tra: 0
Rule 30: 1211111222d92, Class:  0, CF:0.251191, Len: 13, Fitness_tra: 0
Rule 31: c111212151111, Class:  1, CF:0.667074, Len: 13, Fitness_tra: 0
Rule 32: 14d5199155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3c1511d118d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111839115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000708050000, Class:  0, CF:0.701479, Len:  3, Fitness_tra: 0
Rule 36: 2cd5118314112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1235122111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1121118811d14, Class:  0, CF:0.0314364, Len: 13, Fitness_tra: 0
Rule 39: 115111d1111e5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 11151c1129121, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 2255111111591, Class:  1, CF:0.915417, Len: 13, Fitness_tra: 0
Rule 42: 11111c7123125, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111814111121, Class:  1, CF:0.109914, Len: 13, Fitness_tra: 0
Rule 44: 2cd1122124111, Class:  0, CF:0.725598, Len: 13, Fitness_tra: 0
Rule 45: 5135111528115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000008c084550, Class:  0, CF:0.120792, Len:  6, Fitness_tra: 0
Rule 47: 1211221122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11531111c1241, Class:  1, CF:0.125314, Len: 13, Fitness_tra: 0
Rule 49: 1139111981511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1215115812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 315815d558531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51d112112121c, Class:  0, CF:0.98947, Len: 13, Fitness_tra: 0
Rule 53: 1112293211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 31111191d1135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1219151587111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: e1dc5e1111835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000d000000092, Class:  0, CF:0.0430923, Len:  3, Fitness_tra: 0
Rule 58: 31122111d1d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 11d1882111442, Class:  0, CF:0.999776, Len: 13, Fitness_tra: 0
Rule 60: 2211251111831, Class:  0, CF:0.639191, Len: 13, Fitness_tra: 0
Rule 61: 51d1111115471, Class:  2, CF:0.999161, Len: 13, Fitness_tra: 0
Rule 62: 1c1113d111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111255111112, Class:  0, CF:0.94005, Len: 13, Fitness_tra: 0
Rule 64: 1112511112211, Class:  1, CF:0.547097, Len: 13, Fitness_tra: 0
Rule 65: c800000007500, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 66: 0020000000052, Class:  0, CF:0.708037, Len:  3, Fitness_tra: 1
Rule 67: 1111115151111, Class:  0, CF:0.172663, Len: 13, Fitness_tra: 0
Rule 68: 1111211211591, Class:  1, CF:0.87298, Len: 13, Fitness_tra: 0
Rule 69: 51151cb121422, Class:  1, CF:0.960878, Len: 13, Fitness_tra: 0
Rule 70: 1111811311128, Class:  0, CF:0.764515, Len: 13, Fitness_tra: 0
Rule 71: 300200d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1211815154531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 551d1121c3121, Class:  1, CF:0.999677, Len: 13, Fitness_tra: 0
Rule 74: 5215211512812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c11115155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 315c255228533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1125158254592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1111121511218, Class:  0, CF:0.0628032, Len: 13, Fitness_tra: 0
Rule 79: 1151111584191, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 511181b31112c, Class:  0, CF:0.994707, Len: 13, Fitness_tra: 0
Rule 81: 3111112111422, Class:  1, CF:0.953354, Len: 13, Fitness_tra: 0
Rule 82: 5115111121421, Class:  1, CF:0.808807, Len: 13, Fitness_tra: 0
Rule 83: 0000400000950, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 84: 51111551281e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 0020000000052, Class:  0, CF:0.708037, Len:  0, Fitness_tra: 0
Rule 86: 2215215511132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111d2c7311142, Class:  1, CF:0.600749, Len: 13, Fitness_tra: 0
Rule 88: cc19111111211, Class:  2, CF:0.999756, Len: 13, Fitness_tra: 0
Rule 89: 111511b32122c, Class:  1, CF:0.995719, Len: 13, Fitness_tra: 0
Rule 90: 1255117111221, Class:  1, CF:0.789614, Len: 13, Fitness_tra: 0
Rule 91: 02002701010d5, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 111911d981011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1111111511291, Class:  1, CF:0.999742, Len: 13, Fitness_tra: 0
Rule 94: 51111e5c21111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 1119111587111, Class:  1, CF:0.999397, Len: 13, Fitness_tra: 0
Rule 96: 040d000000002, Class:  2, CF:0.322849, Len:  3, Fitness_tra: 15
Rule 97: 11d183911515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00d0008504112, Class:  0, CF:0.170078, Len:  7, Fitness_tra: 0
Rule 99: b01080b7c019a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 9121122221132, Class:  0, CF:0.610703, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.2797
------Result------
Miss_rate(tra)	:20.2797
Miss_rate(tst)	:34.2857
ARL				:10.9444

------Generation 5------
Rule  1: 0000008004000, Class:  0, CF:0.754888, Len:  2, Fitness_tra: 32
Rule  2: 000000b0c0400, Class:  1, CF:0.724252, Len:  3, Fitness_tra: 21
Rule  3: 000d80b000000, Class:  2, CF:0.619052, Len:  3, Fitness_tra: 5
Rule  4: 000000c000500, Class:  1, CF:0.433506, Len:  2, Fitness_tra: 7
Rule  5: 1185111111131, Class:  2, CF:0.841543, Len: 13, Fitness_tra: 0
Rule  6: 11dc133111111, Class:  2, CF:0.285536, Len: 13, Fitness_tra: 2
Rule  7: 2225111122111, Class:  2, CF:0.924322, Len: 13, Fitness_tra: 0
Rule  8: 1421c11111111, Class:  2, CF:0.500682, Len: 13, Fitness_tra: 2
Rule  9: 0000700700092, Class:  0, CF:0.832368, Len:  4, Fitness_tra: 1
Rule 10: 3111111111121, Class:  1, CF:0.936291, Len: 13, Fitness_tra: 1
Rule 11: 000fe60000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5111115c11111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: e211111151193, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 9c1521d158d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5115111321111, Class:  1, CF:0.315562, Len: 13, Fitness_tra: 0
Rule 16: 1215218154111, Class:  0, CF:0.720623, Len: 13, Fitness_tra: 0
Rule 17: 8111111214152, Class:  0, CF:0.925142, Len: 13, Fitness_tra: 0
Rule 18: 8211152212151, Class:  0, CF:0.886663, Len: 13, Fitness_tra: 0
Rule 19: 11518c7519112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 121515d11151d, Class:  0, CF:0.857312, Len: 13, Fitness_tra: 0
Rule 21: 9211819151513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000807e40000, Class:  1, CF:0.365098, Len:  4, Fitness_tra: 0
Rule 23: 0020000050500, Class:  0, CF:0.0174407, Len:  3, Fitness_tra: 0
Rule 24: 91318111581d5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c51819115591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2121115251532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 51d111411341c, Class:  0, CF:0.998518, Len: 13, Fitness_tra: 0
