------Generation 0------
Rule  1: 50e00000002008000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule  3: 000000000000000002, Class:  0, CF:0.404377, Len:  1, Fitness_tra: 0
Rule  4: 000000000000085000, Class:  1, CF:0.2, Len:  2, Fitness_tra: 0
Rule  5: 080000004000000000, Class:  0, CF:0.237454, Len:  2, Fitness_tra: 0
Rule  6: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 591182c54311dc22c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 288417194241822117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  9: 00000000000000000a, Class:  0, CF:0.747467, Len:  1, Fitness_tra: 2
Rule 10: 008080004000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 90
Rule 12: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 13: 00d000000000000000, Class:  0, CF:0.330949, Len:  1, Fitness_tra: 0
Rule 14: d00070000000000000, Class:  0, CF:0.0723276, Len:  2, Fitness_tra: 0
Rule 15: 2d5131814154511211, Class:  0, CF:0.81963, Len: 18, Fitness_tra: 0
Rule 16: 112c4711b822872255, Class:  0, CF:0.663028, Len: 18, Fitness_tra: 0
Rule 17: 0000000000000000d0, Class:  0, CF:0.546185, Len:  1, Fitness_tra: 8
Rule 18: c152772321115c1524, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 000000000d000c0030, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 000000000000050800, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 21: 000000000600000002, Class:  0, CF:0.383954, Len:  2, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 23: 8112b2c148c2557174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 91324211115d5151d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2d14b221c1121c2182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 29: 000000000b00000000, Class:  0, CF:0.557482, Len:  1, Fitness_tra: 17
Rule 30: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 32: 5111175c5515122831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 133744cd25c22c2182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000000000000d, Class:  0, CF:0.325349, Len:  1, Fitness_tra: 0
Rule 35: 96f14117339aa11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5258141521c4141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 581821111212812261, Class:  0, CF:0.885455, Len: 18, Fitness_tra: 0
Rule 38: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule 39: 8511211525845111c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 2811221d1821881144, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 44: 03f000000000000000, Class:  0, CF:0.291003, Len:  2, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000700, Class:  0, CF:0.537347, Len:  1, Fitness_tra: 7
Rule 47: c85217c1c844524281, Class:  0, CF:0.196112, Len: 18, Fitness_tra: 0
Rule 48: 82c44b2111212c5121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 0000000005000c0020, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 50: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 53: 00000000060000d002, Class:  0, CF:0.46508, Len:  3, Fitness_tra: 0
Rule 54: 000800000000000000, Class:  0, CF:0.236759, Len:  1, Fitness_tra: 0
Rule 55: 0000b0000000000000, Class:  0, CF:0.479638, Len:  1, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 57: 5c58172515c21212e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000030000c8002, Class:  0, CF:0.288144, Len:  4, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 61: 0000000be00e000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 63: 0000000000b0000000, Class:  0, CF:0.609934, Len:  1, Fitness_tra: 93
Rule 64: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 70
Rule 65: 82c414812541581441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 12527213782b221111, Class:  0, CF:0.220978, Len: 18, Fitness_tra: 0
Rule 67: 581247c1412481c822, Class:  0, CF:0.0177187, Len: 18, Fitness_tra: 0
Rule 68: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 70: 0700000004b040e000, Class:  0, CF:0.865704, Len:  5, Fitness_tra: 0
Rule 71: 500040000000000002, Class:  1, CF:0.156407, Len:  3, Fitness_tra: 0
Rule 72: e00000000020e00000, Class:  0, CF:0.876801, Len:  3, Fitness_tra: 0
Rule 73: 0000000cd00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 75: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000003, Class:  0, CF:0.706078, Len:  1, Fitness_tra: 74
Rule 77: 511517554421124131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000050000000000, Class:  0, CF:0.62061, Len:  1, Fitness_tra: -2
Rule 79: 800000000000000000, Class:  0, CF:0.334868, Len:  1, Fitness_tra: 0
Rule 80: 525112211142221411, Class:  0, CF:0.204254, Len: 18, Fitness_tra: 0
Rule 81: 000000000b00000000, Class:  0, CF:0.557482, Len:  1, Fitness_tra: 0
Rule 82: 0000000e0000000000, Class:  0, CF:0.541033, Len:  1, Fitness_tra: 0
Rule 83: 000000000000080004, Class:  0, CF:0.979577, Len:  2, Fitness_tra: 1
Rule 84: 15177bc52124211121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 5331228dc912522188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 87: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0af0000b000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 90: 25111481c511511214, Class:  0, CF:0.278136, Len: 18, Fitness_tra: 0
Rule 91: 313821949511182522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000003000000002, Class:  0, CF:0.628653, Len:  2, Fitness_tra: 10
Rule 93: 0000000c050d004020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000c00000000000000, Class:  0, CF:0.233121, Len:  1, Fitness_tra: 0
Rule 95: 581224211cc7821255, Class:  1, CF:0.0946606, Len: 18, Fitness_tra: 0
Rule 96: 151c2b191cc2571231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 98: 11111211d955512559, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 3311113b3131112514, Class:  0, CF:0.168997, Len: 18, Fitness_tra: 0
Rule100: 111422151581581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.7218
------Result------
Miss_rate(tra)	:25.7218
Miss_rate(tst)	:25
ARL				:5.21519

------Generation 3------
Rule  1: 50e00000002008000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule  3: 000000000000000002, Class:  0, CF:0.404377, Len:  1, Fitness_tra: 0
Rule  4: 000000000000085000, Class:  1, CF:0.2, Len:  2, Fitness_tra: 0
Rule  5: 080000004000000000, Class:  0, CF:0.237454, Len:  2, Fitness_tra: 0
Rule  6: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 591182c54311dc22c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 288417194241822117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  9: 00000000000000000a, Class:  0, CF:0.747467, Len:  1, Fitness_tra: 2
Rule 10: 008080004000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 90
Rule 12: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 13: 00d000000000000000, Class:  0, CF:0.330949, Len:  1, Fitness_tra: 0
Rule 14: d00070000000000000, Class:  0, CF:0.0723276, Len:  2, Fitness_tra: 0
Rule 15: 2d5131814154511211, Class:  0, CF:0.81963, Len: 18, Fitness_tra: 0
Rule 16: 112c4711b822872255, Class:  0, CF:0.663028, Len: 18, Fitness_tra: 0
Rule 17: 0000000000000000d0, Class:  0, CF:0.546185, Len:  1, Fitness_tra: 8
Rule 18: c152772321115c1524, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 000000000d000c0030, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 000000000000050800, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 21: 000000000600000002, Class:  0, CF:0.383954, Len:  2, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 23: 8112b2c148c2557174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 91324211115d5151d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2d14b221c1121c2182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 29: 000000000b00000000, Class:  0, CF:0.557482, Len:  1, Fitness_tra: 17
Rule 30: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 32: 5111175c5515122831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 133744cd25c22c2182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000000000000d, Class:  0, CF:0.325349, Len:  1, Fitness_tra: 0
Rule 35: 96f14117339aa11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5258141521c4141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 581821111212812261, Class:  0, CF:0.885455, Len: 18, Fitness_tra: 0
Rule 38: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule 39: 8511211525845111c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 2811221d1821881144, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 44: 03f000000000000000, Class:  0, CF:0.291003, Len:  2, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000700, Class:  0, CF:0.537347, Len:  1, Fitness_tra: 7
Rule 47: c85217c1c844524281, Class:  0, CF:0.196112, Len: 18, Fitness_tra: 0
Rule 48: 82c44b2111212c5121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 0000000005000c0020, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 50: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 53: 00000000060000d002, Class:  0, CF:0.46508, Len:  3, Fitness_tra: 0
Rule 54: 000800000000000000, Class:  0, CF:0.236759, Len:  1, Fitness_tra: 0
Rule 55: 0000b0000000000000, Class:  0, CF:0.479638, Len:  1, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 57: 5c58172515c21212e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000030000c8002, Class:  0, CF:0.288144, Len:  4, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 61: 0000000be00e000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 63: 0000000000b0000000, Class:  0, CF:0.609934, Len:  1, Fitness_tra: 93
Rule 64: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 70
Rule 65: 82c414812541581441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 12527213782b221111, Class:  0, CF:0.220978, Len: 18, Fitness_tra: 0
Rule 67: 581247c1412481c822, Class:  0, CF:0.0177187, Len: 18, Fitness_tra: 0
Rule 68: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 70: 0700000004b040e000, Class:  0, CF:0.865704, Len:  5, Fitness_tra: 0
Rule 71: 500040000000000002, Class:  1, CF:0.156407, Len:  3, Fitness_tra: 0
Rule 72: e00000000020e00000, Class:  0, CF:0.876801, Len:  3, Fitness_tra: 0
Rule 73: 0000000cd00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 75: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000003, Class:  0, CF:0.706078, Len:  1, Fitness_tra: 74
Rule 77: 511517554421124131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000050000000000, Class:  0, CF:0.62061, Len:  1, Fitness_tra: -2
Rule 79: 800000000000000000, Class:  0, CF:0.334868, Len:  1, Fitness_tra: 0
Rule 80: 525112211142221411, Class:  0, CF:0.204254, Len: 18, Fitness_tra: 0
Rule 81: 000000000b00000000, Class:  0, CF:0.557482, Len:  1, Fitness_tra: 0
Rule 82: 0000000e0000000000, Class:  0, CF:0.541033, Len:  1, Fitness_tra: 0
Rule 83: 000000000000080004, Class:  0, CF:0.979577, Len:  2, Fitness_tra: 1
Rule 84: 15177bc52124211121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 5331228dc912522188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 87: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0af0000b000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 90: 25111481c511511214, Class:  0, CF:0.278136, Len: 18, Fitness_tra: 0
Rule 91: 313821949511182522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000003000000002, Class:  0, CF:0.628653, Len:  2, Fitness_tra: 10
Rule 93: 0000000c050d004020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000c00000000000000, Class:  0, CF:0.233121, Len:  1, Fitness_tra: 0
Rule 95: 581224211cc7821255, Class:  1, CF:0.0946606, Len: 18, Fitness_tra: 0
Rule 96: 151c2b191cc2571231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 98: 11111211d955512559, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 3311113b3131112514, Class:  0, CF:0.168997, Len: 18, Fitness_tra: 0
Rule100: 111422151581581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.7218
------Result------
Miss_rate(tra)	:25.7218
Miss_rate(tst)	:25
ARL				:5.21519

------Generation 4------
Rule  1: 50e00000002008000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule  3: 000000000000000002, Class:  0, CF:0.404377, Len:  1, Fitness_tra: 0
Rule  4: 000000000000085000, Class:  1, CF:0.2, Len:  2, Fitness_tra: 0
Rule  5: 080000004000000000, Class:  0, CF:0.237454, Len:  2, Fitness_tra: 0
Rule  6: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 591182c54311dc22c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 288417194241822117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  9: 00000000000000000a, Class:  0, CF:0.747467, Len:  1, Fitness_tra: 2
Rule 10: 008080004000000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 90
Rule 12: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 13: 00d000000000000000, Class:  0, CF:0.330949, Len:  1, Fitness_tra: 0
Rule 14: d00070000000000000, Class:  0, CF:0.0723276, Len:  2, Fitness_tra: 0
Rule 15: 2d5131814154511211, Class:  0, CF:0.81963, Len: 18, Fitness_tra: 0
Rule 16: 112c4711b822872255, Class:  0, CF:0.663028, Len: 18, Fitness_tra: 0
Rule 17: 0000000000000000d0, Class:  0, CF:0.546185, Len:  1, Fitness_tra: 8
Rule 18: c152772321115c1524, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 000000000d000c0030, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 000000000000050800, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 21: 000000000600000002, Class:  0, CF:0.383954, Len:  2, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 23: 8112b2c148c2557174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 91324211115d5151d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2d14b221c1121c2182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 29: 000000000b00000000, Class:  0, CF:0.557482, Len:  1, Fitness_tra: 17
Rule 30: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 32: 5111175c5515122831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 133744cd25c22c2182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000000000000d, Class:  0, CF:0.325349, Len:  1, Fitness_tra: 0
Rule 35: 96f14117339aa11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 5258141521c4141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 581821111212812261, Class:  0, CF:0.885455, Len: 18, Fitness_tra: 0
Rule 38: 000000005000000000, Class:  0, CF:0.409091, Len:  1, Fitness_tra: 0
Rule 39: 8511211525845111c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 2811221d1821881144, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 44: 03f000000000000000, Class:  0, CF:0.291003, Len:  2, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000700, Class:  0, CF:0.537347, Len:  1, Fitness_tra: 7
Rule 47: c85217c1c844524281, Class:  0, CF:0.196112, Len: 18, Fitness_tra: 0
Rule 48: 82c44b2111212c5121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 0000000005000c0020, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 50: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 53: 00000000060000d002, Class:  0, CF:0.46508, Len:  3, Fitness_tra: 0
Rule 54: 000800000000000000, Class:  0, CF:0.236759, Len:  1, Fitness_tra: 0
Rule 55: 0000b0000000000000, Class:  0, CF:0.479638, Len:  1, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 57: 5c58172515c21212e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000030000c8002, Class:  0, CF:0.288144, Len:  4, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 61: 0000000be00e000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 63: 0000000000b0000000, Class:  0, CF:0.609934, Len:  1, Fitness_tra: 93
Rule 64: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 70
Rule 65: 82c414812541581441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 12527213782b221111, Class:  0, CF:0.220978, Len: 18, Fitness_tra: 0
Rule 67: 581247c1412481c822, Class:  0, CF:0.0177187, Len: 18, Fitness_tra: 0
Rule 68: 0c0000000000000000, Class:  0, CF:0.661058, Len:  1, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 70: 0700000004b040e000, Class:  0, CF:0.865704, Len:  5, Fitness_tra: 0
Rule 71: 500040000000000002, Class:  1, CF:0.156407, Len:  3, Fitness_tra: 0
Rule 72: e00000000020e00000, Class:  0, CF:0.876801, Len:  3, Fitness_tra: 0
Rule 73: 0000000cd00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 75: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000003, Class:  0, CF:0.706078, Len:  1, Fitness_tra: 74
Rule 77: 511517554421124131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000050000000000, Class:  0, CF:0.62061, Len:  1, Fitness_tra: -2
Rule 79: 800000000000000000, Class:  0, CF:0.334868, Len:  1, Fitness_tra: 0
Rule 80: 525112211142221411, Class:  0, CF:0.204254, Len: 18, Fitness_tra: 0
Rule 81: 000000000b00000000, Class:  0, CF:0.557482, Len:  1, Fitness_tra: 0
Rule 82: 0000000e0000000000, Class:  0, CF:0.541033, Len:  1, Fitness_tra: 0
Rule 83: 000000000000080004, Class:  0, CF:0.979577, Len:  2, Fitness_tra: 1
Rule 84: 15177bc52124211121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 5331228dc912522188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 87: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0af0000b000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
