------Generation 0------
Rule  1: b221df471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 741b231b4b, Class:  4, CF:0.427643, Len: 10, Fitness_tra: 0
Rule 14: 211213b144, Class:  4, CF:0.712549, Len: 10, Fitness_tra: 0
Rule 15: 147b2647b7, Class:  4, CF:0.997079, Len: 10, Fitness_tra: 0
Rule 16: b171c34b42, Class:  0, CF:0.803698, Len: 10, Fitness_tra: 0
Rule 17: 4212834727, Class:  0, CF:0.968536, Len: 10, Fitness_tra: 0
Rule 18: 47441e2b71, Class:  0, CF:0.809968, Len: 10, Fitness_tra: 0
Rule 19: 7742557427, Class:  2, CF:0.86755, Len: 10, Fitness_tra: 0
Rule 20: 1bb416b227, Class:  4, CF:0.983741, Len: 10, Fitness_tra: 0
Rule 21: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2b2b1eb44b, Class:  2, CF:0.947986, Len: 10, Fitness_tra: 0
Rule 23: b521157424, Class:  2, CF:0.744639, Len: 10, Fitness_tra: 0
Rule 24: 744251b4b7, Class:  2, CF:0.0418441, Len: 10, Fitness_tra: 0
Rule 25: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7142814244, Class:  2, CF:0.651888, Len: 10, Fitness_tra: 0
Rule 27: 214183b2b4, Class:  0, CF:0.925192, Len: 10, Fitness_tra: 0
Rule 28: 0000030000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8124a7221, Class:  4, CF:0.99135, Len: 10, Fitness_tra: 0
Rule 30: b172817b17, Class:  0, CF:0.538275, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 32: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2174437211, Class:  4, CF:0.610651, Len: 10, Fitness_tra: 0
Rule 34: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b222112474, Class:  4, CF:0.57893, Len: 10, Fitness_tra: 0
Rule 37: b1221e7772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 14bb111147, Class:  0, CF:0.772398, Len: 10, Fitness_tra: 0
Rule 39: 222183b477, Class:  0, CF:0.967078, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 41: 17b121b72b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 43: 7b41c92b7b, Class:  0, CF:0.999956, Len: 10, Fitness_tra: 0
Rule 44: b22b161147, Class:  4, CF:0.989988, Len: 10, Fitness_tra: 0
Rule 45: 4841194111, Class:  0, CF:0.743713, Len: 10, Fitness_tra: 0
Rule 46: 282b897b41, Class:  0, CF:0.520305, Len: 10, Fitness_tra: 0
Rule 47: b1471a7224, Class:  4, CF:0.999688, Len: 10, Fitness_tra: 0
Rule 48: 214d151441, Class:  1, CF:0.93761, Len: 10, Fitness_tra: 0
Rule 49: 441b892bb1, Class:  0, CF:0.431519, Len: 10, Fitness_tra: 0
Rule 50: 47275e1224, Class:  2, CF:0.913863, Len: 10, Fitness_tra: 0
Rule 51: 2bbb8924b4, Class:  2, CF:0.602372, Len: 10, Fitness_tra: 0
Rule 52: 74b211747b, Class:  4, CF:0.191231, Len: 10, Fitness_tra: 0
Rule 53: 4b14c112b1, Class:  0, CF:0.0657126, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 55: 71772a722b, Class:  4, CF:0.999902, Len: 10, Fitness_tra: 0
Rule 56: 2c7b232142, Class:  4, CF:0.74635, Len: 10, Fitness_tra: 0
Rule 57: 11442ebb21, Class:  0, CF:0.455227, Len: 10, Fitness_tra: 0
Rule 58: 2b7b291241, Class:  2, CF:0.895333, Len: 10, Fitness_tra: 0
Rule 59: 2177264b12, Class:  4, CF:0.992867, Len: 10, Fitness_tra: 0
Rule 60: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7bb4cd2124, Class:  2, CF:0.698263, Len: 10, Fitness_tra: 0
Rule 62: 1172157242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11742147b1, Class:  0, CF:0.354894, Len: 10, Fitness_tra: 0
Rule 64: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1171ce7221, Class:  0, CF:0.598188, Len: 10, Fitness_tra: 0
Rule 66: 417b19727b, Class:  2, CF:0.15459, Len: 10, Fitness_tra: 0
Rule 67: 1514297447, Class:  0, CF:0.514491, Len: 10, Fitness_tra: 0
Rule 68: b177154414, Class:  2, CF:0.0373073, Len: 10, Fitness_tra: 0
Rule 69: 1114157171, Class:  0, CF:0.464089, Len: 10, Fitness_tra: 0
Rule 70: 422bc1b421, Class:  2, CF:0.517451, Len: 10, Fitness_tra: 0
Rule 71: 2772c544bb, Class:  2, CF:0.0964753, Len: 10, Fitness_tra: 0
Rule 72: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2b4bc3b2b1, Class:  0, CF:0.783363, Len: 10, Fitness_tra: 0
Rule 77: 27421e7772, Class:  2, CF:0.368203, Len: 10, Fitness_tra: 0
Rule 78: 22b111712b, Class:  4, CF:0.364473, Len: 10, Fitness_tra: 0
Rule 79: 2c22c37bb2, Class:  0, CF:0.991455, Len: 10, Fitness_tra: 0
Rule 80: 1242c3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1b44294b12, Class:  0, CF:0.95418, Len: 10, Fitness_tra: 0
Rule 82: b174234477, Class:  4, CF:0.798091, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 84: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2141217114, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 42bb167b22, Class:  4, CF:0.998084, Len: 10, Fitness_tra: 0
Rule 87: 2bb78ebbb4, Class:  0, CF:0.999989, Len: 10, Fitness_tra: 0
Rule 88: bcb4c321b4, Class:  0, CF:0.98365, Len: 10, Fitness_tra: 0
Rule 89: 41b28a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000700000, Class:  0, CF:0.910959, Len:  1, Fitness_tra: 1038
Rule 91: 1d411e7271, Class:  0, CF:0.756636, Len: 10, Fitness_tra: 0
Rule 92: 4b2429411b, Class:  0, CF:0.204791, Len: 10, Fitness_tra: 0
Rule 93: 14774f2777, Class:  4, CF:0.998202, Len: 10, Fitness_tra: 0
Rule 94: 72118f1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 96: 1777257147, Class:  0, CF:0.531527, Len: 10, Fitness_tra: 0
Rule 97: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1b741f7742, Class:  4, CF:0.899096, Len: 10, Fitness_tra: 0
Rule 99: 71211db171, Class:  2, CF:0.252349, Len: 10, Fitness_tra: 0
Rule100: 227713214b, Class:  4, CF:0.873951, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2101
------Result------
Miss_rate(tra)	:10.2101
Miss_rate(tst)	:10.2377
ARL				:8.75641

------Generation 3------
Rule  1: b221df471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: b127c67742, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  3: b2211f7774, Class:  4, CF:0.99998, Len: 10, Fitness_tra: 0
Rule  4: 1271812117, Class:  0, CF:0.315077, Len: 10, Fitness_tra: 0
Rule  5: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  6: 1b71c172b7, Class:  2, CF:0.626627, Len: 10, Fitness_tra: 0
Rule  7: b447231474, Class:  4, CF:0.835901, Len: 10, Fitness_tra: 0
Rule  8: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 2446
Rule  9: b324b1b211, Class:  4, CF:0.27698, Len: 10, Fitness_tra: 0
Rule 10: b1b413b477, Class:  4, CF:0.87724, Len: 10, Fitness_tra: 0
Rule 11: 7b415a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 13: 741b231b4b, Class:  4, CF:0.427643, Len: 10, Fitness_tra: 0
Rule 14: 211213b144, Class:  4, CF:0.712549, Len: 10, Fitness_tra: 0
Rule 15: 147b2647b7, Class:  4, CF:0.997079, Len: 10, Fitness_tra: 0
Rule 16: b171c34b42, Class:  0, CF:0.803698, Len: 10, Fitness_tra: 0
Rule 17: 4212834727, Class:  0, CF:0.968536, Len: 10, Fitness_tra: 0
Rule 18: 47441e2b71, Class:  0, CF:0.809968, Len: 10, Fitness_tra: 0
Rule 19: 7742557427, Class:  2, CF:0.86755, Len: 10, Fitness_tra: 0
Rule 20: 1bb416b227, Class:  4, CF:0.983741, Len: 10, Fitness_tra: 0
Rule 21: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2b2b1eb44b, Class:  2, CF:0.947986, Len: 10, Fitness_tra: 0
Rule 23: b521157424, Class:  2, CF:0.744639, Len: 10, Fitness_tra: 0
Rule 24: 744251b4b7, Class:  2, CF:0.0418441, Len: 10, Fitness_tra: 0
Rule 25: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7142814244, Class:  2, CF:0.651888, Len: 10, Fitness_tra: 0
Rule 27: 214183b2b4, Class:  0, CF:0.925192, Len: 10, Fitness_tra: 0
Rule 28: 0000030000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8124a7221, Class:  4, CF:0.99135, Len: 10, Fitness_tra: 0
Rule 30: b172817b17, Class:  0, CF:0.538275, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 32: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2174437211, Class:  4, CF:0.610651, Len: 10, Fitness_tra: 0
Rule 34: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b222112474, Class:  4, CF:0.57893, Len: 10, Fitness_tra: 0
Rule 37: b1221e7772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 14bb111147, Class:  0, CF:0.772398, Len: 10, Fitness_tra: 0
Rule 39: 222183b477, Class:  0, CF:0.967078, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 41: 17b121b72b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 43: 7b41c92b7b, Class:  0, CF:0.999956, Len: 10, Fitness_tra: 0
Rule 44: b22b161147, Class:  4, CF:0.989988, Len: 10, Fitness_tra: 0
Rule 45: 4841194111, Class:  0, CF:0.743713, Len: 10, Fitness_tra: 0
Rule 46: 282b897b41, Class:  0, CF:0.520305, Len: 10, Fitness_tra: 0
Rule 47: b1471a7224, Class:  4, CF:0.999688, Len: 10, Fitness_tra: 0
Rule 48: 214d151441, Class:  1, CF:0.93761, Len: 10, Fitness_tra: 0
Rule 49: 441b892bb1, Class:  0, CF:0.431519, Len: 10, Fitness_tra: 0
Rule 50: 47275e1224, Class:  2, CF:0.913863, Len: 10, Fitness_tra: 0
Rule 51: 2bbb8924b4, Class:  2, CF:0.602372, Len: 10, Fitness_tra: 0
Rule 52: 74b211747b, Class:  4, CF:0.191231, Len: 10, Fitness_tra: 0
Rule 53: 4b14c112b1, Class:  0, CF:0.0657126, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 55: 71772a722b, Class:  4, CF:0.999902, Len: 10, Fitness_tra: 0
Rule 56: 2c7b232142, Class:  4, CF:0.74635, Len: 10, Fitness_tra: 0
Rule 57: 11442ebb21, Class:  0, CF:0.455227, Len: 10, Fitness_tra: 0
Rule 58: 2b7b291241, Class:  2, CF:0.895333, Len: 10, Fitness_tra: 0
Rule 59: 2177264b12, Class:  4, CF:0.992867, Len: 10, Fitness_tra: 0
Rule 60: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7bb4cd2124, Class:  2, CF:0.698263, Len: 10, Fitness_tra: 0
Rule 62: 1172157242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11742147b1, Class:  0, CF:0.354894, Len: 10, Fitness_tra: 0
Rule 64: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1171ce7221, Class:  0, CF:0.598188, Len: 10, Fitness_tra: 0
Rule 66: 417b19727b, Class:  2, CF:0.15459, Len: 10, Fitness_tra: 0
Rule 67: 1514297447, Class:  0, CF:0.514491, Len: 10, Fitness_tra: 0
Rule 68: b177154414, Class:  2, CF:0.0373073, Len: 10, Fitness_tra: 0
Rule 69: 1114157171, Class:  0, CF:0.464089, Len: 10, Fitness_tra: 0
Rule 70: 422bc1b421, Class:  2, CF:0.517451, Len: 10, Fitness_tra: 0
Rule 71: 2772c544bb, Class:  2, CF:0.0964753, Len: 10, Fitness_tra: 0
Rule 72: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2b4bc3b2b1, Class:  0, CF:0.783363, Len: 10, Fitness_tra: 0
Rule 77: 27421e7772, Class:  2, CF:0.368203, Len: 10, Fitness_tra: 0
Rule 78: 22b111712b, Class:  4, CF:0.364473, Len: 10, Fitness_tra: 0
Rule 79: 2c22c37bb2, Class:  0, CF:0.991455, Len: 10, Fitness_tra: 0
Rule 80: 1242c3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1b44294b12, Class:  0, CF:0.95418, Len: 10, Fitness_tra: 0
Rule 82: b174234477, Class:  4, CF:0.798091, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 84: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2141217114, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 42bb167b22, Class:  4, CF:0.998084, Len: 10, Fitness_tra: 0
Rule 87: 2bb78ebbb4, Class:  0, CF:0.999989, Len: 10, Fitness_tra: 0
Rule 88: bcb4c321b4, Class:  0, CF:0.98365, Len: 10, Fitness_tra: 0
Rule 89: 41b28a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000700000, Class:  0, CF:0.910959, Len:  1, Fitness_tra: 1038
Rule 91: 1d411e7271, Class:  0, CF:0.756636, Len: 10, Fitness_tra: 0
Rule 92: 4b2429411b, Class:  0, CF:0.204791, Len: 10, Fitness_tra: 0
Rule 93: 14774f2777, Class:  4, CF:0.998202, Len: 10, Fitness_tra: 0
Rule 94: 72118f1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 96: 1777257147, Class:  0, CF:0.531527, Len: 10, Fitness_tra: 0
Rule 97: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1b741f7742, Class:  4, CF:0.899096, Len: 10, Fitness_tra: 0
Rule 99: 71211db171, Class:  2, CF:0.252349, Len: 10, Fitness_tra: 0
Rule100: 227713214b, Class:  4, CF:0.873951, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2101
------Result------
Miss_rate(tra)	:10.2101
Miss_rate(tst)	:10.2377
ARL				:8.75641

------Generation 4------
Rule  1: b221df471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: b127c67742, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  3: b2211f7774, Class:  4, CF:0.99998, Len: 10, Fitness_tra: 0
Rule  4: 1271812117, Class:  0, CF:0.315077, Len: 10, Fitness_tra: 0
Rule  5: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  6: 1b71c172b7, Class:  2, CF:0.626627, Len: 10, Fitness_tra: 0
Rule  7: b447231474, Class:  4, CF:0.835901, Len: 10, Fitness_tra: 0
Rule  8: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 2446
Rule  9: b324b1b211, Class:  4, CF:0.27698, Len: 10, Fitness_tra: 0
Rule 10: b1b413b477, Class:  4, CF:0.87724, Len: 10, Fitness_tra: 0
Rule 11: 7b415a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 13: 741b231b4b, Class:  4, CF:0.427643, Len: 10, Fitness_tra: 0
Rule 14: 211213b144, Class:  4, CF:0.712549, Len: 10, Fitness_tra: 0
Rule 15: 147b2647b7, Class:  4, CF:0.997079, Len: 10, Fitness_tra: 0
Rule 16: b171c34b42, Class:  0, CF:0.803698, Len: 10, Fitness_tra: 0
Rule 17: 4212834727, Class:  0, CF:0.968536, Len: 10, Fitness_tra: 0
Rule 18: 47441e2b71, Class:  0, CF:0.809968, Len: 10, Fitness_tra: 0
Rule 19: 7742557427, Class:  2, CF:0.86755, Len: 10, Fitness_tra: 0
Rule 20: 1bb416b227, Class:  4, CF:0.983741, Len: 10, Fitness_tra: 0
Rule 21: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2b2b1eb44b, Class:  2, CF:0.947986, Len: 10, Fitness_tra: 0
Rule 23: b521157424, Class:  2, CF:0.744639, Len: 10, Fitness_tra: 0
Rule 24: 744251b4b7, Class:  2, CF:0.0418441, Len: 10, Fitness_tra: 0
Rule 25: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7142814244, Class:  2, CF:0.651888, Len: 10, Fitness_tra: 0
Rule 27: 214183b2b4, Class:  0, CF:0.925192, Len: 10, Fitness_tra: 0
Rule 28: 0000030000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8124a7221, Class:  4, CF:0.99135, Len: 10, Fitness_tra: 0
Rule 30: b172817b17, Class:  0, CF:0.538275, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 32: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2174437211, Class:  4, CF:0.610651, Len: 10, Fitness_tra: 0
Rule 34: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b222112474, Class:  4, CF:0.57893, Len: 10, Fitness_tra: 0
Rule 37: b1221e7772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 14bb111147, Class:  0, CF:0.772398, Len: 10, Fitness_tra: 0
Rule 39: 222183b477, Class:  0, CF:0.967078, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 41: 17b121b72b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 43: 7b41c92b7b, Class:  0, CF:0.999956, Len: 10, Fitness_tra: 0
Rule 44: b22b161147, Class:  4, CF:0.989988, Len: 10, Fitness_tra: 0
Rule 45: 4841194111, Class:  0, CF:0.743713, Len: 10, Fitness_tra: 0
Rule 46: 282b897b41, Class:  0, CF:0.520305, Len: 10, Fitness_tra: 0
Rule 47: b1471a7224, Class:  4, CF:0.999688, Len: 10, Fitness_tra: 0
Rule 48: 214d151441, Class:  1, CF:0.93761, Len: 10, Fitness_tra: 0
Rule 49: 441b892bb1, Class:  0, CF:0.431519, Len: 10, Fitness_tra: 0
Rule 50: 47275e1224, Class:  2, CF:0.913863, Len: 10, Fitness_tra: 0
Rule 51: 2bbb8924b4, Class:  2, CF:0.602372, Len: 10, Fitness_tra: 0
Rule 52: 74b211747b, Class:  4, CF:0.191231, Len: 10, Fitness_tra: 0
Rule 53: 4b14c112b1, Class:  0, CF:0.0657126, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 55: 71772a722b, Class:  4, CF:0.999902, Len: 10, Fitness_tra: 0
Rule 56: 2c7b232142, Class:  4, CF:0.74635, Len: 10, Fitness_tra: 0
Rule 57: 11442ebb21, Class:  0, CF:0.455227, Len: 10, Fitness_tra: 0
Rule 58: 2b7b291241, Class:  2, CF:0.895333, Len: 10, Fitness_tra: 0
Rule 59: 2177264b12, Class:  4, CF:0.992867, Len: 10, Fitness_tra: 0
Rule 60: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7bb4cd2124, Class:  2, CF:0.698263, Len: 10, Fitness_tra: 0
Rule 62: 1172157242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11742147b1, Class:  0, CF:0.354894, Len: 10, Fitness_tra: 0
Rule 64: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1171ce7221, Class:  0, CF:0.598188, Len: 10, Fitness_tra: 0
Rule 66: 417b19727b, Class:  2, CF:0.15459, Len: 10, Fitness_tra: 0
Rule 67: 1514297447, Class:  0, CF:0.514491, Len: 10, Fitness_tra: 0
Rule 68: b177154414, Class:  2, CF:0.0373073, Len: 10, Fitness_tra: 0
Rule 69: 1114157171, Class:  0, CF:0.464089, Len: 10, Fitness_tra: 0
Rule 70: 422bc1b421, Class:  2, CF:0.517451, Len: 10, Fitness_tra: 0
Rule 71: 2772c544bb, Class:  2, CF:0.0964753, Len: 10, Fitness_tra: 0
Rule 72: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2b4bc3b2b1, Class:  0, CF:0.783363, Len: 10, Fitness_tra: 0
Rule 77: 27421e7772, Class:  2, CF:0.368203, Len: 10, Fitness_tra: 0
Rule 78: 22b111712b, Class:  4, CF:0.364473, Len: 10, Fitness_tra: 0
Rule 79: 2c22c37bb2, Class:  0, CF:0.991455, Len: 10, Fitness_tra: 0
Rule 80: 1242c3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1b44294b12, Class:  0, CF:0.95418, Len: 10, Fitness_tra: 0
Rule 82: b174234477, Class:  4, CF:0.798091, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 84: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2141217114, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 42bb167b22, Class:  4, CF:0.998084, Len: 10, Fitness_tra: 0
Rule 87: 2bb78ebbb4, Class:  0, CF:0.999989, Len: 10, Fitness_tra: 0
Rule 88: bcb4c321b4, Class:  0, CF:0.98365, Len: 10, Fitness_tra: 0
Rule 89: 41b28a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000700000, Class:  0, CF:0.910959, Len:  1, Fitness_tra: 1038
Rule 91: 1d411e7271, Class:  0, CF:0.756636, Len: 10, Fitness_tra: 0
Rule 92: 4b2429411b, Class:  0, CF:0.204791, Len: 10, Fitness_tra: 0
Rule 93: 14774f2777, Class:  4, CF:0.998202, Len: 10, Fitness_tra: 0
Rule 94: 72118f1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 96: 1777257147, Class:  0, CF:0.531527, Len: 10, Fitness_tra: 0
Rule 97: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1b741f7742, Class:  4, CF:0.899096, Len: 10, Fitness_tra: 0
Rule 99: 71211db171, Class:  2, CF:0.252349, Len: 10, Fitness_tra: 0
Rule100: 227713214b, Class:  4, CF:0.873951, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2101
------Result------
Miss_rate(tra)	:10.2101
Miss_rate(tst)	:10.2377
ARL				:8.75641

------Generation 5------
Rule  1: b221df471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: b127c67742, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  3: b2211f7774, Class:  4, CF:0.99998, Len: 10, Fitness_tra: 0
Rule  4: 1271812117, Class:  0, CF:0.315077, Len: 10, Fitness_tra: 0
Rule  5: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  6: 1b71c172b7, Class:  2, CF:0.626627, Len: 10, Fitness_tra: 0
Rule  7: b447231474, Class:  4, CF:0.835901, Len: 10, Fitness_tra: 0
Rule  8: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 2446
Rule  9: b324b1b211, Class:  4, CF:0.27698, Len: 10, Fitness_tra: 0
Rule 10: b1b413b477, Class:  4, CF:0.87724, Len: 10, Fitness_tra: 0
Rule 11: 7b415a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:0.795797, Len:  0, Fitness_tra: 0
Rule 13: 741b231b4b, Class:  4, CF:0.427643, Len: 10, Fitness_tra: 0
Rule 14: 211213b144, Class:  4, CF:0.712549, Len: 10, Fitness_tra: 0
Rule 15: 147b2647b7, Class:  4, CF:0.997079, Len: 10, Fitness_tra: 0
Rule 16: b171c34b42, Class:  0, CF:0.803698, Len: 10, Fitness_tra: 0
Rule 17: 4212834727, Class:  0, CF:0.968536, Len: 10, Fitness_tra: 0
Rule 18: 47441e2b71, Class:  0, CF:0.809968, Len: 10, Fitness_tra: 0
Rule 19: 7742557427, Class:  2, CF:0.86755, Len: 10, Fitness_tra: 0
Rule 20: 1bb416b227, Class:  4, CF:0.983741, Len: 10, Fitness_tra: 0
Rule 21: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2b2b1eb44b, Class:  2, CF:0.947986, Len: 10, Fitness_tra: 0
Rule 23: b521157424, Class:  2, CF:0.744639, Len: 10, Fitness_tra: 0
Rule 24: 744251b4b7, Class:  2, CF:0.0418441, Len: 10, Fitness_tra: 0
