------Generation 0------
Rule  1: 1412c6bb42, Class:  0, CF:0.47118, Len: 10, Fitness_tra: 0
Rule 13: bb4bc17471, Class:  2, CF:0.156814, Len: 10, Fitness_tra: 0
Rule 14: 72245fb412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 19: 4cbbc11244, Class:  2, CF:0.349181, Len: 10, Fitness_tra: 0
Rule 20: b1b71eb121, Class:  0, CF:0.0877078, Len: 10, Fitness_tra: 0
Rule 21: 42241e7b17, Class:  0, CF:0.670288, Len: 10, Fitness_tra: 0
Rule 22: 221b511721, Class:  1, CF:0.0999004, Len: 10, Fitness_tra: 0
Rule 23: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: b4b71e1777, Class:  0, CF:0.713817, Len: 10, Fitness_tra: 0
Rule 25: 211b5f2474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44141ebb77, Class:  0, CF:0.828784, Len: 10, Fitness_tra: 0
Rule 27: 71b78612b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bc4bb8227b, Class:  4, CF:0.337463, Len: 10, Fitness_tra: 0
Rule 29: 22b12342b2, Class:  4, CF:0.845923, Len: 10, Fitness_tra: 0
Rule 30: b1bb417177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b2415f2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b114c62277, Class:  0, CF:0.569932, Len: 10, Fitness_tra: 0
Rule 33: 414216b474, Class:  4, CF:0.997307, Len: 10, Fitness_tra: 0
Rule 34: bbb22322b1, Class:  0, CF:0.477864, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 36: 2842c17771, Class:  0, CF:0.455427, Len: 10, Fitness_tra: 0
Rule 37: 21411e147b, Class:  2, CF:0.57127, Len: 10, Fitness_tra: 0
Rule 38: 7471132247, Class:  4, CF:0.946224, Len: 10, Fitness_tra: 0
Rule 39: 4114c92274, Class:  0, CF:0.202816, Len: 10, Fitness_tra: 0
Rule 40: b4b4c1172b, Class:  0, CF:0.511787, Len: 10, Fitness_tra: 0
Rule 41: b14181774b, Class:  2, CF:0.684949, Len: 10, Fitness_tra: 0
Rule 42: 2144132724, Class:  4, CF:0.94262, Len: 10, Fitness_tra: 0
Rule 43: 7122111b74, Class:  4, CF:0.727257, Len: 10, Fitness_tra: 0
Rule 44: 1174231b4b, Class:  4, CF:0.337503, Len: 10, Fitness_tra: 0
Rule 45: 4b148a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4227214717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4777ce1b21, Class:  0, CF:0.255804, Len: 10, Fitness_tra: 0
Rule 48: 4347197211, Class:  2, CF:0.507146, Len: 10, Fitness_tra: 0
Rule 49: 121b291111, Class:  1, CF:0.329706, Len: 10, Fitness_tra: 0
Rule 50: 7274534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7414231b12, Class:  4, CF:0.258621, Len: 10, Fitness_tra: 0
Rule 52: b41b187bb1, Class:  0, CF:0.562308, Len: 10, Fitness_tra: 0
Rule 53: 71721fb742, Class:  4, CF:0.998858, Len: 10, Fitness_tra: 0
Rule 54: 442b131b2b, Class:  4, CF:0.890883, Len: 10, Fitness_tra: 0
Rule 55: b171232bbb, Class:  4, CF:0.831395, Len: 10, Fitness_tra: 0
Rule 56: 4bb2531471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 7b27d12117, Class:  2, CF:0.58688, Len: 10, Fitness_tra: 0
Rule 59: b714c94412, Class:  0, CF:0.324982, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 61: b471194b12, Class:  0, CF:0.0786346, Len: 10, Fitness_tra: 0
Rule 62: 0000080000, Class:  0, CF:0.904949, Len:  1, Fitness_tra: 529
Rule 63: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 64: 2e17832224, Class:  2, CF:0.999817, Len: 10, Fitness_tra: 0
Rule 65: b1b4412b21, Class:  0, CF:0.188332, Len: 10, Fitness_tra: 0
Rule 66: 7c7713447b, Class:  4, CF:0.923254, Len: 10, Fitness_tra: 0
Rule 67: 1b171311b1, Class:  0, CF:0.514014, Len: 10, Fitness_tra: 0
Rule 68: 12b185bb7b, Class:  0, CF:0.336664, Len: 10, Fitness_tra: 0
Rule 69: 4724114172, Class:  4, CF:0.146584, Len: 10, Fitness_tra: 0
Rule 70: 7477751121, Class:  0, CF:0.582695, Len: 10, Fitness_tra: 0
Rule 71: b1b1194124, Class:  2, CF:0.8467, Len: 10, Fitness_tra: 0
Rule 72: 487181b414, Class:  2, CF:0.228258, Len: 10, Fitness_tra: 0
Rule 73: 227bc14bb2, Class:  0, CF:0.711399, Len: 10, Fitness_tra: 0
Rule 74: 21b48eb471, Class:  2, CF:0.459138, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 76: 00005d0330, Class:  0, CF:0.478283, Len:  4, Fitness_tra: 0
Rule 77: 4c41c91421, Class:  2, CF:0.302018, Len: 10, Fitness_tra: 0
Rule 78: b27b814444, Class:  2, CF:0.383938, Len: 10, Fitness_tra: 0
Rule 79: 4b27234b11, Class:  0, CF:0.468883, Len: 10, Fitness_tra: 0
Rule 80: 2212197417, Class:  0, CF:0.552111, Len: 10, Fitness_tra: 0
Rule 81: 12b22a427b, Class:  4, CF:0.996805, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 83: 2bb1231212, Class:  4, CF:0.659192, Len: 10, Fitness_tra: 0
Rule 84: 421736b2b4, Class:  4, CF:0.991043, Len: 10, Fitness_tra: 0
Rule 85: 2144112b41, Class:  4, CF:0.418046, Len: 10, Fitness_tra: 0
Rule 86: 4874314244, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1bb2117447, Class:  2, CF:0.196757, Len: 10, Fitness_tra: 0
Rule 88: 1a7215741c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 90: 1c27ce4272, Class:  0, CF:0.763615, Len: 10, Fitness_tra: 0
Rule 91: 1712ce7b1b, Class:  0, CF:0.987188, Len: 10, Fitness_tra: 0
Rule 92: b5428ebbb2, Class:  1, CF:0.047381, Len: 10, Fitness_tra: 0
Rule 93: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 94: 1224514721, Class:  1, CF:0.650813, Len: 10, Fitness_tra: 0
Rule 95: bc7229471b, Class:  0, CF:0.770983, Len: 10, Fitness_tra: 0
Rule 96: 1324754471, Class:  0, CF:0.3347, Len: 10, Fitness_tra: 0
Rule 97: 7727162b77, Class:  4, CF:0.99358, Len: 10, Fitness_tra: 0
Rule 98: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 99: 7177212447, Class:  2, CF:0.243908, Len: 10, Fitness_tra: 0
Rule100: b1b7c94bbb, Class:  0, CF:0.999656, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2125
------Result------
Miss_rate(tra)	:10.2125
Miss_rate(tst)	:10.2283
ARL				:7.97674

------Generation 3------
Rule  1: 1412c6bb42, Class:  0, CF:0.47118, Len: 10, Fitness_tra: 0
Rule  2: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 2878
Rule  3: 19b7197271, Class:  1, CF:0.223768, Len: 10, Fitness_tra: 0
Rule  4: 1114297bb2, Class:  0, CF:0.645632, Len: 10, Fitness_tra: 0
Rule  5: 0000040000, Class:  0, CF:0.833992, Len:  1, Fitness_tra: 76
Rule  6: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule  7: 152223412b, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 2512114771, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 4271862bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 45124d1b72, Class:  0, CF:0.673147, Len: 10, Fitness_tra: 0
Rule 11: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 12: 4b11c62171, Class:  2, CF:0.717726, Len: 10, Fitness_tra: 0
Rule 13: bb4bc17471, Class:  2, CF:0.156814, Len: 10, Fitness_tra: 0
Rule 14: 72245fb412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 19: 4cbbc11244, Class:  2, CF:0.349181, Len: 10, Fitness_tra: 0
Rule 20: b1b71eb121, Class:  0, CF:0.0877078, Len: 10, Fitness_tra: 0
Rule 21: 42241e7b17, Class:  0, CF:0.670288, Len: 10, Fitness_tra: 0
Rule 22: 221b511721, Class:  1, CF:0.0999004, Len: 10, Fitness_tra: 0
Rule 23: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: b4b71e1777, Class:  0, CF:0.713817, Len: 10, Fitness_tra: 0
Rule 25: 211b5f2474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44141ebb77, Class:  0, CF:0.828784, Len: 10, Fitness_tra: 0
Rule 27: 71b78612b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bc4bb8227b, Class:  4, CF:0.337463, Len: 10, Fitness_tra: 0
Rule 29: 22b12342b2, Class:  4, CF:0.845923, Len: 10, Fitness_tra: 0
Rule 30: b1bb417177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b2415f2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b114c62277, Class:  0, CF:0.569932, Len: 10, Fitness_tra: 0
Rule 33: 414216b474, Class:  4, CF:0.997307, Len: 10, Fitness_tra: 0
Rule 34: bbb22322b1, Class:  0, CF:0.477864, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 36: 2842c17771, Class:  0, CF:0.455427, Len: 10, Fitness_tra: 0
Rule 37: 21411e147b, Class:  2, CF:0.57127, Len: 10, Fitness_tra: 0
Rule 38: 7471132247, Class:  4, CF:0.946224, Len: 10, Fitness_tra: 0
Rule 39: 4114c92274, Class:  0, CF:0.202816, Len: 10, Fitness_tra: 0
Rule 40: b4b4c1172b, Class:  0, CF:0.511787, Len: 10, Fitness_tra: 0
Rule 41: b14181774b, Class:  2, CF:0.684949, Len: 10, Fitness_tra: 0
Rule 42: 2144132724, Class:  4, CF:0.94262, Len: 10, Fitness_tra: 0
Rule 43: 7122111b74, Class:  4, CF:0.727257, Len: 10, Fitness_tra: 0
Rule 44: 1174231b4b, Class:  4, CF:0.337503, Len: 10, Fitness_tra: 0
Rule 45: 4b148a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4227214717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4777ce1b21, Class:  0, CF:0.255804, Len: 10, Fitness_tra: 0
Rule 48: 4347197211, Class:  2, CF:0.507146, Len: 10, Fitness_tra: 0
Rule 49: 121b291111, Class:  1, CF:0.329706, Len: 10, Fitness_tra: 0
Rule 50: 7274534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7414231b12, Class:  4, CF:0.258621, Len: 10, Fitness_tra: 0
Rule 52: b41b187bb1, Class:  0, CF:0.562308, Len: 10, Fitness_tra: 0
Rule 53: 71721fb742, Class:  4, CF:0.998858, Len: 10, Fitness_tra: 0
Rule 54: 442b131b2b, Class:  4, CF:0.890883, Len: 10, Fitness_tra: 0
Rule 55: b171232bbb, Class:  4, CF:0.831395, Len: 10, Fitness_tra: 0
Rule 56: 4bb2531471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 7b27d12117, Class:  2, CF:0.58688, Len: 10, Fitness_tra: 0
Rule 59: b714c94412, Class:  0, CF:0.324982, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 61: b471194b12, Class:  0, CF:0.0786346, Len: 10, Fitness_tra: 0
Rule 62: 0000080000, Class:  0, CF:0.904949, Len:  1, Fitness_tra: 529
Rule 63: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 64: 2e17832224, Class:  2, CF:0.999817, Len: 10, Fitness_tra: 0
Rule 65: b1b4412b21, Class:  0, CF:0.188332, Len: 10, Fitness_tra: 0
Rule 66: 7c7713447b, Class:  4, CF:0.923254, Len: 10, Fitness_tra: 0
Rule 67: 1b171311b1, Class:  0, CF:0.514014, Len: 10, Fitness_tra: 0
Rule 68: 12b185bb7b, Class:  0, CF:0.336664, Len: 10, Fitness_tra: 0
Rule 69: 4724114172, Class:  4, CF:0.146584, Len: 10, Fitness_tra: 0
Rule 70: 7477751121, Class:  0, CF:0.582695, Len: 10, Fitness_tra: 0
Rule 71: b1b1194124, Class:  2, CF:0.8467, Len: 10, Fitness_tra: 0
Rule 72: 487181b414, Class:  2, CF:0.228258, Len: 10, Fitness_tra: 0
Rule 73: 227bc14bb2, Class:  0, CF:0.711399, Len: 10, Fitness_tra: 0
Rule 74: 21b48eb471, Class:  2, CF:0.459138, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 76: 00005d0330, Class:  0, CF:0.478283, Len:  4, Fitness_tra: 0
Rule 77: 4c41c91421, Class:  2, CF:0.302018, Len: 10, Fitness_tra: 0
Rule 78: b27b814444, Class:  2, CF:0.383938, Len: 10, Fitness_tra: 0
Rule 79: 4b27234b11, Class:  0, CF:0.468883, Len: 10, Fitness_tra: 0
Rule 80: 2212197417, Class:  0, CF:0.552111, Len: 10, Fitness_tra: 0
Rule 81: 12b22a427b, Class:  4, CF:0.996805, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 83: 2bb1231212, Class:  4, CF:0.659192, Len: 10, Fitness_tra: 0
Rule 84: 421736b2b4, Class:  4, CF:0.991043, Len: 10, Fitness_tra: 0
Rule 85: 2144112b41, Class:  4, CF:0.418046, Len: 10, Fitness_tra: 0
Rule 86: 4874314244, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1bb2117447, Class:  2, CF:0.196757, Len: 10, Fitness_tra: 0
Rule 88: 1a7215741c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 90: 1c27ce4272, Class:  0, CF:0.763615, Len: 10, Fitness_tra: 0
Rule 91: 1712ce7b1b, Class:  0, CF:0.987188, Len: 10, Fitness_tra: 0
Rule 92: b5428ebbb2, Class:  1, CF:0.047381, Len: 10, Fitness_tra: 0
Rule 93: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 94: 1224514721, Class:  1, CF:0.650813, Len: 10, Fitness_tra: 0
Rule 95: bc7229471b, Class:  0, CF:0.770983, Len: 10, Fitness_tra: 0
Rule 96: 1324754471, Class:  0, CF:0.3347, Len: 10, Fitness_tra: 0
Rule 97: 7727162b77, Class:  4, CF:0.99358, Len: 10, Fitness_tra: 0
Rule 98: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 99: 7177212447, Class:  2, CF:0.243908, Len: 10, Fitness_tra: 0
Rule100: b1b7c94bbb, Class:  0, CF:0.999656, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2125
------Result------
Miss_rate(tra)	:10.2125
Miss_rate(tst)	:10.2283
ARL				:7.97674

------Generation 4------
Rule  1: 1412c6bb42, Class:  0, CF:0.47118, Len: 10, Fitness_tra: 0
Rule  2: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 2878
Rule  3: 19b7197271, Class:  1, CF:0.223768, Len: 10, Fitness_tra: 0
Rule  4: 1114297bb2, Class:  0, CF:0.645632, Len: 10, Fitness_tra: 0
Rule  5: 0000040000, Class:  0, CF:0.833992, Len:  1, Fitness_tra: 76
Rule  6: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule  7: 152223412b, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 2512114771, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 4271862bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 45124d1b72, Class:  0, CF:0.673147, Len: 10, Fitness_tra: 0
Rule 11: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 12: 4b11c62171, Class:  2, CF:0.717726, Len: 10, Fitness_tra: 0
Rule 13: bb4bc17471, Class:  2, CF:0.156814, Len: 10, Fitness_tra: 0
Rule 14: 72245fb412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 19: 4cbbc11244, Class:  2, CF:0.349181, Len: 10, Fitness_tra: 0
Rule 20: b1b71eb121, Class:  0, CF:0.0877078, Len: 10, Fitness_tra: 0
Rule 21: 42241e7b17, Class:  0, CF:0.670288, Len: 10, Fitness_tra: 0
Rule 22: 221b511721, Class:  1, CF:0.0999004, Len: 10, Fitness_tra: 0
Rule 23: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: b4b71e1777, Class:  0, CF:0.713817, Len: 10, Fitness_tra: 0
Rule 25: 211b5f2474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44141ebb77, Class:  0, CF:0.828784, Len: 10, Fitness_tra: 0
Rule 27: 71b78612b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bc4bb8227b, Class:  4, CF:0.337463, Len: 10, Fitness_tra: 0
Rule 29: 22b12342b2, Class:  4, CF:0.845923, Len: 10, Fitness_tra: 0
Rule 30: b1bb417177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b2415f2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b114c62277, Class:  0, CF:0.569932, Len: 10, Fitness_tra: 0
Rule 33: 414216b474, Class:  4, CF:0.997307, Len: 10, Fitness_tra: 0
Rule 34: bbb22322b1, Class:  0, CF:0.477864, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 36: 2842c17771, Class:  0, CF:0.455427, Len: 10, Fitness_tra: 0
Rule 37: 21411e147b, Class:  2, CF:0.57127, Len: 10, Fitness_tra: 0
Rule 38: 7471132247, Class:  4, CF:0.946224, Len: 10, Fitness_tra: 0
Rule 39: 4114c92274, Class:  0, CF:0.202816, Len: 10, Fitness_tra: 0
Rule 40: b4b4c1172b, Class:  0, CF:0.511787, Len: 10, Fitness_tra: 0
Rule 41: b14181774b, Class:  2, CF:0.684949, Len: 10, Fitness_tra: 0
Rule 42: 2144132724, Class:  4, CF:0.94262, Len: 10, Fitness_tra: 0
Rule 43: 7122111b74, Class:  4, CF:0.727257, Len: 10, Fitness_tra: 0
Rule 44: 1174231b4b, Class:  4, CF:0.337503, Len: 10, Fitness_tra: 0
Rule 45: 4b148a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4227214717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4777ce1b21, Class:  0, CF:0.255804, Len: 10, Fitness_tra: 0
Rule 48: 4347197211, Class:  2, CF:0.507146, Len: 10, Fitness_tra: 0
Rule 49: 121b291111, Class:  1, CF:0.329706, Len: 10, Fitness_tra: 0
Rule 50: 7274534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7414231b12, Class:  4, CF:0.258621, Len: 10, Fitness_tra: 0
Rule 52: b41b187bb1, Class:  0, CF:0.562308, Len: 10, Fitness_tra: 0
Rule 53: 71721fb742, Class:  4, CF:0.998858, Len: 10, Fitness_tra: 0
Rule 54: 442b131b2b, Class:  4, CF:0.890883, Len: 10, Fitness_tra: 0
Rule 55: b171232bbb, Class:  4, CF:0.831395, Len: 10, Fitness_tra: 0
Rule 56: 4bb2531471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 7b27d12117, Class:  2, CF:0.58688, Len: 10, Fitness_tra: 0
Rule 59: b714c94412, Class:  0, CF:0.324982, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 61: b471194b12, Class:  0, CF:0.0786346, Len: 10, Fitness_tra: 0
Rule 62: 0000080000, Class:  0, CF:0.904949, Len:  1, Fitness_tra: 529
Rule 63: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 64: 2e17832224, Class:  2, CF:0.999817, Len: 10, Fitness_tra: 0
Rule 65: b1b4412b21, Class:  0, CF:0.188332, Len: 10, Fitness_tra: 0
Rule 66: 7c7713447b, Class:  4, CF:0.923254, Len: 10, Fitness_tra: 0
Rule 67: 1b171311b1, Class:  0, CF:0.514014, Len: 10, Fitness_tra: 0
Rule 68: 12b185bb7b, Class:  0, CF:0.336664, Len: 10, Fitness_tra: 0
Rule 69: 4724114172, Class:  4, CF:0.146584, Len: 10, Fitness_tra: 0
Rule 70: 7477751121, Class:  0, CF:0.582695, Len: 10, Fitness_tra: 0
Rule 71: b1b1194124, Class:  2, CF:0.8467, Len: 10, Fitness_tra: 0
Rule 72: 487181b414, Class:  2, CF:0.228258, Len: 10, Fitness_tra: 0
Rule 73: 227bc14bb2, Class:  0, CF:0.711399, Len: 10, Fitness_tra: 0
Rule 74: 21b48eb471, Class:  2, CF:0.459138, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 76: 00005d0330, Class:  0, CF:0.478283, Len:  4, Fitness_tra: 0
Rule 77: 4c41c91421, Class:  2, CF:0.302018, Len: 10, Fitness_tra: 0
Rule 78: b27b814444, Class:  2, CF:0.383938, Len: 10, Fitness_tra: 0
Rule 79: 4b27234b11, Class:  0, CF:0.468883, Len: 10, Fitness_tra: 0
Rule 80: 2212197417, Class:  0, CF:0.552111, Len: 10, Fitness_tra: 0
Rule 81: 12b22a427b, Class:  4, CF:0.996805, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 83: 2bb1231212, Class:  4, CF:0.659192, Len: 10, Fitness_tra: 0
Rule 84: 421736b2b4, Class:  4, CF:0.991043, Len: 10, Fitness_tra: 0
Rule 85: 2144112b41, Class:  4, CF:0.418046, Len: 10, Fitness_tra: 0
Rule 86: 4874314244, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1bb2117447, Class:  2, CF:0.196757, Len: 10, Fitness_tra: 0
Rule 88: 1a7215741c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 90: 1c27ce4272, Class:  0, CF:0.763615, Len: 10, Fitness_tra: 0
Rule 91: 1712ce7b1b, Class:  0, CF:0.987188, Len: 10, Fitness_tra: 0
Rule 92: b5428ebbb2, Class:  1, CF:0.047381, Len: 10, Fitness_tra: 0
Rule 93: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 94: 1224514721, Class:  1, CF:0.650813, Len: 10, Fitness_tra: 0
Rule 95: bc7229471b, Class:  0, CF:0.770983, Len: 10, Fitness_tra: 0
Rule 96: 1324754471, Class:  0, CF:0.3347, Len: 10, Fitness_tra: 0
Rule 97: 7727162b77, Class:  4, CF:0.99358, Len: 10, Fitness_tra: 0
Rule 98: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 99: 7177212447, Class:  2, CF:0.243908, Len: 10, Fitness_tra: 0
Rule100: b1b7c94bbb, Class:  0, CF:0.999656, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2125
------Result------
Miss_rate(tra)	:10.2125
Miss_rate(tst)	:10.2283
ARL				:7.97674

------Generation 5------
Rule  1: 1412c6bb42, Class:  0, CF:0.47118, Len: 10, Fitness_tra: 0
Rule  2: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 2878
Rule  3: 19b7197271, Class:  1, CF:0.223768, Len: 10, Fitness_tra: 0
Rule  4: 1114297bb2, Class:  0, CF:0.645632, Len: 10, Fitness_tra: 0
Rule  5: 0000040000, Class:  0, CF:0.833992, Len:  1, Fitness_tra: 76
Rule  6: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule  7: 152223412b, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 2512114771, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 4271862bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 45124d1b72, Class:  0, CF:0.673147, Len: 10, Fitness_tra: 0
Rule 11: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 12: 4b11c62171, Class:  2, CF:0.717726, Len: 10, Fitness_tra: 0
Rule 13: bb4bc17471, Class:  2, CF:0.156814, Len: 10, Fitness_tra: 0
Rule 14: 72245fb412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 19: 4cbbc11244, Class:  2, CF:0.349181, Len: 10, Fitness_tra: 0
Rule 20: b1b71eb121, Class:  0, CF:0.0877078, Len: 10, Fitness_tra: 0
Rule 21: 42241e7b17, Class:  0, CF:0.670288, Len: 10, Fitness_tra: 0
Rule 22: 221b511721, Class:  1, CF:0.0999004, Len: 10, Fitness_tra: 0
Rule 23: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: b4b71e1777, Class:  0, CF:0.713817, Len: 10, Fitness_tra: 0
