------Generation 0------
Rule  1: 151144cd2118881881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 00000c004000000000, Class:  2, CF:0.559322, Len:  2, Fitness_tra: 2
Rule  8: 0000c000007070c00a, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 151144cd2118881881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 780000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 85dc14851911221221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5aa5c11133d1921551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00400000000000000b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5512148d15121c211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1127417eb224c42218, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 8d5881c58311d4c88d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0d0d8b000d00000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 070000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000003000000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1d3c1cc815185c2115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d1912c112d41145113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d00000000000000004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0a0000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 003000000400000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000003000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 112127154882511122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 225112c8118242b291, Class:  3, CF:  1, Len: 18, Fitness_tra: 1
Rule 41: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 213142c5c128521b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5121224172442cc1c1, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 151221852111515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111747292211881121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11611c319159571519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11c7722341712111c4, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151111cdc5cc224129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00f000003030900020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 93112b37611115c214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000007e007b000400, Class:  0, CF:0.262851, Len:  5, Fitness_tra: 0
Rule 53: 1e651152d119141553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1154b1c5811c118824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000b60000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000000000c0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c18141211d115c1224, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 60: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000c0000000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21121415458821111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00d000000000050805, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000060000000800, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2111128d15241c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0c0000bebc7bc00030, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c11b7192142cc8122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 099a00500300000055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 25114b1d812c118821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6315b2ab1311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000b00000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c1844111c54cd58144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 07000000000000e000, Class:  3, CF:0.351351, Len:  2, Fitness_tra: -3
Rule 86: 1118121521c4112533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00e00c004044000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1020417e0220040218, Class:  0, CF:0.449962, Len: 12, Fitness_tra: 0
Rule 92: 00a0000036d0901501, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000000005b7000000, Class:  0, CF:0.360483, Len:  3, Fitness_tra: -18
Rule 94: 801b420b50cc800004, Class:  3, CF:0.139547, Len: 11, Fitness_tra: 1
Rule 95: 5122448115125c1211, Class:  2, CF:  1, Len: 18, Fitness_tra: 1
Rule 96: 0000000b000e000010, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: d25912d12182c2b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1e07000e0804007048, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: d80000000000000004, Class:  1, CF:0.0211104, Len:  3, Fitness_tra: -18
------Current------
Miss_rate(tra)	:74.3622
------Result------
Miss_rate(tra)	:74.3622
Miss_rate(tst)	:76.4706
ARL				:9.09524

------Generation 3------
Rule  1: 0000007e007b000000, Class:  0, CF:0.387779, Len:  4, Fitness_tra: 21
Rule  2: 00000000009000b000, Class:  2, CF:  1, Len:  2, Fitness_tra: 14
Rule  3: 0000000b000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 7
Rule  4: 002080000000000000, Class:  0, CF:0.606514, Len:  2, Fitness_tra: 5
Rule  5: 00000c004000000000, Class:  2, CF:0.559322, Len:  2, Fitness_tra: 0
Rule  6: 5122448115125c1211, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule  7: 0000c000007070c00a, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule  8: 225112c8118242b291, Class:  3, CF:  1, Len: 18, Fitness_tra: 0
Rule  9: 801b420b50cc800004, Class:  3, CF:0.139547, Len: 11, Fitness_tra: 4
Rule 10: d15222c12d42c12131, Class:  1, CF:0.293389, Len: 18, Fitness_tra: -3
Rule 11: 780000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 85dc14851911221221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5aa5c11133d1921551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00400000000000000b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5512148d15121c211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1127417eb224c42218, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 8d5881c58311d4c88d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0d0d8b000d00000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 070000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000003000000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1d3c1cc815185c2115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d1912c112d41145113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d00000000000000004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0a0000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 003000000400000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000003000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 112127154882511122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c11121215541811521, Class:  3, CF:0.62157, Len: 18, Fitness_tra: -1
Rule 41: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 213142c5c128521b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5121224172442cc1c1, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 151221852111515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111747292211881121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11611c319159571519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11c7722341712111c4, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151111cdc5cc224129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00f000003030900020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 93112b37611115c214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000007e007b000400, Class:  0, CF:0.262851, Len:  5, Fitness_tra: 0
Rule 53: 1e651152d119141553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1154b1c5811c118824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000b60000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000000000c0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c18141211d115c1224, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 60: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000c0000000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21121415458821111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00d000000000050805, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000060000000800, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2111128d15241c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0c0000bebc7bc00030, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c11b7192142cc8122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 099a00500300000055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 25114b1d812c118821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6315b2ab1311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c18171541c18c1255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000009000, Class:  1, CF:0.161765, Len:  1, Fitness_tra: 0
Rule 84: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000c000000000000, Class:  2, CF:0.277778, Len:  1, Fitness_tra: 2
Rule 86: 000000003000000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 118c4421412151271c, Class:  1, CF:0.0390958, Len: 18, Fitness_tra: -15
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000e0009000b000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 411b420550c4100533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 110707002000080000, Class:  2, CF:0.757298, Len:  6, Fitness_tra: 14
Rule 94: 8b5441cb50cc800024, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000003000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0d002c000000e00008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 011802000004012508, Class:  1, CF:0.133876, Len:  9, Fitness_tra: -8
Rule 98: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d07000020700000004, Class:  2, CF:0.0400628, Len:  5, Fitness_tra: 9
Rule100: 099a00500300600055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:72.0663
------Result------
Miss_rate(tra)	:72.0663
Miss_rate(tst)	:67.0588
ARL				:9.17391

------Generation 4------
Rule  1: 0000007e007b000000, Class:  0, CF:0.387779, Len:  4, Fitness_tra: 21
Rule  2: 00000000009000b000, Class:  2, CF:  1, Len:  2, Fitness_tra: 14
Rule  3: 0000000b000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 7
Rule  4: 002080000000000000, Class:  0, CF:0.606514, Len:  2, Fitness_tra: 5
Rule  5: 00000c004000000000, Class:  2, CF:0.559322, Len:  2, Fitness_tra: 0
Rule  6: 5122448115125c1211, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule  7: 0000c000007070c00a, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule  8: 225112c8118242b291, Class:  3, CF:  1, Len: 18, Fitness_tra: 0
Rule  9: 801b420b50cc800004, Class:  3, CF:0.139547, Len: 11, Fitness_tra: 4
Rule 10: d15222c12d42c12131, Class:  1, CF:0.293389, Len: 18, Fitness_tra: -3
Rule 11: 780000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 85dc14851911221221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5aa5c11133d1921551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00400000000000000b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5512148d15121c211d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1127417eb224c42218, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 8d5881c58311d4c88d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0d0d8b000d00000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 070000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000003000000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1d3c1cc815185c2115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d1912c112d41145113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d00000000000000004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0a0000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 003000000400000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000003000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 112127154882511122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c11121215541811521, Class:  3, CF:0.62157, Len: 18, Fitness_tra: -1
Rule 41: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 213142c5c128521b25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5121224172442cc1c1, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 151221852111515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111747292211881121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11611c319159571519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11c7722341712111c4, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151111cdc5cc224129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00f000003030900020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 93112b37611115c214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000007e007b000400, Class:  0, CF:0.262851, Len:  5, Fitness_tra: 0
Rule 53: 1e651152d119141553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1154b1c5811c118824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000b60000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000000000c0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c18141211d115c1224, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 60: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000c0000000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21121415458821111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00d000000000050805, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000060000000800, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2111128d15241c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0c0000bebc7bc00030, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c11b7192142cc8122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 099a00500300000055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 25114b1d812c118821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6315b2ab1311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c18171541c18c1255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000009000, Class:  1, CF:0.161765, Len:  1, Fitness_tra: 0
Rule 84: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000c000000000000, Class:  2, CF:0.277778, Len:  1, Fitness_tra: 2
Rule 86: 000000003000000030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 118c4421412151271c, Class:  1, CF:0.0390958, Len: 18, Fitness_tra: -15
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000e0009000b000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 411b420550c4100533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 110707002000080000, Class:  2, CF:0.757298, Len:  6, Fitness_tra: 14
Rule 94: 8b5441cb50cc800024, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000003000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0d002c000000e00008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 011802000004012508, Class:  1, CF:0.133876, Len:  9, Fitness_tra: -8
Rule 98: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d07000020700000004, Class:  2, CF:0.0400628, Len:  5, Fitness_tra: 9
Rule100: 099a00500300600055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:72.0663
------Result------
Miss_rate(tra)	:72.0663
Miss_rate(tst)	:67.0588
ARL				:9.17391

------Generation 5------
Rule  1: 0000007e007b000000, Class:  0, CF:0.387779, Len:  4, Fitness_tra: 21
Rule  2: 00000000009000b000, Class:  2, CF:  1, Len:  2, Fitness_tra: 14
Rule  3: 0000000b000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 7
Rule  4: 002080000000000000, Class:  0, CF:0.606514, Len:  2, Fitness_tra: 5
Rule  5: 00000c004000000000, Class:  2, CF:0.559322, Len:  2, Fitness_tra: 0
Rule  6: 5122448115125c1211, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule  7: 0000c000007070c00a, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
