------Generation 0------
Rule  1: 00005000a0000000000000000000000000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3e59931e16311363e333e13131131311e6111136133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3119111ee161111a3633339e1331a1e1111153131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313399e636113a3336d11916ee3511313131931f1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0005000005e600060006a00000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05d000000000000000000000006000000000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13199113e1131136611391311a31191151113631163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000f00a000000000005000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11511111113111111511119115111211131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e3e11331e1311e313511e316911611fee3e13333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63ee11133ef11111311e3e136e31a66f393333e39156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11115111121113111113111111112113115211121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e000000000000000f000006000000eee000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000500500a0550ee000000000060000000020090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e3e1511111133961111111331191136e9e136311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000fa00090000000000000d0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 161611919e1131131e89991eee9d163a1111111a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91913913311111513111911551313131191133131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 191e13611e111136e311e119e3351116311e3ee61333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 933931311361a6166e53ee39ee1911665361313116e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000600000000000006000006e6a00600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a0000000fa0000f0a0af09a000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 31166e6aa331361136366e3919919e6f3e111a13e951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111131316313156311391115111116111111115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f00000000fe00500000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00590000000050000000000500000090000a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 531e11311366ae13169111e91131313a991113116e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000f60f000000f00000000a00000ef000f000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3333e961fa1a16396a93e95331ee3613133361933e96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333331a6633191a31e33361311113e1a3e1e51133e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331e336111313ea313133651331ee66363e193116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000005000d050500a00d00a00f0000f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111115111231315111133119111111111e2211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000a0009000fc0000055000009000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 11111511116199111151133155111131131131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 115113131331331ea311611131113113153393e19913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000500000000f0000000000009000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 83: 00050000000000000000050000000900550000090500, Class:  0, CF:0.691046, Len:  7, Fitness_tra: -1
Rule 84: 05090005000a00000000000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 85: 0000000000000000a0000000000000000000e00e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 11111111551111121111311111311113115115112221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 08d00000000000000000f00000f000a00000000900d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000d55000000005d000d0000000050000500000000, Class:  0, CF:0.467951, Len:  8, Fitness_tra: -8
Rule 89: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 361151e111161331311e13351511111339e113119115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0e30a0a0111f30060000110301091106e90030310001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 35d100060000000000500516000040960730309e0009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3513191936111a13e1d11911ee351616e1139936a116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e13009113a1133f331a139e111191153301300330096, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000a000000f00a000000000000000000000500000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 10301103601f63b331100ee1011900133513009136d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00100000fa00090000000000000d0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000060090000000800000000c0060000000000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a0110910ea0100f0a05f19a00019a011e0139036a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a61601019a1030f01e8f99aeee00064ad100110a0100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.4764
------Result------
Miss_rate(tra)	:49.4764
Miss_rate(tst)	:77.7778
ARL				:5.41667

------Generation 2------
Rule  1: 00000005000005050000000000000000000000000000, Class:  0, CF:0.305291, Len:  3, Fitness_tra: 25
Rule  2: 00000000009000000000000000000000000000000005, Class:  0, CF:0.265981, Len:  2, Fitness_tra: 10
Rule  3: 0050000ae000000000d9900000006a00050000000000, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule  4: 05090005000a00000000000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule  5: 00005000a0000000000000000000000000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 11331133311111111551111111111111111199311121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1113e511331191113151111115113163e13311315511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 0000a00500a00000000000000000000000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0000000000000000a0000000000000000000e00e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 331531e6933133363e535113ee913116136f59119699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 913e3531136331111136e99993e1e111133a11e3e3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0000000060ff0000000000000d0000000500009900d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e91199ee16331691e33e61311e9533169131663f113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e391196139311331a691ee93136e669193e31f1a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 663119131963e61361933111e1311311e1a1111331e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000d00000009050000000000000000000000000909, Class:  0, CF:0.515937, Len:  5, Fitness_tra: 0
Rule 18: 5006000000000000000000000000000000000ae00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 35111919e9611a13e15511111319a616ee139936a116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11121111113111113611111111311111111311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e6eee3331313e11663116331136f6a16e93159e33991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11311531363111133199191511113663513e19e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1131313336111313661e139131951163e36a31133331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 953e116e15111f3133391311139111333913593a66e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11113ee131161aa363133135e3e116369e311366313e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000066000000506e800e0050000060000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31191516611ae3e9319e6ee31e6911619399333a3313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 555d00000005000000090000000000e9d00000000000, Class:  0, CF:0.564575, Len:  9, Fitness_tra: -2
Rule 29: 0d60a0a000ff000000000a00000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 19139131e33161116691913e11e9131f111111113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9113333331336331615633193393aa331e61d9336133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0050069900000000090000000000000006ff00e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3691ee96e31e931331591536ee933336ee31311a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a000f0000000f0f00f0000000000fe990000000ef005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111115111119111119333115111113315111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 131ee1633e36e63131111e31911136139e3631361613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000600000000e00000a00000de0000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9919e9e1391936163391133e11e9116193119e963e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 113111a333116313311131e111196113391393313616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1111331e61113331313e1191313111e33611336e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11111511313131511953311555111113113313115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3113113363fa1199331663313319133339319e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00d00000000000d0000000000000090905f000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000000000ddd80090000000f090d0, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 931e1919311311133e13e199e119111193911e111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111155111111111121133111119111161e1111211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3e59931e16311363e333e13131131311e6111136133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3119111ee161111a3633339e1331a1e1111153131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313399e636113a3336d11916ee3511313131931f1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0005000005e600060006a00000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05d000000000000000000000006000000000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13199113e1131136611391311a31191151113631163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000f00a000000000005000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11511111113111111511119115111211131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e3e11331e1311e313511e316911611fee3e13333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63ee11133ef11111311e3e136e31a66f393333e39156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11115111121113111113111111112113115211121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e000000000000000f000006000000eee000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000500500a0550ee000000000060000000020090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e3e1511111133961111111331191136e9e136311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000fa00090000000000000d0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 161611919e1131131e89991eee9d163a1111111a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91913913311111513111911551313131191133131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 191e13611e111136e311e119e3351116311e3ee61333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 933931311361a6166e53ee39ee1911665361313116e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000600000000000006000006e6a00600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a0000000fa0000f0a0af09a000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 31166e6aa331361136366e3919919e6f3e111a13e951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111131316313156311391115111116111111115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f00000000fe00500000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00590000000050000000000500000090000a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 531e11311366ae13169111e91131313a991113116e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000f60f000000f00000000a00000ef000f000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3333e961fa1a16396a93e95331ee3613133361933e96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333331a6633191a31e33361311113e1a3e1e51133e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331e336111313ea313133651331ee66363e193116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000005000d050500a00d00a00f0000f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111115111231315111133119111111111e2211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000a0009000fc0000055000009000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 11111511116199111151133155111131131131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 555d00000005000000090000000000e9d00000000000, Class:  0, CF:0.564575, Len:  0, Fitness_tra: 0
Rule 82: a0000000fa0000f0a0ff09a000000050200000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000500000000000d5050000000ef0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000a00000000000500000000050d0000000500000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 85: 05090009000a00000000000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 86: 00050000000a0000f0000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000e000000000000009000000000000000000, Class:  0, CF:0.318137, Len:  2, Fitness_tra: -7
Rule 88: 11511111111111111111115115112111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 89: 11111111313619151111111d11311116131113111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000f000500000505000900000050090e000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11121111113111113611111111311111111311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 91311533363111133111121511113633411e13e31951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 991ee9393363361611911a3913e91111931a11e33ee3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 111115113131315119133115511111101e3311215156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f000a0a000ff000000000a000000000000f000ae0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 300100060000050500000016000000000000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0050000ae1000000a0d0000000000a000000e0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 080000000000000d0000f0c000f0d0a00000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0011551510a15101e100301001010100101010011001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 01510011300100510953300500006110010310015001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.2147
------Result------
Miss_rate(tra)	:49.2147
Miss_rate(tst)	:77.7778
ARL				:8.5

------Generation 3------
Rule  1: 00000005000005050000000000000000000000000000, Class:  0, CF:0.305291, Len:  3, Fitness_tra: 18
Rule  2: 00000000009000000000000000000000000000000005, Class:  0, CF:0.265981, Len:  2, Fitness_tra: 11
Rule  3: 0050000ae000000000d9900000006a00050000000000, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule  4: 05090005000a00000000000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule  5: 000a00000000000500000000050d0000000500000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule  6: 00005000a0000000000000000000000000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1113e511331191113151111115113163e13311315511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 0000a00500a00000000000000000000000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0000000000000000a0000000000000000000e00e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 331531e6933133363e535113ee913116136f59119699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 913e3531136331111136e99993e1e111133a11e3e3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0000000060ff0000000000000d0000000500009900d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e91199ee16331691e33e61311e9533169131663f113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e391196139311331a691ee93136e669193e31f1a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 663119131963e61361933111e1311311e1a1111331e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000d00000009050000000000000000000000000909, Class:  0, CF:0.515937, Len:  5, Fitness_tra: 0
Rule 18: 5006000000000000000000000000000000000ae00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 35111919e9611a13e15511111319a616ee139936a116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11121111113111113611111111311111111311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e6eee3331313e11663116331136f6a16e93159e33991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11311531363111133199191511113663513e19e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1131313336111313661e139131951163e36a31133331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 953e116e15111f3133391311139111333913593a66e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11113ee131161aa363133135e3e116369e311366313e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000066000000506e800e0050000060000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31191516611ae3e9319e6ee31e6911619399333a3313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 01510011300100510953300500006110010310015001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0d60a0a000ff000000000a00000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 19139131e33161116691913e11e9131f111111113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9113333331336331615633193393aa331e61d9336133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0050069900000000090000000000000006ff00e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3691ee96e31e931331591536ee933336ee31311a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a000f0000000f0f00f0000000000fe990000000ef005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111115111119111119333115111113315111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 131ee1633e36e63131111e31911136139e3631361613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000600000000e00000a00000de0000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9919e9e1391936163391133e11e9116193119e963e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 113111a333116313311131e111196113391393313616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1111331e61113331313e1191313111e33611336e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11111511313131511953311555111113113313115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3113113363fa1199331663313319133339319e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00d00000000000d0000000000000090905f000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000000000ddd80090000000f090d0, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 931e1919311311133e13e199e119111193911e111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111155111111111121133111119111161e1111211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3e59931e16311363e333e13131131311e6111136133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3119111ee161111a3633339e1331a1e1111153131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313399e636113a3336d11916ee3511313131931f1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0005000005e600060006a00000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05d000000000000000000000006000000000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13199113e1131136611391311a31191151113631163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
