------Generation 0------
Rule  1: 9313153a31631113a1113161eee1e611e161e3166391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e1113531e1a1e13369e3e113e9e133365e16e666e693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 313e61616616363366519113393e1613961e53e33691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1e1191313311113633119161666311965e3666ff6191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: ee3115e3133111113951115191313331131611319553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3313111e136111111111991535111111311113133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000f50090000000500000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000000a0000000000000000000900e0950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 331311133136163111111161331e6636e1115e1e6156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 9e935311e36663331613e6eee1331311393113613113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1119316311339616a191e991165e1111131331a33133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 131e1511113331931311311351311111993113331115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00000205000005d50000a00000000000000500900000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 1339e9313311361aa33e99e91331e3161eaa31363191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e3115131e9e11131931311e151e933f31e3111133393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3333113e1e36911119113131511d11139e1313111919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000005e0a00000000000000500000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 963131136163a33e1193e611319e1136119159316339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 93111e1331133631319e1361111931611331591e1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000050000f0000d6f00000a0000000055f0e00050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3111153131131333f336331113e11119111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11511111111311111151111111911111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 69: 13393191113a3133111113159119e331991311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e191e1131e31315111933161e33e1a16391636131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3e311193631331331e1191111133ee31311153111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1163633311333136eede9e133e333a3a5166133a3e36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3e33e13331aae1913e11e191593531111e13311e3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000a0f00000000000000f000060090000000000a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 05000e00000000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000d0000000000000000000000000900060f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0e509090009900000a000900000000000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e119163e13113311193116e33113693911133163f93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1131e9161e633ee3a315111339633a3691139e313e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000f50090000000500000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000600000005d0600500000000000550000, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 82: 0f600000000055000060000600000000000a000005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 9113159661131113661139311163e13393a333311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1113111111319111115e113d51315111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000f500500000005000f0a00050000ee00050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0d000000000000000000006000000e09000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000000000ffa000050000000000050f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000a00000000000000000000000000060f0009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000500000000000000fa0000000000000000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000a000000000000000000009000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 5119116e9113313336139e1338933a11e66e13111353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 09e00d08000000060000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000d0000000005500000000900000000000000000000, Class:  0, CF:0.422049, Len:  4, Fitness_tra: 7
Rule 94: 000f00090000000000000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0110000101100120001501011110100100101010e001, Class:  1, CF:0.891549, Len: 21, Fitness_tra: 11
Rule 96: 300d0015001a110309199e001301190f060f006a3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0050100101000111100010000011a200111100001110, Class:  1, CF:  1, Len: 20, Fitness_tra: 1
Rule 98: 100f110911a0135513050300013501005013a0005700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 33105a191000a1300600001009030900096301300100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0313100e036000119010901035000110310000133101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.4737
------Result------
Miss_rate(tra)	:39.4737
Miss_rate(tst)	:51.8519
ARL				:13.5

------Generation 2------
Rule  1: 000d0000000005000000000d00000000000000000000, Class:  0, CF:0.306035, Len:  3, Fitness_tra: 64
Rule  2: 1111d005010110101010010001000200111101011101, Class:  1, CF:0.99999, Len: 24, Fitness_tra: 0
Rule  3: 0110000101100120001501011110100100101010e001, Class:  1, CF:0.891549, Len: 21, Fitness_tra: 0
Rule  4: 000d0000000005500000000900000000000000000000, Class:  0, CF:0.422049, Len:  4, Fitness_tra: 6
Rule  5: 00000000000000000000000000000000000060000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  6: 0050000000000000000000000000a000000000000500, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule  7: 11111111111111111115111111111211111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule  8: 000e000000000000e0d5509e00000000000000000000, Class:  0, CF:0.679017, Len:  7, Fitness_tra: 1
Rule  9: 0050100101000111100010000011a200111100001110, Class:  1, CF:  1, Len: 20, Fitness_tra: 0
Rule 10: 000000000000600000005d0600500000000000550000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 0000d000000000000000000000000f000d0000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 5099006090e00000005000090e90009f060000000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11113ed31e66135e131161151e35391659e379a11e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e11359ee13f61a36313111e911193136311e13e31393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00006000050000050000000000000500a00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0e060000000000e0000509000000000000999e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3311551113131133369e93119113313e396331311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1e91191139161119311e611911e51316111e51316131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000000000ffa000050000000000050f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3311111166f131e9631e19e19319331611111e139551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 095000900009000ff0000000a0a6000900000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000000000000000000f00000000000050e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 33e1913616313636e1e169331113611ae913111a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13131133913611111319311112111111153111115811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d0000609500000005d00000500005000000560000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000a00006000000000000000000000a060000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 111969639f11133636139e13e1933a93e66e13136313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 313111e6316f363e31e119911e6331a6916e11113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0a0000000a00050000000000000000e0000f00005500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 31636931113316636e9e161331e11133391113113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000006000000000e5900000000000006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9131e11631113e13311131363a33311113631311111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3133e11116311a3311531ee93393161a1e331363311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9193e131119a161331511131e1e13316936613163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000009000f000000000900000050000000000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0060050060f000006e00000a00900000000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000d0000000009a000e0000000a6000e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 13e1113369663a19a15ee3139e111a61e1166666f391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 669111311663311363e3113111316363116331331511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 19e115136163311e6e11131333e36663ee1131163136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000500f00d900000000d00000000000005a000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000906e6000e000000000e0005000000a0d0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1111111311aa1355131513155135311159131e315111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3696e911131a11e369199e1e1361136fe111396a33ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5333119e61133133339391133e133111136633111359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000a0a0000500e0000e00600000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e1113531e1a1e13369e3e113e9e133365e16e666e693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 313e61616616363366519113393e1613961e53e33691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1e1191313311113633119161666311965e3666ff6191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: ee3115e3133111113951115191313331131611319553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3313111e136111111111991535111111311113133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000f50090000000500000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000000a0000000000000000000900e0950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 331311133136163111111161331e6636e1115e1e6156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 9e935311e36663331613e6eee1331311393113613113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1119316311339616a191e991165e1111131331a33133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 131e1511113331931311311351311111993113331115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00000205000005d50000a00000000000000500900000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 1339e9313311361aa33e99e91331e3161eaa31363191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e3115131e9e11131931311e151e933f31e3111133393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3333113e1e36911119113131511d11139e1313111919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000005e0a00000000000000500000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 963131136163a33e1193e611319e1136119159316339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 93111e1331133631319e1361111931611331591e1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000050000f0000d6f00000a0000000055f0e00050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3111153131131333f336331113e11119111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11511111111311111151111111911111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 69: 13393191113a3133111113159119e331991311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e191e1131e31315111933161e33e1a16391636131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3e311193631331331e1191111133ee31311153111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1163633311333136eede9e133e333a3a5166133a3e36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3e33e13331aae1913e11e191593531111e13311e3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000a0f00000000000000f000060090000000000a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 05000e00000000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000d0000000000000000000000000900060f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0e509090009900000a000900000000000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e119163e13113311193116e33113693911133163f93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1131e9161e633ee3a315111339633a3691139e313e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000f50090000000500000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000a00000000000000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 613311331111339e1311111111311133111311e95111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 12111111121111111111311911111113131111221113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1336151131fa111161111111113131131e3331131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 050000000005000000000000000000e0000000000000, Class:  0, CF:0.234017, Len:  3, Fitness_tra: -24
Rule 86: 313951131133111e615e1911316eee61136331113351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 095000900009000ff0000000a0a6000900000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0500600005e0a0050005006000500900f00000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 191115e119611111611531115215111e133139311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: e0090000a00000000050000000900e0000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1e11912d3311113633119161666311965e3666fb6191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000d0000000005000000070000000900060f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 500010000003313035e091003e100111136503001059, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 001000060000002000000d06015010010000c015e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 131915611133311611113111563e1111193313a33113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 110f52090000000510000100000000000101a1011100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 01301d08300f363601000900100331a6900010050130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00001000000000000000100000000000000000000000, Class:  1, CF:0.151606, Len:  2, Fitness_tra: 39
Rule 99: 111111d63161361e1115199111134116916111111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000010e910300333710050308900000056e13101003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:37.6316
------Result------
Miss_rate(tra)	:37.6316
Miss_rate(tst)	:55.5556
ARL				:12.9333

------Generation 3------
Rule  1: 000d0000000005000000000d00000000000000000000, Class:  0, CF:0.306035, Len:  3, Fitness_tra: 64
Rule  2: 1111d005010110101010010001000200111101011101, Class:  1, CF:0.99999, Len: 24, Fitness_tra: 0
Rule  3: 0110000101100120001501011110100100101010e001, Class:  1, CF:0.891549, Len: 21, Fitness_tra: 0
Rule  4: 000d0000000005500000000900000000000000000000, Class:  0, CF:0.422049, Len:  4, Fitness_tra: 6
Rule  5: 00000000000000000000000000000000000060000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  6: 0050000000000000000000000000a000000000000500, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule  7: 11111111111111111115111111111211111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule  8: 000e000000000000e0d5509e00000000000000000000, Class:  0, CF:0.679017, Len:  7, Fitness_tra: 1
Rule  9: 0050100101000111100010000011a200111100001110, Class:  1, CF:  1, Len: 20, Fitness_tra: 0
Rule 10: 000000000000600000005d0600500000000000550000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 0000d000000000000000000000000f000d0000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 5099006090e00000005000090e90009f060000000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 11113ed31e66135e131161151e35391659e379a11e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e11359ee13f61a36313111e911193136311e13e31393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00006000050000050000000000000500a00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0e060000000000e0000509000000000000999e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3311551113131133369e93119113313e396331311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1e91191139161119311e611911e51316111e51316131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000000000ffa000050000000000050f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3311111166f131e9631e19e19319331611111e139551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 095000900009000ff0000000a0a6000900000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000000000000000000f00000000000050e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 33e1913616313636e1e169331113611ae913111a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13131133913611111319311112111111153111115811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d0000609500000005d00000500005000000560000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000a00006000000000000000000000a060000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 111969639f11133636139e13e1933a93e66e13136313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 313111e6316f363e31e119911e6331a6916e11113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0a0000000a00050000000000000000e0000f00005500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 31636931113316636e9e161331e11133391113113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000006000000000e5900000000000006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9131e11631113e13311131363a33311113631311111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3133e11116311a3311531ee93393161a1e331363311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9193e131119a161331511131e1e13316936613163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000009000f000000000900000050000000000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0060050060f000006e00000a00900000000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000d0000000009a000e0000000a6000e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 13e1113369663a19a15ee3139e111a61e1166666f391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 669111311663311363e3113111316363116331331511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 19e115136163311e6e11131333e36663ee1131163136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000500f00d900000000d00000000000005a000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000906e6000e000000000e0005000000a0d0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1111111311aa1355131513155135311159131e315111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3696e911131a11e369199e1e1361136fe111396a33ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5333119e61133133339391133e133111136633111359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000a0a0000500e0000e00600000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e1113531e1a1e13369e3e113e9e133365e16e666e693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 313e61616616363366519113393e1613961e53e33691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1e1191313311113633119161666311965e3666ff6191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: ee3115e3133111113951115191313331131611319553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3313111e136111111111991535111111311113133111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000f50090000000500000a00000000000000a0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
