------Generation 0------
Rule  1: 3331931113119913131331133319916a6e19531e1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000a0000d000f00000000000000090000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a0000000000000050000000000000000050000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d20000f500f0000000000000a000d000fa0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0050000f0af900000f0af00000a00059d000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000a0a000000000090000000900000000e90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 131631663363e159331111111191911a9e3313115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 050d00000500e50000000000950000000000000e0000, Class:  0, CF:0.460121, Len:  8, Fitness_tra: 0
Rule 53: 1e993916131aee363196e1ee33e113663e13e66633e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000d00000000000e000000050000000000000e0009, Class:  0, CF:0.610287, Len:  5, Fitness_tra: 0
Rule 55: 3e1e3133313331613e13139311999331111333113353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111611336161139e36161ee9e1133161e33611111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 33311e3111363361131313139193113a111329113311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131e5311163a3116e1e33331e3e11666113116161139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11111511111111111113311111911111131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000a0000d00000000000000000000000000d0090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 0000000500ff050000000000006000000000090000ff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 333e111661311119eee39e13913166133313e1616191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000f0000000000000000f000000d0e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 05000000f000000000000d0000a0090e00f0000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161e9933311116313196191911e9111fe16131e6a396, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 9e9e1193e11333e3311e311631e11633e31393613391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 111a1361e161e11e13511e933991e1311911166131e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000000000a600000000000e00000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000f0000500000005900000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e0000560000000000600006000000e09000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000050000009000500000060000005000f00000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 72: 1311111191131111331511112111111111e111112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33113931313a11113e11113e9331111a9e3159131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 115111311163313e1311611113199391153313131399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11511ee113111113a191311ee19111111e1116331131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e93933136613319a35163613169ee11913633163951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6009000000aa000000000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e3e6116311f311e1e31e663e39991361111311119313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000000000000000000000000900000960000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 80: 13131113313a93151113113511313113191311115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 050d00000500e50000000000950000000000000e0000, Class:  0, CF:0.460121, Len:  0, Fitness_tra: 0
Rule 82: e151196631311113315e311111633313596113113313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 13111111911121113151111111111111113113118122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000090000000000000e000e00000000, Class:  0, CF:0.304137, Len:  3, Fitness_tra: -10
Rule 85: 00000000000000000000000500000000000000000000, Class:  0, CF:0.20908, Len:  1, Fitness_tra: -32
Rule 86: 00000000000000000000000000000009000000000a00, Class:  1, CF:  1, Len:  2, Fitness_tra: 5
Rule 87: 0000000000000500000000000000f000000f00a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000a00000000a000000006000000000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 05da0000000000000005a0a0aa080000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000000000f00000009000000000090a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 130d00010500e10001e30330950110060030000e0009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3331031b13110903031005130350906a6e90031e7601, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000600000006000f9e00d0000a0090c040000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3191ee6131163e69111315316393e113111ee3a16311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 05000000f000000000000d0000000050000000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 161e00100000d9331000000113e00016301633131093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000d00000000e00e000000050000000000000e0009, Class:  0, CF:0.59267, Len:  6, Fitness_tra: 0
Rule 98: 113361313e3631153639331113311111131133317151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13111d1001e101010e01100211011010016101011011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 050d00000500e50000000000950000000000000e0000, Class:  0, CF:0.460121, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.644
------Result------
Miss_rate(tra)	:47.644
Miss_rate(tst)	:76.9231
ARL				:6.33333

------Generation 2------
Rule  1: 050000000000000000000000000000000000000e0000, Class:  0, CF:0.40953, Len:  2, Fitness_tra: 44
Rule  2: 00000000000009000000000005000000000000000000, Class:  0, CF:0.374282, Len:  2, Fitness_tra: 16
Rule  3: 00000005000a00000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  4: 0000000005000000000000000af00000000000000a00, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule  5: 000000000000000500050000000d0000000000600505, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule  6: 0d0008000000000000000005000d0000000009090000, Class:  0, CF:0.590086, Len:  6, Fitness_tra: 1
Rule  7: 3331931113119913131331133319916a6e19531e1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: e333616e3e6131133639331e33991161131111a11156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0050000000000000000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 333319e3113a1ee161e1319e39191133313131333131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 131313133331339e619111191d113e63596313191555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11131113913311113351311112111113113135111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3191e96133131e39611315316361e113311ee3aa631a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13e13e33191313333351913391333a3fe611111a1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 31010133000309100005311111311101013103011000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 91e11111e33a31e363969316e133e1131e66336316ef, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d0000650000000000000005000000a0a0e00009f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11e33133391e3e3116d111311911a1619e3633133311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000f00050000000005000000aa0000000055f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: e3313531eea11333ee11313163331a661133e13a1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31e315e6e3e36ee1311133113ee1611191e613616191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 99933e16111313116e51311136e116319e31ee6131e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1331e1e6e933111e111993e11113631a11619e161e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13131111631661e3333113131115e31111e31e31a11a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31111e63616111966331e199e9e531111961ea3633e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000a00050000000000000000e0000f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9631353e111116311119e3631e1196663563361a1e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000060060000660af9e0000000000f00000090000e05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00a0005000000d00000050000f000000500000550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000060000005000000000500000e590d0000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 161e131f311a1a33139e361113e113163e1633131693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000d0000000000000000000000600099000000f90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 35111111111111121111111121111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 35: d0000600550000005d05000500005000000500000000, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 11111211151111111151111122311111111133111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1133e111116a11393131e1e1911163333136113e3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8d0006f0a005f00000af000500000009000020090028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e33e19e661113131eee31191313916311ee11611315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1396119311311113139633e131a33111e9e3a1e16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31511531111115111653151113311313533633331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 161611e111661ee16311111e1e1331a11e33131e1e19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 9e931113313a3111165e3e61116139119111e1a116e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e311131e111361e36913136e3693136eee631333693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311111111e111113111111211311111113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000a0000d000f00000000000000090000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a0000000000000050000000000000000050000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d20000f500f0000000000000a000d000fa0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0050000f0af900000f0af00000a00059d000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000a0a000000000090000000900000000e90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 131631663363e159331111111191911a9e3313115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 050d00000500e50000000000950000000000000e0000, Class:  0, CF:0.460121, Len:  8, Fitness_tra: 0
Rule 53: 1e993916131aee363196e1ee33e113663e13e66633e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000d00000000000e000000050000000000000e0009, Class:  0, CF:0.610287, Len:  5, Fitness_tra: 0
Rule 55: 3e1e3133313331613e13139311999331111333113353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111611336161139e36161ee9e1133161e33611111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 33311e3111363361131313139193113a111329113311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131e5311163a3116e1e33331e3e11666113116161139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11111511111111111113311111911111131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000a0000d00000000000000000000000000d0090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 0000000500ff050000000000006000000000090000ff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 333e111661311119eee39e13913166133313e1616191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000f0000000000000000f000000d0e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 05000000f000000000000d0000a0090e00f0000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161e9933311116313196191911e9111fe16131e6a396, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 9e9e1193e11333e3311e311631e11633e31393613391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 111a1361e161e11e13511e933991e1311911166131e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000000000a600000000000e00000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000f0000500000005900000000000a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e0000560000000000600006000000e09000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000050000009000500000060000005000f00000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 72: 1311111191131111331511112111111111e111112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33113931313a11113e11113e9331111a9e3159131313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 115111311163313e1311611113199391153313131399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11511ee113111113a191311ee19111111e1116331131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e93933136613319a35163613169ee11913633163951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6009000000aa000000000000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e3e6116311f311e1e31e663e39991361111311119313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000000000000000000000000900000960000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 80: 13131113313a93151113113511313113191311115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 050d00000500e50000000000950000000000000e0000, Class:  0, CF:0.460121, Len:  0, Fitness_tra: 0
Rule 82: e151196631311113315e311111633313596113113313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 13111111911121113151111111111111113113118122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000090000000000000e000e00000000, Class:  0, CF:0.304137, Len:  3, Fitness_tra: -10
Rule 85: 00000000000000000000000500000000000000000000, Class:  0, CF:0.20908, Len:  1, Fitness_tra: -32
Rule 86: 00000000000000000000000000000009000000000a00, Class:  1, CF:  1, Len:  2, Fitness_tra: 5
Rule 87: 0000000000000500000000000000f000000f00a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000a00000000a000000006000000000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 05da0000000000000005a0a0aa080000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000000000f00000009000000000090a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 130d00010500e10001e30330950110060030000e0009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3331031b13110903031005130350906a6e90031e7601, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000600000006000f9e00d0000a0090c040000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3191ee6131163e69111315316393e113111ee3a16311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 05000000f000000000000d0000000050000000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 161e00100000d9331000000113e00016301633131093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000d00000000e00e000000050000000000000e0009, Class:  0, CF:0.59267, Len:  6, Fitness_tra: 0
Rule 98: 113361313e3631153639331113311111131133317151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13111d1001e101010e01100211011010016101011011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 050d00000500e50000000000950000000000000e0000, Class:  0, CF:0.460121, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.644
------Result------
Miss_rate(tra)	:47.644
Miss_rate(tst)	:76.9231
ARL				:6.33333

------Generation 3------
Rule  1: 050000000000000000000000000000000000000e0000, Class:  0, CF:0.40953, Len:  2, Fitness_tra: 37
Rule  2: 00000000000009000000000005000000000000000000, Class:  0, CF:0.374282, Len:  2, Fitness_tra: 6
Rule  3: 00000000000000000000000000000009000000000a00, Class:  1, CF:  1, Len:  2, Fitness_tra: 5
Rule  4: 00000005000a00000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  5: 000000000000000500050000000d0000000000600505, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule  6: 0d0008000000000000000005000d0000000009090000, Class:  0, CF:0.590086, Len:  6, Fitness_tra: -8
Rule  7: 0000000005000000000000000af00000000000000a00, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: 3331931113119913131331133319916a6e19531e1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0050000000000000000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 333319e3113a1ee161e1319e39191133313131333131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 131313133331339e619111191d113e63596313191555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11131113913311113351311112111113113135111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3191e96133131e39611315316361e113311ee3aa631a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13e13e33191313333351913391333a3fe611111a1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 31010133000309100005311111311101013103011000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 91e11111e33a31e363969316e133e1131e66336316ef, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d0000650000000000000005000000a0a0e00009f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11e33133391e3e3116d111311911a1619e3633133311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000f00050000000005000000aa0000000055f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: e3313531eea11333ee11313163331a661133e13a1611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31e315e6e3e36ee1311133113ee1611191e613616191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 99933e16111313116e51311136e116319e31ee6131e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1331e1e6e933111e111993e11113631a11619e161e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13131111631661e3333113131115e31111e31e31a11a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31111e63616111966331e199e9e531111961ea3633e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000a00050000000000000000e0000f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9631353e111116311119e3631e1196663563361a1e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000060060000660af9e0000000000f00000090000e05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00a0005000000d00000050000f000000500000550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000060000005000000000500000e590d0000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 161e131f311a1a33139e361113e113163e1633131693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000d0000000000000000000000600099000000f90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 35111111111111121111111121111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 35: d0000600550000005d05000500005000000500000000, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 11111211151111111151111122311111111133111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1133e111116a11393131e1e1911163333136113e3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8d0006f0a005f00000af000500000009000020090028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e33e19e661113131eee31191313916311ee11611315e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1396119311311113139633e131a33111e9e3a1e16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31511531111115111653151113311313533633331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 161611e111661ee16311111e1e1331a11e33131e1e19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 9e931113313a3111165e3e61116139119111e1a116e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e311131e111361e36913136e3693136eee631333693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311111111e111113111111211311111113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000a0000d000f00000000000000090000000d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a0000000000000050000000000000000050000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d20000f500f0000000000000a000d000fa0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0050000f0af900000f0af00000a00059d000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000a0a000000000090000000900000000e90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 131631663363e159331111111191911a9e3313115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
