------Generation 0------
Rule  1: 000900000000050000000050000000e0000f500095d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e9361313951111e1111331191111a11691115161e331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1361133e11a36311363ee11113111e1691e181311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 5000000900f000009e000e000095000f000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0650000e0090000e000e000000000000060a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1e193911e1633131a393131163116a3333a611161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 13113931331691e113e363313311e6a3319333633113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000000000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11111131113331331115111111111113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1111151933313191611113151131316e316311191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6f33a1116e11933131336611e99e3396131116313611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 050002050000050005000f0000d0009000050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: eee91111e66161333133363311136a36311613361151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133315e31e1111116399933e613e61e1111616166f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11111131113311116155111121311111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 51531333316131161e1e9e11131393361916366311ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000f0000500500505900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11331111131139111111391155151111911113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 161319e333fa93e663e613191e13363a131311131199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0a0000f000000000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 6633e513313111916611311591111111991313115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111133913311113111e11121111113113119311118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 13e11193111a3363361313191119113a366116e3169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 500000090000006000000e0000950000000000000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 72: 000d0090000005000000000d00606060000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 631315e1e11333e1ee9ee3333ee11a3f961313161113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111111e133119191a113113115111113313e11131155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 999315ea63e36133131631e91111631a313613661ae6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0e000009000006e00000000000000000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 111e153111113111335e31155d111113111111195511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113e96e31e133163353e3333a11633ae91655366113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31363e13611616116113613933951116ee16319311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 311395116313133366513191116e13e619161e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 82: 31111231913311116115111111111111111113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 135391163131331133139913991161111116e3333393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 13131113351311111311111111111153113193311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0a0000000a00050000000000000000e00000000055d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 86: 1e13e133331a369e61191111119113311333133e1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00df000000e000000a00000a0000d590000900505080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000005000000000d000000000000000055f0000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 89: 0050000000000000000000000000e050000000000000, Class:  0, CF:0.263053, Len:  3, Fitness_tra: -28
Rule 90: 919e115113131611115991315111e3111e3951131581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1d30093ae001910109a1103000901130e0009d1900da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 9333111163116131311696991313e1333116936a3353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1603099f33fa90060106000010130d0a0303d9055090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6119be11116e1931e35ee139111313339e1a136e1a31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00303e003e331f06300e00030031010f0e000d0a0003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 199111131ea31911a31ee1151161371191131e15e196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 111319e300a013e663e103100e133633100319350119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3113ee33631f113366311331119e13e616661e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 033101310531191001a1f01020009113d0000d591111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 011010e733019501a1001031051011e3303010101155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.3351
------Result------
Miss_rate(tra)	:46.3351
Miss_rate(tst)	:80.7692
ARL				:6.66667

------Generation 2------
Rule  1: 00000000000009000000000005000000009000000000, Class:  0, CF:0.426725, Len:  3, Fitness_tra: 41
Rule  2: 0000000000000050000000000000000e000500000050, Class:  0, CF:0.536853, Len:  4, Fitness_tra: 20
Rule  3: 000000000e00000500000000000d0000000000000500, Class:  0, CF:0.49889, Len:  4, Fitness_tra: 3
Rule  4: 000000000000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  5: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000000000000000000f00000009000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  7: 00000000000000000000000000000000000000f0a000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  8: 11111111111113111111111111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 1
Rule  9: 00000600050000000000000000060000055009000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 10: 00000005000000000d000000000000000055f0000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 11: 500000090000006000000e0000950000000000000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 12: d0000605000000000000006000005e00f00000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0d00a0000000000000000a00000000000000f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000009f000000000e0e000000000d000000d90550d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 19111111e1a319113111e11515311111311313155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 919311e61661631e1151111136e1e11a3e331611163e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 919651e391e333631e11e116911111e619e133e33693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1139151111111911161e1111111311339116131e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11393e163e331316391e3ee31131111f3e6a9e6a3993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1163e931e61361611115e1e91393166331631161131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11331133361ae1596911133115131e66136313133112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.220116, Len:  5, Fitness_tra: 0
Rule 23: 00000000000000000000050a00000000000fc200006f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 33e31391116316161356111e3339661a913611e1119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1361193133e113e11311e161369111f631311113a1e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000600000a000f020006000000e00000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 880006f0a005f00000af0000000000090000800900cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e1511de33e6661e361519313e19963aa336ae6636316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1113313616a311e91e911111131916111e1311131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 999e11331e131911a31e1116116133f395631e6ae196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 6611ee36116e1631e35ee3391313131a1e3a1363fa31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1116331331611311e39363e333e3336139e613313193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 050d00f000000000006000000000d5000f00f0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000009e00000000e00000000a06000000095e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: ee139133916316136353931993933361e931936a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000fae0f000f00a500000f60000000000005500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 933331e1633111e131169399111316131133116a33e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1131193ae1e1e1113981193635931131e11e91133e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 311e3133af1f9111613113333e11a61a1633e1113151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3363113335196f6ee311136161916313e9ee1331f6e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 13151911e136116a31511191e99111f113619eeae699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d0000600550000005d00a00500005000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e11eee119af3a11633e36161195911a196133366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 911135e1e11133136393e63111193633136113333619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 391633363e6f331139e631333119133a1331e311661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e9361313951111e1111331191111a11691115161e331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1361133e11a36311363ee11113111e1691e181311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 5000000900f000009e000e000095000f000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0650000e0090000e000e000000000000060a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1e193911e1633131a393131163116a3333a611161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 13113931331691e113e363313311e6a3319333633113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000000000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11111131113331331115111111111113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1111151933313191611113151131316e316311191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6f33a1116e11933131336611e99e3396131116313611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 050002050000050005000f0000d0009000050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: eee91111e66161333133363311136a36311613361151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133315e31e1111116399933e613e61e1111616166f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11111131113311116155111121311111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 51531333316131161e1e9e11131393361916366311ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000f0000500500505900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11331111131139111111391155151111911113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 161319e333fa93e663e613191e13363a131311131199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0a0000f000000000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 6633e513313111916611311591111111991313115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111133913311113111e11121111113113119311118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 13e11193111a3363361313191119113a366116e3169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 63133113a31f16116e9e1135151113113e33331e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000d0090000005000000000d00606060000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 631315e1e11333e1ee9ee3333ee11a3f961313161113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111111e133119191a113113115111113313e11131155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 999315ea63e36133131631e91111631a313613661ae6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0e000009000006e00000000000000000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 111e153111113111335e31155d111113111111195511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113e96e31e133163353e3333a11633ae91655366113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31363e13611616116113613933951116ee16319311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 311395116313133366513191116e13e619161e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000000000000000009000000000e0000050d0, Class:  0, CF:0.297774, Len:  4, Fitness_tra: -15
Rule 82: 11311131391319153113113511113311133313193151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11191133111a31111151111115131131991611115581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11111511111613111111e11151115111131113355181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00090000000e900000000000006005000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3331113e31a31351e919191155151111313311151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 36119313111111116191113113993336116351331511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.220116, Len:  0, Fitness_tra: 0
Rule 90: e39999333166ee1313533e93991913639e11e331131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11111513313111116111e1112111111331c111311118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00190909e1003050a09303010011603e03a511160010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1603099f33fa90060106000010130d0a0303d9055090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 090310e063e00135131630000111001a300003061a00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 310395016013000300503501a06013e0190f12011111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 991615e1e11133e361c336391119a636916153613639, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0b10011a111110111010010f01101009101010101001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0011100010a1001010000100101001100001d0150011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 00000000000040000000000005900e000000000000a0, Class:  1, CF:  1, Len:  5, Fitness_tra: 2
------Current------
Miss_rate(tra)	:45.8115
------Result------
Miss_rate(tra)	:45.8115
Miss_rate(tst)	:76.9231
ARL				:6.6

------Generation 3------
Rule  1: 00000000000009000000000005000000009000000000, Class:  0, CF:0.426725, Len:  3, Fitness_tra: 41
Rule  2: 0000000000000050000000000000000e000500000050, Class:  0, CF:0.536853, Len:  4, Fitness_tra: 20
Rule  3: 000000000e00000500000000000d0000000000000500, Class:  0, CF:0.49889, Len:  4, Fitness_tra: 3
Rule  4: 000000000000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  5: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000000000000000000f00000009000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  7: 00000000000000000000000000000000000000f0a000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  8: 11111111111113111111111111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 1
Rule  9: 00000600050000000000000000060000055009000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 10: 00000005000000000d000000000000000055f0000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 11: 500000090000006000000e0000950000000000000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 12: d0000605000000000000006000005e00f00000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0d00a0000000000000000a00000000000000f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000009f000000000e0e000000000d000000d90550d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 19111111e1a319113111e11515311111311313155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 919311e61661631e1151111136e1e11a3e331611163e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 919651e391e333631e11e116911111e619e133e33693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1139151111111911161e1111111311339116131e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11393e163e331316391e3ee31131111f3e6a9e6a3993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1163e931e61361611115e1e91393166331631161131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11331133361ae1596911133115131e66136313133112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.220116, Len:  5, Fitness_tra: 0
Rule 23: 00000000000000000000050a00000000000fc200006f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 33e31391116316161356111e3339661a913611e1119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1361193133e113e11311e161369111f631311113a1e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000600000a000f020006000000e00000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 880006f0a005f00000af0000000000090000800900cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e1511de33e6661e361519313e19963aa336ae6636316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1113313616a311e91e911111131916111e1311131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 999e11331e131911a31e1116116133f395631e6ae196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 6611ee36116e1631e35ee3391313131a1e3a1363fa31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1116331331611311e39363e333e3336139e613313193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 050d00f000000000006000000000d5000f00f0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000009e00000000e00000000a06000000095e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: ee139133916316136353931993933361e931936a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000fae0f000f00a500000f60000000000005500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 933331e1633111e131169399111316131133116a33e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1131193ae1e1e1113981193635931131e11e91133e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 311e3133af1f9111613113333e11a61a1633e1113151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3363113335196f6ee311136161916313e9ee1331f6e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 13151911e136116a31511191e99111f113619eeae699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d0000600550000005d00a00500005000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e11eee119af3a11633e36161195911a196133366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 911135e1e11133136393e63111193633136113333619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 391633363e6f331139e631333119133a1331e311661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e9361313951111e1111331191111a11691115161e331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1361133e11a36311363ee11113111e1691e181311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 5000000900f000009e000e000095000f000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0650000e0090000e000e000000000000060a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1e193911e1633131a393131163116a3333a611161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
