------Generation 0------
Rule  1: c15221cd1282212172, Class:  1, CF:0.999378, Len: 18, Fitness_tra: 0
ARL				:5.67164

------Generation 2------
Rule  1: c15221cd1282212172, Class:  1, CF:0.999378, Len: 18, Fitness_tra: 0
Rule  2: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 0050007e07b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 0005cb005000000000, Class:  0, CF:0.338557, Len:  4, Fitness_tra: 0
Rule  6: 000000000000000080, Class:  1, CF:0.119143, Len:  1, Fitness_tra: 11
Rule  7: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 21d8c42511c2111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c004b0000000000002, Class:  1, CF:0.0319498, Len:  4, Fitness_tra: 0
Rule 10: 000000000000000002, Class:  1, CF:0.107865, Len:  1, Fitness_tra: 5
Rule 11: 000000000000000009, Class:  1, CF:0.180946, Len:  1, Fitness_tra: -4
Rule 12: 300000000000580030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 13: 313111929e1d9c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000b00000000, Class:  0, CF:0.0716373, Len:  1, Fitness_tra: -3
Rule 15: 0000000c000d000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 000000000c0000003e, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 17: 04e040005400000000, Class:  1, CF:0.500291, Len:  5, Fitness_tra: 0
Rule 18: 0000080be00e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1111122dc182142281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: c8814b2581c1d12121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 5c2111117211c812c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 21dc1225851214228c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1154211315c1141115, Class:  1, CF:0.646563, Len: 18, Fitness_tra: 0
Rule 25: 2812228dc81852111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 006000000000000000, Class:  1, CF:0.0618307, Len:  1, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 19a22151915514115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 30: c884148d2144d25847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133522129913315225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 500c0000c000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000c7000500000b000, Class:  0, CF:0.0707972, Len:  4, Fitness_tra: 0
Rule 35: 2d3421c521841c14c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 12314151528122511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1281bbc18142dc2271, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2932148d21c18415cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00f000000000000000, Class:  0, CF:0.127579, Len:  1, Fitness_tra: 0
Rule 42: 1315c1e21155322589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000080003000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 44: 33e512311391381182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000b0000c00000200, Class:  1, CF:0.0410074, Len:  3, Fitness_tra: 0
Rule 46: 913d119733d5541151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13127451c328541111, Class:  1, CF:0.886231, Len: 18, Fitness_tra: 0
Rule 48: c004b00000000c0022, Class:  0, CF:0.445805, Len:  6, Fitness_tra: 0
Rule 49: 31611b321e91121124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1a1c4923311122159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11872211c2c22c8121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 00000000000000d000, Class:  1, CF:0.372345, Len:  1, Fitness_tra: 40
Rule 53: 0000c0008d00d00000, Class:  0, CF:0.0480795, Len:  4, Fitness_tra: 0
Rule 54: 1112242511cc444213, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 8551128145c1d14814, Class:  0, CF:0.0177251, Len: 18, Fitness_tra: 0
Rule 56: 936811e45959111825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000200000c500, Class:  1, CF:0.186747, Len:  3, Fitness_tra: 0
Rule 58: 5181c181121cd18293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e0e00007003000b009, Class:  1, CF:0.788848, Len:  6, Fitness_tra: 0
Rule 60: 111142111544c251c4, Class:  0, CF:0.16114, Len: 18, Fitness_tra: 0
Rule 61: 000000000000005000, Class:  1, CF:0.434916, Len:  1, Fitness_tra: 17
Rule 62: dd112c5c55d5225251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 003000005d00200020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000002, Class:  1, CF:0.107865, Len:  1, Fitness_tra: 0
Rule 65: 0000000b000e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 003000005d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 99112b12e3533c11c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000000080000, Class:  0, CF:0.948924, Len:  2, Fitness_tra: 2
Rule 69: 11112b2121c4121531, Class:  0, CF:0.223239, Len: 18, Fitness_tra: 0
Rule 70: 000000005000000000, Class:  1, CF:0.0243301, Len:  1, Fitness_tra: 0
Rule 71: 000cc0000000000000, Class:  0, CF:0.751835, Len:  2, Fitness_tra: 6
Rule 72: 5a0000000000000000, Class:  0, CF:0.740113, Len:  2, Fitness_tra: 0
Rule 73: 0000000f0000000000, Class:  1, CF:0.00404446, Len:  1, Fitness_tra: 0
Rule 74: 000c0b0000c0000000, Class:  1, CF:0.456417, Len:  3, Fitness_tra: 120
Rule 75: 000b00000000000000, Class:  0, CF:0.0890557, Len:  1, Fitness_tra: 7
Rule 76: 115cc211212881118d, Class:  1, CF:0.355142, Len: 18, Fitness_tra: 0
Rule 77: 00000000000000000a, Class:  0, CF:0.466375, Len:  1, Fitness_tra: 67
Rule 78: 0000000000000070b0, Class:  0, CF:0.241373, Len:  2, Fitness_tra: 19
Rule 79: 000000000000000070, Class:  1, CF:0.0256141, Len:  1, Fitness_tra: 0
Rule 80: 1214171e1827c11151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 60000000300000a000, Class:  0, CF:0.570047, Len:  3, Fitness_tra: 12
Rule 83: 51311111955d5c21d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8cd1271518c2c7211d, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 000000000000000600, Class:  0, CF:0.19983, Len:  1, Fitness_tra: 75
Rule 86: 800bb0000000000000, Class:  1, CF:0.0376687, Len:  3, Fitness_tra: 0
Rule 87: 200000000000000000, Class:  1, CF:0.100939, Len:  1, Fitness_tra: 2
Rule 88: 8932115d51cc112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3e611c11d5d592a1d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e007c000000e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1d124111432128c885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 512b12c911c4111127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 58e111585c28211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 551147115258511453, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: d8511428222c272519, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: c58117811111181111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 0c0c7000c000007000, Class:  1, CF:0.196592, Len:  5, Fitness_tra: 0
Rule100: 0000000e0000000000, Class:  0, CF:0.165267, Len:  1, Fitness_tra: -1
------Current------
Miss_rate(tra)	:48.2332
------Result------
Miss_rate(tra)	:48.2332
Miss_rate(tst)	:40
ARL				:5.67164

------Generation 3------
Rule  1: c15221cd1282212172, Class:  1, CF:0.999378, Len: 18, Fitness_tra: 0
Rule  2: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 0050007e07b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 0005cb005000000000, Class:  0, CF:0.338557, Len:  4, Fitness_tra: 0
Rule  6: 000000000000000080, Class:  1, CF:0.119143, Len:  1, Fitness_tra: 11
Rule  7: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 21d8c42511c2111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c004b0000000000002, Class:  1, CF:0.0319498, Len:  4, Fitness_tra: 0
Rule 10: 000000000000000002, Class:  1, CF:0.107865, Len:  1, Fitness_tra: 5
Rule 11: 000000000000000009, Class:  1, CF:0.180946, Len:  1, Fitness_tra: -4
Rule 12: 300000000000580030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 13: 313111929e1d9c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000b00000000, Class:  0, CF:0.0716373, Len:  1, Fitness_tra: -3
Rule 15: 0000000c000d000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 000000000c0000003e, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 17: 04e040005400000000, Class:  1, CF:0.500291, Len:  5, Fitness_tra: 0
Rule 18: 0000080be00e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1111122dc182142281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: c8814b2581c1d12121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 5c2111117211c812c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 21dc1225851214228c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1154211315c1141115, Class:  1, CF:0.646563, Len: 18, Fitness_tra: 0
Rule 25: 2812228dc81852111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 006000000000000000, Class:  1, CF:0.0618307, Len:  1, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 19a22151915514115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 30: c884148d2144d25847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133522129913315225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 500c0000c000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000c7000500000b000, Class:  0, CF:0.0707972, Len:  4, Fitness_tra: 0
Rule 35: 2d3421c521841c14c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 12314151528122511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1281bbc18142dc2271, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2932148d21c18415cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00f000000000000000, Class:  0, CF:0.127579, Len:  1, Fitness_tra: 0
Rule 42: 1315c1e21155322589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000080003000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 44: 33e512311391381182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000b0000c00000200, Class:  1, CF:0.0410074, Len:  3, Fitness_tra: 0
Rule 46: 913d119733d5541151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13127451c328541111, Class:  1, CF:0.886231, Len: 18, Fitness_tra: 0
Rule 48: c004b00000000c0022, Class:  0, CF:0.445805, Len:  6, Fitness_tra: 0
Rule 49: 31611b321e91121124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1a1c4923311122159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11872211c2c22c8121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 00000000000000d000, Class:  1, CF:0.372345, Len:  1, Fitness_tra: 40
Rule 53: 0000c0008d00d00000, Class:  0, CF:0.0480795, Len:  4, Fitness_tra: 0
Rule 54: 1112242511cc444213, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 8551128145c1d14814, Class:  0, CF:0.0177251, Len: 18, Fitness_tra: 0
Rule 56: 936811e45959111825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000200000c500, Class:  1, CF:0.186747, Len:  3, Fitness_tra: 0
Rule 58: 5181c181121cd18293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e0e00007003000b009, Class:  1, CF:0.788848, Len:  6, Fitness_tra: 0
Rule 60: 111142111544c251c4, Class:  0, CF:0.16114, Len: 18, Fitness_tra: 0
Rule 61: 000000000000005000, Class:  1, CF:0.434916, Len:  1, Fitness_tra: 17
Rule 62: dd112c5c55d5225251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 003000005d00200020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000002, Class:  1, CF:0.107865, Len:  1, Fitness_tra: 0
Rule 65: 0000000b000e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 003000005d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 99112b12e3533c11c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000000080000, Class:  0, CF:0.948924, Len:  2, Fitness_tra: 2
Rule 69: 11112b2121c4121531, Class:  0, CF:0.223239, Len: 18, Fitness_tra: 0
Rule 70: 000000005000000000, Class:  1, CF:0.0243301, Len:  1, Fitness_tra: 0
Rule 71: 000cc0000000000000, Class:  0, CF:0.751835, Len:  2, Fitness_tra: 6
Rule 72: 5a0000000000000000, Class:  0, CF:0.740113, Len:  2, Fitness_tra: 0
Rule 73: 0000000f0000000000, Class:  1, CF:0.00404446, Len:  1, Fitness_tra: 0
Rule 74: 000c0b0000c0000000, Class:  1, CF:0.456417, Len:  3, Fitness_tra: 120
Rule 75: 000b00000000000000, Class:  0, CF:0.0890557, Len:  1, Fitness_tra: 7
Rule 76: 115cc211212881118d, Class:  1, CF:0.355142, Len: 18, Fitness_tra: 0
Rule 77: 00000000000000000a, Class:  0, CF:0.466375, Len:  1, Fitness_tra: 67
Rule 78: 0000000000000070b0, Class:  0, CF:0.241373, Len:  2, Fitness_tra: 19
Rule 79: 000000000000000070, Class:  1, CF:0.0256141, Len:  1, Fitness_tra: 0
Rule 80: 1214171e1827c11151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 60000000300000a000, Class:  0, CF:0.570047, Len:  3, Fitness_tra: 12
Rule 83: 51311111955d5c21d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8cd1271518c2c7211d, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 000000000000000600, Class:  0, CF:0.19983, Len:  1, Fitness_tra: 75
Rule 86: 800bb0000000000000, Class:  1, CF:0.0376687, Len:  3, Fitness_tra: 0
Rule 87: 200000000000000000, Class:  1, CF:0.100939, Len:  1, Fitness_tra: 2
Rule 88: 8932115d51cc112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3e611c11d5d592a1d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e007c000000e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1d124111432128c885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 512b12c911c4111127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 58e111585c28211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 551147115258511453, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: d8511428222c272519, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: c58117811111181111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 0c0c7000c000007000, Class:  1, CF:0.196592, Len:  5, Fitness_tra: 0
Rule100: 0000000e0000000000, Class:  0, CF:0.165267, Len:  1, Fitness_tra: -1
------Current------
Miss_rate(tra)	:48.2332
------Result------
Miss_rate(tra)	:48.2332
Miss_rate(tst)	:40
ARL				:5.67164

------Generation 4------
Rule  1: c15221cd1282212172, Class:  1, CF:0.999378, Len: 18, Fitness_tra: 0
Rule  2: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 0050007e07b0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 0005cb005000000000, Class:  0, CF:0.338557, Len:  4, Fitness_tra: 0
Rule  6: 000000000000000080, Class:  1, CF:0.119143, Len:  1, Fitness_tra: 11
Rule  7: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 21d8c42511c2111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c004b0000000000002, Class:  1, CF:0.0319498, Len:  4, Fitness_tra: 0
Rule 10: 000000000000000002, Class:  1, CF:0.107865, Len:  1, Fitness_tra: 5
Rule 11: 000000000000000009, Class:  1, CF:0.180946, Len:  1, Fitness_tra: -4
Rule 12: 300000000000580030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 13: 313111929e1d9c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000b00000000, Class:  0, CF:0.0716373, Len:  1, Fitness_tra: -3
Rule 15: 0000000c000d000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 000000000c0000003e, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 17: 04e040005400000000, Class:  1, CF:0.500291, Len:  5, Fitness_tra: 0
Rule 18: 0000080be00e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1111122dc182142281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: c8814b2581c1d12121, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 5c2111117211c812c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 21dc1225851214228c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1154211315c1141115, Class:  1, CF:0.646563, Len: 18, Fitness_tra: 0
Rule 25: 2812228dc81852111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 006000000000000000, Class:  1, CF:0.0618307, Len:  1, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 19a22151915514115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 30: c884148d2144d25847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 133522129913315225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 500c0000c000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000c7000500000b000, Class:  0, CF:0.0707972, Len:  4, Fitness_tra: 0
Rule 35: 2d3421c521841c14c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 12314151528122511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1281bbc18142dc2271, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2932148d21c18415cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00f000000000000000, Class:  0, CF:0.127579, Len:  1, Fitness_tra: 0
Rule 42: 1315c1e21155322589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000080003000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 44: 33e512311391381182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000b0000c00000200, Class:  1, CF:0.0410074, Len:  3, Fitness_tra: 0
Rule 46: 913d119733d5541151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13127451c328541111, Class:  1, CF:0.886231, Len: 18, Fitness_tra: 0
Rule 48: c004b00000000c0022, Class:  0, CF:0.445805, Len:  6, Fitness_tra: 0
Rule 49: 31611b321e91121124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1a1c4923311122159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11872211c2c22c8121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 00000000000000d000, Class:  1, CF:0.372345, Len:  1, Fitness_tra: 40
Rule 53: 0000c0008d00d00000, Class:  0, CF:0.0480795, Len:  4, Fitness_tra: 0
Rule 54: 1112242511cc444213, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 8551128145c1d14814, Class:  0, CF:0.0177251, Len: 18, Fitness_tra: 0
Rule 56: 936811e45959111825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000200000c500, Class:  1, CF:0.186747, Len:  3, Fitness_tra: 0
Rule 58: 5181c181121cd18293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e0e00007003000b009, Class:  1, CF:0.788848, Len:  6, Fitness_tra: 0
Rule 60: 111142111544c251c4, Class:  0, CF:0.16114, Len: 18, Fitness_tra: 0
Rule 61: 000000000000005000, Class:  1, CF:0.434916, Len:  1, Fitness_tra: 17
Rule 62: dd112c5c55d5225251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 003000005d00200020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000002, Class:  1, CF:0.107865, Len:  1, Fitness_tra: 0
Rule 65: 0000000b000e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 003000005d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 99112b12e3533c11c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000000080000, Class:  0, CF:0.948924, Len:  2, Fitness_tra: 2
Rule 69: 11112b2121c4121531, Class:  0, CF:0.223239, Len: 18, Fitness_tra: 0
Rule 70: 000000005000000000, Class:  1, CF:0.0243301, Len:  1, Fitness_tra: 0
Rule 71: 000cc0000000000000, Class:  0, CF:0.751835, Len:  2, Fitness_tra: 6
Rule 72: 5a0000000000000000, Class:  0, CF:0.740113, Len:  2, Fitness_tra: 0
Rule 73: 0000000f0000000000, Class:  1, CF:0.00404446, Len:  1, Fitness_tra: 0
Rule 74: 000c0b0000c0000000, Class:  1, CF:0.456417, Len:  3, Fitness_tra: 120
Rule 75: 000b00000000000000, Class:  0, CF:0.0890557, Len:  1, Fitness_tra: 7
Rule 76: 115cc211212881118d, Class:  1, CF:0.355142, Len: 18, Fitness_tra: 0
Rule 77: 00000000000000000a, Class:  0, CF:0.466375, Len:  1, Fitness_tra: 67
Rule 78: 0000000000000070b0, Class:  0, CF:0.241373, Len:  2, Fitness_tra: 19
Rule 79: 000000000000000070, Class:  1, CF:0.0256141, Len:  1, Fitness_tra: 0
Rule 80: 1214171e1827c11151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 60000000300000a000, Class:  0, CF:0.570047, Len:  3, Fitness_tra: 12
Rule 83: 51311111955d5c21d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8cd1271518c2c7211d, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 000000000000000600, Class:  0, CF:0.19983, Len:  1, Fitness_tra: 75
Rule 86: 800bb0000000000000, Class:  1, CF:0.0376687, Len:  3, Fitness_tra: 0
Rule 87: 200000000000000000, Class:  1, CF:0.100939, Len:  1, Fitness_tra: 2
Rule 88: 8932115d51cc112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3e611c11d5d592a1d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0e007c000000e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1d124111432128c885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 512b12c911c4111127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 58e111585c28211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 551147115258511453, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
