------Generation 0------
Rule  1: c13211cb1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 281152c12, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 854111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 29b132584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111524b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1329911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 56: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000000, Class:  1, CF:0.1747, Len:  0, Fitness_tra: 0
Rule 59: d00000000, Class:  1, CF:0.1747, Len:  1, Fitness_tra: -3
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 090000000, Class:  5, CF:0.841551, Len:  1, Fitness_tra: -1
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5de184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 18e551517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15319214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000080000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 85159b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000a0, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: c295d7144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c138911b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1192572bb, Class:  1, CF:0.0530335, Len:  9, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 123254c4b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 85: 5c0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 12159217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 119154412, Class:  0, CF:0.284653, Len:  9, Fitness_tra: -2
Rule 90: c23857127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 20e350027, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 002003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 013100005, Class:  4, CF:0.533323, Len:  4, Fitness_tra: 1
Rule 95: 28685b871, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 101514941, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 202810000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 153190100, Class:  5, CF:0.99683, Len:  6, Fitness_tra: 1
Rule 99: a519d0c7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4010a0004, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:65.4971
------Result------
Miss_rate(tra)	:65.4971
Miss_rate(tst)	:65.1163
ARL				:5.59091

------Generation 3------
Rule  1: 88e131c11, Class:  0, CF:0.104545, Len:  9, Fitness_tra: 15
Rule  2: 000080080, Class:  6, CF:  1, Len:  2, Fitness_tra: 8
Rule  3: 401d00400, Class:  6, CF:0.438776, Len:  4, Fitness_tra: -3
Rule  4: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 3
Rule  5: 000970000, Class:  4, CF:0.100539, Len:  2, Fitness_tra: 2
Rule  6: 200c0002c, Class:  1, CF:0.995785, Len:  4, Fitness_tra: 1
Rule  7: 1d1814141, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 153190100, Class:  5, CF:0.99683, Len:  6, Fitness_tra: 1
Rule  9: 013100005, Class:  4, CF:0.533323, Len:  4, Fitness_tra: 1
Rule 10: 00d00e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 18e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12111b87b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0c0000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 817d51251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 286814541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c13111142, Class:  4, CF:0.811984, Len:  9, Fitness_tra: 0
Rule 27: 8c153187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2523171c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 020000300, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 281152c12, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 854111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 29b132584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111524b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1329911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 56: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000000, Class:  1, CF:0.1747, Len:  0, Fitness_tra: 0
Rule 59: 4010a0004, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a519d0c7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5de184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 18e551517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15319214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000080000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 85159b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000a0, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: c295d7144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8c1112c47, Class:  2, CF:  1, Len:  9, Fitness_tra: 1
Rule 82: 153892c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 300000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 080800000, Class:  6, CF:0.446622, Len:  2, Fitness_tra: -22
Rule 87: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 500000000, Class:  1, CF:0.423485, Len:  1, Fitness_tra: -3
Rule 89: 1ce8122bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 10100200b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 034970000, Class:  4, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 90100b504, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 000060007, Class:  1, CF:0.927142, Len:  2, Fitness_tra: 1
Rule 95: 000c0060c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0d0814040, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 152d1b107, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 002003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 100901d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 082100010, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:69.5906
------Result------
Miss_rate(tra)	:69.5906
Miss_rate(tst)	:79.0698
ARL				:4.77273

------Generation 4------
Rule  1: 88e131c11, Class:  0, CF:0.104545, Len:  9, Fitness_tra: 15
Rule  2: 000080080, Class:  6, CF:  1, Len:  2, Fitness_tra: 8
Rule  3: 401d00400, Class:  6, CF:0.438776, Len:  4, Fitness_tra: -3
Rule  4: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 3
Rule  5: 000970000, Class:  4, CF:0.100539, Len:  2, Fitness_tra: 2
Rule  6: 200c0002c, Class:  1, CF:0.995785, Len:  4, Fitness_tra: 1
Rule  7: 1d1814141, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 153190100, Class:  5, CF:0.99683, Len:  6, Fitness_tra: 1
Rule  9: 013100005, Class:  4, CF:0.533323, Len:  4, Fitness_tra: 1
Rule 10: 00d00e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 18e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12111b87b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0c0000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 817d51251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 286814541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c13111142, Class:  4, CF:0.811984, Len:  9, Fitness_tra: 0
Rule 27: 8c153187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2523171c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 020000300, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 281152c12, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 854111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 29b132584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111524b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1329911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 56: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000000, Class:  1, CF:0.1747, Len:  0, Fitness_tra: 0
Rule 59: 4010a0004, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a519d0c7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5de184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 18e551517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15319214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000080000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 85159b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000a0, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: c295d7144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8c1112c47, Class:  2, CF:  1, Len:  9, Fitness_tra: 1
Rule 82: 153892c77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 300000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 080800000, Class:  6, CF:0.446622, Len:  2, Fitness_tra: -22
Rule 87: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 500000000, Class:  1, CF:0.423485, Len:  1, Fitness_tra: -3
Rule 89: 1ce8122bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 10100200b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 034970000, Class:  4, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 90100b504, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 000060007, Class:  1, CF:0.927142, Len:  2, Fitness_tra: 1
Rule 95: 000c0060c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0d0814040, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 152d1b107, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 002003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 100901d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 082100010, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:69.5906
------Result------
Miss_rate(tra)	:69.5906
Miss_rate(tst)	:79.0698
ARL				:4.77273

------Generation 5------
Rule  1: 88e131c11, Class:  0, CF:0.104545, Len:  9, Fitness_tra: 15
Rule  2: 000080080, Class:  6, CF:  1, Len:  2, Fitness_tra: 8
Rule  3: 401d00400, Class:  6, CF:0.438776, Len:  4, Fitness_tra: -3
Rule  4: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 3
Rule  5: 000970000, Class:  4, CF:0.100539, Len:  2, Fitness_tra: 2
Rule  6: 200c0002c, Class:  1, CF:0.995785, Len:  4, Fitness_tra: 1
Rule  7: 1d1814141, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 153190100, Class:  5, CF:0.99683, Len:  6, Fitness_tra: 1
Rule  9: 013100005, Class:  4, CF:0.533323, Len:  4, Fitness_tra: 1
Rule 10: 00d00e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 18e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12111b87b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0c0000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 817d51251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 286814541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c13111142, Class:  4, CF:0.811984, Len:  9, Fitness_tra: 0
Rule 27: 8c153187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2523171c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 020000300, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 281152c12, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 854111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 29b132584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111524b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1329911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 56: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000000, Class:  1, CF:0.1747, Len:  0, Fitness_tra: 0
Rule 59: 4010a0004, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a519d0c7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5de184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
