------Generation 0------
Rule  1: 5d5147ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: e9117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1215721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e18827e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 25c1223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e11842e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11d24432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 55217b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e111291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15524b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 39c1b7dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 591174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e122f792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 312c2731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11122711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 192e4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 19112712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e1c1bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 151d7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6ec2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5282141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1128b764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e9127b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1121713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e214411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 555c419d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3e1127dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5552171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d8524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 117c2118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 555c1261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 142c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1618bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: a118175c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51514498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88114b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c521b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 95121412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 39117252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2881741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 931174e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21811258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: ee1c1731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1c51b764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1112413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 8511473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 811147ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 31824731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1212b498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11284718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11122331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 111d7798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e881741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1d247112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 61282796, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 09cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 251c2712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 8812bb35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 61123152, Class:  0, CF:  1, Len:  8, Fitness_tra: 223
Rule 99: 88144b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 39c21468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:88.3873
------Result------
Miss_rate(tra)	:88.3873
Miss_rate(tst)	:79.7297
ARL				:6.54545

------Generation 3------
Rule  1: 21121111, Class:  1, CF:0.100495, Len:  8, Fitness_tra: 931
Rule  2: 61123152, Class:  0, CF:  1, Len:  8, Fitness_tra: 92
Rule  3: 12811115, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  4: 28242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 6
Rule  5: 11c1121c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  6: 18221712, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 81c4211c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  8: 251c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  9: 5d5147ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1d247112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 59214b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 19117258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15174291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9112213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 13114711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e11c479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1351b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 9911bbd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e254b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3e21b43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12c24132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18c11231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 315177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c51c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e3114be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9e184195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9e251be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 99127b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 532247ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 151c2218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13c24418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 332cbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: e9117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1215721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e18827e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 25c1223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e11842e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11d24432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 55217b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e111291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15524b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 39c1b7dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 591174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e122f792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 312c2731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11122711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 192e4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 19112712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e1c1bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 151d7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6ec2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5282141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1128b764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e9127b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1121713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e214411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 555c419d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3e1127dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5552171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d8524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 117c2118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 555c1261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 142c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1618bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: a118175c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51514498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88114b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c521b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 95121412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 39117252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2881741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 931174e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 218cb231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 81217b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 881c7451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1582b45c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5155b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3e15729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6e224be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 23224754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5925721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15d1b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d8524c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 811d4791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 59c374e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0010b719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e1122191, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 96: 71811111, Class:  0, CF:  1, Len:  8, Fitness_tra: 809
Rule 97: 4ec1246c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5312473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 88d23b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 25264794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.233
------Result------
Miss_rate(tra)	:63.233
Miss_rate(tst)	:29.7297
ARL				:6.76923

------Generation 4------
Rule  1: 21121111, Class:  1, CF:0.100495, Len:  8, Fitness_tra: 931
Rule  2: 61123152, Class:  0, CF:  1, Len:  8, Fitness_tra: 92
Rule  3: 12811115, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  4: 28242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 6
Rule  5: 11c1121c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  6: 18221712, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 81c4211c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  8: 251c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  9: 5d5147ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1d247112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 59214b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 19117258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15174291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9112213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 13114711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e11c479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1351b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 9911bbd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e254b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3e21b43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12c24132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18c11231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 315177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c51c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e3114be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9e184195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9e251be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 99127b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 532247ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 151c2218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13c24418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 332cbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: e9117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1215721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e18827e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 25c1223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e11842e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11d24432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 55217b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e111291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15524b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 39c1b7dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 591174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e122f792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 312c2731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11122711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 192e4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 19112712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e1c1bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 151d7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6ec2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5282141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1128b764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e9127b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1121713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e214411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 555c419d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3e1127dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5552171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d8524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 117c2118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 555c1261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 142c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1618bbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5111b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: a118175c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51514498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88114b95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c521b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 95121412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 39117252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2881741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 931174e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 218cb231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 81217b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 881c7451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1582b45c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5155b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3e15729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6e224be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 23224754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5925721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15d1b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d8524c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 811d4791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 59c374e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0010b719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e1122191, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 96: 71811111, Class:  0, CF:  1, Len:  8, Fitness_tra: 809
Rule 97: 4ec1246c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5312473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 88d23b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 25264794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.233
------Result------
Miss_rate(tra)	:63.233
Miss_rate(tst)	:29.7297
ARL				:6.76923

------Generation 5------
Rule  1: 21121111, Class:  1, CF:0.100495, Len:  8, Fitness_tra: 811
Rule  2: 71811111, Class:  0, CF:  1, Len:  8, Fitness_tra: 806
Rule  3: 61123152, Class:  0, CF:  1, Len:  8, Fitness_tra: 92
Rule  4: 28242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 6
Rule  5: 12811115, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  6: 11c1121c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  7: 81c4211c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  8: 251c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  9: e1122191, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 10: 5d5147ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 59214b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 19117258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15174291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9112213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 13114711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e11c479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1351b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 9911bbd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e254b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3e21b43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12c24132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 18c11231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 315177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c51c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: e3114be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9e184195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 9e251be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 99127b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 532247ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 151c2218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13c24418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 332cbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e5112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: e9117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1215721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e18827e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 25c1223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e11842e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11d24432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 55217b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e111291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15524b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 39c1b7dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc1468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 591174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e122f792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 312c2731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11122711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 192e4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 19112712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e1c1bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 151d7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6ec2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5282141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1128b764, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e9127b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1121713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6e214411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 555c419d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3e1127dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5552171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d8524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
