------Generation 0------
Rule  1: 21471112cc, Class:  1, CF:0.998473, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 31: 41111a2411, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 32: 7247814221, Class:  1, CF:0.969578, Len: 10, Fitness_tra: 0
Rule 33: 7171c97142, Class:  1, CF:0.988947, Len: 10, Fitness_tra: 0
Rule 34: 144b9f21b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44711622b4, Class:  1, CF:0.99951, Len: 10, Fitness_tra: 0
Rule 36: 21773617b7, Class:  1, CF:0.985339, Len: 10, Fitness_tra: 0
Rule 37: bab5512244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48b2ff4147, Class:  1, CF:0.998395, Len: 10, Fitness_tra: 0
Rule 39: 2c72164771, Class:  1, CF:0.999542, Len: 10, Fitness_tra: 0
Rule 40: 28bb137417, Class:  1, CF:0.985155, Len: 10, Fitness_tra: 0
Rule 41: 12bb6f71b7, Class:  1, CF:0.983887, Len: 10, Fitness_tra: 0
Rule 42: 212458722b, Class:  1, CF:0.994001, Len: 10, Fitness_tra: 0
Rule 43: 21b2c64414, Class:  1, CF:0.987631, Len: 10, Fitness_tra: 0
Rule 44: ba45194b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b22b1f2b41, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 0
Rule 46: 4b41517174, Class:  1, CF:0.994558, Len: 10, Fitness_tra: 0
Rule 47: b1174db421, Class:  1, CF:0.921165, Len: 10, Fitness_tra: 0
Rule 48: 162c12441b, Class:  1, CF:0.999971, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 424751124b, Class:  1, CF:0.991774, Len: 10, Fitness_tra: 0
Rule 51: 234d512441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2722d6bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2477332272, Class:  1, CF:0.988791, Len: 10, Fitness_tra: 0
Rule 54: b2141abb21, Class:  1, CF:0.992073, Len: 10, Fitness_tra: 0
Rule 55: 1422184412, Class:  1, CF:0.835706, Len: 10, Fitness_tra: 0
Rule 56: 21b11a271b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 57: 21113a477b, Class:  1, CF:0.999823, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7111537442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7e478d7224, Class:  1, CF:0.99737, Len: 10, Fitness_tra: 0
Rule 61: 412b417b1b, Class:  1, CF:0.840165, Len: 10, Fitness_tra: 0
Rule 62: 1c771e2717, Class:  1, CF:0.747236, Len: 10, Fitness_tra: 0
Rule 63: 77422641b2, Class:  1, CF:0.998883, Len: 10, Fitness_tra: 0
Rule 64: 791411b774, Class:  1, CF:0.943508, Len: 10, Fitness_tra: 0
Rule 65: 2744132bb2, Class:  1, CF:0.972575, Len: 10, Fitness_tra: 0
Rule 66: 17b781b744, Class:  1, CF:0.821012, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1171234144, Class:  1, CF:0.91553, Len: 10, Fitness_tra: 0
Rule 70: 11b151b747, Class:  1, CF:0.980615, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 427225412b, Class:  1, CF:0.924978, Len: 10, Fitness_tra: 0
Rule 82: 71711d2721, Class:  1, CF:0.953701, Len: 10, Fitness_tra: 0
Rule 83: 4514217118, Class:  1, CF:0.903296, Len: 10, Fitness_tra: 0
Rule 84: b212c11142, Class:  1, CF:0.518857, Len: 10, Fitness_tra: 0
Rule 85: 17121c1414, Class:  0, CF:0.359945, Len: 10, Fitness_tra: 0
Rule 86: 121c1f2412, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: b922131bb1, Class:  1, CF:0.997595, Len: 10, Fitness_tra: 0
Rule 88: 2c24114511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: b121514171, Class:  1, CF:0.942325, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0107000421, Class:  1, CF:0.595716, Len:  5, Fitness_tra: 73
Rule 92: 4a52391117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2719aeb477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 08b2f00141, Class:  1, CF:0.00387353, Len:  7, Fitness_tra: 0
Rule 95: 00bb080100, Class:  0, CF:0.304345, Len:  4, Fitness_tra: 1
Rule 96: 2ce2162772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 020bc90020, Class:  0, CF:0.290694, Len:  5, Fitness_tra: 4
Rule 98: 441448722b, Class:  1, CF:0.909452, Len: 10, Fitness_tra: 0
Rule 99: b0074d0a76, Class:  0, CF:0.0104462, Len:  7, Fitness_tra: 0
Rule100: b7421611b2, Class:  1, CF:0.928227, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.3128
------Result------
Miss_rate(tra)	:27.3128
Miss_rate(tst)	:21.8978
ARL				:8.26882

------Generation 3------
Rule  1: 0300000000, Class:  0, CF:0.0264413, Len:  1, Fitness_tra: 920
Rule  2: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 797
Rule  3: 0107000421, Class:  1, CF:0.595716, Len:  5, Fitness_tra: 91
Rule  4: b1b1781174, Class:  1, CF:0.896854, Len: 10, Fitness_tra: 7
Rule  5: 0000510a76, Class:  1, CF:0.789921, Len:  5, Fitness_tra: 174
Rule  6: bdb1111241, Class:  1, CF:0.959085, Len: 10, Fitness_tra: 1
Rule  7: 020bc90020, Class:  0, CF:0.290694, Len:  5, Fitness_tra: 5
Rule  8: 1212157217, Class:  1, CF:0.73387, Len: 10, Fitness_tra: 4
Rule  9: 2141781974, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: 00bb080100, Class:  0, CF:0.304345, Len:  4, Fitness_tra: 257
Rule 11: b7421611b2, Class:  1, CF:0.928227, Len: 10, Fitness_tra: 0
Rule 12: 28243e4471, Class:  1, CF:0.464311, Len: 10, Fitness_tra: 0
Rule 13: 2b17c5b7b7, Class:  1, CF:0.860034, Len: 10, Fitness_tra: 0
Rule 14: 21221312bb, Class:  1, CF:0.984894, Len: 10, Fitness_tra: 0
Rule 15: 4b423141b7, Class:  1, CF:0.982359, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 31: 41111a2411, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 32: 7247814221, Class:  1, CF:0.969578, Len: 10, Fitness_tra: 0
Rule 33: 7171c97142, Class:  1, CF:0.988947, Len: 10, Fitness_tra: 0
Rule 34: 144b9f21b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44711622b4, Class:  1, CF:0.99951, Len: 10, Fitness_tra: 0
Rule 36: 21773617b7, Class:  1, CF:0.985339, Len: 10, Fitness_tra: 0
Rule 37: bab5512244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48b2ff4147, Class:  1, CF:0.998395, Len: 10, Fitness_tra: 0
Rule 39: 2c72164771, Class:  1, CF:0.999542, Len: 10, Fitness_tra: 0
Rule 40: 28bb137417, Class:  1, CF:0.985155, Len: 10, Fitness_tra: 0
Rule 41: 12bb6f71b7, Class:  1, CF:0.983887, Len: 10, Fitness_tra: 0
Rule 42: 212458722b, Class:  1, CF:0.994001, Len: 10, Fitness_tra: 0
Rule 43: 21b2c64414, Class:  1, CF:0.987631, Len: 10, Fitness_tra: 0
Rule 44: ba45194b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b22b1f2b41, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 0
Rule 46: 4b41517174, Class:  1, CF:0.994558, Len: 10, Fitness_tra: 0
Rule 47: b1174db421, Class:  1, CF:0.921165, Len: 10, Fitness_tra: 0
Rule 48: 162c12441b, Class:  1, CF:0.999971, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 424751124b, Class:  1, CF:0.991774, Len: 10, Fitness_tra: 0
Rule 51: 234d512441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2722d6bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2477332272, Class:  1, CF:0.988791, Len: 10, Fitness_tra: 0
Rule 54: b2141abb21, Class:  1, CF:0.992073, Len: 10, Fitness_tra: 0
Rule 55: 1422184412, Class:  1, CF:0.835706, Len: 10, Fitness_tra: 0
Rule 56: 21b11a271b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 57: 21113a477b, Class:  1, CF:0.999823, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7111537442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7e478d7224, Class:  1, CF:0.99737, Len: 10, Fitness_tra: 0
Rule 61: 412b417b1b, Class:  1, CF:0.840165, Len: 10, Fitness_tra: 0
Rule 62: 1c771e2717, Class:  1, CF:0.747236, Len: 10, Fitness_tra: 0
Rule 63: 77422641b2, Class:  1, CF:0.998883, Len: 10, Fitness_tra: 0
Rule 64: 791411b774, Class:  1, CF:0.943508, Len: 10, Fitness_tra: 0
Rule 65: 2744132bb2, Class:  1, CF:0.972575, Len: 10, Fitness_tra: 0
Rule 66: 17b781b744, Class:  1, CF:0.821012, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1171234144, Class:  1, CF:0.91553, Len: 10, Fitness_tra: 0
Rule 70: 11b151b747, Class:  1, CF:0.980615, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 45422924b1, Class:  1, CF:0.984343, Len: 10, Fitness_tra: 0
Rule 82: 452b42b741, Class:  1, CF:0.96804, Len: 10, Fitness_tra: 0
Rule 83: 2b14fa7b24, Class:  1, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 84: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 102
Rule 85: 177212444b, Class:  1, CF:0.892158, Len: 10, Fitness_tra: 0
Rule 86: ba11157744, Class:  1, CF:0.956988, Len: 10, Fitness_tra: 0
Rule 87: 2241d547bb, Class:  1, CF:0.952534, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2221824174, Class:  1, CF:0.963586, Len: 10, Fitness_tra: 0
Rule 90: 4844112711, Class:  1, CF:0.947865, Len: 10, Fitness_tra: 0
Rule 91: b64461b772, Class:  1, CF:0.948727, Len: 10, Fitness_tra: 0
Rule 92: 2414a11721, Class:  1, CF:0.873635, Len: 10, Fitness_tra: 0
Rule 93: 2144136bb2, Class:  1, CF:0.987432, Len: 10, Fitness_tra: 0
Rule 94: 2000160771, Class:  1, CF:0.998187, Len:  6, Fitness_tra: 0
Rule 95: 21417c19c4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 7119030422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 14b461b727, Class:  1, CF:0.931955, Len: 10, Fitness_tra: 0
Rule 98: 2141737721, Class:  1, CF:0.905068, Len: 10, Fitness_tra: 0
Rule 99: 2c75112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0020150017, Class:  1, CF:0.00284145, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.4139
------Result------
Miss_rate(tra)	:20.4139
Miss_rate(tst)	:12.9562
ARL				:8.2043

------Generation 4------
Rule  1: 0300000000, Class:  0, CF:0.0264413, Len:  1, Fitness_tra: 920
Rule  2: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 797
Rule  3: 00bb080100, Class:  0, CF:0.304345, Len:  4, Fitness_tra: 257
Rule  4: 0000510a76, Class:  1, CF:0.789921, Len:  5, Fitness_tra: 174
Rule  5: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 102
Rule  6: 0107000421, Class:  1, CF:0.595716, Len:  5, Fitness_tra: 91
Rule  7: b1b1781174, Class:  1, CF:0.896854, Len: 10, Fitness_tra: 7
Rule  8: 020bc90020, Class:  0, CF:0.290694, Len:  5, Fitness_tra: 5
Rule  9: 1212157217, Class:  1, CF:0.73387, Len: 10, Fitness_tra: 0
Rule 10: bdb1111241, Class:  1, CF:0.959085, Len: 10, Fitness_tra: 1
Rule 11: 2141781974, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 28243e4471, Class:  1, CF:0.464311, Len: 10, Fitness_tra: 0
Rule 13: 2b17c5b7b7, Class:  1, CF:0.860034, Len: 10, Fitness_tra: 0
Rule 14: 21221312bb, Class:  1, CF:0.984894, Len: 10, Fitness_tra: 0
Rule 15: 4b423141b7, Class:  1, CF:0.982359, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 31: 41111a2411, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 32: 7247814221, Class:  1, CF:0.969578, Len: 10, Fitness_tra: 0
Rule 33: 7171c97142, Class:  1, CF:0.988947, Len: 10, Fitness_tra: 0
Rule 34: 144b9f21b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 44711622b4, Class:  1, CF:0.99951, Len: 10, Fitness_tra: 0
Rule 36: 21773617b7, Class:  1, CF:0.985339, Len: 10, Fitness_tra: 0
Rule 37: bab5512244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48b2ff4147, Class:  1, CF:0.998395, Len: 10, Fitness_tra: 0
Rule 39: 2c72164771, Class:  1, CF:0.999542, Len: 10, Fitness_tra: 0
Rule 40: 28bb137417, Class:  1, CF:0.985155, Len: 10, Fitness_tra: 0
Rule 41: 12bb6f71b7, Class:  1, CF:0.983887, Len: 10, Fitness_tra: 0
Rule 42: 212458722b, Class:  1, CF:0.994001, Len: 10, Fitness_tra: 0
Rule 43: 21b2c64414, Class:  1, CF:0.987631, Len: 10, Fitness_tra: 0
Rule 44: ba45194b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b22b1f2b41, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 0
Rule 46: 4b41517174, Class:  1, CF:0.994558, Len: 10, Fitness_tra: 0
Rule 47: b1174db421, Class:  1, CF:0.921165, Len: 10, Fitness_tra: 0
Rule 48: 162c12441b, Class:  1, CF:0.999971, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 424751124b, Class:  1, CF:0.991774, Len: 10, Fitness_tra: 0
Rule 51: 234d512441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2722d6bbb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2477332272, Class:  1, CF:0.988791, Len: 10, Fitness_tra: 0
Rule 54: b2141abb21, Class:  1, CF:0.992073, Len: 10, Fitness_tra: 0
Rule 55: 1422184412, Class:  1, CF:0.835706, Len: 10, Fitness_tra: 0
Rule 56: 21b11a271b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 57: 21113a477b, Class:  1, CF:0.999823, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7111537442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7e478d7224, Class:  1, CF:0.99737, Len: 10, Fitness_tra: 0
Rule 61: 412b417b1b, Class:  1, CF:0.840165, Len: 10, Fitness_tra: 0
Rule 62: 1c771e2717, Class:  1, CF:0.747236, Len: 10, Fitness_tra: 0
Rule 63: 77422641b2, Class:  1, CF:0.998883, Len: 10, Fitness_tra: 0
Rule 64: 791411b774, Class:  1, CF:0.943508, Len: 10, Fitness_tra: 0
Rule 65: 2744132bb2, Class:  1, CF:0.972575, Len: 10, Fitness_tra: 0
Rule 66: 17b781b744, Class:  1, CF:0.821012, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1171234144, Class:  1, CF:0.91553, Len: 10, Fitness_tra: 0
Rule 70: 11b151b747, Class:  1, CF:0.980615, Len: 10, Fitness_tra: 0
Rule 71: 2915f172b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4142c17117, Class:  1, CF:0.849258, Len: 10, Fitness_tra: 0
Rule 74: 25cb1e4521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 444463b724, Class:  1, CF:0.99733, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 127116b724, Class:  1, CF:0.999061, Len: 10, Fitness_tra: 0
Rule 80: 417b214112, Class:  1, CF:0.902524, Len: 10, Fitness_tra: 0
Rule 81: 422b22142b, Class:  1, CF:0.928189, Len: 10, Fitness_tra: 0
Rule 82: 122b422141, Class:  1, CF:0.97379, Len: 10, Fitness_tra: 0
Rule 83: 7121137124, Class:  1, CF:0.995803, Len: 10, Fitness_tra: 0
Rule 84: 79b26f7c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1678c811b7, Class:  1, CF:0.999469, Len: 10, Fitness_tra: 0
Rule 86: b447131422, Class:  1, CF:0.99224, Len: 10, Fitness_tra: 0
Rule 87: 7d15611b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1414b87241, Class:  1, CF:0.757127, Len: 10, Fitness_tra: 0
Rule 89: 17477114bb, Class:  1, CF:0.704158, Len: 10, Fitness_tra: 0
Rule 90: 277b212272, Class:  1, CF:0.932856, Len: 10, Fitness_tra: 0
Rule 91: 262cfa4424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b2e2150222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b814115b12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 187b2348ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 28b43ed477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21b11a221b, Class:  1, CF:0.999669, Len: 10, Fitness_tra: 0
Rule 97: 4b223171b2, Class:  1, CF:0.982589, Len: 10, Fitness_tra: 0
Rule 98: 21415809c4, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: 0c70102010, Class:  1, CF:0.836284, Len:  5, Fitness_tra: 7
Rule100: 0307814200, Class:  1, CF:0.953808, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.4026
------Result------
Miss_rate(tra)	:20.4026
Miss_rate(tst)	:12.9562
ARL				:8.13333

------Generation 5------
Rule  1: 0300000000, Class:  0, CF:0.0264413, Len:  1, Fitness_tra: 924
Rule  2: 0000030000, Class:  1, CF:0.780837, Len:  1, Fitness_tra: 798
Rule  3: 00bb080100, Class:  0, CF:0.304345, Len:  4, Fitness_tra: 248
Rule  4: 0000510a76, Class:  1, CF:0.789921, Len:  5, Fitness_tra: 135
Rule  5: 000000000c, Class:  1, CF:0.899035, Len:  1, Fitness_tra: 99
Rule  6: 0107000421, Class:  1, CF:0.595716, Len:  5, Fitness_tra: 61
Rule  7: b1b1781174, Class:  1, CF:0.896854, Len: 10, Fitness_tra: 5
Rule  8: 0c70102010, Class:  1, CF:0.836284, Len:  5, Fitness_tra: 7
Rule  9: 020bc90020, Class:  0, CF:0.290694, Len:  5, Fitness_tra: 6
Rule 10: bdb1111241, Class:  1, CF:0.959085, Len: 10, Fitness_tra: 1
Rule 11: 2141781974, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 28243e4471, Class:  1, CF:0.464311, Len: 10, Fitness_tra: 0
Rule 13: 2b17c5b7b7, Class:  1, CF:0.860034, Len: 10, Fitness_tra: 0
Rule 14: 21221312bb, Class:  1, CF:0.984894, Len: 10, Fitness_tra: 0
Rule 15: 4b423141b7, Class:  1, CF:0.982359, Len: 10, Fitness_tra: 0
Rule 16: 1271517174, Class:  1, CF:0.961697, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 17173f7271, Class:  1, CF:0.998482, Len: 10, Fitness_tra: 0
Rule 19: 2411a31721, Class:  1, CF:0.990021, Len: 10, Fitness_tra: 0
Rule 20: 11743a7127, Class:  1, CF:0.994465, Len: 10, Fitness_tra: 0
Rule 21: 44144e7b24, Class:  1, CF:0.827788, Len: 10, Fitness_tra: 0
Rule 22: 12b28a7712, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 722bc327b4, Class:  1, CF:0.795922, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: be1481bb22, Class:  1, CF:0.973031, Len: 10, Fitness_tra: 0
Rule 27: 1b121171b2, Class:  1, CF:0.632522, Len: 10, Fitness_tra: 0
Rule 28: 41b4af7772, Class:  1, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 29: 7721c37721, Class:  1, CF:0.826434, Len: 10, Fitness_tra: 0
Rule 30: 7511162412, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
