------Generation 0------
Rule  1: 111f111121b7d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 9000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule  9: 40de000000204800, Class:  8, CF:0.527463, Len:  6, Fitness_tra: 2
Rule 10: 1145411131139643, Class:  6, CF:0.99995, Len: 16, Fitness_tra: 1
Rule 11: 0000e03005000000, Class:  9, CF:0.627247, Len:  3, Fitness_tra: 0
Rule 12: 111f111121b7d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111393581221d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 531f19117111d1a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1133313521211211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 23163e33f1171442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 134e11d8f5a53834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1e53e1151224d132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 111311121475813f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: ba000e0000000802, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1551361fae659152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1a1e451865696211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2616b118ad151137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2311279161331f71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133f119512141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2183163511171511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 6633c1124b175241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11134d1131313812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05090a0e00000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132cc21165161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21215a1955125117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 81b1149bf8f15f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 114115324415133f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111321b12193a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 232ebd1535311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2315111b111583af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a23111d33511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3fd6297c14171821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1611251217325171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1313131115112242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b356163152878161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a1651512b1811a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3a5145b257315271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7e261a3315121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8316211115151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1311715132141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f2315425232d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4e511611381c5427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81bd2217a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c3413111227353a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: a1d12575275b3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3f112d4211685212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: fa5613111de884b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 755336fa31d11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 84: 1313454151611222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 112d1111112d2f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 812922d2f1351111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 2
Rule 88: 1d29511af1615c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: af56291111341812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 261111d5a1116117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2e1f33d815a23b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7003801010195807, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1c11795211173221, Class:  7, CF:0.618042, Len: 16, Fitness_tra: -3
Rule 94: 1131359517143118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a0050500200b0808, Class:  7, CF:0.92771, Len:  7, Fitness_tra: 10
Rule 96: 1c13192251641871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 052010150b811010, Class:  3, CF:0.0822161, Len: 10, Fitness_tra: 12
Rule 98: 0005e03005000800, Class:  9, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 8a33c1114b166241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11de0810442d1810, Class:  9, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.75
------Result------
Miss_rate(tra)	:78.75
Miss_rate(tst)	:80.4545
ARL				:9.55556

------Generation 3------
Rule  1: 020000d00000000c, Class:  7, CF:0.413547, Len:  3, Fitness_tra: 22
Rule  2: 25111f132c122262, Class:  0, CF:0.93727, Len: 16, Fitness_tra: 14
Rule  3: 0e00000e09000000, Class:  9, CF:0.073221, Len:  3, Fitness_tra: 9
Rule  4: 0500560000000000, Class:  8, CF:0.695358, Len:  3, Fitness_tra: 9
Rule  5: 0005000000090800, Class:  4, CF:0.262686, Len:  3, Fitness_tra: 7
Rule  6: 1112121115361f21, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule  7: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
Rule  8: 9000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule  9: 40de000000204800, Class:  8, CF:0.527463, Len:  6, Fitness_tra: 2
Rule 10: 1145411131139643, Class:  6, CF:0.99995, Len: 16, Fitness_tra: 1
Rule 11: 0000e03005000000, Class:  9, CF:0.627247, Len:  3, Fitness_tra: 0
Rule 12: 111f111121b7d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111393581221d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 531f19117111d1a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1133313521211211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 23163e33f1171442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 134e11d8f5a53834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1e53e1151224d132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 111311121475813f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: ba000e0000000802, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1551361fae659152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1a1e451865696211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2616b118ad151137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2311279161331f71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133f119512141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2183163511171511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 6633c1124b175241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11134d1131313812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05090a0e00000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132cc21165161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21215a1955125117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 81b1149bf8f15f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 114115324415133f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111321b12193a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 232ebd1535311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2315111b111583af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a23111d33511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3fd6297c14171821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1611251217325171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1313131115112242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b356163152878161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a1651512b1811a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3a5145b257315271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7e261a3315121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8316211115151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1311715132141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f2315425232d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4e511611381c5427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81bd2217a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c3413111227353a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: a1d12575275b3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3f112d4211685212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: fa5613111de884b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 755336fa31d11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 84: 1313454151611222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 112d1111112d2f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 812922d2f1351111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 2
Rule 88: 1d29511af1615c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: af56291111341812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 261111d5a1116117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2e1f33d815a23b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7003801010195807, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1c11795211173221, Class:  7, CF:0.618042, Len: 16, Fitness_tra: -3
Rule 94: 1131359517143118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a0050500200b0808, Class:  7, CF:0.92771, Len:  7, Fitness_tra: 10
Rule 96: 1c13192251641871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 052010150b811010, Class:  3, CF:0.0822161, Len: 10, Fitness_tra: 12
Rule 98: 0005e03005000800, Class:  9, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 8a33c1114b166241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11de0810442d1810, Class:  9, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.75
------Result------
Miss_rate(tra)	:78.75
Miss_rate(tst)	:80.4545
ARL				:9.55556

------Generation 4------
Rule  1: 020000d00000000c, Class:  7, CF:0.413547, Len:  3, Fitness_tra: 22
Rule  2: 25111f132c122262, Class:  0, CF:0.93727, Len: 16, Fitness_tra: 14
Rule  3: 0e00000e09000000, Class:  9, CF:0.073221, Len:  3, Fitness_tra: 9
Rule  4: 0500560000000000, Class:  8, CF:0.695358, Len:  3, Fitness_tra: 9
Rule  5: 0005000000090800, Class:  4, CF:0.262686, Len:  3, Fitness_tra: 7
Rule  6: 1112121115361f21, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule  7: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
Rule  8: 9000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule  9: 40de000000204800, Class:  8, CF:0.527463, Len:  6, Fitness_tra: 2
Rule 10: 1145411131139643, Class:  6, CF:0.99995, Len: 16, Fitness_tra: 1
Rule 11: 0000e03005000000, Class:  9, CF:0.627247, Len:  3, Fitness_tra: 0
Rule 12: 111f111121b7d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111393581221d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 531f19117111d1a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1133313521211211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 23163e33f1171442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 134e11d8f5a53834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1e53e1151224d132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 111311121475813f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: ba000e0000000802, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1551361fae659152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1a1e451865696211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2616b118ad151137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2311279161331f71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133f119512141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2183163511171511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 6633c1124b175241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11134d1131313812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05090a0e00000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132cc21165161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21215a1955125117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 81b1149bf8f15f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 114115324415133f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111321b12193a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 232ebd1535311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2315111b111583af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a23111d33511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3fd6297c14171821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1611251217325171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1313131115112242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b356163152878161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a1651512b1811a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3a5145b257315271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7e261a3315121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8316211115151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1311715132141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f2315425232d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4e511611381c5427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81bd2217a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c3413111227353a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: a1d12575275b3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3f112d4211685212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: fa5613111de884b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 755336fa31d11421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 84: 1313454151611222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 112d1111112d2f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 812922d2f1351111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 2
Rule 88: 1d29511af1615c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: af56291111341812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 261111d5a1116117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2e1f33d815a23b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7003801010195807, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1c11795211173221, Class:  7, CF:0.618042, Len: 16, Fitness_tra: -3
Rule 94: 1131359517143118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a0050500200b0808, Class:  7, CF:0.92771, Len:  7, Fitness_tra: 10
Rule 96: 1c13192251641871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 052010150b811010, Class:  3, CF:0.0822161, Len: 10, Fitness_tra: 12
Rule 98: 0005e03005000800, Class:  9, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 8a33c1114b166241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11de0810442d1810, Class:  9, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.75
------Result------
Miss_rate(tra)	:78.75
Miss_rate(tst)	:80.4545
ARL				:9.55556

------Generation 5------
Rule  1: 020000d00000000c, Class:  7, CF:0.413547, Len:  3, Fitness_tra: 22
Rule  2: 25111f132c122262, Class:  0, CF:0.93727, Len: 16, Fitness_tra: 14
Rule  3: 052010150b811010, Class:  3, CF:0.0822161, Len: 10, Fitness_tra: 12
Rule  4: a0050500200b0808, Class:  7, CF:0.92771, Len:  7, Fitness_tra: 10
Rule  5: 0e00000e09000000, Class:  9, CF:0.073221, Len:  3, Fitness_tra: 9
Rule  6: 0500560000000000, Class:  8, CF:0.695358, Len:  3, Fitness_tra: 9
Rule  7: 0005000000090800, Class:  4, CF:0.262686, Len:  3, Fitness_tra: 10
Rule  8: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 2
Rule  9: 40de000000204800, Class:  8, CF:0.527463, Len:  6, Fitness_tra: 2
Rule 10: 1112121115361f21, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 11: 1145411131139643, Class:  6, CF:0.99995, Len: 16, Fitness_tra: 1
Rule 12: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 9000000030090c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
