------Generation 0------
Rule  1: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 724d111227, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 77b721422b, Class:  1, CF:0.992843, Len: 10, Fitness_tra: 0
Rule 16: 11411f7717, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: b87b4571b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 4214252727, Class:  1, CF:0.786527, Len: 10, Fitness_tra: -2
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 72b4212777, Class:  1, CF:0.942674, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 42777d4b71, Class:  1, CF:0.703195, Len: 10, Fitness_tra: -19
Rule 28: b1b453b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 41bbd34417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 744b167222, Class:  0, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 31: b1772612b2, Class:  0, CF:0.996222, Len: 10, Fitness_tra: 0
Rule 32: 7172c17144, Class:  1, CF:0.992999, Len: 10, Fitness_tra: 0
Rule 33: 27b756b74b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b222297447, Class:  1, CF:0.983889, Len: 10, Fitness_tra: 0
Rule 35: b11416b274, Class:  0, CF:0.90756, Len: 10, Fitness_tra: 0
Rule 36: 412789212b, Class:  1, CF:0.99187, Len: 10, Fitness_tra: 0
Rule 37: 2d14ce2271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b74b83b71b, Class:  1, CF:0.780692, Len: 10, Fitness_tra: 0
Rule 39: 417b8a11b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 1
Rule 41: 41741f1217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b11481bbb7, Class:  1, CF:0.946929, Len: 10, Fitness_tra: -6
Rule 44: b472831142, Class:  1, CF:0.849394, Len: 10, Fitness_tra: 0
Rule 45: 79b2ce71bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b7b2164177, Class:  0, CF:0.952472, Len: 10, Fitness_tra: 0
Rule 47: b4271ebb47, Class:  0, CF:0.509078, Len: 10, Fitness_tra: 0
Rule 48: 26bb4d4174, Class:  1, CF:0.999462, Len: 10, Fitness_tra: 0
Rule 49: bc7b1ab217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2427132772, Class:  0, CF:0.921967, Len: 10, Fitness_tra: 0
Rule 51: bb72267b14, Class:  0, CF:0.456567, Len: 10, Fitness_tra: 0
Rule 52: 412b161124, Class:  0, CF:0.999421, Len: 10, Fitness_tra: 0
Rule 53: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 67
Rule 54: b7122ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 18b4262214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 424411b127, Class:  1, CF:0.989411, Len: 10, Fitness_tra: 0
Rule 57: 7b72161244, Class:  0, CF:0.99577, Len: 10, Fitness_tra: 0
Rule 58: b27b834227, Class:  1, CF:0.996012, Len: 10, Fitness_tra: 0
Rule 59: 1b2223447b, Class:  1, CF:0.755009, Len: 10, Fitness_tra: 0
Rule 60: 4d22c112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 71471a7271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 7247812414, Class:  1, CF:0.987875, Len: 10, Fitness_tra: 0
Rule 63: 41b75a1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 414b492177, Class:  1, CF:0.955179, Len: 10, Fitness_tra: -36
Rule 65: 2241c9b777, Class:  1, CF:0.000926209, Len: 10, Fitness_tra: 0
Rule 66: 1121432772, Class:  1, CF:0.272723, Len: 10, Fitness_tra: -1
Rule 67: 211b2a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 2b2b137422, Class:  1, CF:0.212508, Len: 10, Fitness_tra: 0
Rule 69: b77421bb1b, Class:  1, CF:0.92756, Len: 10, Fitness_tra: 0
Rule 70: 7bb78e4421, Class:  1, CF:0.999773, Len: 10, Fitness_tra: 2
Rule 71: 7824b52227, Class:  1, CF:0.987427, Len: 10, Fitness_tra: 0
Rule 72: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 73: 2372c372b1, Class:  1, CF:0.942649, Len: 10, Fitness_tra: 0
Rule 74: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 75: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 76: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 77: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7124c177bb, Class:  1, CF:0.982649, Len: 10, Fitness_tra: 0
Rule 81: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 82: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 174283741b, Class:  1, CF:0.767433, Len: 10, Fitness_tra: 0
Rule 84: 2412112122, Class:  1, CF:0.944601, Len: 10, Fitness_tra: 0
Rule 85: b747ceb212, Class:  1, CF:0.982217, Len: 10, Fitness_tra: 1
Rule 86: 417c1124b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 1124862472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 787b834b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 4144212227, Class:  1, CF:0.997548, Len: 10, Fitness_tra: 0
Rule 90: 2721237b1b, Class:  1, CF:0.453913, Len: 10, Fitness_tra: -1
Rule 91: 1c12c9b274, Class:  0, CF:0.952566, Len: 10, Fitness_tra: 1
Rule 92: b7bb814241, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 2
Rule 93: b71421b1b7, Class:  1, CF:0.947473, Len: 10, Fitness_tra: -3281
Rule 94: b7b2c64177, Class:  1, CF:0.909488, Len: 10, Fitness_tra: 0
Rule 95: 4117d57742, Class:  1, CF:0.987893, Len: 10, Fitness_tra: -9
Rule 96: 24b2ee114c, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 97: 414711721c, Class:  1, CF:0.99681, Len: 10, Fitness_tra: 0
Rule 98: 172b1a24b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 26bbcd7b74, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 0
Rule100: 0bb2c24421, Class:  1, CF:0.98938, Len:  9, Fitness_tra: -26
------Current------
Miss_rate(tra)	:87.7157
------Result------
Miss_rate(tra)	:87.7157
Miss_rate(tst)	:87.3857
ARL				:9.98824

------Generation 3------
Rule  1: 7db11112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 294
Rule  2: 1c41ce1b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 102
Rule  3: 7414161111, Class:  0, CF:0.781494, Len: 10, Fitness_tra: 96
Rule  4: 1c1213b221, Class:  0, CF:0.708623, Len: 10, Fitness_tra: 5
Rule  5: b1b11374bb, Class:  0, CF:0.261223, Len: 10, Fitness_tra: 3
Rule  6: b741261241, Class:  0, CF:0.929939, Len: 10, Fitness_tra: 3
Rule  7: 4d271112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule  8: 28171347b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule  9: 74b2c67b74, Class:  1, CF:0.782162, Len: 10, Fitness_tra: 0
Rule 10: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 74b4c31b7b, Class:  1, CF:0.886291, Len: 10, Fitness_tra: -1
Rule 12: 722283b421, Class:  1, CF:0.942788, Len: 10, Fitness_tra: 0
Rule 13: 27b1cf7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 724d111227, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 77b721422b, Class:  1, CF:0.992843, Len: 10, Fitness_tra: 0
Rule 16: 11411f7717, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: b87b4571b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 4214252727, Class:  1, CF:0.786527, Len: 10, Fitness_tra: -2
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 72b4212777, Class:  1, CF:0.942674, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 42777d4b71, Class:  1, CF:0.703195, Len: 10, Fitness_tra: -19
Rule 28: b1b453b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 41bbd34417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 744b167222, Class:  0, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 31: b1772612b2, Class:  0, CF:0.996222, Len: 10, Fitness_tra: 0
Rule 32: 7172c17144, Class:  1, CF:0.992999, Len: 10, Fitness_tra: 0
Rule 33: 27b756b74b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b222297447, Class:  1, CF:0.983889, Len: 10, Fitness_tra: 0
Rule 35: b11416b274, Class:  0, CF:0.90756, Len: 10, Fitness_tra: 0
Rule 36: 412789212b, Class:  1, CF:0.99187, Len: 10, Fitness_tra: 0
Rule 37: 2d14ce2271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b74b83b71b, Class:  1, CF:0.780692, Len: 10, Fitness_tra: 0
Rule 39: 417b8a11b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 1
Rule 41: 41741f1217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b11481bbb7, Class:  1, CF:0.946929, Len: 10, Fitness_tra: -6
Rule 44: b472831142, Class:  1, CF:0.849394, Len: 10, Fitness_tra: 0
Rule 45: 79b2ce71bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b7b2164177, Class:  0, CF:0.952472, Len: 10, Fitness_tra: 0
Rule 47: b4271ebb47, Class:  0, CF:0.509078, Len: 10, Fitness_tra: 0
Rule 48: 26bb4d4174, Class:  1, CF:0.999462, Len: 10, Fitness_tra: 0
Rule 49: bc7b1ab217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2427132772, Class:  0, CF:0.921967, Len: 10, Fitness_tra: 0
Rule 51: bb72267b14, Class:  0, CF:0.456567, Len: 10, Fitness_tra: 0
Rule 52: 412b161124, Class:  0, CF:0.999421, Len: 10, Fitness_tra: 0
Rule 53: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 67
Rule 54: b7122ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 18b4262214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 424411b127, Class:  1, CF:0.989411, Len: 10, Fitness_tra: 0
Rule 57: 7b72161244, Class:  0, CF:0.99577, Len: 10, Fitness_tra: 0
Rule 58: b27b834227, Class:  1, CF:0.996012, Len: 10, Fitness_tra: 0
Rule 59: 1b2223447b, Class:  1, CF:0.755009, Len: 10, Fitness_tra: 0
Rule 60: 4d22c112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 71471a7271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 7247812414, Class:  1, CF:0.987875, Len: 10, Fitness_tra: 0
Rule 63: 41b75a1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 414b492177, Class:  1, CF:0.955179, Len: 10, Fitness_tra: -36
Rule 65: 2241c9b777, Class:  1, CF:0.000926209, Len: 10, Fitness_tra: 0
Rule 66: 1121432772, Class:  1, CF:0.272723, Len: 10, Fitness_tra: -1
Rule 67: 211b2a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 2b2b137422, Class:  1, CF:0.212508, Len: 10, Fitness_tra: 0
Rule 69: b77421bb1b, Class:  1, CF:0.92756, Len: 10, Fitness_tra: 0
Rule 70: 7bb78e4421, Class:  1, CF:0.999773, Len: 10, Fitness_tra: 2
Rule 71: 7824b52227, Class:  1, CF:0.987427, Len: 10, Fitness_tra: 0
Rule 72: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 73: 2372c372b1, Class:  1, CF:0.942649, Len: 10, Fitness_tra: 0
Rule 74: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 75: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 76: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 77: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7124c177bb, Class:  1, CF:0.982649, Len: 10, Fitness_tra: 0
Rule 81: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 82: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 174283741b, Class:  1, CF:0.767433, Len: 10, Fitness_tra: 0
Rule 84: 2412112122, Class:  1, CF:0.944601, Len: 10, Fitness_tra: 0
Rule 85: b747ceb212, Class:  1, CF:0.982217, Len: 10, Fitness_tra: 1
Rule 86: 417c1124b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 1124862472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 787b834b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 4144212227, Class:  1, CF:0.997548, Len: 10, Fitness_tra: 0
Rule 90: 2721237b1b, Class:  1, CF:0.453913, Len: 10, Fitness_tra: -1
Rule 91: 1c12c9b274, Class:  0, CF:0.952566, Len: 10, Fitness_tra: 1
Rule 92: b7bb814241, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 2
Rule 93: b71421b1b7, Class:  1, CF:0.947473, Len: 10, Fitness_tra: -3281
Rule 94: b7b2c64177, Class:  1, CF:0.909488, Len: 10, Fitness_tra: 0
Rule 95: 4117d57742, Class:  1, CF:0.987893, Len: 10, Fitness_tra: -9
Rule 96: 24b2ee114c, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 97: 414711721c, Class:  1, CF:0.99681, Len: 10, Fitness_tra: 0
Rule 98: 172b1a24b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 26bbcd7b74, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 0
Rule100: 0bb2c24421, Class:  1, CF:0.98938, Len:  9, Fitness_tra: -26
------Current------
Miss_rate(tra)	:87.7157
------Result------
Miss_rate(tra)	:87.7157
Miss_rate(tst)	:87.3857
ARL				:9.98824

------Generation 4------
Rule  1: 7db11112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 294
Rule  2: 1c41ce1b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 102
Rule  3: 7414161111, Class:  0, CF:0.781494, Len: 10, Fitness_tra: 96
Rule  4: 1c1213b221, Class:  0, CF:0.708623, Len: 10, Fitness_tra: 5
Rule  5: b1b11374bb, Class:  0, CF:0.261223, Len: 10, Fitness_tra: 3
Rule  6: b741261241, Class:  0, CF:0.929939, Len: 10, Fitness_tra: 3
Rule  7: 4d271112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule  8: 28171347b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule  9: 74b2c67b74, Class:  1, CF:0.782162, Len: 10, Fitness_tra: 0
Rule 10: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 74b4c31b7b, Class:  1, CF:0.886291, Len: 10, Fitness_tra: -1
Rule 12: 722283b421, Class:  1, CF:0.942788, Len: 10, Fitness_tra: 0
Rule 13: 27b1cf7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 724d111227, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 77b721422b, Class:  1, CF:0.992843, Len: 10, Fitness_tra: 0
Rule 16: 11411f7717, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: b87b4571b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 4214252727, Class:  1, CF:0.786527, Len: 10, Fitness_tra: -2
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 72b4212777, Class:  1, CF:0.942674, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 42777d4b71, Class:  1, CF:0.703195, Len: 10, Fitness_tra: -19
Rule 28: b1b453b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 41bbd34417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 744b167222, Class:  0, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 31: b1772612b2, Class:  0, CF:0.996222, Len: 10, Fitness_tra: 0
Rule 32: 7172c17144, Class:  1, CF:0.992999, Len: 10, Fitness_tra: 0
Rule 33: 27b756b74b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b222297447, Class:  1, CF:0.983889, Len: 10, Fitness_tra: 0
Rule 35: b11416b274, Class:  0, CF:0.90756, Len: 10, Fitness_tra: 0
Rule 36: 412789212b, Class:  1, CF:0.99187, Len: 10, Fitness_tra: 0
Rule 37: 2d14ce2271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b74b83b71b, Class:  1, CF:0.780692, Len: 10, Fitness_tra: 0
Rule 39: 417b8a11b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 1
Rule 41: 41741f1217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b11481bbb7, Class:  1, CF:0.946929, Len: 10, Fitness_tra: -6
Rule 44: b472831142, Class:  1, CF:0.849394, Len: 10, Fitness_tra: 0
Rule 45: 79b2ce71bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b7b2164177, Class:  0, CF:0.952472, Len: 10, Fitness_tra: 0
Rule 47: b4271ebb47, Class:  0, CF:0.509078, Len: 10, Fitness_tra: 0
Rule 48: 26bb4d4174, Class:  1, CF:0.999462, Len: 10, Fitness_tra: 0
Rule 49: bc7b1ab217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2427132772, Class:  0, CF:0.921967, Len: 10, Fitness_tra: 0
Rule 51: bb72267b14, Class:  0, CF:0.456567, Len: 10, Fitness_tra: 0
Rule 52: 412b161124, Class:  0, CF:0.999421, Len: 10, Fitness_tra: 0
Rule 53: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 67
Rule 54: b7122ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 18b4262214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 424411b127, Class:  1, CF:0.989411, Len: 10, Fitness_tra: 0
Rule 57: 7b72161244, Class:  0, CF:0.99577, Len: 10, Fitness_tra: 0
Rule 58: b27b834227, Class:  1, CF:0.996012, Len: 10, Fitness_tra: 0
Rule 59: 1b2223447b, Class:  1, CF:0.755009, Len: 10, Fitness_tra: 0
Rule 60: 4d22c112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 71471a7271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 7247812414, Class:  1, CF:0.987875, Len: 10, Fitness_tra: 0
Rule 63: 41b75a1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 414b492177, Class:  1, CF:0.955179, Len: 10, Fitness_tra: -36
Rule 65: 2241c9b777, Class:  1, CF:0.000926209, Len: 10, Fitness_tra: 0
Rule 66: 1121432772, Class:  1, CF:0.272723, Len: 10, Fitness_tra: -1
Rule 67: 211b2a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 2b2b137422, Class:  1, CF:0.212508, Len: 10, Fitness_tra: 0
Rule 69: b77421bb1b, Class:  1, CF:0.92756, Len: 10, Fitness_tra: 0
Rule 70: 7bb78e4421, Class:  1, CF:0.999773, Len: 10, Fitness_tra: 2
Rule 71: 7824b52227, Class:  1, CF:0.987427, Len: 10, Fitness_tra: 0
Rule 72: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 73: 2372c372b1, Class:  1, CF:0.942649, Len: 10, Fitness_tra: 0
Rule 74: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 75: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 76: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 77: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7124c177bb, Class:  1, CF:0.982649, Len: 10, Fitness_tra: 0
Rule 81: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 82: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 174283741b, Class:  1, CF:0.767433, Len: 10, Fitness_tra: 0
Rule 84: 2412112122, Class:  1, CF:0.944601, Len: 10, Fitness_tra: 0
Rule 85: b747ceb212, Class:  1, CF:0.982217, Len: 10, Fitness_tra: 1
Rule 86: 417c1124b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 1124862472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 787b834b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 4144212227, Class:  1, CF:0.997548, Len: 10, Fitness_tra: 0
Rule 90: 2721237b1b, Class:  1, CF:0.453913, Len: 10, Fitness_tra: -1
Rule 91: 1c12c9b274, Class:  0, CF:0.952566, Len: 10, Fitness_tra: 1
Rule 92: b7bb814241, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 2
Rule 93: b71421b1b7, Class:  1, CF:0.947473, Len: 10, Fitness_tra: -3281
Rule 94: b7b2c64177, Class:  1, CF:0.909488, Len: 10, Fitness_tra: 0
Rule 95: 4117d57742, Class:  1, CF:0.987893, Len: 10, Fitness_tra: -9
Rule 96: 24b2ee114c, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 97: 414711721c, Class:  1, CF:0.99681, Len: 10, Fitness_tra: 0
Rule 98: 172b1a24b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 26bbcd7b74, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 0
Rule100: 0bb2c24421, Class:  1, CF:0.98938, Len:  9, Fitness_tra: -26
------Current------
Miss_rate(tra)	:87.7157
------Result------
Miss_rate(tra)	:87.7157
Miss_rate(tst)	:87.3857
ARL				:9.98824

------Generation 5------
Rule  1: 7db11112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 297
Rule  2: 1c41ce1b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 102
Rule  3: 7414161111, Class:  0, CF:0.781494, Len: 10, Fitness_tra: 96
Rule  4: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 229
Rule  5: 28171347b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule  6: 1c1213b221, Class:  0, CF:0.708623, Len: 10, Fitness_tra: 30
Rule  7: b741261241, Class:  0, CF:0.929939, Len: 10, Fitness_tra: 3
Rule  8: b1b11374bb, Class:  0, CF:0.261223, Len: 10, Fitness_tra: 23
Rule  9: 4d271112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: b7bb814241, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 0
Rule 11: 7bb78e4421, Class:  1, CF:0.999773, Len: 10, Fitness_tra: 2
Rule 12: 24b2ee114c, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: b747ceb212, Class:  1, CF:0.982217, Len: 10, Fitness_tra: 0
Rule 14: 1c12c9b274, Class:  0, CF:0.952566, Len: 10, Fitness_tra: 8
Rule 15: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 16: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: b87b4571b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 20
Rule 18: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 26bbcd7b74, Class:  1, CF:0.999784, Len: 10, Fitness_tra: 0
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 72b4212777, Class:  1, CF:0.942674, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
