------Generation 0------
Rule  1: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000d30d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000ca02000500, Class:  0, CF:0.889694, Len:  4, Fitness_tra: 13
Rule 15: 0000500058000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2d395d51498c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000880000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 020bf000c0050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000e0050c00d0, Class:  0, CF:0.919645, Len:  4, Fitness_tra: 0
Rule 20: 0000902000d40, Class:  7, CF:0.609355, Len:  4, Fitness_tra: -14
Rule 21: 4131255311411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 28112d16515c1, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 19b1d551831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a97ce18211ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3313551121555, Class:  7, CF:0.96479, Len: 13, Fitness_tra: 0
Rule 26: 12f595c18e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217e825d8d5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f3bd15155d12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a1213111221, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00080060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f3751ce915948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1aa5d53d2821a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71219154d9c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000ed0000060, Class:  8, CF:0.682647, Len:  3, Fitness_tra: 0
Rule 35: 000070d96e600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1868115651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03000c0030000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3921e12288111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00009308000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000d25000500, Class:  7, CF:0.491335, Len:  4, Fitness_tra: -14
Rule 44: 0c008008c30d5, Class: 10, CF:0.201408, Len:  7, Fitness_tra: 0
Rule 45: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f6f3835521556, Class:  9, CF:  1, Len: 13, Fitness_tra: 3
Rule 47: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000e0000c2000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4bb85d311e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 52: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 55: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3118d5d381512, Class:  4, CF:0.521586, Len: 13, Fitness_tra: 0
Rule 58: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 3
Rule 60: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 63: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 0
Rule 71: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000080e00c00a, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 73: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 2
Rule 76: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 77: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0002e00d00004, Class:  7, CF:0.264536, Len:  4, Fitness_tra: -4
Rule 79: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000d5050a000d, Class:  3, CF:  1, Len:  5, Fitness_tra: 2
Rule 82: 0505c0000300c, Class:  3, CF:0.139544, Len:  5, Fitness_tra: -21
Rule 83: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 84: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000500080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 4
Rule 87: 42718311cb166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1661e11131111, Class:  7, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 45f1d11d29881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 19
Rule 91: 394d515c21935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000409000578, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000c000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00008000d0000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000c00da0502, Class:  8, CF:0.146925, Len:  5, Fitness_tra: -2
Rule 96: 29a1131145186, Class:  6, CF:0.893562, Len: 13, Fitness_tra: -6
Rule 97: 12ac5525111b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1631912115111, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:85.1852
------Result------
Miss_rate(tra)	:85.1852
Miss_rate(tst)	:85.8586
ARL				:6.41935

------Generation 3------
Rule  1: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 27
Rule  2: 000ca02000500, Class:  0, CF:0.889694, Len:  4, Fitness_tra: -2
Rule  3: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 3
Rule  4: f6f3835521556, Class:  9, CF:  1, Len: 13, Fitness_tra: 3
Rule  5: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 3
Rule  6: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 2
Rule  7: 000d5050a000d, Class:  3, CF:  1, Len:  5, Fitness_tra: 2
Rule  8: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule  9: 633d151511251, Class:  3, CF:0.234891, Len: 13, Fitness_tra: 1
Rule 10: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 11: 000080e00c00a, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000d30d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0009096004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000500058000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2d395d51498c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000880000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 020bf000c0050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000e0050c00d0, Class:  0, CF:0.919645, Len:  4, Fitness_tra: -1
Rule 20: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 21: 4131255311411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 28112d16515c1, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 19b1d551831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a97ce18211ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3313551121555, Class:  7, CF:0.96479, Len: 13, Fitness_tra: 1
Rule 26: 12f595c18e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217e825d8d5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f3bd15155d12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a1213111221, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00080060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f3751ce915948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1aa5d53d2821a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71219154d9c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000ed0000060, Class:  8, CF:0.682647, Len:  3, Fitness_tra: 0
Rule 35: 000070d96e600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1868115651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03000c0030000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3921e12288111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00009308000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0c008008c30d5, Class: 10, CF:0.201408, Len:  7, Fitness_tra: 0
Rule 44: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 46: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e0000c2000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4bb85d311e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 51: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 54: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3118d5d381512, Class:  4, CF:0.521586, Len: 13, Fitness_tra: -1
Rule 57: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 0
Rule 70: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0006c2d050320, Class:  9, CF:0.791832, Len:  7, Fitness_tra: 6
Rule 82: fe45928115185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: aa6d1931c12d1, Class:  5, CF:0.44185, Len: 13, Fitness_tra: 0
Rule 84: 48b8531112111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: b413822111311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: aebe889813512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1c6182e19152e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000505e0000, Class:  0, CF:0.68512, Len:  3, Fitness_tra: -2
Rule 89: 0204d60000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0c002002c90d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 71019d5400061, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a0000000b5000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 020595c880100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0004000820e03, Class:  8, CF:0.567584, Len:  5, Fitness_tra: 5
Rule 95: 000e00aecb000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 9868119651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0010d5d94e500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000a0d000000, Class:  0, CF:0.93429, Len:  2, Fitness_tra: 49
Rule 99: f60e8350c0556, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6600e80032112, Class:  7, CF:0.922763, Len:  9, Fitness_tra: 2
------Current------
Miss_rate(tra)	:81.257
------Result------
Miss_rate(tra)	:81.257
Miss_rate(tst)	:84.8485
ARL				:6.21429

------Generation 4------
Rule  1: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 27
Rule  2: 000ca02000500, Class:  0, CF:0.889694, Len:  4, Fitness_tra: -2
Rule  3: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 3
Rule  4: f6f3835521556, Class:  9, CF:  1, Len: 13, Fitness_tra: 3
Rule  5: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 3
Rule  6: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 2
Rule  7: 000d5050a000d, Class:  3, CF:  1, Len:  5, Fitness_tra: 2
Rule  8: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule  9: 633d151511251, Class:  3, CF:0.234891, Len: 13, Fitness_tra: 1
Rule 10: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 11: 000080e00c00a, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000d30d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0009096004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000500058000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2d395d51498c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000880000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 020bf000c0050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000e0050c00d0, Class:  0, CF:0.919645, Len:  4, Fitness_tra: -1
Rule 20: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 21: 4131255311411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 28112d16515c1, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 19b1d551831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a97ce18211ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3313551121555, Class:  7, CF:0.96479, Len: 13, Fitness_tra: 1
Rule 26: 12f595c18e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217e825d8d5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f3bd15155d12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a1213111221, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00080060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f3751ce915948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1aa5d53d2821a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71219154d9c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000ed0000060, Class:  8, CF:0.682647, Len:  3, Fitness_tra: 0
Rule 35: 000070d96e600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1868115651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03000c0030000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3921e12288111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00009308000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0c008008c30d5, Class: 10, CF:0.201408, Len:  7, Fitness_tra: 0
Rule 44: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 46: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e0000c2000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4bb85d311e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 51: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 54: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3118d5d381512, Class:  4, CF:0.521586, Len: 13, Fitness_tra: -1
Rule 57: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 0
Rule 70: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0006c2d050320, Class:  9, CF:0.791832, Len:  7, Fitness_tra: 6
Rule 82: fe45928115185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: aa6d1931c12d1, Class:  5, CF:0.44185, Len: 13, Fitness_tra: 0
Rule 84: 48b8531112111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: b413822111311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: aebe889813512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1c6182e19152e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000505e0000, Class:  0, CF:0.68512, Len:  3, Fitness_tra: -2
Rule 89: 0204d60000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0c002002c90d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 71019d5400061, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a0000000b5000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 020595c880100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0004000820e03, Class:  8, CF:0.567584, Len:  5, Fitness_tra: 5
Rule 95: 000e00aecb000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 9868119651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0010d5d94e500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000a0d000000, Class:  0, CF:0.93429, Len:  2, Fitness_tra: 49
Rule 99: f60e8350c0556, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6600e80032112, Class:  7, CF:0.922763, Len:  9, Fitness_tra: 2
------Current------
Miss_rate(tra)	:81.257
------Result------
Miss_rate(tra)	:81.257
Miss_rate(tst)	:84.8485
ARL				:6.21429

------Generation 5------
Rule  1: 0000a0d000000, Class:  0, CF:0.93429, Len:  2, Fitness_tra: 49
Rule  2: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 27
Rule  3: 0006c2d050320, Class:  9, CF:0.791832, Len:  7, Fitness_tra: 6
Rule  4: 0004000820e03, Class:  8, CF:0.567584, Len:  5, Fitness_tra: 4
Rule  5: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 3
Rule  6: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 3
Rule  7: f6f3835521556, Class:  9, CF:  1, Len: 13, Fitness_tra: 3
Rule  8: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 2
Rule  9: 6600e80032112, Class:  7, CF:0.922763, Len:  9, Fitness_tra: 2
Rule 10: 000d5050a000d, Class:  3, CF:  1, Len:  5, Fitness_tra: 2
Rule 11: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 12: 633d151511251, Class:  3, CF:0.234891, Len: 13, Fitness_tra: 1
Rule 13: 000080e00c00a, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 3313551121555, Class:  7, CF:0.96479, Len: 13, Fitness_tra: 1
Rule 15: 000d30d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2d395d51498c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000880000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 020bf000c0050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0c000d085e0f0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 21: 4131255311411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 28112d16515c1, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 19b1d551831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a97ce18211ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
