------Generation 0------
Rule  1: fd71745559ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 78f291d1c1814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1164533911533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111111e31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 753846e1e5421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 61a1e81293511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 221151c121515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: b1f1291199455, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7421111139121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 482e25838d15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1131211351129, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 3e22251d12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 71321111d9215, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 79115a3511835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2d61df1121591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4312555155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3348118211191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19b31535e3511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: a3f545ee38481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1138cd5182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0009550000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 35: 61f515ee82813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b3729111158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ae15c16115928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f3f8311185229, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: bc11255e91211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 126219e6de47d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a1b5511119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12162c1de9ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 161e78e96194c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 75354d1f55281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4cb119d8d15e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1141271869318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1a35912139283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1eb38c5519972, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 113d9c1153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 613c35511d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f941518113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 427a741531115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2b3d311c1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 551111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221e88d119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a1115d511811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131595392112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714112153e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: af6213e95c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f13d911d11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f3b5ee14211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1d38585511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2c23721115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31199c5151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b3519cd1959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211313211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: b539218381511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1e11d5d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112518931132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33b18211a31c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 63b841396558c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 217112d1e1118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: f6a215195d51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 631ce5121e515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 69712231533d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2445415165128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115291e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1b1451899198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ae152891a9d48, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0800000000005, Class:  1, CF:0.109169, Len:  2, Fitness_tra: -7
Rule 83: 000d090000000, Class:  0, CF:0.886387, Len:  2, Fitness_tra: 38
Rule 84: 78191d2115523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2835c53531541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1f5312145151, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 87: 196116e954211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a11378999952c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 223111124d311, Class:  0, CF:0.0634983, Len: 13, Fitness_tra: -6
Rule 90: 11b115e8e1518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3afd5c2115c23, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 92: 1d282c5911181, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 93: f135151d1e115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a1a1119611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: a1f59c1e58211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 12b3749531151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6315155921128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3e22251d12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2e151c5513512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 1d09553511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.9383
------Result------
Miss_rate(tra)	:74.9383
Miss_rate(tst)	:68.6869
ARL				:10.6875

------Generation 3------
Rule  1: 0200000000005, Class:  1, CF:0.136244, Len:  2, Fitness_tra: 107
Rule  2: 2535312121121, Class:  1, CF:0.713935, Len: 13, Fitness_tra: 88
Rule  3: 0205000000005, Class:  0, CF:0.595653, Len:  3, Fitness_tra: 62
Rule  4: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 39
Rule  5: 2215111313518, Class:  0, CF:0.999911, Len: 13, Fitness_tra: 4
Rule  6: 117111911d313, Class:  1, CF:  1, Len: 13, Fitness_tra: 5
Rule  7: f6a113191c211, Class:  1, CF:0.666784, Len: 13, Fitness_tra: 3
Rule  8: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule  9: 3ffd5c1185c23, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 10: 121d3211811d1, Class:  0, CF:0.733701, Len: 13, Fitness_tra: 4
Rule 11: 216dd531135dc, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: f145188511d32, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: a13515c113d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: fd71745559ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 78f291d1c1814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1164533911533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111111e31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 753846e1e5421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 61a1e81293511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 221151c121515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: b1f1291199455, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7421111139121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 482e25838d15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1131211351129, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 3e22251d12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 71321111d9215, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 79115a3511835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2d61df1121591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4312555155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3348118211191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19b31535e3511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: a3f545ee38481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1138cd5182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0009550000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 35: 61f515ee82813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b3729111158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ae15c16115928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f3f8311185229, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: bc11255e91211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 126219e6de47d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a1b5511119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12162c1de9ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 161e78e96194c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 75354d1f55281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4cb119d8d15e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1141271869318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1a35912139283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1eb38c5519972, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 113d9c1153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 613c35511d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f941518113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 427a741531115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2b3d311c1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 551111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221e88d119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a1115d511811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131595392112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714112153e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: af6213e95c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f13d911d11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f3b5ee14211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1d38585511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2c23721115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31199c5151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b3519cd1959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211313211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: b539218381511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1e11d5d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112518931132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33b18211a31c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 63b841396558c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 217112d1e1118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: f6a215195d51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 631ce5121e515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 69712231533d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2445415165128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115291e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1b1451899198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ae152891a9d48, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0800000000005, Class:  1, CF:0.109169, Len:  2, Fitness_tra: -7
Rule 83: 000d090000000, Class:  0, CF:0.886387, Len:  2, Fitness_tra: 38
Rule 84: 78191d2115523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2835c53531541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1f5312145151, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 87: 196116e954211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a11378999952c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 223111124d311, Class:  0, CF:0.0634983, Len: 13, Fitness_tra: -6
Rule 90: 11b115e8e1518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3afd5c2115c23, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 92: 1d282c5911181, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 93: f135151d1e115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a1a1119611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: a1f59c1e58211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 12b3749531151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6315155921128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3e22251d12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2e151c5513512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 1d09553511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.9383
------Result------
Miss_rate(tra)	:74.9383
Miss_rate(tst)	:68.6869
ARL				:10.6875

------Generation 4------
Rule  1: 0200000000005, Class:  1, CF:0.136244, Len:  2, Fitness_tra: 107
Rule  2: 2535312121121, Class:  1, CF:0.713935, Len: 13, Fitness_tra: 88
Rule  3: 0205000000005, Class:  0, CF:0.595653, Len:  3, Fitness_tra: 62
Rule  4: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 39
Rule  5: 2215111313518, Class:  0, CF:0.999911, Len: 13, Fitness_tra: 4
Rule  6: 117111911d313, Class:  1, CF:  1, Len: 13, Fitness_tra: 5
Rule  7: f6a113191c211, Class:  1, CF:0.666784, Len: 13, Fitness_tra: 3
Rule  8: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule  9: 3ffd5c1185c23, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 10: 121d3211811d1, Class:  0, CF:0.733701, Len: 13, Fitness_tra: 4
Rule 11: 216dd531135dc, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: f145188511d32, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: a13515c113d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: fd71745559ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 78f291d1c1814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1164533911533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111111e31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 753846e1e5421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 61a1e81293511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 221151c121515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: b1f1291199455, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7421111139121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 482e25838d15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1131211351129, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 3e22251d12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 71321111d9215, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 79115a3511835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2d61df1121591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4312555155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3348118211191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19b31535e3511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: a3f545ee38481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1138cd5182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0009550000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 35: 61f515ee82813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b3729111158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ae15c16115928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f3f8311185229, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: bc11255e91211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 126219e6de47d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a1b5511119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12162c1de9ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 161e78e96194c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 75354d1f55281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4cb119d8d15e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1141271869318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1a35912139283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1eb38c5519972, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 113d9c1153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 613c35511d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f941518113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 427a741531115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2b3d311c1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 551111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221e88d119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a1115d511811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131595392112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714112153e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: af6213e95c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f13d911d11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f3b5ee14211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1d38585511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2c23721115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31199c5151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b3519cd1959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211313211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: b539218381511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1e11d5d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112518931132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33b18211a31c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 63b841396558c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 217112d1e1118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: f6a215195d51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 631ce5121e515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 69712231533d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2445415165128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115291e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1b1451899198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ae152891a9d48, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0800000000005, Class:  1, CF:0.109169, Len:  2, Fitness_tra: -7
Rule 83: 000d090000000, Class:  0, CF:0.886387, Len:  2, Fitness_tra: 38
Rule 84: 78191d2115523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2835c53531541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1f5312145151, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 87: 196116e954211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a11378999952c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 223111124d311, Class:  0, CF:0.0634983, Len: 13, Fitness_tra: -6
Rule 90: 11b115e8e1518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3afd5c2115c23, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 92: 1d282c5911181, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 93: f135151d1e115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a1a1119611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: a1f59c1e58211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 12b3749531151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6315155921128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3e22251d12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2e151c5513512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 1d09553511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.9383
------Result------
Miss_rate(tra)	:74.9383
Miss_rate(tst)	:68.6869
ARL				:10.6875

------Generation 5------
Rule  1: 0200000000005, Class:  1, CF:0.136244, Len:  2, Fitness_tra: 107
Rule  2: 2535312121121, Class:  1, CF:0.713935, Len: 13, Fitness_tra: 88
Rule  3: 0205000000005, Class:  0, CF:0.595653, Len:  3, Fitness_tra: 62
Rule  4: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 39
Rule  5: 2215111313518, Class:  0, CF:0.999911, Len: 13, Fitness_tra: 4
Rule  6: 117111911d313, Class:  1, CF:  1, Len: 13, Fitness_tra: 5
Rule  7: f6a113191c211, Class:  1, CF:0.666784, Len: 13, Fitness_tra: 3
Rule  8: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule  9: 3ffd5c1185c23, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 10: 121d3211811d1, Class:  0, CF:0.733701, Len: 13, Fitness_tra: 4
Rule 11: 216dd531135dc, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: f145188511d32, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 13: a13515c113d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: fd71745559ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 78f291d1c1814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1164533911533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111111e31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 753846e1e5421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 61a1e81293511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 221151c121515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: b1f1291199455, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7421111139121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 482e25838d15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1131211351129, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 3e22251d12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 71321111d9215, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 79115a3511835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2d61df1121591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4312555155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
