------Generation 0------
Rule  1: 312d121161dcc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 7cbce5e411119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2871231d11913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7122131153111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6a3155152d259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aeb5d82525185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 3e22419369122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2123232815d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13f7df6315813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f1bce55215135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e492c3969911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19616d13ddd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1145112825915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b2651d1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1243591118e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: f66181352c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a3b9112151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b121315819593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411483d11528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bcb1da3c11531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa65e15131c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19252215a1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 224181111198c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 39418519115c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1275189135122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3fa88661212cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f5b5d15185921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 25324e393815e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b5a1beee98285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 216249e39518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 277c8e1911d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a2be1e15813, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: af1d5c2191123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 717c3318231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a5b1561151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 271821319322c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c1879e335851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 63f213811551c, Class:  1, CF:0.859008, Len: 13, Fitness_tra: 0
Rule 56: 744491d813193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 391111d919185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4138cd5351719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 337548e9a3148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7c4359e221959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b112ed19548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 131153152c151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f17132115515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: fe414139a9141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a16123a551813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2723219212e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b4213358d9159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b8611def31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4511931c83111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 417f77d21e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 47b5315511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: faa3e51519115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b1b3513c15955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1b4ed85515558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 651211e1188d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f1a15995c1881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 27721151ed582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 712124dd35921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1246289231185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4d32511d51925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11ba7115333d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 33a111519d121, Class:  1, CF:0.988218, Len: 13, Fitness_tra: 2
Rule 83: 3612211151123, Class:  0, CF:0.305362, Len: 13, Fitness_tra: -31
Rule 84: b2b2113e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 242177153e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31251159639b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b715519138911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a661d39518283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21438492a5912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b7b15195e5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f1a58d1115b36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 29792115a1d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3321811113118, Class:  0, CF:0.214397, Len: 13, Fitness_tra: -1
Rule 94: bcb1113c41551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 14211d1d31955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1120021065d00, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: ba315dd518911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 112229e1313ce, Class:  0, CF:0.152275, Len: 13, Fitness_tra: -12
Rule 99: 1365531121151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 2833151511511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
------Current------
Miss_rate(tra)	:68.1481
------Result------
Miss_rate(tra)	:68.1481
Miss_rate(tst)	:56.5657
ARL				:12

------Generation 3------
Rule  1: 0005000070000, Class:  0, CF:0.98937, Len:  2, Fitness_tra: 327
Rule  2: 0000000005500, Class:  1, CF:0.408495, Len:  2, Fitness_tra: 80
Rule  3: 3321111113118, Class:  1, CF:0.225416, Len: 13, Fitness_tra: 62
Rule  4: 11f11d2151113, Class:  1, CF:0.991346, Len: 13, Fitness_tra: 43
Rule  5: 3a311d1988811, Class:  1, CF:  1, Len: 13, Fitness_tra: 22
Rule  6: 2721211133118, Class:  1, CF:  1, Len: 13, Fitness_tra: 10
Rule  7: 3313c51111511, Class:  0, CF:0.993379, Len: 13, Fitness_tra: 12
Rule  8: 634235d191115, Class:  1, CF:  1, Len: 13, Fitness_tra: 10
Rule  9: 11112111313c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 10: 1335311151115, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 11: 31f1354116d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 12: 2835118511121, Class:  1, CF:0.141536, Len: 13, Fitness_tra: 4
Rule 13: 17211d3d38151, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: 4b2122ed18121, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 15: 312d121161dcc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 7cbce5e411119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2871231d11913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7122131153111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6a3155152d259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aeb5d82525185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 3e22419369122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2123232815d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13f7df6315813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f1bce55215135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e492c3969911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19616d13ddd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1145112825915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b2651d1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1243591118e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: f66181352c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a3b9112151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b121315819593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411483d11528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bcb1da3c11531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa65e15131c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19252215a1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 224181111198c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 39418519115c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1275189135122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3fa88661212cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f5b5d15185921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 25324e393815e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b5a1beee98285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 216249e39518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 277c8e1911d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a2be1e15813, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: af1d5c2191123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 717c3318231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a5b1561151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 271821319322c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c1879e335851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 63f213811551c, Class:  1, CF:0.859008, Len: 13, Fitness_tra: 0
Rule 56: 744491d813193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 391111d919185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4138cd5351719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 337548e9a3148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7c4359e221959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b112ed19548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 131153152c151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f17132115515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: fe414139a9141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a16123a551813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2723219212e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b4213358d9159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b8611def31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4511931c83111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 417f77d21e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 47b5315511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: faa3e51519115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b1b3513c15955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1b4ed85515558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 651211e1188d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f1a15995c1881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 27721151ed582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 712124dd35921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1246289231185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4d32511d51925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11ba7115333d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 33a111519d121, Class:  1, CF:0.988218, Len: 13, Fitness_tra: 2
Rule 83: 3612211151123, Class:  0, CF:0.305362, Len: 13, Fitness_tra: -31
Rule 84: b2b2113e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 242177153e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31251159639b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b715519138911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a661d39518283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21438492a5912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b7b15195e5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f1a58d1115b36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 29792115a1d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3321811113118, Class:  0, CF:0.214397, Len: 13, Fitness_tra: -1
Rule 94: bcb1113c41551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 14211d1d31955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1120021065d00, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: ba315dd518911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 112229e1313ce, Class:  0, CF:0.152275, Len: 13, Fitness_tra: -12
Rule 99: 1365531121151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 2833151511511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
------Current------
Miss_rate(tra)	:68.1481
------Result------
Miss_rate(tra)	:68.1481
Miss_rate(tst)	:56.5657
ARL				:12

------Generation 4------
Rule  1: 0005000070000, Class:  0, CF:0.98937, Len:  2, Fitness_tra: 327
Rule  2: 0000000005500, Class:  1, CF:0.408495, Len:  2, Fitness_tra: 80
Rule  3: 3321111113118, Class:  1, CF:0.225416, Len: 13, Fitness_tra: 62
Rule  4: 11f11d2151113, Class:  1, CF:0.991346, Len: 13, Fitness_tra: 43
Rule  5: 3a311d1988811, Class:  1, CF:  1, Len: 13, Fitness_tra: 22
Rule  6: 2721211133118, Class:  1, CF:  1, Len: 13, Fitness_tra: 10
Rule  7: 3313c51111511, Class:  0, CF:0.993379, Len: 13, Fitness_tra: 12
Rule  8: 634235d191115, Class:  1, CF:  1, Len: 13, Fitness_tra: 10
Rule  9: 11112111313c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 10: 1335311151115, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 11: 31f1354116d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 12: 2835118511121, Class:  1, CF:0.141536, Len: 13, Fitness_tra: 4
Rule 13: 17211d3d38151, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: 4b2122ed18121, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 15: 312d121161dcc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 7cbce5e411119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2871231d11913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7122131153111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6a3155152d259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aeb5d82525185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 3e22419369122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2123232815d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13f7df6315813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f1bce55215135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e492c3969911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19616d13ddd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1145112825915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b2651d1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1243591118e39, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: f66181352c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 2475231211135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a3b9112151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b121315819593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4411483d11528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bcb1da3c11531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: aa65e15131c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19252215a1dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 224181111198c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 39418519115c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1275189135122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3fa88661212cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f5b5d15185921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 25324e393815e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b5a1beee98285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 216249e39518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 277c8e1911d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a2be1e15813, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: af1d5c2191123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 717c3318231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a5b1561151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 271821319322c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c1879e335851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 63f213811551c, Class:  1, CF:0.859008, Len: 13, Fitness_tra: 0
Rule 56: 744491d813193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 391111d919185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4138cd5351719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 337548e9a3148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7c4359e221959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 61b112ed19548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 131153152c151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f17132115515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: fe414139a9141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a16123a551813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2723219212e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b4213358d9159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b8611def31411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4511931c83111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 417f77d21e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 47b5315511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: faa3e51519115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b1b3513c15955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1b4ed85515558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 651211e1188d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f1a15995c1881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 27721151ed582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 712124dd35921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1246289231185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4d32511d51925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11ba7115333d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 33a111519d121, Class:  1, CF:0.988218, Len: 13, Fitness_tra: 2
Rule 83: 3612211151123, Class:  0, CF:0.305362, Len: 13, Fitness_tra: -31
Rule 84: b2b2113e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 242177153e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31251159639b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b715519138911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a661d39518283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21438492a5912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b7b15195e5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f1a58d1115b36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 29792115a1d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3321811113118, Class:  0, CF:0.214397, Len: 13, Fitness_tra: -1
Rule 94: bcb1113c41551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 14211d1d31955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1120021065d00, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: ba315dd518911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 112229e1313ce, Class:  0, CF:0.152275, Len: 13, Fitness_tra: -12
Rule 99: 1365531121151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 2833151511511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
------Current------
Miss_rate(tra)	:68.1481
------Result------
Miss_rate(tra)	:68.1481
Miss_rate(tst)	:56.5657
ARL				:12

------Generation 5------
Rule  1: 0005000070000, Class:  0, CF:0.98937, Len:  2, Fitness_tra: 327
Rule  2: 0000000005500, Class:  1, CF:0.408495, Len:  2, Fitness_tra: 80
Rule  3: 3321111113118, Class:  1, CF:0.225416, Len: 13, Fitness_tra: 62
Rule  4: 11f11d2151113, Class:  1, CF:0.991346, Len: 13, Fitness_tra: 43
Rule  5: 3a311d1988811, Class:  1, CF:  1, Len: 13, Fitness_tra: 22
Rule  6: 2721211133118, Class:  1, CF:  1, Len: 13, Fitness_tra: 10
Rule  7: 3313c51111511, Class:  0, CF:0.993379, Len: 13, Fitness_tra: 12
Rule  8: 634235d191115, Class:  1, CF:  1, Len: 13, Fitness_tra: 10
Rule  9: 11112111313c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 10: 1335311151115, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 11: 31f1354116d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 12: 2835118511121, Class:  1, CF:0.141536, Len: 13, Fitness_tra: 4
Rule 13: 17211d3d38151, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: 4b2122ed18121, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 15: 312d121161dcc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 7cbce5e411119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2871231d11913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7122131153111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6a3155152d259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 41313d4115821, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aeb5d82525185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 3e22419369122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2123232815d99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13f7df6315813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f1bce55215135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1e492c3969911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19616d13ddd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1145112825915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b8f151d51d811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b2651d1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
