------Generation 0------
Rule  1: 15f18a6312851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1921851d13341, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 16: 36a8d31322c15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 7115311285e28, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 1da15121c9945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21be418dee198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6e73459519512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3a18ceee91151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 714c811193815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 69b2111831315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 22f1259e11473, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bcf579e391121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15b955111155c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2c3d451938c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 33498525111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 78a3111d135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71292c2525d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 43f2133942111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75f21151de141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1511111513158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a6a92391ec421, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 3521951851112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 75f111595518c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a1216152c226, Class:  0, CF:0.975816, Len: 13, Fitness_tra: 0
Rule 38: 2ca2c5318e71d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3a119d9921281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7162d11575899, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7231433915215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 351155dc81135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11f216611c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: f1434815e9118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 71b153e281119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b75c199e3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 114181d258515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151d13e155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 117322353e915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3a18411ed2c81, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 7216211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6e1c1565e981c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 12282d619d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 483c352951d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b128d11111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7b12cd3595511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b818119333181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1172e15151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11ad915816dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4271553281e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 692318691d5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b5f57551334d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: fe7935c21195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 213d233e18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 12b1cc1535128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21f513e96818e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14be7411e3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2422e918d3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a623481569d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a328328513911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d3152d1d5823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b42556d1d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a14d1139a19c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f941223311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 411d191989121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2df2157355175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1b22233ed9242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e781d5251935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f571135252111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a338131315153, Class:  0, CF:0.991086, Len: 13, Fitness_tra: 0
Rule 83: 6aa512151318d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0008000000000, Class:  0, CF:0.170644, Len:  1, Fitness_tra: 323
Rule 85: 11f8952151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 47413511c513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: ff68938312318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000c050, Class:  0, CF:0.907714, Len:  2, Fitness_tra: 167
Rule 89: b22143e151283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1177831111813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 63b2111831115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a3051d32539c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0e1d300510058, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: 36a8318151c15, Class:  0, CF:0.877622, Len: 13, Fitness_tra: 0
Rule 95: 7562115193145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21a8d33e12c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3cf37171531a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2111c31555821, Class:  0, CF:0.778212, Len: 13, Fitness_tra: 0
Rule 99: 1531625133823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 22b91112d5315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.5802
------Result------
Miss_rate(tra)	:53.5802
Miss_rate(tst)	:29.2929
ARL				:10.9355

------Generation 3------
Rule  1: 0000305000000, Class:  1, CF:0.838756, Len:  2, Fitness_tra: 603
Rule  2: 0008000000000, Class:  0, CF:0.170644, Len:  1, Fitness_tra: 323
Rule  3: 000000000c050, Class:  0, CF:0.907714, Len:  2, Fitness_tra: 167
Rule  4: 0e0dc00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  5: 0000500000e50, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule  6: 25671321c1378, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  7: f3a1211112c1e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: 0010105105b59, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  9: 1921851d13341, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 63a1318151115, Class:  0, CF:0.196776, Len: 13, Fitness_tra: 0
Rule 11: 281c31151131c, Class:  0, CF:0.751881, Len: 13, Fitness_tra: 0
Rule 12: 3118d19181521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 2114133658811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 11a1351213d48, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 31a2216351c83, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 36a8d31322c15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 7115311285e28, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 1da15121c9945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21be418dee198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6e73459519512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3a18ceee91151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 714c811193815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 69b2111831315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 22f1259e11473, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bcf579e391121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15b955111155c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2c3d451938c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 33498525111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 78a3111d135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71292c2525d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 43f2133942111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75f21151de141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1511111513158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a6a92391ec421, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 3521951851112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 75f111595518c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a1216152c226, Class:  0, CF:0.975816, Len: 13, Fitness_tra: 0
Rule 38: 2ca2c5318e71d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3a119d9921281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7162d11575899, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7231433915215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 351155dc81135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11f216611c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: f1434815e9118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 71b153e281119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b75c199e3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 114181d258515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151d13e155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 117322353e915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3a18411ed2c81, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 7216211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6e1c1565e981c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 12282d619d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 483c352951d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b128d11111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7b12cd3595511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b818119333181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1172e15151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11ad915816dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4271553281e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 692318691d5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b5f57551334d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: fe7935c21195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 213d233e18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 12b1cc1535128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21f513e96818e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14be7411e3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2422e918d3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a623481569d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a328328513911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d3152d1d5823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b42556d1d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a14d1139a19c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f941223311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 411d191989121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2df2157355175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1b22233ed9242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e781d5251935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 741a113863141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 41f15a6121d53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 311e45931d148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1131711198211, Class:  1, CF:0.822348, Len: 13, Fitness_tra: 2
Rule 85: bbbc2f5e11848, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3929459965111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1711853892522, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: aa615e81d1d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 31792ce915518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 61448115d8111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0e18c18040c00, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 6a25e918d317d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 69b9613935315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00b0d07005890, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7002685193150, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7271cd5295111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: ae08931305150, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6ef1556e19413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7562d32171878, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2131433e18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.5185
------Result------
Miss_rate(tra)	:53.5185
Miss_rate(tst)	:29.2929
ARL				:10.7931

------Generation 4------
Rule  1: 0000305000000, Class:  1, CF:0.838756, Len:  2, Fitness_tra: 603
Rule  2: 0008000000000, Class:  0, CF:0.170644, Len:  1, Fitness_tra: 323
Rule  3: 000000000c050, Class:  0, CF:0.907714, Len:  2, Fitness_tra: 167
Rule  4: 0e0dc00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  5: 1131711198211, Class:  1, CF:0.822348, Len: 13, Fitness_tra: 2
Rule  6: 0000500000e50, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule  7: f3a1211112c1e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: 0010105105b59, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  9: 1921851d13341, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 25671321c1378, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: 63a1318151115, Class:  0, CF:0.196776, Len: 13, Fitness_tra: 0
Rule 12: 3118d19181521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 2114133658811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 11a1351213d48, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 31a2216351c83, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 36a8d31322c15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 7115311285e28, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 1da15121c9945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21be418dee198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6e73459519512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3a18ceee91151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 714c811193815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 69b2111831315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 22f1259e11473, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bcf579e391121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15b955111155c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2c3d451938c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 33498525111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 78a3111d135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71292c2525d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 43f2133942111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75f21151de141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1511111513158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a6a92391ec421, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 3521951851112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 75f111595518c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a1216152c226, Class:  0, CF:0.975816, Len: 13, Fitness_tra: 0
Rule 38: 2ca2c5318e71d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3a119d9921281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7162d11575899, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7231433915215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 351155dc81135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11f216611c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: f1434815e9118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 71b153e281119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b75c199e3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 114181d258515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151d13e155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 117322353e915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3a18411ed2c81, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 7216211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6e1c1565e981c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 12282d619d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 483c352951d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b128d11111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7b12cd3595511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b818119333181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1172e15151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11ad915816dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4271553281e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 692318691d5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b5f57551334d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: fe7935c21195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 213d233e18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 12b1cc1535128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21f513e96818e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14be7411e3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2422e918d3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a623481569d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a328328513911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d3152d1d5823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b42556d1d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a14d1139a19c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f941223311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 411d191989121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2df2157355175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1b22233ed9242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e781d5251935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 453c213ed9415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 72123359d3d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 147886181291a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3e28116965184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11a1561d455de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1d34311ec3121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3511181915545, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: f94582e531d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b231411192825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b2261c1115319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e131711188511, Class:  1, CF:0.38467, Len: 13, Fitness_tra: 0
Rule 92: 71b4113281111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1a212d61dd51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6409613865340, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 95: 2ca255323ee1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21ac851693845, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 72b11d1293151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11ad53e286119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: f8a3211d13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 28115a1011d5c, Class:  0, CF:  1, Len: 12, Fitness_tra: 2
------Current------
Miss_rate(tra)	:53.3951
------Result------
Miss_rate(tra)	:53.3951
Miss_rate(tst)	:29.2929
ARL				:10.7857

------Generation 5------
Rule  1: 0000305000000, Class:  1, CF:0.838756, Len:  2, Fitness_tra: 603
Rule  2: 0008000000000, Class:  0, CF:0.170644, Len:  1, Fitness_tra: 321
Rule  3: 000000000c050, Class:  0, CF:0.907714, Len:  2, Fitness_tra: 160
Rule  4: 0e0dc00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  5: 1131711198211, Class:  1, CF:0.822348, Len: 13, Fitness_tra: 3
Rule  6: 28115a1011d5c, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule  7: 0000500000e50, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule  8: 0010105105b59, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  9: 1921851d13341, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 25671321c1378, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: f3a1211112c1e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: 63a1318151115, Class:  0, CF:0.196776, Len: 13, Fitness_tra: 0
Rule 13: 2114133658811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 11a1351213d48, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 31a2216351c83, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 36a8d31322c15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 7115311285e28, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 1da15121c9945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21be418dee198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6e73459519512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3a18ceee91151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 714c811193815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 69b2111831315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 22f1259e11473, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bcf579e391121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15b955111155c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2c3d451938c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 33498525111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
