------Generation 0------
Rule  1: 12b12f7141, Class:  1, CF:0.994773, Len: 10, Fitness_tra: 0
Rule 12: 744b21b4b4, Class:  1, CF:0.363121, Len: 10, Fitness_tra: 0
Rule 13: b141c12222, Class:  1, CF:0.940022, Len: 10, Fitness_tra: 0
Rule 14: 781bc91122, Class:  0, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 15: b7111142b7, Class:  1, CF:0.767262, Len: 10, Fitness_tra: 0
Rule 16: bb741622b1, Class:  1, CF:0.978176, Len: 10, Fitness_tra: 0
Rule 17: 1211b9717b, Class:  0, CF:0.990562, Len: 10, Fitness_tra: 0
Rule 18: 77b45a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 444286b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2242414477, Class:  1, CF:0.543268, Len: 10, Fitness_tra: 0
Rule 21: bc71c17774, Class:  0, CF:0.29738, Len: 10, Fitness_tra: 0
Rule 22: 2142517277, Class:  1, CF:0.813274, Len: 10, Fitness_tra: 0
Rule 23: 41148f217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 417bc674b7, Class:  0, CF:0.815051, Len: 10, Fitness_tra: 0
Rule 25: 2b44117777, Class:  1, CF:0.840839, Len: 10, Fitness_tra: 0
Rule 26: bbb7514412, Class:  1, CF:0.915615, Len: 10, Fitness_tra: 0
Rule 27: 4b71332147, Class:  1, CF:0.954702, Len: 10, Fitness_tra: 0
Rule 28: 2241bd7b24, Class:  1, CF:0.81379, Len: 10, Fitness_tra: 0
Rule 29: 2777c6b71b, Class:  0, CF:0.784811, Len: 10, Fitness_tra: 0
Rule 30: 1b441a4114, Class:  1, CF:0.940033, Len: 10, Fitness_tra: 0
Rule 31: 1bbb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 44b259422b, Class:  1, CF:0.713309, Len: 10, Fitness_tra: 0
Rule 33: 44148d1742, Class:  0, CF:0.519154, Len: 10, Fitness_tra: 0
Rule 34: 24b7c12bb1, Class:  0, CF:0.875533, Len: 10, Fitness_tra: 0
Rule 35: b111b52411, Class:  0, CF:0.458093, Len: 10, Fitness_tra: 0
Rule 36: 12bbd67442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7b748974bb, Class:  1, CF:0.638487, Len: 10, Fitness_tra: 0
Rule 38: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1422c141b4, Class:  0, CF:0.794708, Len: 10, Fitness_tra: 0
Rule 40: 2277811272, Class:  1, CF:0.0756921, Len: 10, Fitness_tra: 0
Rule 41: b14bd12714, Class:  1, CF:0.353224, Len: 10, Fitness_tra: 0
Rule 42: 21771a712b, Class:  1, CF:0.997166, Len: 10, Fitness_tra: 0
Rule 43: 72b72f71b4, Class:  1, CF:0.999139, Len: 10, Fitness_tra: 0
Rule 44: 25b7411b14, Class:  0, CF:0.518003, Len: 10, Fitness_tra: 0
Rule 45: 224b1f4421, Class:  1, CF:0.999835, Len: 10, Fitness_tra: 0
Rule 46: b1212f2211, Class:  1, CF:0.998103, Len: 10, Fitness_tra: 0
Rule 47: b12415b744, Class:  1, CF:0.399125, Len: 10, Fitness_tra: 0
Rule 48: bb11112b2b, Class:  1, CF:0.73071, Len: 10, Fitness_tra: 0
Rule 49: 11471fbb7b, Class:  1, CF:0.999398, Len: 10, Fitness_tra: 0
Rule 50: 4e2721122c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4b2bd91bbb, Class:  0, CF:0.999833, Len: 10, Fitness_tra: 0
Rule 53: 2c2413214b, Class:  1, CF:0.944711, Len: 10, Fitness_tra: 0
Rule 54: 7f2145177c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 4271ceb472, Class:  0, CF:0.00466159, Len: 10, Fitness_tra: 0
Rule 56: 4cb4d31777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: bc7111772b, Class:  1, CF:0.8586, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 59: b4b18f21b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21174eb772, Class:  0, CF:0.4554, Len: 10, Fitness_tra: 0
Rule 61: 417111771b, Class:  1, CF:0.853278, Len: 10, Fitness_tra: 0
Rule 62: b7224ab17b, Class:  1, CF:0.998924, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 64: 7512812412, Class:  1, CF:0.00401413, Len: 10, Fitness_tra: 0
Rule 65: 7171537b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 71228e2b14, Class:  0, CF:0.621768, Len: 10, Fitness_tra: 0
Rule 67: 21744e7771, Class:  0, CF:0.161369, Len: 10, Fitness_tra: 0
Rule 68: bb4253214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d11294bb4, Class:  0, CF:0.584182, Len: 10, Fitness_tra: 0
Rule 70: 27175f7717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b42181244b, Class:  1, CF:0.788813, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 73: 27b7252274, Class:  1, CF:0.761887, Len: 10, Fitness_tra: 0
Rule 74: 2d4721b741, Class:  1, CF:0.457545, Len: 10, Fitness_tra: 0
Rule 75: b2221647b2, Class:  1, CF:0.999252, Len: 10, Fitness_tra: 0
Rule 76: b1b2112777, Class:  1, CF:0.699222, Len: 10, Fitness_tra: 0
Rule 77: 114786bb72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 77428e4114, Class:  0, CF:0.242185, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 81: 24bbff4414, Class:  1, CF:0.998898, Len: 10, Fitness_tra: 0
Rule 82: 00c0000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 83: 00000b0000, Class:  0, CF:0.196388, Len:  1, Fitness_tra: 0
Rule 84: b244152714, Class:  0, CF:0.321086, Len: 10, Fitness_tra: 0
Rule 85: b31bc1742c, Class:  1, CF:0.70076, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 87: 411b61bb1b, Class:  1, CF:0.580038, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 89: 1b1231112b, Class:  0, CF:0.966, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 91: 114759b271, Class:  1, CF:0.0523656, Len: 10, Fitness_tra: 0
Rule 92: b1772b12b2, Class:  1, CF:0.864813, Len: 10, Fitness_tra: 0
Rule 93: bb25214472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 23b4c94211, Class:  0, CF:0.820544, Len: 10, Fitness_tra: 0
Rule 95: 4e2528224b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: bc74011777, Class:  1, CF:0.540449, Len:  9, Fitness_tra: 0
Rule 97: b9000042b0, Class:  1, CF:0.502216, Len:  5, Fitness_tra: 0
Rule 98: 0000009000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 99: 44744e7722, Class:  1, CF:0.00183738, Len: 10, Fitness_tra: 0
Rule100: 4111c1212e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.132
------Result------
Miss_rate(tra)	:10.132
Miss_rate(tst)	:10.2377
ARL				:8.77108

------Generation 3------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 2907
Rule  2: 00c0000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  3: 0000009000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  4: 12b12f7141, Class:  1, CF:0.994773, Len: 10, Fitness_tra: 0
Rule  5: b1772612b2, Class:  1, CF:0.968162, Len: 10, Fitness_tra: 0
Rule  6: 41741f1217, Class:  1, CF:0.998184, Len: 10, Fitness_tra: 0
Rule  7: 0000090000, Class:  0, CF:0.74146, Len:  1, Fitness_tra: 0
Rule  8: 447229127b, Class:  0, CF:0.368521, Len: 10, Fitness_tra: 0
Rule  9: 4121c9bbbb, Class:  0, CF:0.99986, Len: 10, Fitness_tra: 0
Rule 10: b117132124, Class:  1, CF:0.804217, Len: 10, Fitness_tra: 0
Rule 11: 11b1511247, Class:  1, CF:0.866359, Len: 10, Fitness_tra: 0
Rule 12: 744b21b4b4, Class:  1, CF:0.363121, Len: 10, Fitness_tra: 0
Rule 13: b141c12222, Class:  1, CF:0.940022, Len: 10, Fitness_tra: 0
Rule 14: 781bc91122, Class:  0, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 15: b7111142b7, Class:  1, CF:0.767262, Len: 10, Fitness_tra: 0
Rule 16: bb741622b1, Class:  1, CF:0.978176, Len: 10, Fitness_tra: 0
Rule 17: 1211b9717b, Class:  0, CF:0.990562, Len: 10, Fitness_tra: 0
Rule 18: 77b45a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 444286b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2242414477, Class:  1, CF:0.543268, Len: 10, Fitness_tra: 0
Rule 21: bc71c17774, Class:  0, CF:0.29738, Len: 10, Fitness_tra: 0
Rule 22: 2142517277, Class:  1, CF:0.813274, Len: 10, Fitness_tra: 0
Rule 23: 41148f217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 417bc674b7, Class:  0, CF:0.815051, Len: 10, Fitness_tra: 0
Rule 25: 2b44117777, Class:  1, CF:0.840839, Len: 10, Fitness_tra: 0
Rule 26: bbb7514412, Class:  1, CF:0.915615, Len: 10, Fitness_tra: 0
Rule 27: 4b71332147, Class:  1, CF:0.954702, Len: 10, Fitness_tra: 0
Rule 28: 2241bd7b24, Class:  1, CF:0.81379, Len: 10, Fitness_tra: 0
Rule 29: 2777c6b71b, Class:  0, CF:0.784811, Len: 10, Fitness_tra: 0
Rule 30: 1b441a4114, Class:  1, CF:0.940033, Len: 10, Fitness_tra: 0
Rule 31: 1bbb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 44b259422b, Class:  1, CF:0.713309, Len: 10, Fitness_tra: 0
Rule 33: 44148d1742, Class:  0, CF:0.519154, Len: 10, Fitness_tra: 0
Rule 34: 24b7c12bb1, Class:  0, CF:0.875533, Len: 10, Fitness_tra: 0
Rule 35: b111b52411, Class:  0, CF:0.458093, Len: 10, Fitness_tra: 0
Rule 36: 12bbd67442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7b748974bb, Class:  1, CF:0.638487, Len: 10, Fitness_tra: 0
Rule 38: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1422c141b4, Class:  0, CF:0.794708, Len: 10, Fitness_tra: 0
Rule 40: 2277811272, Class:  1, CF:0.0756921, Len: 10, Fitness_tra: 0
Rule 41: b14bd12714, Class:  1, CF:0.353224, Len: 10, Fitness_tra: 0
Rule 42: 21771a712b, Class:  1, CF:0.997166, Len: 10, Fitness_tra: 0
Rule 43: 72b72f71b4, Class:  1, CF:0.999139, Len: 10, Fitness_tra: 0
Rule 44: 25b7411b14, Class:  0, CF:0.518003, Len: 10, Fitness_tra: 0
Rule 45: 224b1f4421, Class:  1, CF:0.999835, Len: 10, Fitness_tra: 0
Rule 46: b1212f2211, Class:  1, CF:0.998103, Len: 10, Fitness_tra: 0
Rule 47: b12415b744, Class:  1, CF:0.399125, Len: 10, Fitness_tra: 0
Rule 48: bb11112b2b, Class:  1, CF:0.73071, Len: 10, Fitness_tra: 0
Rule 49: 11471fbb7b, Class:  1, CF:0.999398, Len: 10, Fitness_tra: 0
Rule 50: 4e2721122c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4b2bd91bbb, Class:  0, CF:0.999833, Len: 10, Fitness_tra: 0
Rule 53: 2c2413214b, Class:  1, CF:0.944711, Len: 10, Fitness_tra: 0
Rule 54: 7f2145177c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 4271ceb472, Class:  0, CF:0.00466159, Len: 10, Fitness_tra: 0
Rule 56: 4cb4d31777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: bc7111772b, Class:  1, CF:0.8586, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 59: b4b18f21b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21174eb772, Class:  0, CF:0.4554, Len: 10, Fitness_tra: 0
Rule 61: 417111771b, Class:  1, CF:0.853278, Len: 10, Fitness_tra: 0
Rule 62: b7224ab17b, Class:  1, CF:0.998924, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 64: 7512812412, Class:  1, CF:0.00401413, Len: 10, Fitness_tra: 0
Rule 65: 7171537b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 71228e2b14, Class:  0, CF:0.621768, Len: 10, Fitness_tra: 0
Rule 67: 21744e7771, Class:  0, CF:0.161369, Len: 10, Fitness_tra: 0
Rule 68: bb4253214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d11294bb4, Class:  0, CF:0.584182, Len: 10, Fitness_tra: 0
Rule 70: 27175f7717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b42181244b, Class:  1, CF:0.788813, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 73: 27b7252274, Class:  1, CF:0.761887, Len: 10, Fitness_tra: 0
Rule 74: 2d4721b741, Class:  1, CF:0.457545, Len: 10, Fitness_tra: 0
Rule 75: b2221647b2, Class:  1, CF:0.999252, Len: 10, Fitness_tra: 0
Rule 76: b1b2112777, Class:  1, CF:0.699222, Len: 10, Fitness_tra: 0
Rule 77: 114786bb72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 77428e4114, Class:  0, CF:0.242185, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 83: 1274aa2442, Class:  1, CF:0.998269, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 87: 00000000c5, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 88: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 89: 0000b00000, Class:  0, CF:0.926297, Len:  1, Fitness_tra: 1017
Rule 90: 1248117742, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 114759b271, Class:  1, CF:0.0523656, Len: 10, Fitness_tra: 0
Rule 92: 121bd67bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 757a812377, Class:  0, CF:0.605369, Len: 10, Fitness_tra: 0
Rule 94: b1212517dc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 7447c12bbb, Class:  0, CF:0.727558, Len: 10, Fitness_tra: 0
Rule 96: 0000009000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 7b85277172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: bc71112772, Class:  1, CF:0.849349, Len: 10, Fitness_tra: 0
Rule 99: 2c2413214b, Class:  1, CF:0.944711, Len:  0, Fitness_tra: 0
Rule100: bc24252211, Class:  0, CF:0.327483, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1117
------Result------
Miss_rate(tra)	:10.1117
Miss_rate(tst)	:10.2377
ARL				:8.64935

------Generation 4------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 2907
Rule  2: 00c0000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  3: 0000009000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  4: 12b12f7141, Class:  1, CF:0.994773, Len: 10, Fitness_tra: 0
Rule  5: b1772612b2, Class:  1, CF:0.968162, Len: 10, Fitness_tra: 0
Rule  6: 41741f1217, Class:  1, CF:0.998184, Len: 10, Fitness_tra: 0
Rule  7: 0000090000, Class:  0, CF:0.74146, Len:  1, Fitness_tra: 0
Rule  8: 447229127b, Class:  0, CF:0.368521, Len: 10, Fitness_tra: 0
Rule  9: 4121c9bbbb, Class:  0, CF:0.99986, Len: 10, Fitness_tra: 0
Rule 10: b117132124, Class:  1, CF:0.804217, Len: 10, Fitness_tra: 0
Rule 11: 11b1511247, Class:  1, CF:0.866359, Len: 10, Fitness_tra: 0
Rule 12: 744b21b4b4, Class:  1, CF:0.363121, Len: 10, Fitness_tra: 0
Rule 13: b141c12222, Class:  1, CF:0.940022, Len: 10, Fitness_tra: 0
Rule 14: 781bc91122, Class:  0, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 15: b7111142b7, Class:  1, CF:0.767262, Len: 10, Fitness_tra: 0
Rule 16: bb741622b1, Class:  1, CF:0.978176, Len: 10, Fitness_tra: 0
Rule 17: 1211b9717b, Class:  0, CF:0.990562, Len: 10, Fitness_tra: 0
Rule 18: 77b45a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 444286b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2242414477, Class:  1, CF:0.543268, Len: 10, Fitness_tra: 0
Rule 21: bc71c17774, Class:  0, CF:0.29738, Len: 10, Fitness_tra: 0
Rule 22: 2142517277, Class:  1, CF:0.813274, Len: 10, Fitness_tra: 0
Rule 23: 41148f217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 417bc674b7, Class:  0, CF:0.815051, Len: 10, Fitness_tra: 0
Rule 25: 2b44117777, Class:  1, CF:0.840839, Len: 10, Fitness_tra: 0
Rule 26: bbb7514412, Class:  1, CF:0.915615, Len: 10, Fitness_tra: 0
Rule 27: 4b71332147, Class:  1, CF:0.954702, Len: 10, Fitness_tra: 0
Rule 28: 2241bd7b24, Class:  1, CF:0.81379, Len: 10, Fitness_tra: 0
Rule 29: 2777c6b71b, Class:  0, CF:0.784811, Len: 10, Fitness_tra: 0
Rule 30: 1b441a4114, Class:  1, CF:0.940033, Len: 10, Fitness_tra: 0
Rule 31: 1bbb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 44b259422b, Class:  1, CF:0.713309, Len: 10, Fitness_tra: 0
Rule 33: 44148d1742, Class:  0, CF:0.519154, Len: 10, Fitness_tra: 0
Rule 34: 24b7c12bb1, Class:  0, CF:0.875533, Len: 10, Fitness_tra: 0
Rule 35: b111b52411, Class:  0, CF:0.458093, Len: 10, Fitness_tra: 0
Rule 36: 12bbd67442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7b748974bb, Class:  1, CF:0.638487, Len: 10, Fitness_tra: 0
Rule 38: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1422c141b4, Class:  0, CF:0.794708, Len: 10, Fitness_tra: 0
Rule 40: 2277811272, Class:  1, CF:0.0756921, Len: 10, Fitness_tra: 0
Rule 41: b14bd12714, Class:  1, CF:0.353224, Len: 10, Fitness_tra: 0
Rule 42: 21771a712b, Class:  1, CF:0.997166, Len: 10, Fitness_tra: 0
Rule 43: 72b72f71b4, Class:  1, CF:0.999139, Len: 10, Fitness_tra: 0
Rule 44: 25b7411b14, Class:  0, CF:0.518003, Len: 10, Fitness_tra: 0
Rule 45: 224b1f4421, Class:  1, CF:0.999835, Len: 10, Fitness_tra: 0
Rule 46: b1212f2211, Class:  1, CF:0.998103, Len: 10, Fitness_tra: 0
Rule 47: b12415b744, Class:  1, CF:0.399125, Len: 10, Fitness_tra: 0
Rule 48: bb11112b2b, Class:  1, CF:0.73071, Len: 10, Fitness_tra: 0
Rule 49: 11471fbb7b, Class:  1, CF:0.999398, Len: 10, Fitness_tra: 0
Rule 50: 4e2721122c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4b2bd91bbb, Class:  0, CF:0.999833, Len: 10, Fitness_tra: 0
Rule 53: 2c2413214b, Class:  1, CF:0.944711, Len: 10, Fitness_tra: 0
Rule 54: 7f2145177c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 4271ceb472, Class:  0, CF:0.00466159, Len: 10, Fitness_tra: 0
Rule 56: 4cb4d31777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: bc7111772b, Class:  1, CF:0.8586, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 59: b4b18f21b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21174eb772, Class:  0, CF:0.4554, Len: 10, Fitness_tra: 0
Rule 61: 417111771b, Class:  1, CF:0.853278, Len: 10, Fitness_tra: 0
Rule 62: b7224ab17b, Class:  1, CF:0.998924, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 64: 7512812412, Class:  1, CF:0.00401413, Len: 10, Fitness_tra: 0
Rule 65: 7171537b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 71228e2b14, Class:  0, CF:0.621768, Len: 10, Fitness_tra: 0
Rule 67: 21744e7771, Class:  0, CF:0.161369, Len: 10, Fitness_tra: 0
Rule 68: bb4253214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d11294bb4, Class:  0, CF:0.584182, Len: 10, Fitness_tra: 0
Rule 70: 27175f7717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b42181244b, Class:  1, CF:0.788813, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 73: 27b7252274, Class:  1, CF:0.761887, Len: 10, Fitness_tra: 0
Rule 74: 2d4721b741, Class:  1, CF:0.457545, Len: 10, Fitness_tra: 0
Rule 75: b2221647b2, Class:  1, CF:0.999252, Len: 10, Fitness_tra: 0
Rule 76: b1b2112777, Class:  1, CF:0.699222, Len: 10, Fitness_tra: 0
Rule 77: 114786bb72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 77428e4114, Class:  0, CF:0.242185, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 83: 1274aa2442, Class:  1, CF:0.998269, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 87: 00000000c5, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 88: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 0
Rule 89: 0000b00000, Class:  0, CF:0.926297, Len:  1, Fitness_tra: 1017
Rule 90: 1248117742, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 114759b271, Class:  1, CF:0.0523656, Len: 10, Fitness_tra: 0
Rule 92: 121bd67bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 757a812377, Class:  0, CF:0.605369, Len: 10, Fitness_tra: 0
Rule 94: b1212517dc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 7447c12bbb, Class:  0, CF:0.727558, Len: 10, Fitness_tra: 0
Rule 96: 0000009000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 7b85277172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: bc71112772, Class:  1, CF:0.849349, Len: 10, Fitness_tra: 0
Rule 99: 2c2413214b, Class:  1, CF:0.944711, Len:  0, Fitness_tra: 0
Rule100: bc24252211, Class:  0, CF:0.327483, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1117
------Result------
Miss_rate(tra)	:10.1117
Miss_rate(tst)	:10.2377
ARL				:8.64935

------Generation 5------
Rule  1: 0000000000, Class:  0, CF:0.795736, Len:  0, Fitness_tra: 2907
Rule  2: 00c0000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  3: 0000009000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  4: 12b12f7141, Class:  1, CF:0.994773, Len: 10, Fitness_tra: 0
Rule  5: b1772612b2, Class:  1, CF:0.968162, Len: 10, Fitness_tra: 0
Rule  6: 41741f1217, Class:  1, CF:0.998184, Len: 10, Fitness_tra: 0
Rule  7: 0000090000, Class:  0, CF:0.74146, Len:  1, Fitness_tra: 0
Rule  8: 447229127b, Class:  0, CF:0.368521, Len: 10, Fitness_tra: 0
Rule  9: 4121c9bbbb, Class:  0, CF:0.99986, Len: 10, Fitness_tra: 0
Rule 10: b117132124, Class:  1, CF:0.804217, Len: 10, Fitness_tra: 0
Rule 11: 11b1511247, Class:  1, CF:0.866359, Len: 10, Fitness_tra: 0
Rule 12: 744b21b4b4, Class:  1, CF:0.363121, Len: 10, Fitness_tra: 0
Rule 13: b141c12222, Class:  1, CF:0.940022, Len: 10, Fitness_tra: 0
Rule 14: 781bc91122, Class:  0, CF:0.999818, Len: 10, Fitness_tra: 0
Rule 15: b7111142b7, Class:  1, CF:0.767262, Len: 10, Fitness_tra: 0
Rule 16: bb741622b1, Class:  1, CF:0.978176, Len: 10, Fitness_tra: 0
Rule 17: 1211b9717b, Class:  0, CF:0.990562, Len: 10, Fitness_tra: 0
Rule 18: 77b45a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 444286b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2242414477, Class:  1, CF:0.543268, Len: 10, Fitness_tra: 0
Rule 21: bc71c17774, Class:  0, CF:0.29738, Len: 10, Fitness_tra: 0
Rule 22: 2142517277, Class:  1, CF:0.813274, Len: 10, Fitness_tra: 0
Rule 23: 41148f217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
