------Generation 0------
Rule  1: e131ad2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91f3313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 1116121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 37: 51aa128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1bafe11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 40: 91a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e1a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d5f3551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1d6a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116fd58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 551a3c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85a1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5d33111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 11a6913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 50: 11fa581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15ff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 13a3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61f6351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35131e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1daf31e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 81fa882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 193a113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 84a6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1113131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 55aad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e16a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11a3122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 1616112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51fa51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 156f1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 66: 0000600, Class:  0, CF:0.281724, Len:  1, Fitness_tra: 0
Rule 67: 453a591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1163395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1236933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d33181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 2b6f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 113f1c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 553a811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21fa512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1163112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 41ff511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 15af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 78: 1313155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 556f112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: e31f5d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15a6548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2da3511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000d00, Class:  1, CF:0.266024, Len:  1, Fitness_tra: -93
Rule 84: 1133588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5561981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: b11f121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4d6f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 89: 853fd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 811fd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0410155, Class:  0, CF:0.946135, Len:  5, Fitness_tra: 0
Rule 92: 1eaf131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0561521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1116531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 116ad55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 156f31a, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 1bafeb3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 91ad518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0136363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 156a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:59.0759
------Result------
Miss_rate(tra)	:59.0759
Miss_rate(tst)	:60.6061
ARL				:5.57143

------Generation 3------
Rule  1: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 80
Rule  2: 0000600, Class:  0, CF:0.281724, Len:  1, Fitness_tra: 16
Rule  3: 0000e00, Class:  1, CF:0.962663, Len:  1, Fitness_tra: 10
Rule  4: 21af101, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule  5: e131ad2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1111536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1da1d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 191f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 31ff11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 316a3e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 25f1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 22cd51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8516d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: adf613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11f6d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0a00a0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 186f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: 116f155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 13af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 21af131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 126f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 113f125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 156a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21fa166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5166531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 31ff112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 113a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 54ffd21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 193f199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 14ffd12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19a6113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1136163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c561525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 8563551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91f3313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 1116121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 37: 51aa128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1bafe11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 40: 91a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e1a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d5f3551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1d6a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116fd58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 551a3c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85a1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5d33111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 11a6913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 50: 11fa581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15ff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 13a3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61f6351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35131e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1daf31e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 81fa882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 193a113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 84a6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1113131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 55aad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e16a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11a3122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 1616112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51fa51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 156f1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 66: 0000600, Class:  0, CF:0.281724, Len:  1, Fitness_tra: 0
Rule 67: 453a591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1163395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1236933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d33181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 2b6f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 113f1c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 553a811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21fa512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1163112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 41ff511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 15af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 78: 1313155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 556f112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: e31f5d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6000500, Class:  1, CF:0.337702, Len:  2, Fitness_tra: -4
Rule 82: 13aa555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000580, Class:  1, CF:0.672914, Len:  2, Fitness_tra: -31
Rule 84: 1ba6181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 31f6551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8d6f525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 913a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1311155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 85a3311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 90: 12361c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 91: ed53855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00e01b0, Class:  0, CF:0.414722, Len:  3, Fitness_tra: 135
Rule 93: 0545121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41ff50e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 13aa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4daf111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 61fa11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5d36531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 81aa72b, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule100: 552dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.4917
------Result------
Miss_rate(tra)	:17.4917
Miss_rate(tst)	:12.1212
ARL				:5.46667

------Generation 4------
Rule  1: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 80
Rule  2: 0000600, Class:  0, CF:0.281724, Len:  1, Fitness_tra: 16
Rule  3: 0000e00, Class:  1, CF:0.962663, Len:  1, Fitness_tra: 10
Rule  4: 21af101, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule  5: e131ad2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1111536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1da1d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 191f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 31ff11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 316a3e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 25f1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 22cd51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8516d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: adf613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11f6d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0a00a0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 186f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: 116f155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 13af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 21af131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 126f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 113f125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 156a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21fa166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5166531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 31ff112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 113a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 54ffd21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 193f199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 14ffd12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19a6113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1136163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c561525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 8563551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91f3313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 1116121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 37: 51aa128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1bafe11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 40: 91a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e1a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d5f3551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1d6a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116fd58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 551a3c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85a1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5d33111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 11a6913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 50: 11fa581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15ff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 13a3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61f6351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35131e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1daf31e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 81fa882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 193a113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 84a6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1113131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 55aad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e16a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11a3122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 1616112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51fa51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 156f1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 66: 0000600, Class:  0, CF:0.281724, Len:  1, Fitness_tra: 0
Rule 67: 453a591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1163395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1236933, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d33181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 2b6f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 113f1c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 553a811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21fa512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1163112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 76: 41ff511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 15af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 78: 1313155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 556f112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: e31f5d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6000500, Class:  1, CF:0.337702, Len:  2, Fitness_tra: -4
Rule 82: 13aa555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000580, Class:  1, CF:0.672914, Len:  2, Fitness_tra: -31
Rule 84: 1ba6181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 31f6551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8d6f525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 913a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1311155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 85a3311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 90: 12361c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 91: ed53855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00e01b0, Class:  0, CF:0.414722, Len:  3, Fitness_tra: 135
Rule 93: 0545121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41ff50e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 13aa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4daf111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 61fa11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5d36531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 81aa72b, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule100: 552dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.4917
------Result------
Miss_rate(tra)	:17.4917
Miss_rate(tst)	:12.1212
ARL				:5.46667

------Generation 5------
Rule  1: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 80
Rule  2: 0000600, Class:  0, CF:0.281724, Len:  1, Fitness_tra: 16
Rule  3: 0000e00, Class:  1, CF:0.962663, Len:  1, Fitness_tra: 10
Rule  4: 21af101, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule  5: e131ad2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1111536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1da1d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 191f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 31ff11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 316a3e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 25f1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 22cd51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8516d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: adf613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11f6d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0a00a0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 186f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 18: 116f155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 13af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 21af131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 126f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 113f125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 156a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21fa166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5166531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 31ff112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 113a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 54ffd21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 193f199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 14ffd12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19a6113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1136163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c561525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 8563551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91f3313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 1116121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 37: 51aa128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1bafe11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 40: 91a3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e1a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d5f3551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1d6a151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116fd58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 551a3c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85a1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5d33111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 11a6913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 50: 11fa581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 15ff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 13a3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61f6351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35131e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1daf31e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 81fa882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 193a113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 84a6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1113131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 55aad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e16a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11a3122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 63: 1616112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51fa51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 156f1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 66: 0000600, Class:  0, CF:0.281724, Len:  1, Fitness_tra: 0
Rule 67: 453a591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1163395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
