------Generation 0------
Rule  1: c5dcb132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 555111ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 57
Rule 36: 181c421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2ccc73e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15151418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c251719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22181914, Class:  1, CF:0.234751, Len:  8, Fitness_tra: 0
Rule 44: 15247491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c5c1a1c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 1115b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c41b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9dcc1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51147718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 58d1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d525b1e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511751c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1528be98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d852425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58dd1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 0
Rule 58: 15522f11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 000000e5, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 552816e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 15824291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 55114591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511c13ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 51111712, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 852c4758, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ddb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 881c11e2, Class:  0, CF:0.99842, Len:  8, Fitness_tra: 0
Rule 68: 82d27312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d814251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 51841298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d51c713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 51127f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d51414e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81521721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 118278e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d514f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 151cb314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8582141c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 88142712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: c8117492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 90000000, Class:  0, CF:0.567977, Len:  1, Fitness_tra: 58
Rule 84: 15854734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 828c1214, Class:  1, CF:0.579536, Len:  8, Fitness_tra: 0
Rule 87: 8281bc1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1122179c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 5d124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 58224458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e3882418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 15512191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: cc5c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e9c81291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 555111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c1244f18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 85512793, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d8217b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.18665
------Result------
Miss_rate(tra)	:3.18665
Miss_rate(tst)	:4.72973
ARL				:3.85714

------Generation 3------
Rule  1: c5dcb132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 21d24111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 33181b14, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule  4: 8d242918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: d15d7bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: c111be1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1511125c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: 11812118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 58824252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 8c42bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 15521131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5295bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 258c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 35
Rule 16: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c1811495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51144b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 115c2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00300000, Class:  0, CF:0.11743, Len:  1, Fitness_tra: -192
Rule 22: 22441212, Class:  1, CF:0.976995, Len:  8, Fitness_tra: 13
Rule 23: 551c7ae1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 111237ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11524192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 15514731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8188493c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d151b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 152cbb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 555111ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 57
Rule 36: 181c421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2ccc73e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15151418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c251719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22181914, Class:  1, CF:0.234751, Len:  8, Fitness_tra: 0
Rule 44: 15247491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c5c1a1c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 1115b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c41b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9dcc1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51147718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 58d1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d525b1e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511751c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1528be98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d852425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58dd1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 0
Rule 58: 15522f11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 000000e5, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 552816e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 15824291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 55114591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511c13ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 51111712, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 852c4758, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ddb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 881c11e2, Class:  0, CF:0.99842, Len:  8, Fitness_tra: 0
Rule 68: 82d27312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d814251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 51841298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d51c713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 51127f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d51414e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81521721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 118278e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d514f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 151cb314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8582141c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 88142712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: c8117492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 90000000, Class:  0, CF:0.567977, Len:  1, Fitness_tra: 58
Rule 84: 15854734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 828c1214, Class:  1, CF:0.579536, Len:  8, Fitness_tra: 0
Rule 87: 8281bc1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1122179c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 5d124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 58224458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e3882418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 15512191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: cc5c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e9c81291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 555111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c1244f18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 85512793, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d8217b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.18665
------Result------
Miss_rate(tra)	:3.18665
Miss_rate(tst)	:4.72973
ARL				:3.85714

------Generation 4------
Rule  1: c5dcb132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 21d24111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 33181b14, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule  4: 8d242918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: d15d7bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: c111be1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1511125c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: 11812118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 58824252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 8c42bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 15521131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5295bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 258c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 35
Rule 16: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c1811495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51144b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 115c2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00300000, Class:  0, CF:0.11743, Len:  1, Fitness_tra: -192
Rule 22: 22441212, Class:  1, CF:0.976995, Len:  8, Fitness_tra: 13
Rule 23: 551c7ae1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 111237ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11524192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 15514731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8188493c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d151b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 152cbb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 555111ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 57
Rule 36: 181c421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2ccc73e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15151418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c251719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22181914, Class:  1, CF:0.234751, Len:  8, Fitness_tra: 0
Rule 44: 15247491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c5c1a1c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 1115b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c41b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9dcc1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51147718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 58d1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d525b1e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511751c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1528be98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d852425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58dd1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 0
Rule 58: 15522f11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 000000e5, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 552816e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 15824291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 55114591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511c13ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 51111712, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 852c4758, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ddb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 881c11e2, Class:  0, CF:0.99842, Len:  8, Fitness_tra: 0
Rule 68: 82d27312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d814251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 51841298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d51c713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 51127f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d51414e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81521721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 118278e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d514f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 151cb314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8582141c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 88142712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: c8117492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 90000000, Class:  0, CF:0.567977, Len:  1, Fitness_tra: 58
Rule 84: 15854734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 828c1214, Class:  1, CF:0.579536, Len:  8, Fitness_tra: 0
Rule 87: 8281bc1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1122179c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 5d124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 58224458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e3882418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 15512191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: cc5c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e9c81291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 555111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c1244f18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 85512793, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: d8217b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.18665
------Result------
Miss_rate(tra)	:3.18665
Miss_rate(tst)	:4.72973
ARL				:3.85714

------Generation 5------
Rule  1: 90000000, Class:  0, CF:0.567977, Len:  1, Fitness_tra: 57
Rule  2: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 57
Rule  3: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 34
Rule  4: 22441212, Class:  1, CF:0.976995, Len:  8, Fitness_tra: 13
Rule  5: c5dcb132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: c111be1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1511125c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: 11812118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 58824252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 8c42bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 15521131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5295bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 258c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 21d24111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: c1811495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51144b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 115c2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 33181b14, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 23: 551c7ae1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 111237ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11524192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 15514731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8188493c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d151b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 152cbb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 555111ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 8d242918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181c421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2ccc73e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 15151418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c251719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22181914, Class:  1, CF:0.234751, Len:  8, Fitness_tra: 0
Rule 44: 15247491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1c5c1a1c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 46: 1115b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c41b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9dcc1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51147718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 58d1b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d525b1e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1511751c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1528be98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d852425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 58dd1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000c0000, Class:  0, CF:0.177898, Len:  1, Fitness_tra: 0
Rule 58: 15522f11, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 59: 000000e5, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 60: 552816e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 15824291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 55114591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511c13ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 51111712, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 852c4758, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ddb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
