------Generation 0------
Rule  1: cc88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 221c7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c1517be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8151b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11211ec, Class:  1, CF:0.227821, Len:  8, Fitness_tra: 0
Rule 41: 88547232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000b0000, Class:  1, CF:0.0698593, Len:  1, Fitness_tra: 229
Rule 43: 81427b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 27
Rule 46: 39182132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1117b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 55287738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 85417b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5155b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15217b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0c000000, Class:  0, CF:0.0745621, Len:  1, Fitness_tra: 31
Rule 59: 15122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5141bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51c5b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 118214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8114b73d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 5159b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 841c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 5c84279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d5000000, Class:  1, CF:0.305996, Len:  2, Fitness_tra: 75
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d8cb192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11121311, Class:  0, CF:0.142038, Len:  8, Fitness_tra: 0
Rule 72: c25111ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 5152b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c51b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ee111732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 08000000, Class:  0, CF:0.0291325, Len:  1, Fitness_tra: 0
Rule 86: 2211bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e9121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 8c82bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 18214b99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 95511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 0
Rule 96: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 74
Rule 97: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c2cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: cd811432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 58d12298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.1154
------Result------
Miss_rate(tra)	:61.1154
Miss_rate(tst)	:50
ARL				:1.11538

------Generation 3------
Rule  1: cc88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 3112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 56d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 11dc4b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 48514752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: e1827232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 12222be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 582c1712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 20000000, Class:  1, CF:0.0502417, Len:  1, Fitness_tra: 0
Rule 14: 8811143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 8251b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5922726c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 31281111, Class:  0, CF:0.963146, Len:  8, Fitness_tra: 2
Rule 18: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 93512751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5c21219c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 21: 82d5bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18112238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15d4471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00040000, Class:  0, CF:0.100424, Len:  1, Fitness_tra: 224
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 112232e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51827451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 221c7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c1517be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8151b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11211ec, Class:  1, CF:0.227821, Len:  8, Fitness_tra: 0
Rule 41: 88547232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000b0000, Class:  1, CF:0.0698593, Len:  1, Fitness_tra: 229
Rule 43: 81427b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 27
Rule 46: 39182132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1117b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 55287738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 85417b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5155b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15217b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0c000000, Class:  0, CF:0.0745621, Len:  1, Fitness_tra: 31
Rule 59: 15122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5141bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51c5b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 118214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8114b73d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 5159b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 841c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 5c84279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d5000000, Class:  1, CF:0.305996, Len:  2, Fitness_tra: 75
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d8cb192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11121311, Class:  0, CF:0.142038, Len:  8, Fitness_tra: 0
Rule 72: c25111ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 5152b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c51b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ee111732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 08000000, Class:  0, CF:0.0291325, Len:  1, Fitness_tra: 0
Rule 86: 2211bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e9121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 8c82bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 18214b99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 95511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 0
Rule 96: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 74
Rule 97: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c2cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: cd811432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 58d12298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.1154
------Result------
Miss_rate(tra)	:61.1154
Miss_rate(tst)	:50
ARL				:1.11538

------Generation 4------
Rule  1: cc88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 3112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 56d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 11dc4b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 48514752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: e1827232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 12222be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 582c1712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 20000000, Class:  1, CF:0.0502417, Len:  1, Fitness_tra: 0
Rule 14: 8811143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 8251b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5922726c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 31281111, Class:  0, CF:0.963146, Len:  8, Fitness_tra: 2
Rule 18: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 93512751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5c21219c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 21: 82d5bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18112238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15d4471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00040000, Class:  0, CF:0.100424, Len:  1, Fitness_tra: 224
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 112232e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51827451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 221c7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c1517be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8151b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11211ec, Class:  1, CF:0.227821, Len:  8, Fitness_tra: 0
Rule 41: 88547232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000b0000, Class:  1, CF:0.0698593, Len:  1, Fitness_tra: 229
Rule 43: 81427b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 27
Rule 46: 39182132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1117b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 55287738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 85417b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5155b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15217b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0c000000, Class:  0, CF:0.0745621, Len:  1, Fitness_tra: 31
Rule 59: 15122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5141bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51c5b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 118214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8114b73d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 5159b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 841c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 5c84279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d5000000, Class:  1, CF:0.305996, Len:  2, Fitness_tra: 75
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1d8cb192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11121311, Class:  0, CF:0.142038, Len:  8, Fitness_tra: 0
Rule 72: c25111ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: 5152b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c51b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: ee111732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 08000000, Class:  0, CF:0.0291325, Len:  1, Fitness_tra: 0
Rule 86: 2211bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e9121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 8c82bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 18214b99, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 95511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 0
Rule 96: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 74
Rule 97: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c2cb43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: cd811432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 58d12298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.1154
------Result------
Miss_rate(tra)	:61.1154
Miss_rate(tst)	:50
ARL				:1.11538

------Generation 5------
Rule  1: 000b0000, Class:  1, CF:0.0698593, Len:  1, Fitness_tra: 230
Rule  2: 00040000, Class:  0, CF:0.100424, Len:  1, Fitness_tra: 222
Rule  3: d5000000, Class:  1, CF:0.305996, Len:  2, Fitness_tra: 75
Rule  4: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 74
Rule  5: 0c000000, Class:  0, CF:0.0745621, Len:  1, Fitness_tra: 30
Rule  6: 00000050, Class:  1, CF:0.0840604, Len:  1, Fitness_tra: 28
Rule  7: 31281111, Class:  0, CF:0.963146, Len:  8, Fitness_tra: 2
Rule  8: cc88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: e1827232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 12222be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 582c1712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 20000000, Class:  1, CF:0.0502417, Len:  1, Fitness_tra: 0
Rule 14: 8811143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 8251b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5922726c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 93512751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5c21219c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 21: 82d5bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18112238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15d4471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 112232e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51827451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 221c7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c1517be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8151b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11211ec, Class:  1, CF:0.227821, Len:  8, Fitness_tra: 0
Rule 41: 88547232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 56d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 81427b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 39182132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1117b414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 55287738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 85417b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5155b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15217b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11dc4b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15122291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5141bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51c5b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 118214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8114b73d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111521e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 5159b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 841c2112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 5c84279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 48514752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
