------Generation 0------
Rule  1: f3118e5515e117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 21115518c2111262, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  9: 2115c29411a11111, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 10: 4111336a193d1417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 3e1146113361121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 331a211512445df3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 233f1f1e516d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 7323e11114575211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 21113117281e51f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3116431111442133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7113e131141121a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 33d32d2114ac1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e1517e1a1112f79, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 16531366151112b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5a13154588181c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4f13311117221231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c349115bf1111371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11192437a1ae1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5349b21c61659832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5000000a00000000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5143711711115641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2156331e11121417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b32a11f139152117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 212f191211221ca8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13e139184411523b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9f86254254f23113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6f56114112a1d142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1913131517121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11211b34311f2f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1321117417671111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: b1d6f6335d12d711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 23115113222211a4, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 39: 1145c13ba1631f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1111321211113f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 415f1912172255f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3613131311121441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21132d91f1311832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5336f61591911117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3f16291c87121225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11497511a961181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1f71b19133311887, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a91211151651254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f111812c1b12924c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 837d213b61f3d61e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 232f1351521457ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1f734d5161113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 71165155124c113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2a6f5f7359f5e211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3321714c1b311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1123191581123411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c15a598172c71117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1111413561331294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 415f6e35118221f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 731a311157141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5111154431a11872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a132118311132e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3313152241121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16131d15a165e592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 131111221815111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 66511d115b623272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 315115181bb45131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1351115531115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1f4315653111521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 8331111511611772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 631f131111115124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2611415d19111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5f134d1132f1d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3316133335629b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21225212f5e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1f11113154211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 050900000000e05b, Class:  2, CF:0.590118, Len:  5, Fitness_tra: 0
Rule 80: fa3121721132d21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 13aa1a23116252b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2113333315111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b6509000000c000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a113113333311424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1321451161151117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000004030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1196111161e11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4186131d3b145131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 11
Rule 90: 25c991a111551517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 8e11411511611272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 10a1d09140310987, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f116901111940730, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 21d631172d12d7f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 112f11112111d1a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e1113116185e1161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0020010410031100, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 151e1344c1a13832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1f111131542b1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 51131d1132b4d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:92.5
------Result------
Miss_rate(tra)	:92.5
Miss_rate(tst)	:92.2727
ARL				:8.83333

------Generation 3------
Rule  1: 00000f0005000000, Class:  0, CF:0.896825, Len:  2, Fitness_tra: 19
Rule  2: 5000000000d50900, Class:  8, CF:0.915683, Len:  4, Fitness_tra: 5
Rule  3: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 10
Rule  4: 00090f0603080000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule  5: f090000000980700, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule  6: 4111122271431a66, Class:  3, CF:  1, Len: 16, Fitness_tra: 1
Rule  7: 111121183b113031, Class:  5, CF:  1, Len: 15, Fitness_tra: 3
Rule  8: 21115518c2111262, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  9: 51131d1132b4d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 4111336a193d1417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 3e1146113361121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 331a211512445df3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 233f1f1e516d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 7323e11114575211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 21113117281e51f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3116431111442133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7113e131141121a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 33d32d2114ac1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e1517e1a1112f79, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 16531366151112b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5a13154588181c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4f13311117221231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c349115bf1111371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11192437a1ae1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5349b21c61659832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5000000a00000000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5143711711115641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2156331e11121417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b32a11f139152117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 212f191211221ca8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13e139184411523b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9f86254254f23113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6f56114112a1d142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1913131517121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11211b34311f2f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1321117417671111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: b1d6f6335d12d711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 23115113222211a4, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 39: 1145c13ba1631f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1111321211113f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 415f1912172255f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3613131311121441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21132d91f1311832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5336f61591911117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3f16291c87121225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11497511a961181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1f71b19133311887, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a91211151651254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f111812c1b12924c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 837d213b61f3d61e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 232f1351521457ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1f734d5161113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 71165155124c113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2a6f5f7359f5e211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3321714c1b311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1123191581123411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c15a598172c71117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1111413561331294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 415f6e35118221f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 731a311157141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5111154431a11872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a132118311132e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3313152241121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16131d15a165e592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 131111221815111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 66511d115b623272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 315115181bb45131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1351115531115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1f4315653111521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 8331111511611772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 631f131111115124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2611415d19111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5f134d1132f1d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3316133335629b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21225212f5e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1f11113154211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 050900000000e05b, Class:  2, CF:0.590118, Len:  5, Fitness_tra: 0
Rule 80: fa3121721132d21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 07d0680d0000d0fe, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1146212111351237, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 6
Rule 84: 00000603000c4000, Class:  0, CF:0.340866, Len:  4, Fitness_tra: 11
Rule 85: 1336191121411214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3121111217721513, Class:  5, CF:  1, Len: 16, Fitness_tra: 0
Rule 87: a11f81313161314b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000eef0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111f1158b411d7a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 36131d12111c5d71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 211131122d12daf6, Class:  9, CF:  1, Len: 16, Fitness_tra: 4
Rule 92: 13a1d13161190617, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 26c1415d19112117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f190110100e807c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 23117221724d1766, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 73ea5113221229a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 263c1f6e556d12b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5349b21cd16d9832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6e1f431b3b115214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4120336410331117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:89.5652
------Result------
Miss_rate(tra)	:89.5652
Miss_rate(tst)	:90
ARL				:8.92857

------Generation 4------
Rule  1: 00000f0005000000, Class:  0, CF:0.896825, Len:  2, Fitness_tra: 19
Rule  2: 5000000000d50900, Class:  8, CF:0.915683, Len:  4, Fitness_tra: 5
Rule  3: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 10
Rule  4: 00090f0603080000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule  5: f090000000980700, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule  6: 4111122271431a66, Class:  3, CF:  1, Len: 16, Fitness_tra: 1
Rule  7: 111121183b113031, Class:  5, CF:  1, Len: 15, Fitness_tra: 3
Rule  8: 21115518c2111262, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  9: 51131d1132b4d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 4111336a193d1417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 3e1146113361121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 331a211512445df3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 233f1f1e516d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 7323e11114575211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 21113117281e51f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3116431111442133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7113e131141121a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 33d32d2114ac1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1e1517e1a1112f79, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 16531366151112b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5a13154588181c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4f13311117221231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c349115bf1111371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11192437a1ae1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 5349b21c61659832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5000000a00000000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5143711711115641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2156331e11121417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b32a11f139152117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 212f191211221ca8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13e139184411523b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9f86254254f23113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6f56114112a1d142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1913131517121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11211b34311f2f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1321117417671111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: b1d6f6335d12d711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 23115113222211a4, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 39: 1145c13ba1631f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1111321211113f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 415f1912172255f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3613131311121441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21132d91f1311832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5336f61591911117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3f16291c87121225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11497511a961181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1f71b19133311887, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a91211151651254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f111812c1b12924c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 837d213b61f3d61e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 232f1351521457ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1f734d5161113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 71165155124c113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2a6f5f7359f5e211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3321714c1b311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1123191581123411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c15a598172c71117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1111413561331294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 415f6e35118221f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 731a311157141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5111154431a11872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a132118311132e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3313152241121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16131d15a165e592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 131111221815111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 66511d115b623272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 315115181bb45131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1351115531115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1f4315653111521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 8331111511611772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 631f131111115124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2611415d19111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5f134d1132f1d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3316133335629b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21225212f5e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1f11113154211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 050900000000e05b, Class:  2, CF:0.590118, Len:  5, Fitness_tra: 0
Rule 80: fa3121721132d21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 07d0680d0000d0fe, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1146212111351237, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 6
Rule 84: 00000603000c4000, Class:  0, CF:0.340866, Len:  4, Fitness_tra: 11
Rule 85: 1336191121411214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3121111217721513, Class:  5, CF:  1, Len: 16, Fitness_tra: 0
Rule 87: a11f81313161314b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000eef0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111f1158b411d7a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 36131d12111c5d71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 211131122d12daf6, Class:  9, CF:  1, Len: 16, Fitness_tra: 4
Rule 92: 13a1d13161190617, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 26c1415d19112117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f190110100e807c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 23117221724d1766, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 73ea5113221229a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 263c1f6e556d12b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5349b21cd16d9832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6e1f431b3b115214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4120336410331117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:89.5652
------Result------
Miss_rate(tra)	:89.5652
Miss_rate(tst)	:90
ARL				:8.92857

------Generation 5------
Rule  1: 00000f0005000000, Class:  0, CF:0.896825, Len:  2, Fitness_tra: 19
Rule  2: 00000603000c4000, Class:  0, CF:0.340866, Len:  4, Fitness_tra: 5
Rule  3: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 18
Rule  4: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 6
Rule  5: 5000000000d50900, Class:  8, CF:0.915683, Len:  4, Fitness_tra: 7
Rule  6: 211131122d12daf6, Class:  9, CF:  1, Len: 16, Fitness_tra: 4
Rule  7: 111121183b113031, Class:  5, CF:  1, Len: 15, Fitness_tra: 3
Rule  8: f090000000980700, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule  9: 4111122271431a66, Class:  3, CF:  1, Len: 16, Fitness_tra: 1
Rule 10: 21115518c2111262, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 11: 00090f0603080000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 12: 4111336a193d1417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 233f1f1e516d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
