------Generation 0------
Rule  1: 111f3311316cd412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 2ad33611511b22a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1183751211153814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5f21211511113892, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 191313253ea51147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111351521211d11b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1a212d1215331114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2116a131841411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2151169115fc5b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3621752c12615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1311125221412faa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 118a339214512c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d63af19135175747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6a56411124143112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61a1133113212b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 23531118414131f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 131f131514111533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81139512b4219164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 261313215961111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1345113461161111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1111513412111313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: af1633313111d172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7e566f16e5911412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7529e1a331ed5152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 21111a1991121171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111d822b11511a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 135111271511a613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 117535311211cff6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d33361e3e2122224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 83c3712815311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2311911222241461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7d1936af39118117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 163f114153153417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 163a31151514d442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13112114f5361141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11135121221734ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 30c900000000e080, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 26111811414313f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 158193666e1d8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6313111f13151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 112a2518171211a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a46b31585951267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11115731f116cf2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1951135911241267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: c1712411f863df41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 19165951712152a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8951512172111461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13215611122b2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8a7311db61151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11b11d51112116fa, Class:  3, CF:0.998887, Len: 16, Fitness_tra: 1
Rule 58: fa11592121871421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000e0900000d000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 26df535817181168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 164112112415161a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c316135591611221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11361e11c1171121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11135511172821a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71111a3311311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1591113a33d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8621121b186ed311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 361f1111141113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a192d1111651c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b1161318d2124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161a1f66311d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5a11111861a13114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1113313115111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00d070006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f316431224115572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111125422494f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135a1115148251a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113331111111162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5116131911722431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 815a319d12721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 78135333a3311c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1916318227c21b3b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 331f191812125131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1111452811113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a311112157111148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c11a169191f41411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 73c1935d111432f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1113111911121434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1fb17195a1111817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6a13192574121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 8f1131117121d832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 260058610de01361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5111121b1112d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 311111113415129f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 03c3002815000915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1319461f3511111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11151192121cc116, Class:  1, CF:0.896749, Len: 16, Fitness_tra: 9
Rule 98: 1156135911222267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 093512d112111451, Class:  2, CF:0.402364, Len: 15, Fitness_tra: 0
Rule100: 11361e11c1171122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:95
------Result------
Miss_rate(tra)	:95
Miss_rate(tst)	:94.0909
ARL				:13.3333

------Generation 3------
Rule  1: 7142d232119a1f11, Class:  3, CF:0.932572, Len: 16, Fitness_tra: 9
Rule  2: 1111111131151274, Class:  8, CF:  1, Len: 16, Fitness_tra: 3
Rule  3: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 3
Rule  4: 11161192124c1113, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule  5: 8e11911171215131, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  6: 0600000000000805, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule  7: 111f3311316cd412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 412f1e1d1c1152ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 2ad33611511b22a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1183751211153814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5f21211511113892, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 191313253ea51147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111351521211d11b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1a212d1215331114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2116a131841411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2151169115fc5b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3621752c12615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1311125221412faa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 118a339214512c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d63af19135175747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6a56411124143112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61a1133113212b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 23531118414131f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 131f131514111533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81139512b4219164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 261313215961111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1345113461161111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1111513412111313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: af1633313111d172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7e566f16e5911412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7529e1a331ed5152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 21111a1991121171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111d822b11511a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 135111271511a613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 117535311211cff6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d33361e3e2122224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 83c3712815311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2311911222241461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7d1936af39118117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 163f114153153417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 163a31151514d442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13112114f5361141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11135121221734ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 30c900000000e080, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 26111811414313f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 158193666e1d8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6313111f13151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 112a2518171211a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a46b31585951267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11115731f116cf2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1951135911241267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: c1712411f863df41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 19165951712152a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8951512172111461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13215611122b2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8a7311db61151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11b11d51112116fa, Class:  3, CF:0.998887, Len: 16, Fitness_tra: 1
Rule 58: fa11592121871421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000e0900000d000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 26df535817181168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 164112112415161a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c316135591611221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11361e11c1171121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11135511172821a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71111a3311311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1591113a33d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8621121b186ed311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 361f1111141113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a192d1111651c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b1161318d2124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161a1f66311d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5a11111861a13114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1113313115111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00d070006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f316431224115572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111125422494f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135a1115148251a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113331111111162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5116131911722431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 815a319d12721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 78135333a3311c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1916318227c21b3b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 331f191812125131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1111452811113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a311112157111148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c11a169191f41411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 73c1935d111432f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1113111911121434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1fb17195a1111817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6a13192574121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 8f1131117121d832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 260058610de01361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5111121b1112d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 311111113415129f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 03c3002815000915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1319461f3511111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11151192121cc116, Class:  1, CF:0.896749, Len: 16, Fitness_tra: 9
Rule 98: 1156135911222267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 093512d112111451, Class:  2, CF:0.402364, Len: 15, Fitness_tra: 0
Rule100: 11361e11c1171122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:95
------Result------
Miss_rate(tra)	:95
Miss_rate(tst)	:94.0909
ARL				:13.3333

------Generation 4------
Rule  1: 7142d232119a1f11, Class:  3, CF:0.932572, Len: 16, Fitness_tra: 9
Rule  2: 1111111131151274, Class:  8, CF:  1, Len: 16, Fitness_tra: 3
Rule  3: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 3
Rule  4: 11161192124c1113, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule  5: 8e11911171215131, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  6: 0600000000000805, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule  7: 111f3311316cd412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 412f1e1d1c1152ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 2ad33611511b22a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1183751211153814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5f21211511113892, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 191313253ea51147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111351521211d11b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1a212d1215331114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2116a131841411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2151169115fc5b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3621752c12615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1311125221412faa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 118a339214512c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d63af19135175747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6a56411124143112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61a1133113212b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 23531118414131f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 131f131514111533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81139512b4219164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 261313215961111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1345113461161111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1111513412111313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: af1633313111d172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7e566f16e5911412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7529e1a331ed5152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 21111a1991121171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111d822b11511a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 135111271511a613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 117535311211cff6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d33361e3e2122224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 83c3712815311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2311911222241461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7d1936af39118117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 163f114153153417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 163a31151514d442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13112114f5361141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11135121221734ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 30c900000000e080, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 26111811414313f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 158193666e1d8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6313111f13151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 112a2518171211a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a46b31585951267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11115731f116cf2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1951135911241267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: c1712411f863df41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 19165951712152a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8951512172111461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13215611122b2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8a7311db61151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11b11d51112116fa, Class:  3, CF:0.998887, Len: 16, Fitness_tra: 1
Rule 58: fa11592121871421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000e0900000d000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 26df535817181168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 164112112415161a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c316135591611221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11361e11c1171121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11135511172821a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71111a3311311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1591113a33d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8621121b186ed311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 361f1111141113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a192d1111651c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b1161318d2124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161a1f66311d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5a11111861a13114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1113313115111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00d070006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f316431224115572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111125422494f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135a1115148251a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113331111111162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5116131911722431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 815a319d12721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 78135333a3311c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1916318227c21b3b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 331f191812125131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1111452811113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a311112157111148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c11a169191f41411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 73c1935d111432f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1113111911121434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1fb17195a1111817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6a13192574121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 8f1131117121d832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 260058610de01361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5111121b1112d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 311111113415129f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 03c3002815000915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1319461f3511111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11151192121cc116, Class:  1, CF:0.896749, Len: 16, Fitness_tra: 9
Rule 98: 1156135911222267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 093512d112111451, Class:  2, CF:0.402364, Len: 15, Fitness_tra: 0
Rule100: 11361e11c1171122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:95
------Result------
Miss_rate(tra)	:95
Miss_rate(tst)	:94.0909
ARL				:13.3333

------Generation 5------
Rule  1: 7142d232119a1f11, Class:  3, CF:0.932572, Len: 16, Fitness_tra: 9
Rule  2: 1111111131151274, Class:  8, CF:  1, Len: 16, Fitness_tra: 3
Rule  3: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 3
Rule  4: 11161192124c1113, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule  5: 8e11911171215131, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  6: 0600000000000805, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule  7: 111f3311316cd412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 412f1e1d1c1152ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 2ad33611511b22a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1183751211153814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5f21211511113892, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 191313253ea51147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111351521211d11b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1a212d1215331114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2116a131841411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2151169115fc5b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3621752c12615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
