------Generation 0------
Rule  1: 4b715ab7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: b12b567b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 41b4114722, Class:  2, CF:0.182317, Len: 10, Fitness_tra: 0
Rule 17: bcb21a442b, Class:  4, CF:0.999786, Len: 10, Fitness_tra: 0
Rule 18: 4d4b21b44c, Class:  2, CF:0.960281, Len: 10, Fitness_tra: -1
Rule 19: 12b4512427, Class:  1, CF:0.0562793, Len: 10, Fitness_tra: 0
Rule 20: 7424961bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 77b2861b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7b2421777b, Class:  2, CF:0.64838, Len: 10, Fitness_tra: 0
Rule 24: 241bc17422, Class:  2, CF:0.986182, Len: 10, Fitness_tra: 0
Rule 25: 7bb2562247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc241d2217, Class:  2, CF:0.0313178, Len: 10, Fitness_tra: 0
Rule 27: 14b2562722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4db723b411, Class:  4, CF:0.978458, Len: 10, Fitness_tra: 0
Rule 29: 17272a1b21, Class:  4, CF:0.997197, Len: 10, Fitness_tra: 0
Rule 30: 22223a722b, Class:  4, CF:0.999966, Len: 10, Fitness_tra: 0
Rule 31: 7177167447, Class:  4, CF:0.999662, Len: 10, Fitness_tra: 0
Rule 32: 41b5337444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4247217b74, Class:  4, CF:0.630924, Len: 10, Fitness_tra: -1
Rule 35: bc14114214, Class:  4, CF:0.0315619, Len: 10, Fitness_tra: 0
Rule 36: 724bcd27b1, Class:  2, CF:0.893877, Len: 10, Fitness_tra: -1
Rule 37: b2b72abb14, Class:  4, CF:0.999676, Len: 10, Fitness_tra: 0
Rule 38: 71121e2724, Class:  2, CF:0.972896, Len: 10, Fitness_tra: 0
Rule 39: b777797222, Class:  2, CF:0.998795, Len: 10, Fitness_tra: 0
Rule 40: 4412897771, Class:  1, CF:0.271839, Len: 10, Fitness_tra: 0
Rule 41: b1b28e2724, Class:  2, CF:0.984166, Len: 10, Fitness_tra: 0
Rule 42: 2871134bb2, Class:  4, CF:0.998776, Len: 10, Fitness_tra: 0
Rule 43: b41423b212, Class:  2, CF:0.00101157, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 17112ab744, Class:  4, CF:0.999833, Len: 10, Fitness_tra: 0
Rule 46: b7128e2421, Class:  2, CF:0.967221, Len: 10, Fitness_tra: 0
Rule 47: 21712e4b22, Class:  2, CF:0.995951, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4421567b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 777bd3b127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4b2126bb74, Class:  4, CF:0.998404, Len: 10, Fitness_tra: 0
Rule 52: 45171eb742, Class:  1, CF:0.606937, Len: 10, Fitness_tra: -3
Rule 53: 4424212411, Class:  2, CF:0.0103575, Len: 10, Fitness_tra: 0
Rule 54: 117b211774, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4f12412b2c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1c471627bb, Class:  4, CF:0.999327, Len: 10, Fitness_tra: 0
Rule 57: b127194b42, Class:  2, CF:0.98597, Len: 10, Fitness_tra: 0
Rule 58: 724449bb22, Class:  2, CF:0.794934, Len: 10, Fitness_tra: 0
Rule 59: 4b77c641b4, Class:  2, CF:0.925231, Len: 10, Fitness_tra: 0
Rule 60: 2174232722, Class:  4, CF:0.948929, Len: 10, Fitness_tra: 0
Rule 61: 7522152214, Class:  2, CF:0.564622, Len: 10, Fitness_tra: 0
Rule 62: 72b2c3b442, Class:  2, CF:0.606324, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211b132471, Class:  4, CF:0.783143, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2224134b14, Class:  4, CF:0.996357, Len: 10, Fitness_tra: 0
Rule 67: 7b14cf1b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7bb71eb1b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b72225bbb7, Class:  2, CF:0.317583, Len: 10, Fitness_tra: 0
Rule 70: 4411c6bbb4, Class:  2, CF:0.939599, Len: 10, Fitness_tra: 0
Rule 71: b744332727, Class:  4, CF:0.987111, Len: 10, Fitness_tra: 0
Rule 72: 2171cd2414, Class:  2, CF:0.995753, Len: 10, Fitness_tra: -43
Rule 73: 4447c14177, Class:  2, CF:0.910186, Len: 10, Fitness_tra: 0
Rule 74: 222c23221b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47b7517147, Class:  2, CF:0.991548, Len: 10, Fitness_tra: 0
Rule 76: b241232742, Class:  4, CF:0.984944, Len: 10, Fitness_tra: 0
Rule 77: 4cb1af7771, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 1
Rule 78: 47b2197714, Class:  2, CF:0.984171, Len: 10, Fitness_tra: 0
Rule 79: 242181b77b, Class:  2, CF:0.99242, Len: 10, Fitness_tra: 0
Rule 80: 1711537274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4c124111bb, Class:  4, CF:0.606926, Len: 10, Fitness_tra: -634
Rule 82: 72241f7214, Class:  4, CF:0.99966, Len: 10, Fitness_tra: 0
Rule 83: b721467121, Class:  4, CF:0.957364, Len: 10, Fitness_tra: 0
Rule 84: 44bb18b722, Class:  2, CF:0.337314, Len: 10, Fitness_tra: -1
Rule 85: 127b13b41b, Class:  4, CF:0.960176, Len: 10, Fitness_tra: -2
Rule 86: 1544234b22, Class:  4, CF:0.993502, Len: 10, Fitness_tra: 0
Rule 87: 217289442b, Class:  2, CF:0.987395, Len: 10, Fitness_tra: 0
Rule 88: 7c2459b427, Class:  2, CF:0.620585, Len: 10, Fitness_tra: 0
Rule 89: bbb4197177, Class:  2, CF:0.975589, Len: 10, Fitness_tra: -430
Rule 90: 411b897241, Class:  2, CF:0.933803, Len: 10, Fitness_tra: -534
Rule 91: 21722e2727, Class:  2, CF:0.913192, Len: 10, Fitness_tra: 0
Rule 92: 447b212711, Class:  4, CF:0.27163, Len: 10, Fitness_tra: -11
Rule 93: 30505007b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4449844171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 4177177740, Class:  4, CF:0.504723, Len:  9, Fitness_tra: -13
Rule 96: 77714177bb, Class:  2, CF:0.025343, Len: 10, Fitness_tra: -2
Rule 97: 4d77231711, Class:  4, CF:0.986297, Len: 10, Fitness_tra: -9
Rule 98: 21718d2421, Class:  2, CF:0.997516, Len: 10, Fitness_tra: -6
Rule 99: 44249a2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 211b131471, Class:  4, CF:0.848071, Len: 10, Fitness_tra: -141
------Current------
Miss_rate(tra)	:97.4646
------Result------
Miss_rate(tra)	:97.4646
Miss_rate(tst)	:97.3492
ARL				:9.98684

------Generation 3------
Rule  1: 7521252711, Class:  1, CF:0.955204, Len: 10, Fitness_tra: -29
Rule  2: 2112c11227, Class:  2, CF:0.984072, Len: 10, Fitness_tra: -1221
Rule  3: 2127217b22, Class:  4, CF:0.0949924, Len: 10, Fitness_tra: 1
Rule  4: 44414e4124, Class:  2, CF:0.998505, Len: 10, Fitness_tra: -42
Rule  5: 491181422c, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule  6: 781166b421, Class:  4, CF:0.99822, Len: 10, Fitness_tra: 2
Rule  7: 4b715ab7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: b41b3a7122, Class:  4, CF:0.986301, Len: 10, Fitness_tra: 0
Rule  9: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 2722112177, Class:  4, CF:0.407246, Len: 10, Fitness_tra: 0
Rule 11: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1172551717, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4271812421, Class:  2, CF:0.951971, Len: 10, Fitness_tra: -1
Rule 14: 4712114721, Class:  4, CF:0.206478, Len: 10, Fitness_tra: -165
Rule 15: b12b567b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 41b4114722, Class:  2, CF:0.182317, Len: 10, Fitness_tra: 0
Rule 17: bcb21a442b, Class:  4, CF:0.999786, Len: 10, Fitness_tra: 0
Rule 18: 4d4b21b44c, Class:  2, CF:0.960281, Len: 10, Fitness_tra: -1
Rule 19: 12b4512427, Class:  1, CF:0.0562793, Len: 10, Fitness_tra: 0
Rule 20: 7424961bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 77b2861b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7b2421777b, Class:  2, CF:0.64838, Len: 10, Fitness_tra: 0
Rule 24: 241bc17422, Class:  2, CF:0.986182, Len: 10, Fitness_tra: 0
Rule 25: 7bb2562247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc241d2217, Class:  2, CF:0.0313178, Len: 10, Fitness_tra: 0
Rule 27: 14b2562722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4db723b411, Class:  4, CF:0.978458, Len: 10, Fitness_tra: 0
Rule 29: 17272a1b21, Class:  4, CF:0.997197, Len: 10, Fitness_tra: 0
Rule 30: 22223a722b, Class:  4, CF:0.999966, Len: 10, Fitness_tra: 0
Rule 31: 7177167447, Class:  4, CF:0.999662, Len: 10, Fitness_tra: 0
Rule 32: 41b5337444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4247217b74, Class:  4, CF:0.630924, Len: 10, Fitness_tra: -1
Rule 35: bc14114214, Class:  4, CF:0.0315619, Len: 10, Fitness_tra: 0
Rule 36: 724bcd27b1, Class:  2, CF:0.893877, Len: 10, Fitness_tra: -1
Rule 37: b2b72abb14, Class:  4, CF:0.999676, Len: 10, Fitness_tra: 0
Rule 38: 71121e2724, Class:  2, CF:0.972896, Len: 10, Fitness_tra: 0
Rule 39: b777797222, Class:  2, CF:0.998795, Len: 10, Fitness_tra: 0
Rule 40: 4412897771, Class:  1, CF:0.271839, Len: 10, Fitness_tra: 0
Rule 41: b1b28e2724, Class:  2, CF:0.984166, Len: 10, Fitness_tra: 0
Rule 42: 2871134bb2, Class:  4, CF:0.998776, Len: 10, Fitness_tra: 0
Rule 43: b41423b212, Class:  2, CF:0.00101157, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 17112ab744, Class:  4, CF:0.999833, Len: 10, Fitness_tra: 0
Rule 46: b7128e2421, Class:  2, CF:0.967221, Len: 10, Fitness_tra: 0
Rule 47: 21712e4b22, Class:  2, CF:0.995951, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4421567b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 777bd3b127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4b2126bb74, Class:  4, CF:0.998404, Len: 10, Fitness_tra: 0
Rule 52: 45171eb742, Class:  1, CF:0.606937, Len: 10, Fitness_tra: -3
Rule 53: 4424212411, Class:  2, CF:0.0103575, Len: 10, Fitness_tra: 0
Rule 54: 117b211774, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4f12412b2c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1c471627bb, Class:  4, CF:0.999327, Len: 10, Fitness_tra: 0
Rule 57: b127194b42, Class:  2, CF:0.98597, Len: 10, Fitness_tra: 0
Rule 58: 724449bb22, Class:  2, CF:0.794934, Len: 10, Fitness_tra: 0
Rule 59: 4b77c641b4, Class:  2, CF:0.925231, Len: 10, Fitness_tra: 0
Rule 60: 2174232722, Class:  4, CF:0.948929, Len: 10, Fitness_tra: 0
Rule 61: 7522152214, Class:  2, CF:0.564622, Len: 10, Fitness_tra: 0
Rule 62: 72b2c3b442, Class:  2, CF:0.606324, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211b132471, Class:  4, CF:0.783143, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2224134b14, Class:  4, CF:0.996357, Len: 10, Fitness_tra: 0
Rule 67: 7b14cf1b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7bb71eb1b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b72225bbb7, Class:  2, CF:0.317583, Len: 10, Fitness_tra: 0
Rule 70: 4411c6bbb4, Class:  2, CF:0.939599, Len: 10, Fitness_tra: 0
Rule 71: b744332727, Class:  4, CF:0.987111, Len: 10, Fitness_tra: 0
Rule 72: 2171cd2414, Class:  2, CF:0.995753, Len: 10, Fitness_tra: -43
Rule 73: 4447c14177, Class:  2, CF:0.910186, Len: 10, Fitness_tra: 0
Rule 74: 222c23221b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47b7517147, Class:  2, CF:0.991548, Len: 10, Fitness_tra: 0
Rule 76: b241232742, Class:  4, CF:0.984944, Len: 10, Fitness_tra: 0
Rule 77: 4cb1af7771, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 1
Rule 78: 47b2197714, Class:  2, CF:0.984171, Len: 10, Fitness_tra: 0
Rule 79: 242181b77b, Class:  2, CF:0.99242, Len: 10, Fitness_tra: 0
Rule 80: 1711537274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4c124111bb, Class:  4, CF:0.606926, Len: 10, Fitness_tra: -634
Rule 82: 72241f7214, Class:  4, CF:0.99966, Len: 10, Fitness_tra: 0
Rule 83: b721467121, Class:  4, CF:0.957364, Len: 10, Fitness_tra: 0
Rule 84: 44bb18b722, Class:  2, CF:0.337314, Len: 10, Fitness_tra: -1
Rule 85: 127b13b41b, Class:  4, CF:0.960176, Len: 10, Fitness_tra: -2
Rule 86: 1544234b22, Class:  4, CF:0.993502, Len: 10, Fitness_tra: 0
Rule 87: 217289442b, Class:  2, CF:0.987395, Len: 10, Fitness_tra: 0
Rule 88: 7c2459b427, Class:  2, CF:0.620585, Len: 10, Fitness_tra: 0
Rule 89: bbb4197177, Class:  2, CF:0.975589, Len: 10, Fitness_tra: -430
Rule 90: 411b897241, Class:  2, CF:0.933803, Len: 10, Fitness_tra: -534
Rule 91: 21722e2727, Class:  2, CF:0.913192, Len: 10, Fitness_tra: 0
Rule 92: 447b212711, Class:  4, CF:0.27163, Len: 10, Fitness_tra: -11
Rule 93: 30505007b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4449844171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 4177177740, Class:  4, CF:0.504723, Len:  9, Fitness_tra: -13
Rule 96: 77714177bb, Class:  2, CF:0.025343, Len: 10, Fitness_tra: -2
Rule 97: 4d77231711, Class:  4, CF:0.986297, Len: 10, Fitness_tra: -9
Rule 98: 21718d2421, Class:  2, CF:0.997516, Len: 10, Fitness_tra: -6
Rule 99: 44249a2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 211b131471, Class:  4, CF:0.848071, Len: 10, Fitness_tra: -141
------Current------
Miss_rate(tra)	:97.4646
------Result------
Miss_rate(tra)	:97.4646
Miss_rate(tst)	:97.3492
ARL				:9.98684

------Generation 4------
Rule  1: 7521252711, Class:  1, CF:0.955204, Len: 10, Fitness_tra: -29
Rule  2: 2112c11227, Class:  2, CF:0.984072, Len: 10, Fitness_tra: -1221
Rule  3: 2127217b22, Class:  4, CF:0.0949924, Len: 10, Fitness_tra: 1
Rule  4: 44414e4124, Class:  2, CF:0.998505, Len: 10, Fitness_tra: -42
Rule  5: 491181422c, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule  6: 781166b421, Class:  4, CF:0.99822, Len: 10, Fitness_tra: 2
Rule  7: 4b715ab7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: b41b3a7122, Class:  4, CF:0.986301, Len: 10, Fitness_tra: 0
Rule  9: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 2722112177, Class:  4, CF:0.407246, Len: 10, Fitness_tra: 0
Rule 11: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1172551717, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4271812421, Class:  2, CF:0.951971, Len: 10, Fitness_tra: -1
Rule 14: 4712114721, Class:  4, CF:0.206478, Len: 10, Fitness_tra: -165
Rule 15: b12b567b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 41b4114722, Class:  2, CF:0.182317, Len: 10, Fitness_tra: 0
Rule 17: bcb21a442b, Class:  4, CF:0.999786, Len: 10, Fitness_tra: 0
Rule 18: 4d4b21b44c, Class:  2, CF:0.960281, Len: 10, Fitness_tra: -1
Rule 19: 12b4512427, Class:  1, CF:0.0562793, Len: 10, Fitness_tra: 0
Rule 20: 7424961bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 77b2861b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7b2421777b, Class:  2, CF:0.64838, Len: 10, Fitness_tra: 0
Rule 24: 241bc17422, Class:  2, CF:0.986182, Len: 10, Fitness_tra: 0
Rule 25: 7bb2562247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc241d2217, Class:  2, CF:0.0313178, Len: 10, Fitness_tra: 0
Rule 27: 14b2562722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4db723b411, Class:  4, CF:0.978458, Len: 10, Fitness_tra: 0
Rule 29: 17272a1b21, Class:  4, CF:0.997197, Len: 10, Fitness_tra: 0
Rule 30: 22223a722b, Class:  4, CF:0.999966, Len: 10, Fitness_tra: 0
Rule 31: 7177167447, Class:  4, CF:0.999662, Len: 10, Fitness_tra: 0
Rule 32: 41b5337444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4247217b74, Class:  4, CF:0.630924, Len: 10, Fitness_tra: -1
Rule 35: bc14114214, Class:  4, CF:0.0315619, Len: 10, Fitness_tra: 0
Rule 36: 724bcd27b1, Class:  2, CF:0.893877, Len: 10, Fitness_tra: -1
Rule 37: b2b72abb14, Class:  4, CF:0.999676, Len: 10, Fitness_tra: 0
Rule 38: 71121e2724, Class:  2, CF:0.972896, Len: 10, Fitness_tra: 0
Rule 39: b777797222, Class:  2, CF:0.998795, Len: 10, Fitness_tra: 0
Rule 40: 4412897771, Class:  1, CF:0.271839, Len: 10, Fitness_tra: 0
Rule 41: b1b28e2724, Class:  2, CF:0.984166, Len: 10, Fitness_tra: 0
Rule 42: 2871134bb2, Class:  4, CF:0.998776, Len: 10, Fitness_tra: 0
Rule 43: b41423b212, Class:  2, CF:0.00101157, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 17112ab744, Class:  4, CF:0.999833, Len: 10, Fitness_tra: 0
Rule 46: b7128e2421, Class:  2, CF:0.967221, Len: 10, Fitness_tra: 0
Rule 47: 21712e4b22, Class:  2, CF:0.995951, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4421567b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 777bd3b127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4b2126bb74, Class:  4, CF:0.998404, Len: 10, Fitness_tra: 0
Rule 52: 45171eb742, Class:  1, CF:0.606937, Len: 10, Fitness_tra: -3
Rule 53: 4424212411, Class:  2, CF:0.0103575, Len: 10, Fitness_tra: 0
Rule 54: 117b211774, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4f12412b2c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1c471627bb, Class:  4, CF:0.999327, Len: 10, Fitness_tra: 0
Rule 57: b127194b42, Class:  2, CF:0.98597, Len: 10, Fitness_tra: 0
Rule 58: 724449bb22, Class:  2, CF:0.794934, Len: 10, Fitness_tra: 0
Rule 59: 4b77c641b4, Class:  2, CF:0.925231, Len: 10, Fitness_tra: 0
Rule 60: 2174232722, Class:  4, CF:0.948929, Len: 10, Fitness_tra: 0
Rule 61: 7522152214, Class:  2, CF:0.564622, Len: 10, Fitness_tra: 0
Rule 62: 72b2c3b442, Class:  2, CF:0.606324, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211b132471, Class:  4, CF:0.783143, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2224134b14, Class:  4, CF:0.996357, Len: 10, Fitness_tra: 0
Rule 67: 7b14cf1b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7bb71eb1b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b72225bbb7, Class:  2, CF:0.317583, Len: 10, Fitness_tra: 0
Rule 70: 4411c6bbb4, Class:  2, CF:0.939599, Len: 10, Fitness_tra: 0
Rule 71: b744332727, Class:  4, CF:0.987111, Len: 10, Fitness_tra: 0
Rule 72: 2171cd2414, Class:  2, CF:0.995753, Len: 10, Fitness_tra: -43
Rule 73: 4447c14177, Class:  2, CF:0.910186, Len: 10, Fitness_tra: 0
Rule 74: 222c23221b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47b7517147, Class:  2, CF:0.991548, Len: 10, Fitness_tra: 0
Rule 76: b241232742, Class:  4, CF:0.984944, Len: 10, Fitness_tra: 0
Rule 77: 4cb1af7771, Class:  4, CF:0.999008, Len: 10, Fitness_tra: 1
Rule 78: 47b2197714, Class:  2, CF:0.984171, Len: 10, Fitness_tra: 0
Rule 79: 242181b77b, Class:  2, CF:0.99242, Len: 10, Fitness_tra: 0
Rule 80: 1711537274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4c124111bb, Class:  4, CF:0.606926, Len: 10, Fitness_tra: -634
Rule 82: 72241f7214, Class:  4, CF:0.99966, Len: 10, Fitness_tra: 0
Rule 83: b721467121, Class:  4, CF:0.957364, Len: 10, Fitness_tra: 0
Rule 84: 44bb18b722, Class:  2, CF:0.337314, Len: 10, Fitness_tra: -1
Rule 85: 127b13b41b, Class:  4, CF:0.960176, Len: 10, Fitness_tra: -2
Rule 86: 1544234b22, Class:  4, CF:0.993502, Len: 10, Fitness_tra: 0
Rule 87: 217289442b, Class:  2, CF:0.987395, Len: 10, Fitness_tra: 0
Rule 88: 7c2459b427, Class:  2, CF:0.620585, Len: 10, Fitness_tra: 0
Rule 89: bbb4197177, Class:  2, CF:0.975589, Len: 10, Fitness_tra: -430
Rule 90: 411b897241, Class:  2, CF:0.933803, Len: 10, Fitness_tra: -534
Rule 91: 21722e2727, Class:  2, CF:0.913192, Len: 10, Fitness_tra: 0
Rule 92: 447b212711, Class:  4, CF:0.27163, Len: 10, Fitness_tra: -11
Rule 93: 30505007b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4449844171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 4177177740, Class:  4, CF:0.504723, Len:  9, Fitness_tra: -13
Rule 96: 77714177bb, Class:  2, CF:0.025343, Len: 10, Fitness_tra: -2
Rule 97: 4d77231711, Class:  4, CF:0.986297, Len: 10, Fitness_tra: -9
Rule 98: 21718d2421, Class:  2, CF:0.997516, Len: 10, Fitness_tra: -6
Rule 99: 44249a2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 211b131471, Class:  4, CF:0.848071, Len: 10, Fitness_tra: -141
------Current------
Miss_rate(tra)	:97.4646
------Result------
Miss_rate(tra)	:97.4646
Miss_rate(tst)	:97.3492
ARL				:9.98684

------Generation 5------
Rule  1: 7521252711, Class:  1, CF:0.955204, Len: 10, Fitness_tra: -29
Rule  2: 2112c11227, Class:  2, CF:0.984072, Len: 10, Fitness_tra: -1221
Rule  3: 2127217b22, Class:  4, CF:0.0949924, Len: 10, Fitness_tra: 1
Rule  4: 44414e4124, Class:  2, CF:0.998505, Len: 10, Fitness_tra: -42
Rule  5: 491181422c, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule  6: 781166b421, Class:  4, CF:0.99822, Len: 10, Fitness_tra: 2
Rule  7: 4b715ab7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: b41b3a7122, Class:  4, CF:0.986301, Len: 10, Fitness_tra: 0
Rule  9: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 2722112177, Class:  4, CF:0.407246, Len: 10, Fitness_tra: 0
Rule 11: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1172551717, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4271812421, Class:  2, CF:0.951971, Len: 10, Fitness_tra: -1
Rule 14: 4712114721, Class:  4, CF:0.206478, Len: 10, Fitness_tra: -165
Rule 15: b12b567b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 41b4114722, Class:  2, CF:0.182317, Len: 10, Fitness_tra: 0
Rule 17: bcb21a442b, Class:  4, CF:0.999786, Len: 10, Fitness_tra: 0
Rule 18: 4d4b21b44c, Class:  2, CF:0.960281, Len: 10, Fitness_tra: -1
Rule 19: 12b4512427, Class:  1, CF:0.0562793, Len: 10, Fitness_tra: 0
Rule 20: 7424961bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 77b2861b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7b2421777b, Class:  2, CF:0.64838, Len: 10, Fitness_tra: 0
Rule 24: 241bc17422, Class:  2, CF:0.986182, Len: 10, Fitness_tra: 0
Rule 25: 7bb2562247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bc241d2217, Class:  2, CF:0.0313178, Len: 10, Fitness_tra: 0
Rule 27: 14b2562722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4db723b411, Class:  4, CF:0.978458, Len: 10, Fitness_tra: 0
