------Generation 0------
Rule  1: 12b13e7141, Class:  2, CF:0.72487, Len: 10, Fitness_tra: -1515
Rule 15: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 16: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 20: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 23: 41727174b7, Class:  4, CF:0.241247, Len: 10, Fitness_tra: 0
Rule 24: 2c42117777, Class:  4, CF:0.699415, Len: 10, Fitness_tra: 0
Rule 25: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 4b71512147, Class:  2, CF:0.999959, Len: 10, Fitness_tra: -1
Rule 28: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 2477c5b71b, Class:  2, CF:0.885736, Len: 10, Fitness_tra: -26
Rule 30: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 32: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 1
Rule 34: 12bb537442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7b748a74bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1222c141b4, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b14b712714, Class:  2, CF:0.0209867, Len: 10, Fitness_tra: 0
Rule 40: 214415712c, Class:  2, CF:0.907618, Len: 10, Fitness_tra: 0
Rule 41: 779219b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 42715e2772, Class:  2, CF:0.93229, Len: 10, Fitness_tra: 0
Rule 43: 224b1d4421, Class:  2, CF:0.704007, Len: 10, Fitness_tra: -13
Rule 44: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b12419b744, Class:  2, CF:0.992905, Len: 10, Fitness_tra: 0
Rule 46: cb07c0440b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4a24111228, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 4b2bd61bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2b2413214b, Class:  4, CF:0.85426, Len: 10, Fitness_tra: 0
Rule 50: 2221c9bbb7, Class:  2, CF:0.303096, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 44721f127b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 55: b77111772b, Class:  4, CF:0.0179784, Len: 10, Fitness_tra: 0
Rule 56: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 59: 7212512412, Class:  2, CF:0.544558, Len: 10, Fitness_tra: -1
Rule 60: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 62: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 63: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 68: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7427c6114b, Class:  2, CF:0.977094, Len: 10, Fitness_tra: 0
Rule 71: 227213bb72, Class:  4, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 72: 4817817172, Class:  2, CF:0.543605, Len: 10, Fitness_tra: -29
Rule 73: 17b7c621bb, Class:  2, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 74: 1b7bda4b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21b2117722, Class:  2, CF:0.261792, Len: 10, Fitness_tra: 0
Rule 76: 71178a7174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bb421a7771, Class:  4, CF:0.994058, Len: 10, Fitness_tra: 0
Rule 78: 74472e7747, Class:  2, CF:0.896082, Len: 10, Fitness_tra: 0
Rule 79: 7472532121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11411444b, Class:  2, CF:0.342649, Len: 10, Fitness_tra: -388
Rule 81: 71245ab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 77411fb177, Class:  4, CF:0.994883, Len: 10, Fitness_tra: -1
Rule 83: 4bb115bb47, Class:  2, CF:0.997762, Len: 10, Fitness_tra: -445
Rule 84: 727123b7b7, Class:  4, CF:0.979466, Len: 10, Fitness_tra: -1
Rule 85: 7122137111, Class:  4, CF:0.620664, Len: 10, Fitness_tra: -148
Rule 86: 12112e7b4b, Class:  1, CF:0.792621, Len: 10, Fitness_tra: -2075
Rule 87: 4242592177, Class:  2, CF:0.397407, Len: 10, Fitness_tra: 0
Rule 88: b14123b121, Class:  4, CF:0.636822, Len: 10, Fitness_tra: -10
Rule 89: 7771112124, Class:  2, CF:0.201796, Len: 10, Fitness_tra: -196
Rule 90: 2127232224, Class:  2, CF:0.910164, Len: 10, Fitness_tra: 0
Rule 91: 74721f114b, Class:  4, CF:0.997437, Len: 10, Fitness_tra: -1
Rule 92: 42711eb57b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 71425a4474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4772131472, Class:  4, CF:0.965273, Len: 10, Fitness_tra: -25
Rule 95: 224256012b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4774811744, Class:  2, CF:0.996091, Len: 10, Fitness_tra: -49
Rule 97: bbb750441b, Class:  2, CF:0.998806, Len:  9, Fitness_tra: -1
Rule 98: 477753b7ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule100: 7c2721b147, Class:  2, CF:0.1424, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:95.4089
------Result------
Miss_rate(tra)	:95.4089
Miss_rate(tst)	:95.4296
ARL				:9.85246

------Generation 3------
Rule  1: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 1
Rule  2: 4db4c31774, Class:  0, CF:0.969968, Len: 10, Fitness_tra: 0
Rule  3: 42718eb472, Class:  2, CF:0.993071, Len: 10, Fitness_tra: 4
Rule  4: 0080c00000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule  5: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 1
Rule  6: bb71d17774, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 2
Rule  7: 24b7e12bb1, Class:  1, CF:0.907067, Len: 10, Fitness_tra: 0
Rule  8: 7c2721b147, Class:  2, CF:0.1424, Len: 10, Fitness_tra: 0
Rule  9: 21421f172b, Class:  4, CF:0.999628, Len: 10, Fitness_tra: 0
Rule 10: b8b4c617b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 7c4b21b7b7, Class:  4, CF:0.730323, Len: 10, Fitness_tra: 0
Rule 12: 777253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 16: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 20: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 23: 41727174b7, Class:  4, CF:0.241247, Len: 10, Fitness_tra: 0
Rule 24: 2c42117777, Class:  4, CF:0.699415, Len: 10, Fitness_tra: 0
Rule 25: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 28: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 31: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 72971e7db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 12bb537442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7b748a74bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1222c141b4, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b14b712714, Class:  2, CF:0.0209867, Len: 10, Fitness_tra: 0
Rule 39: 214415712c, Class:  2, CF:0.907618, Len: 10, Fitness_tra: 0
Rule 40: 779219b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 42715e2772, Class:  2, CF:0.93229, Len: 10, Fitness_tra: -1
Rule 42: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b12419b744, Class:  2, CF:0.992905, Len: 10, Fitness_tra: 0
Rule 44: cb07c0440b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4a24111228, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 4b2bd61bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2b2413214b, Class:  4, CF:0.85426, Len: 10, Fitness_tra: 0
Rule 48: 2221c9bbb7, Class:  2, CF:0.303096, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 44721f127b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 53: b77111772b, Class:  4, CF:0.0179784, Len: 10, Fitness_tra: 2
Rule 54: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 57: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 59: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 60: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 65: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7427c6114b, Class:  2, CF:0.977094, Len: 10, Fitness_tra: 0
Rule 68: 227213bb72, Class:  4, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 69: 17b7c621bb, Class:  2, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 70: 1b7bda4b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21b2117722, Class:  2, CF:0.261792, Len: 10, Fitness_tra: 0
Rule 72: 71178a7174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: bb421a7771, Class:  4, CF:0.994058, Len: 10, Fitness_tra: 1
Rule 74: 74472e7747, Class:  2, CF:0.896082, Len: 10, Fitness_tra: 0
Rule 75: 7472532121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 71245ab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4242592177, Class:  2, CF:0.397407, Len: 10, Fitness_tra: 0
Rule 78: 2127232224, Class:  2, CF:0.910164, Len: 10, Fitness_tra: 0
Rule 79: 42711eb57b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71425a4474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 151121b241, Class:  2, CF:0.534475, Len: 10, Fitness_tra: -6
Rule 83: 12b2412711, Class:  1, CF:0.881661, Len: 10, Fitness_tra: 9
Rule 84: 7174811111, Class:  2, CF:0.903349, Len: 10, Fitness_tra: -1186
Rule 85: 1122432b71, Class:  4, CF:0.751069, Len: 10, Fitness_tra: 0
Rule 86: 4447414744, Class:  2, CF:0.485563, Len: 10, Fitness_tra: 0
Rule 87: 1124c12171, Class:  2, CF:0.508524, Len: 10, Fitness_tra: -27
Rule 88: 727756b224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 172bd11144, Class:  2, CF:0.994367, Len: 10, Fitness_tra: 0
Rule 90: b7242324b2, Class:  4, CF:0.946319, Len: 10, Fitness_tra: 0
Rule 91: cb07504a0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 37727234a7, Class:  0, CF:0.0341354, Len: 10, Fitness_tra: 1999
Rule 93: 7b025a4402, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 42b219a177, Class:  2, CF:0.374222, Len: 10, Fitness_tra: -15
Rule 95: 2272138b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4b245ab7bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2142562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b8b4001007, Class:  4, CF:0.131862, Len:  6, Fitness_tra: -521
Rule 99: cb27563b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4121c99bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.0735
------Result------
Miss_rate(tra)	:51.0735
Miss_rate(tst)	:51.0055
ARL				:9.77778

------Generation 4------
Rule  1: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 1
Rule  2: 4db4c31774, Class:  0, CF:0.969968, Len: 10, Fitness_tra: 0
Rule  3: 42718eb472, Class:  2, CF:0.993071, Len: 10, Fitness_tra: 4
Rule  4: 0080c00000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule  5: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 1
Rule  6: bb71d17774, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 2
Rule  7: 24b7e12bb1, Class:  1, CF:0.907067, Len: 10, Fitness_tra: 0
Rule  8: 7c2721b147, Class:  2, CF:0.1424, Len: 10, Fitness_tra: 0
Rule  9: 21421f172b, Class:  4, CF:0.999628, Len: 10, Fitness_tra: 0
Rule 10: b8b4c617b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 7c4b21b7b7, Class:  4, CF:0.730323, Len: 10, Fitness_tra: 0
Rule 12: 777253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 16: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 20: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 23: 41727174b7, Class:  4, CF:0.241247, Len: 10, Fitness_tra: 0
Rule 24: 2c42117777, Class:  4, CF:0.699415, Len: 10, Fitness_tra: 0
Rule 25: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 28: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 31: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 72971e7db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 12bb537442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7b748a74bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1222c141b4, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b14b712714, Class:  2, CF:0.0209867, Len: 10, Fitness_tra: 0
Rule 39: 214415712c, Class:  2, CF:0.907618, Len: 10, Fitness_tra: 0
Rule 40: 779219b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 42715e2772, Class:  2, CF:0.93229, Len: 10, Fitness_tra: -1
Rule 42: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b12419b744, Class:  2, CF:0.992905, Len: 10, Fitness_tra: 0
Rule 44: cb07c0440b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4a24111228, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 4b2bd61bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2b2413214b, Class:  4, CF:0.85426, Len: 10, Fitness_tra: 0
Rule 48: 2221c9bbb7, Class:  2, CF:0.303096, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 44721f127b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 53: b77111772b, Class:  4, CF:0.0179784, Len: 10, Fitness_tra: 2
Rule 54: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 57: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 59: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 60: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 65: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7427c6114b, Class:  2, CF:0.977094, Len: 10, Fitness_tra: 0
Rule 68: 227213bb72, Class:  4, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 69: 17b7c621bb, Class:  2, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 70: 1b7bda4b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21b2117722, Class:  2, CF:0.261792, Len: 10, Fitness_tra: 0
Rule 72: 71178a7174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: bb421a7771, Class:  4, CF:0.994058, Len: 10, Fitness_tra: 1
Rule 74: 74472e7747, Class:  2, CF:0.896082, Len: 10, Fitness_tra: 0
Rule 75: 7472532121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 71245ab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4242592177, Class:  2, CF:0.397407, Len: 10, Fitness_tra: 0
Rule 78: 2127232224, Class:  2, CF:0.910164, Len: 10, Fitness_tra: 0
Rule 79: 42711eb57b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71425a4474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 151121b241, Class:  2, CF:0.534475, Len: 10, Fitness_tra: -6
Rule 83: 12b2412711, Class:  1, CF:0.881661, Len: 10, Fitness_tra: 9
Rule 84: 7174811111, Class:  2, CF:0.903349, Len: 10, Fitness_tra: -1186
Rule 85: 1122432b71, Class:  4, CF:0.751069, Len: 10, Fitness_tra: 0
Rule 86: 4447414744, Class:  2, CF:0.485563, Len: 10, Fitness_tra: 0
Rule 87: 1124c12171, Class:  2, CF:0.508524, Len: 10, Fitness_tra: -27
Rule 88: 727756b224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 172bd11144, Class:  2, CF:0.994367, Len: 10, Fitness_tra: 0
Rule 90: b7242324b2, Class:  4, CF:0.946319, Len: 10, Fitness_tra: 0
Rule 91: cb07504a0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 37727234a7, Class:  0, CF:0.0341354, Len: 10, Fitness_tra: 1999
Rule 93: 7b025a4402, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 42b219a177, Class:  2, CF:0.374222, Len: 10, Fitness_tra: -15
Rule 95: 2272138b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4b245ab7bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2142562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b8b4001007, Class:  4, CF:0.131862, Len:  6, Fitness_tra: -521
Rule 99: cb27563b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4121c99bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.0735
------Result------
Miss_rate(tra)	:51.0735
Miss_rate(tst)	:51.0055
ARL				:9.77778

------Generation 5------
Rule  1: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 1
Rule  2: 4db4c31774, Class:  0, CF:0.969968, Len: 10, Fitness_tra: 0
Rule  3: 42718eb472, Class:  2, CF:0.993071, Len: 10, Fitness_tra: 4
Rule  4: 0080c00000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule  5: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 1
Rule  6: bb71d17774, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 2
Rule  7: 24b7e12bb1, Class:  1, CF:0.907067, Len: 10, Fitness_tra: 0
Rule  8: 7c2721b147, Class:  2, CF:0.1424, Len: 10, Fitness_tra: 0
Rule  9: 21421f172b, Class:  4, CF:0.999628, Len: 10, Fitness_tra: 0
Rule 10: b8b4c617b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 7c4b21b7b7, Class:  4, CF:0.730323, Len: 10, Fitness_tra: 0
Rule 12: 777253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 16: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 20: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 23: 41727174b7, Class:  4, CF:0.241247, Len: 10, Fitness_tra: 0
Rule 24: 2c42117777, Class:  4, CF:0.699415, Len: 10, Fitness_tra: 0
Rule 25: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 28: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 31: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
