------Generation 0------
Rule  1: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: 0
Rule 16: 41b4237771, Class:  4, CF:0.346425, Len: 10, Fitness_tra: -3
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2bb152747, Class:  4, CF:0.097224, Len: 10, Fitness_tra: 0
Rule 24: 12bb492212, Class:  2, CF:0.155794, Len: 10, Fitness_tra: -38
Rule 25: 111451b424, Class:  2, CF:0.712628, Len: 10, Fitness_tra: -14
Rule 26: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 27: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: 0
Rule 29: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 32: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2a1215bb77, Class:  2, CF:0.945581, Len: 10, Fitness_tra: -25
Rule 34: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 39: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 40: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 41: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: 0
Rule 43: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 44: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 45: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: 0
Rule 46: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 0
Rule 47: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 48: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 50: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 51: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b12b257277, Class:  2, CF:0.874207, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bb2781741b, Class:  2, CF:0.996902, Len: 10, Fitness_tra: 0
Rule 57: 2244212144, Class:  2, CF:0.766326, Len: 10, Fitness_tra: 0
Rule 58: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: 0
Rule 59: 27711321b7, Class:  4, CF:0.402254, Len: 10, Fitness_tra: -1
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4c24161217, Class:  4, CF:0.88794, Len: 10, Fitness_tra: 0
Rule 63: 117b814b77, Class:  2, CF:0.724824, Len: 10, Fitness_tra: -12
Rule 64: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 1
Rule 65: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7271c6bb21, Class:  2, CF:0.98286, Len: 10, Fitness_tra: 0
Rule 67: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1171a62b44, Class:  4, CF:0.998536, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 71: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7411c34772, Class:  2, CF:0.869117, Len: 10, Fitness_tra: 0
Rule 74: 417bf17741, Class:  4, CF:0.99522, Len: 10, Fitness_tra: -6
Rule 75: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 76: 42b2417227, Class:  2, CF:0.0395079, Len: 10, Fitness_tra: 0
Rule 77: 2172192117, Class:  2, CF:0.76375, Len: 10, Fitness_tra: -266
Rule 78: b1b12d4b77, Class:  2, CF:0.701323, Len: 10, Fitness_tra: -408
Rule 79: 44b71a12b1, Class:  4, CF:0.98859, Len: 10, Fitness_tra: -4
Rule 80: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 657
Rule 81: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11272d477b, Class:  2, CF:0.0849763, Len: 10, Fitness_tra: 0
Rule 83: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 71411311bb, Class:  4, CF:0.882575, Len: 10, Fitness_tra: -168
Rule 85: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 72b1612721, Class:  4, CF:0.98957, Len: 10, Fitness_tra: -176
Rule 88: 72b7132b44, Class:  4, CF:0.964815, Len: 10, Fitness_tra: 0
Rule 89: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 0
Rule 90: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 4
Rule 91: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b241c62b57, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6571812424, Class:  2, CF:0.65751, Len: 10, Fitness_tra: 0
Rule 94: 122156b221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2a2010b227, Class:  2, CF:0.375019, Len:  8, Fitness_tra: 0
Rule 96: 41c2237200, Class:  2, CF:0.955704, Len:  8, Fitness_tra: 0
Rule 97: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 241b214712, Class:  2, CF:0.0845675, Len: 10, Fitness_tra: -12
Rule 99: b2745fbb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.1498
------Result------
Miss_rate(tra)	:48.1498
Miss_rate(tst)	:49.3601
ARL				:9.68657

------Generation 3------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1492
Rule  2: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  3: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  4: 12b1137b17, Class:  4, CF:0.875662, Len: 10, Fitness_tra: -16
Rule  5: 1571812114, Class:  1, CF:0.668495, Len: 10, Fitness_tra: -8
Rule  6: 42224f7224, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 2
Rule  7: 717bd11b72, Class:  2, CF:0.977366, Len: 10, Fitness_tra: 1
Rule  8: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 41b223b21b, Class:  4, CF:0.234391, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 11: 777b1e4441, Class:  2, CF:0.991362, Len: 10, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: 0
Rule 16: 41b4237771, Class:  4, CF:0.346425, Len: 10, Fitness_tra: -3
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2bb152747, Class:  4, CF:0.097224, Len: 10, Fitness_tra: 0
Rule 24: 12bb492212, Class:  2, CF:0.155794, Len: 10, Fitness_tra: -38
Rule 25: 111451b424, Class:  2, CF:0.712628, Len: 10, Fitness_tra: -14
Rule 26: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 27: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: 0
Rule 29: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 32: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2a1215bb77, Class:  2, CF:0.945581, Len: 10, Fitness_tra: -25
Rule 34: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 39: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 40: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 41: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: 0
Rule 43: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 44: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 45: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: 0
Rule 46: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 0
Rule 47: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 48: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 50: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 51: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b12b257277, Class:  2, CF:0.874207, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bb2781741b, Class:  2, CF:0.996902, Len: 10, Fitness_tra: 0
Rule 57: 2244212144, Class:  2, CF:0.766326, Len: 10, Fitness_tra: 0
Rule 58: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: 0
Rule 59: 27711321b7, Class:  4, CF:0.402254, Len: 10, Fitness_tra: -1
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4c24161217, Class:  4, CF:0.88794, Len: 10, Fitness_tra: 0
Rule 63: 117b814b77, Class:  2, CF:0.724824, Len: 10, Fitness_tra: -12
Rule 64: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 1
Rule 65: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7271c6bb21, Class:  2, CF:0.98286, Len: 10, Fitness_tra: 0
Rule 67: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1171a62b44, Class:  4, CF:0.998536, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 71: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7411c34772, Class:  2, CF:0.869117, Len: 10, Fitness_tra: 0
Rule 74: 417bf17741, Class:  4, CF:0.99522, Len: 10, Fitness_tra: -6
Rule 75: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 76: 42b2417227, Class:  2, CF:0.0395079, Len: 10, Fitness_tra: 0
Rule 77: 2172192117, Class:  2, CF:0.76375, Len: 10, Fitness_tra: -266
Rule 78: b1b12d4b77, Class:  2, CF:0.701323, Len: 10, Fitness_tra: -408
Rule 79: 44b71a12b1, Class:  4, CF:0.98859, Len: 10, Fitness_tra: -4
Rule 80: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 657
Rule 81: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11272d477b, Class:  2, CF:0.0849763, Len: 10, Fitness_tra: 0
Rule 83: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 71411311bb, Class:  4, CF:0.882575, Len: 10, Fitness_tra: -168
Rule 85: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 72b1612721, Class:  4, CF:0.98957, Len: 10, Fitness_tra: -176
Rule 88: 72b7132b44, Class:  4, CF:0.964815, Len: 10, Fitness_tra: 0
Rule 89: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 0
Rule 90: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 4
Rule 91: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b241c62b57, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6571812424, Class:  2, CF:0.65751, Len: 10, Fitness_tra: 0
Rule 94: 122156b221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2a2010b227, Class:  2, CF:0.375019, Len:  8, Fitness_tra: 0
Rule 96: 41c2237200, Class:  2, CF:0.955704, Len:  8, Fitness_tra: 0
Rule 97: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 241b214712, Class:  2, CF:0.0845675, Len: 10, Fitness_tra: -12
Rule 99: b2745fbb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.1498
------Result------
Miss_rate(tra)	:48.1498
Miss_rate(tst)	:49.3601
ARL				:9.68657

------Generation 4------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1492
Rule  2: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  3: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  4: 12b1137b17, Class:  4, CF:0.875662, Len: 10, Fitness_tra: -16
Rule  5: 1571812114, Class:  1, CF:0.668495, Len: 10, Fitness_tra: -8
Rule  6: 42224f7224, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 2
Rule  7: 717bd11b72, Class:  2, CF:0.977366, Len: 10, Fitness_tra: 1
Rule  8: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 41b223b21b, Class:  4, CF:0.234391, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 11: 777b1e4441, Class:  2, CF:0.991362, Len: 10, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: 0
Rule 16: 41b4237771, Class:  4, CF:0.346425, Len: 10, Fitness_tra: -3
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2bb152747, Class:  4, CF:0.097224, Len: 10, Fitness_tra: 0
Rule 24: 12bb492212, Class:  2, CF:0.155794, Len: 10, Fitness_tra: -38
Rule 25: 111451b424, Class:  2, CF:0.712628, Len: 10, Fitness_tra: -14
Rule 26: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 27: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: 0
Rule 29: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 32: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2a1215bb77, Class:  2, CF:0.945581, Len: 10, Fitness_tra: -25
Rule 34: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 39: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 40: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 41: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: 0
Rule 43: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 44: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 45: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: 0
Rule 46: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 0
Rule 47: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 48: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 50: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 51: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b12b257277, Class:  2, CF:0.874207, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bb2781741b, Class:  2, CF:0.996902, Len: 10, Fitness_tra: 0
Rule 57: 2244212144, Class:  2, CF:0.766326, Len: 10, Fitness_tra: 0
Rule 58: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: 0
Rule 59: 27711321b7, Class:  4, CF:0.402254, Len: 10, Fitness_tra: -1
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4c24161217, Class:  4, CF:0.88794, Len: 10, Fitness_tra: 0
Rule 63: 117b814b77, Class:  2, CF:0.724824, Len: 10, Fitness_tra: -12
Rule 64: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 1
Rule 65: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7271c6bb21, Class:  2, CF:0.98286, Len: 10, Fitness_tra: 0
Rule 67: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1171a62b44, Class:  4, CF:0.998536, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 71: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7411c34772, Class:  2, CF:0.869117, Len: 10, Fitness_tra: 0
Rule 74: 417bf17741, Class:  4, CF:0.99522, Len: 10, Fitness_tra: -6
Rule 75: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 76: 42b2417227, Class:  2, CF:0.0395079, Len: 10, Fitness_tra: 0
Rule 77: 2172192117, Class:  2, CF:0.76375, Len: 10, Fitness_tra: -266
Rule 78: b1b12d4b77, Class:  2, CF:0.701323, Len: 10, Fitness_tra: -408
Rule 79: 44b71a12b1, Class:  4, CF:0.98859, Len: 10, Fitness_tra: -4
Rule 80: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 657
Rule 81: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11272d477b, Class:  2, CF:0.0849763, Len: 10, Fitness_tra: 0
Rule 83: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 71411311bb, Class:  4, CF:0.882575, Len: 10, Fitness_tra: -168
Rule 85: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 72b1612721, Class:  4, CF:0.98957, Len: 10, Fitness_tra: -176
Rule 88: 72b7132b44, Class:  4, CF:0.964815, Len: 10, Fitness_tra: 0
Rule 89: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 0
Rule 90: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 4
Rule 91: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b241c62b57, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6571812424, Class:  2, CF:0.65751, Len: 10, Fitness_tra: 0
Rule 94: 122156b221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2a2010b227, Class:  2, CF:0.375019, Len:  8, Fitness_tra: 0
Rule 96: 41c2237200, Class:  2, CF:0.955704, Len:  8, Fitness_tra: 0
Rule 97: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 241b214712, Class:  2, CF:0.0845675, Len: 10, Fitness_tra: -12
Rule 99: b2745fbb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.1498
------Result------
Miss_rate(tra)	:48.1498
Miss_rate(tst)	:49.3601
ARL				:9.68657

------Generation 5------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1492
Rule  2: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  3: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  4: 12b1137b17, Class:  4, CF:0.875662, Len: 10, Fitness_tra: -16
Rule  5: 1571812114, Class:  1, CF:0.668495, Len: 10, Fitness_tra: -8
Rule  6: 42224f7224, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 2
Rule  7: 717bd11b72, Class:  2, CF:0.977366, Len: 10, Fitness_tra: 1
Rule  8: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 41b223b21b, Class:  4, CF:0.234391, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 11: 777b1e4441, Class:  2, CF:0.991362, Len: 10, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: 0
Rule 16: 41b4237771, Class:  4, CF:0.346425, Len: 10, Fitness_tra: -3
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2bb152747, Class:  4, CF:0.097224, Len: 10, Fitness_tra: 0
Rule 24: 12bb492212, Class:  2, CF:0.155794, Len: 10, Fitness_tra: -38
Rule 25: 111451b424, Class:  2, CF:0.712628, Len: 10, Fitness_tra: -14
