------Generation 0------
Rule  1: b221df471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 147b2647b7, Class:  4, CF:0.999886, Len: 10, Fitness_tra: 0
Rule 15: b171c34b42, Class:  2, CF:0.902181, Len: 10, Fitness_tra: 1
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 47441e2b71, Class:  2, CF:0.49913, Len: 10, Fitness_tra: 0
Rule 18: 7742557427, Class:  2, CF:0.998485, Len: 10, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2b2b1eb44b, Class:  2, CF:0.99961, Len: 10, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: 214183b2b4, Class:  2, CF:0.748209, Len: 10, Fitness_tra: 0
Rule 26: 227713214b, Class:  4, CF:0.849185, Len: 10, Fitness_tra: -1
Rule 27: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 28: b172817b17, Class:  2, CF:0.945617, Len: 10, Fitness_tra: -32
Rule 29: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b222112474, Class:  4, CF:0.247784, Len: 10, Fitness_tra: 0
Rule 34: b1221e7772, Class:  2, CF:0.983679, Len: 10, Fitness_tra: 0
Rule 35: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 282b897b41, Class:  1, CF:0.650111, Len: 10, Fitness_tra: 0
Rule 39: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 40: 214d151441, Class:  1, CF:0.995701, Len: 10, Fitness_tra: -1
Rule 41: 47275e1224, Class:  2, CF:0.999272, Len: 10, Fitness_tra: 0
Rule 42: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 43: 74b211747b, Class:  4, CF:0.065729, Len: 10, Fitness_tra: 0
Rule 44: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 47: 2c7b232142, Class:  4, CF:0.984617, Len: 10, Fitness_tra: 0
Rule 48: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2177264b12, Class:  4, CF:0.999711, Len: 10, Fitness_tra: 0
Rule 50: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7bb4cd2124, Class:  2, CF:0.998012, Len: 10, Fitness_tra: -38
Rule 52: 1172157242, Class:  2, CF:0.93743, Len: 10, Fitness_tra: -36
Rule 53: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 55: 417b19727b, Class:  2, CF:0.988797, Len: 10, Fitness_tra: 0
Rule 56: 422bc1b421, Class:  2, CF:0.994337, Len: 10, Fitness_tra: -4
Rule 57: 2772c544bb, Class:  2, CF:0.989922, Len: 10, Fitness_tra: 0
Rule 58: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2b4bc3b2b1, Class:  2, CF:0.911887, Len: 10, Fitness_tra: -1
Rule 63: 27421e7772, Class:  2, CF:0.992762, Len: 10, Fitness_tra: 0
Rule 64: 22b111712b, Class:  4, CF:0.0564279, Len: 10, Fitness_tra: -237
Rule 65: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 66: 144251b2b7, Class:  2, CF:0.841885, Len: 10, Fitness_tra: 0
Rule 67: b174234477, Class:  4, CF:0.949181, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b447231474, Class:  4, CF:0.982211, Len: 10, Fitness_tra: -87
Rule 72: 71bb112417, Class:  2, CF:0.219079, Len: 10, Fitness_tra: -78
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: bb47192b2b, Class:  0, CF:0.214199, Len: 10, Fitness_tra: 0
Rule 75: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b224234714, Class:  4, CF:0.967271, Len: 10, Fitness_tra: 0
Rule 77: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 84: 2b218124bb, Class:  2, CF:0.999467, Len: 10, Fitness_tra: -1
Rule 85: 7ab1114bb4, Class:  2, CF:0.937965, Len: 10, Fitness_tra: -749
Rule 86: b42b334b74, Class:  4, CF:0.996701, Len: 10, Fitness_tra: 0
Rule 87: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4717261b21, Class:  4, CF:0.997586, Len: 10, Fitness_tra: -22
Rule 89: 77b12ab11b, Class:  4, CF:0.998819, Len: 10, Fitness_tra: 8
Rule 90: 122211b42b, Class:  2, CF:0.686827, Len: 10, Fitness_tra: -123
Rule 91: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 93: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 0
Rule 94: 1221d5b247, Class:  2, CF:0.99619, Len: 10, Fitness_tra: -17
Rule 95: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule 96: 21b42ebb21, Class:  1, CF:0.137494, Len: 10, Fitness_tra: 0
Rule 97: 71be868741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7541157b74, Class:  4, CF:0.817479, Len: 10, Fitness_tra: -74
Rule 99: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:95.1119
------Result------
Miss_rate(tra)	:95.1119
Miss_rate(tst)	:95.1554
ARL				:9.36232

------Generation 3------
Rule  1: 11442ebb21, Class:  1, CF:0.650138, Len: 10, Fitness_tra: -1267
Rule  2: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  3: 7b41c92b7b, Class:  0, CF:0.992213, Len: 10, Fitness_tra: 44
Rule  4: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  5: 17111fbb74, Class:  4, CF:0.997843, Len: 10, Fitness_tra: 1
Rule  6: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 4
Rule  7: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule  8: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 2b1b1e544b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: b1b413b477, Class:  4, CF:0.970049, Len: 10, Fitness_tra: 0
Rule 11: 7b415a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b521137124, Class:  2, CF:0.100678, Len: 10, Fitness_tra: 0
Rule 14: 147b2647b7, Class:  4, CF:0.999886, Len: 10, Fitness_tra: 0
Rule 15: b171c34b42, Class:  2, CF:0.902181, Len: 10, Fitness_tra: 1
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 47441e2b71, Class:  2, CF:0.49913, Len: 10, Fitness_tra: 0
Rule 18: 7742557427, Class:  2, CF:0.998485, Len: 10, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2b2b1eb44b, Class:  2, CF:0.99961, Len: 10, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: 214183b2b4, Class:  2, CF:0.748209, Len: 10, Fitness_tra: 0
Rule 26: 227713214b, Class:  4, CF:0.849185, Len: 10, Fitness_tra: -1
Rule 27: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 28: b172817b17, Class:  2, CF:0.945617, Len: 10, Fitness_tra: -32
Rule 29: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b222112474, Class:  4, CF:0.247784, Len: 10, Fitness_tra: 0
Rule 34: b1221e7772, Class:  2, CF:0.983679, Len: 10, Fitness_tra: 0
Rule 35: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 282b897b41, Class:  1, CF:0.650111, Len: 10, Fitness_tra: 0
Rule 39: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 40: 214d151441, Class:  1, CF:0.995701, Len: 10, Fitness_tra: -1
Rule 41: 47275e1224, Class:  2, CF:0.999272, Len: 10, Fitness_tra: 0
Rule 42: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 43: 74b211747b, Class:  4, CF:0.065729, Len: 10, Fitness_tra: 0
Rule 44: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 47: 2c7b232142, Class:  4, CF:0.984617, Len: 10, Fitness_tra: 0
Rule 48: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2177264b12, Class:  4, CF:0.999711, Len: 10, Fitness_tra: 0
Rule 50: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7bb4cd2124, Class:  2, CF:0.998012, Len: 10, Fitness_tra: -38
Rule 52: 1172157242, Class:  2, CF:0.93743, Len: 10, Fitness_tra: -36
Rule 53: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 55: 417b19727b, Class:  2, CF:0.988797, Len: 10, Fitness_tra: 0
Rule 56: 422bc1b421, Class:  2, CF:0.994337, Len: 10, Fitness_tra: -4
Rule 57: 2772c544bb, Class:  2, CF:0.989922, Len: 10, Fitness_tra: 0
Rule 58: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2b4bc3b2b1, Class:  2, CF:0.911887, Len: 10, Fitness_tra: -1
Rule 63: 27421e7772, Class:  2, CF:0.992762, Len: 10, Fitness_tra: 0
Rule 64: 22b111712b, Class:  4, CF:0.0564279, Len: 10, Fitness_tra: -237
Rule 65: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 66: 144251b2b7, Class:  2, CF:0.841885, Len: 10, Fitness_tra: 0
Rule 67: b174234477, Class:  4, CF:0.949181, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b447231474, Class:  4, CF:0.982211, Len: 10, Fitness_tra: -87
Rule 72: 71bb112417, Class:  2, CF:0.219079, Len: 10, Fitness_tra: -78
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: bb47192b2b, Class:  0, CF:0.214199, Len: 10, Fitness_tra: 0
Rule 75: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b224234714, Class:  4, CF:0.967271, Len: 10, Fitness_tra: 0
Rule 77: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 84: 2b218124bb, Class:  2, CF:0.999467, Len: 10, Fitness_tra: -1
Rule 85: 7ab1114bb4, Class:  2, CF:0.937965, Len: 10, Fitness_tra: -749
Rule 86: b42b334b74, Class:  4, CF:0.996701, Len: 10, Fitness_tra: 0
Rule 87: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4717261b21, Class:  4, CF:0.997586, Len: 10, Fitness_tra: -22
Rule 89: 77b12ab11b, Class:  4, CF:0.998819, Len: 10, Fitness_tra: 8
Rule 90: 122211b42b, Class:  2, CF:0.686827, Len: 10, Fitness_tra: -123
Rule 91: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 93: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 0
Rule 94: 1221d5b247, Class:  2, CF:0.99619, Len: 10, Fitness_tra: -17
Rule 95: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule 96: 21b42ebb21, Class:  1, CF:0.137494, Len: 10, Fitness_tra: 0
Rule 97: 71be868741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7541157b74, Class:  4, CF:0.817479, Len: 10, Fitness_tra: -74
Rule 99: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:95.1119
------Result------
Miss_rate(tra)	:95.1119
Miss_rate(tst)	:95.1554
ARL				:9.36232

------Generation 4------
Rule  1: 11442ebb21, Class:  1, CF:0.650138, Len: 10, Fitness_tra: -1267
Rule  2: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  3: 7b41c92b7b, Class:  0, CF:0.992213, Len: 10, Fitness_tra: 44
Rule  4: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  5: 17111fbb74, Class:  4, CF:0.997843, Len: 10, Fitness_tra: 1
Rule  6: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 4
Rule  7: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule  8: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 2b1b1e544b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: b1b413b477, Class:  4, CF:0.970049, Len: 10, Fitness_tra: 0
Rule 11: 7b415a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b521137124, Class:  2, CF:0.100678, Len: 10, Fitness_tra: 0
Rule 14: 147b2647b7, Class:  4, CF:0.999886, Len: 10, Fitness_tra: 0
Rule 15: b171c34b42, Class:  2, CF:0.902181, Len: 10, Fitness_tra: 1
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 47441e2b71, Class:  2, CF:0.49913, Len: 10, Fitness_tra: 0
Rule 18: 7742557427, Class:  2, CF:0.998485, Len: 10, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2b2b1eb44b, Class:  2, CF:0.99961, Len: 10, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: 214183b2b4, Class:  2, CF:0.748209, Len: 10, Fitness_tra: 0
Rule 26: 227713214b, Class:  4, CF:0.849185, Len: 10, Fitness_tra: -1
Rule 27: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 28: b172817b17, Class:  2, CF:0.945617, Len: 10, Fitness_tra: -32
Rule 29: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b222112474, Class:  4, CF:0.247784, Len: 10, Fitness_tra: 0
Rule 34: b1221e7772, Class:  2, CF:0.983679, Len: 10, Fitness_tra: 0
Rule 35: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 282b897b41, Class:  1, CF:0.650111, Len: 10, Fitness_tra: 0
Rule 39: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 40: 214d151441, Class:  1, CF:0.995701, Len: 10, Fitness_tra: -1
Rule 41: 47275e1224, Class:  2, CF:0.999272, Len: 10, Fitness_tra: 0
Rule 42: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 43: 74b211747b, Class:  4, CF:0.065729, Len: 10, Fitness_tra: 0
Rule 44: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 47: 2c7b232142, Class:  4, CF:0.984617, Len: 10, Fitness_tra: 0
Rule 48: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2177264b12, Class:  4, CF:0.999711, Len: 10, Fitness_tra: 0
Rule 50: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7bb4cd2124, Class:  2, CF:0.998012, Len: 10, Fitness_tra: -38
Rule 52: 1172157242, Class:  2, CF:0.93743, Len: 10, Fitness_tra: -36
Rule 53: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 55: 417b19727b, Class:  2, CF:0.988797, Len: 10, Fitness_tra: 0
Rule 56: 422bc1b421, Class:  2, CF:0.994337, Len: 10, Fitness_tra: -4
Rule 57: 2772c544bb, Class:  2, CF:0.989922, Len: 10, Fitness_tra: 0
Rule 58: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2b4bc3b2b1, Class:  2, CF:0.911887, Len: 10, Fitness_tra: -1
Rule 63: 27421e7772, Class:  2, CF:0.992762, Len: 10, Fitness_tra: 0
Rule 64: 22b111712b, Class:  4, CF:0.0564279, Len: 10, Fitness_tra: -237
Rule 65: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 66: 144251b2b7, Class:  2, CF:0.841885, Len: 10, Fitness_tra: 0
Rule 67: b174234477, Class:  4, CF:0.949181, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b447231474, Class:  4, CF:0.982211, Len: 10, Fitness_tra: -87
Rule 72: 71bb112417, Class:  2, CF:0.219079, Len: 10, Fitness_tra: -78
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: bb47192b2b, Class:  0, CF:0.214199, Len: 10, Fitness_tra: 0
Rule 75: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b224234714, Class:  4, CF:0.967271, Len: 10, Fitness_tra: 0
Rule 77: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 84: 2b218124bb, Class:  2, CF:0.999467, Len: 10, Fitness_tra: -1
Rule 85: 7ab1114bb4, Class:  2, CF:0.937965, Len: 10, Fitness_tra: -749
Rule 86: b42b334b74, Class:  4, CF:0.996701, Len: 10, Fitness_tra: 0
Rule 87: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4717261b21, Class:  4, CF:0.997586, Len: 10, Fitness_tra: -22
Rule 89: 77b12ab11b, Class:  4, CF:0.998819, Len: 10, Fitness_tra: 8
Rule 90: 122211b42b, Class:  2, CF:0.686827, Len: 10, Fitness_tra: -123
Rule 91: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 93: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 0
Rule 94: 1221d5b247, Class:  2, CF:0.99619, Len: 10, Fitness_tra: -17
Rule 95: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule 96: 21b42ebb21, Class:  1, CF:0.137494, Len: 10, Fitness_tra: 0
Rule 97: 71be868741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7541157b74, Class:  4, CF:0.817479, Len: 10, Fitness_tra: -74
Rule 99: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:95.1119
------Result------
Miss_rate(tra)	:95.1119
Miss_rate(tst)	:95.1554
ARL				:9.36232

------Generation 5------
Rule  1: 11442ebb21, Class:  1, CF:0.650138, Len: 10, Fitness_tra: -1267
Rule  2: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  3: 7b41c92b7b, Class:  0, CF:0.992213, Len: 10, Fitness_tra: 44
Rule  4: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  5: 17111fbb74, Class:  4, CF:0.997843, Len: 10, Fitness_tra: 1
Rule  6: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 4
Rule  7: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule  8: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 2b1b1e544b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: b1b413b477, Class:  4, CF:0.970049, Len: 10, Fitness_tra: 0
Rule 11: 7b415a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b521137124, Class:  2, CF:0.100678, Len: 10, Fitness_tra: 0
Rule 14: 147b2647b7, Class:  4, CF:0.999886, Len: 10, Fitness_tra: 0
Rule 15: b171c34b42, Class:  2, CF:0.902181, Len: 10, Fitness_tra: 1
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 47441e2b71, Class:  2, CF:0.49913, Len: 10, Fitness_tra: 0
Rule 18: 7742557427, Class:  2, CF:0.998485, Len: 10, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2b2b1eb44b, Class:  2, CF:0.99961, Len: 10, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: 214183b2b4, Class:  2, CF:0.748209, Len: 10, Fitness_tra: 0
Rule 26: 227713214b, Class:  4, CF:0.849185, Len: 10, Fitness_tra: -1
