------Generation 0------
Rule  1: b5122544bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: 2227211772, Class:  0, CF:0.895917, Len: 10, Fitness_tra: 1
Rule 15: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 722b112224, Class:  1, CF:0.916403, Len: 10, Fitness_tra: 2
Rule 17: 71113f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 7412a1142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 117281b717, Class:  0, CF:0.796786, Len: 10, Fitness_tra: 0
Rule 20: 4bbb111b77, Class:  0, CF:0.619559, Len: 10, Fitness_tra: 0
Rule 21: 1814f64411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: b2b1214271, Class:  0, CF:0.543331, Len: 10, Fitness_tra: 0
Rule 23: 2441c31bbb, Class:  0, CF:0.817647, Len: 10, Fitness_tra: 0
Rule 24: 11b283bb71, Class:  0, CF:0.945674, Len: 10, Fitness_tra: 0
Rule 25: bc72c111b7, Class:  0, CF:0.996849, Len: 10, Fitness_tra: 0
Rule 26: 4224134171, Class:  0, CF:0.996682, Len: 10, Fitness_tra: 0
Rule 27: 124b117242, Class:  1, CF:0.494671, Len: 10, Fitness_tra: 1
Rule 28: b5b7111442, Class:  0, CF:0.424226, Len: 10, Fitness_tra: 0
Rule 29: b5122544bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 7b71137247, Class:  0, CF:0.991005, Len: 10, Fitness_tra: 0
Rule 31: 241756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 212185bb21, Class:  0, CF:0.250113, Len: 10, Fitness_tra: 0
Rule 33: 72728fb22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 73b21e2b7c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: b17bc8b247, Class:  1, CF:0.378167, Len: 10, Fitness_tra: 0
Rule 36: 72b7857bb7, Class:  0, CF:0.987513, Len: 10, Fitness_tra: 0
Rule 37: 244b162174, Class:  0, CF:0.999969, Len: 10, Fitness_tra: 0
Rule 38: 11142f44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 25411972b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 7272162b74, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 41: 441223271b, Class:  0, CF:0.962336, Len: 10, Fitness_tra: 0
Rule 42: 727b1eb771, Class:  0, CF:0.934242, Len: 10, Fitness_tra: 0
Rule 43: b24451271b, Class:  0, CF:0.847344, Len: 10, Fitness_tra: 0
Rule 44: 7bb18ab1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7b1259bb47, Class:  0, CF:0.978193, Len: 10, Fitness_tra: 0
Rule 46: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12b4864227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 272bc34b77, Class:  0, CF:0.883737, Len: 10, Fitness_tra: 0
Rule 49: 711b5f4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b717c3b714, Class:  0, CF:0.744693, Len: 10, Fitness_tra: 0
Rule 51: 1142214274, Class:  0, CF:0.504389, Len: 10, Fitness_tra: 0
Rule 52: 22241f4b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: bd711e4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 222b214112, Class:  0, CF:0.669318, Len: 10, Fitness_tra: 0
Rule 55: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bd2b297b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4514164221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 717bc67417, Class:  0, CF:0.546207, Len: 10, Fitness_tra: 0
Rule 59: 417725b1b4, Class:  0, CF:0.835161, Len: 10, Fitness_tra: 0
Rule 60: 241726441b, Class:  0, CF:0.998218, Len: 10, Fitness_tra: 0
Rule 61: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 4c172e74b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 472b29774b, Class:  0, CF:0.0615418, Len: 10, Fitness_tra: 0
Rule 64: 44b7267274, Class:  0, CF:0.999965, Len: 10, Fitness_tra: 0
Rule 65: 4117284474, Class:  0, CF:0.178682, Len: 10, Fitness_tra: 0
Rule 66: 21442a2b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 67: 4b17261724, Class:  0, CF:0.999624, Len: 10, Fitness_tra: 0
Rule 68: 224b1a7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 11bbd67172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 72bb5e7247, Class:  1, CF:0.221539, Len: 10, Fitness_tra: 0
Rule 71: 42bb51b742, Class:  0, CF:0.597955, Len: 10, Fitness_tra: 0
Rule 72: 4b11512242, Class:  1, CF:0.986955, Len: 10, Fitness_tra: 0
Rule 73: 47221a4414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 1b27c14224, Class:  1, CF:0.335988, Len: 10, Fitness_tra: 0
Rule 75: 41721e1441, Class:  1, CF:0.143934, Len: 10, Fitness_tra: 0
Rule 76: 7c742e7114, Class:  0, CF:0.96964, Len: 10, Fitness_tra: 0
Rule 77: 1721137444, Class:  0, CF:0.991732, Len: 10, Fitness_tra: 0
Rule 78: 772b5141b1, Class:  0, CF:0.664108, Len: 10, Fitness_tra: 0
Rule 79: 1417df24b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 72b4137224, Class:  0, CF:0.997821, Len: 10, Fitness_tra: 0
Rule 81: 21241a7bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 0
Rule 83: 7124a611b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 7747dab417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1471ff1b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule 86: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 0
Rule 87: 7277af1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 2217ff4b17, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 44775fb721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1274a1bb44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 1a121fa71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 92: 72416e7b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 4c2416b171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: b7b7194ab2, Class:  0, CF:0.982609, Len: 10, Fitness_tra: 0
Rule 95: 234b1e771b, Class:  0, CF:0.296787, Len: 10, Fitness_tra: 0
Rule 96: b2445311bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 9b4b1f77b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 51178911b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 477b51b3b4, Class:  0, CF:0.709088, Len: 10, Fitness_tra: 0
Rule100: b47bc8b147, Class:  0, CF:0.367231, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.5736
------Result------
Miss_rate(tra)	:3.5736
Miss_rate(tst)	:2.92505
ARL				:10

------Generation 3------
Rule  1: 7414c91141, Class:  0, CF:0.96773, Len: 10, Fitness_tra: 1908
Rule  2: 1b12181241, Class:  0, CF:0.923547, Len: 10, Fitness_tra: 1520
Rule  3: b2b1211171, Class:  0, CF:0.754196, Len: 10, Fitness_tra: 1048
Rule  4: 1b711e41b7, Class:  0, CF:0.643789, Len: 10, Fitness_tra: 146
Rule  5: 1774f61121, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  6: 144b1e7741, Class:  0, CF:0.929879, Len: 10, Fitness_tra: 25
Rule  7: 4c41191771, Class:  0, CF:0.68669, Len: 10, Fitness_tra: 13
Rule  8: b7b719112b, Class:  0, CF:0.834788, Len: 10, Fitness_tra: 9
Rule  9: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 10: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 11: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: b741617b11, Class:  0, CF:0.994984, Len: 10, Fitness_tra: 1
Rule 13: 2147891121, Class:  0, CF:0.335761, Len: 10, Fitness_tra: 1
Rule 14: 2227211772, Class:  0, CF:0.895917, Len: 10, Fitness_tra: 1
Rule 15: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 722b112224, Class:  1, CF:0.916403, Len: 10, Fitness_tra: 2
Rule 17: 71113f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 7412a1142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 117281b717, Class:  0, CF:0.796786, Len: 10, Fitness_tra: 0
Rule 20: 4bbb111b77, Class:  0, CF:0.619559, Len: 10, Fitness_tra: 0
Rule 21: 1814f64411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: b2b1214271, Class:  0, CF:0.543331, Len: 10, Fitness_tra: 0
Rule 23: 2441c31bbb, Class:  0, CF:0.817647, Len: 10, Fitness_tra: 0
Rule 24: 11b283bb71, Class:  0, CF:0.945674, Len: 10, Fitness_tra: 0
Rule 25: bc72c111b7, Class:  0, CF:0.996849, Len: 10, Fitness_tra: 0
Rule 26: 4224134171, Class:  0, CF:0.996682, Len: 10, Fitness_tra: 0
Rule 27: 124b117242, Class:  1, CF:0.494671, Len: 10, Fitness_tra: 1
Rule 28: b5b7111442, Class:  0, CF:0.424226, Len: 10, Fitness_tra: 0
Rule 29: b5122544bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 7b71137247, Class:  0, CF:0.991005, Len: 10, Fitness_tra: 0
Rule 31: 241756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 212185bb21, Class:  0, CF:0.250113, Len: 10, Fitness_tra: 0
Rule 33: 72728fb22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 73b21e2b7c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: b17bc8b247, Class:  1, CF:0.378167, Len: 10, Fitness_tra: 0
Rule 36: 72b7857bb7, Class:  0, CF:0.987513, Len: 10, Fitness_tra: 0
Rule 37: 244b162174, Class:  0, CF:0.999969, Len: 10, Fitness_tra: 0
Rule 38: 11142f44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 25411972b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 7272162b74, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 41: 441223271b, Class:  0, CF:0.962336, Len: 10, Fitness_tra: 0
Rule 42: 727b1eb771, Class:  0, CF:0.934242, Len: 10, Fitness_tra: 0
Rule 43: b24451271b, Class:  0, CF:0.847344, Len: 10, Fitness_tra: 0
Rule 44: 7bb18ab1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7b1259bb47, Class:  0, CF:0.978193, Len: 10, Fitness_tra: 0
Rule 46: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12b4864227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 272bc34b77, Class:  0, CF:0.883737, Len: 10, Fitness_tra: 0
Rule 49: 711b5f4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b717c3b714, Class:  0, CF:0.744693, Len: 10, Fitness_tra: 0
Rule 51: 1142214274, Class:  0, CF:0.504389, Len: 10, Fitness_tra: 0
Rule 52: 22241f4b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: bd711e4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 222b214112, Class:  0, CF:0.669318, Len: 10, Fitness_tra: 0
Rule 55: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bd2b297b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4514164221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 717bc67417, Class:  0, CF:0.546207, Len: 10, Fitness_tra: 0
Rule 59: 417725b1b4, Class:  0, CF:0.835161, Len: 10, Fitness_tra: 0
Rule 60: 241726441b, Class:  0, CF:0.998218, Len: 10, Fitness_tra: 0
Rule 61: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 4c172e74b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 472b29774b, Class:  0, CF:0.0615418, Len: 10, Fitness_tra: 0
Rule 64: 44b7267274, Class:  0, CF:0.999965, Len: 10, Fitness_tra: 0
Rule 65: 4117284474, Class:  0, CF:0.178682, Len: 10, Fitness_tra: 0
Rule 66: 21442a2b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 67: 4b17261724, Class:  0, CF:0.999624, Len: 10, Fitness_tra: 0
Rule 68: 224b1a7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 11bbd67172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 72bb5e7247, Class:  1, CF:0.221539, Len: 10, Fitness_tra: 0
Rule 71: 42bb51b742, Class:  0, CF:0.597955, Len: 10, Fitness_tra: 0
Rule 72: 4b11512242, Class:  1, CF:0.986955, Len: 10, Fitness_tra: 0
Rule 73: 47221a4414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 1b27c14224, Class:  1, CF:0.335988, Len: 10, Fitness_tra: 0
Rule 75: 41721e1441, Class:  1, CF:0.143934, Len: 10, Fitness_tra: 0
Rule 76: 7c742e7114, Class:  0, CF:0.96964, Len: 10, Fitness_tra: 0
Rule 77: 1721137444, Class:  0, CF:0.991732, Len: 10, Fitness_tra: 0
Rule 78: 772b5141b1, Class:  0, CF:0.664108, Len: 10, Fitness_tra: 0
Rule 79: 1417df24b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 72b4137224, Class:  0, CF:0.997821, Len: 10, Fitness_tra: 0
Rule 81: 21241a7bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 0
Rule 83: 7124a611b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 7747dab417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1471ff1b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule 86: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 0
Rule 87: 7277af1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 2217ff4b17, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 44775fb721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1274a1bb44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 1a121fa71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 92: 72416e7b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 4c2416b171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: b7b7194ab2, Class:  0, CF:0.982609, Len: 10, Fitness_tra: 0
Rule 95: 234b1e771b, Class:  0, CF:0.296787, Len: 10, Fitness_tra: 0
Rule 96: b2445311bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 9b4b1f77b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 51178911b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 477b51b3b4, Class:  0, CF:0.709088, Len: 10, Fitness_tra: 0
Rule100: b47bc8b147, Class:  0, CF:0.367231, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.5736
------Result------
Miss_rate(tra)	:3.5736
Miss_rate(tst)	:2.92505
ARL				:10

------Generation 4------
Rule  1: 7414c91141, Class:  0, CF:0.96773, Len: 10, Fitness_tra: 1908
Rule  2: 1b12181241, Class:  0, CF:0.923547, Len: 10, Fitness_tra: 1520
Rule  3: b2b1211171, Class:  0, CF:0.754196, Len: 10, Fitness_tra: 1048
Rule  4: 1b711e41b7, Class:  0, CF:0.643789, Len: 10, Fitness_tra: 146
Rule  5: 1774f61121, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  6: 144b1e7741, Class:  0, CF:0.929879, Len: 10, Fitness_tra: 25
Rule  7: 4c41191771, Class:  0, CF:0.68669, Len: 10, Fitness_tra: 13
Rule  8: b7b719112b, Class:  0, CF:0.834788, Len: 10, Fitness_tra: 9
Rule  9: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 10: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 11: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: b741617b11, Class:  0, CF:0.994984, Len: 10, Fitness_tra: 1
Rule 13: 2147891121, Class:  0, CF:0.335761, Len: 10, Fitness_tra: 1
Rule 14: 2227211772, Class:  0, CF:0.895917, Len: 10, Fitness_tra: 1
Rule 15: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 722b112224, Class:  1, CF:0.916403, Len: 10, Fitness_tra: 2
Rule 17: 71113f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 7412a1142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 117281b717, Class:  0, CF:0.796786, Len: 10, Fitness_tra: 0
Rule 20: 4bbb111b77, Class:  0, CF:0.619559, Len: 10, Fitness_tra: 0
Rule 21: 1814f64411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: b2b1214271, Class:  0, CF:0.543331, Len: 10, Fitness_tra: 0
Rule 23: 2441c31bbb, Class:  0, CF:0.817647, Len: 10, Fitness_tra: 0
Rule 24: 11b283bb71, Class:  0, CF:0.945674, Len: 10, Fitness_tra: 0
Rule 25: bc72c111b7, Class:  0, CF:0.996849, Len: 10, Fitness_tra: 0
Rule 26: 4224134171, Class:  0, CF:0.996682, Len: 10, Fitness_tra: 0
Rule 27: 124b117242, Class:  1, CF:0.494671, Len: 10, Fitness_tra: 1
Rule 28: b5b7111442, Class:  0, CF:0.424226, Len: 10, Fitness_tra: 0
Rule 29: b5122544bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 7b71137247, Class:  0, CF:0.991005, Len: 10, Fitness_tra: 0
Rule 31: 241756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 212185bb21, Class:  0, CF:0.250113, Len: 10, Fitness_tra: 0
Rule 33: 72728fb22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 73b21e2b7c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: b17bc8b247, Class:  1, CF:0.378167, Len: 10, Fitness_tra: 0
Rule 36: 72b7857bb7, Class:  0, CF:0.987513, Len: 10, Fitness_tra: 0
Rule 37: 244b162174, Class:  0, CF:0.999969, Len: 10, Fitness_tra: 0
Rule 38: 11142f44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 25411972b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 7272162b74, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 41: 441223271b, Class:  0, CF:0.962336, Len: 10, Fitness_tra: 0
Rule 42: 727b1eb771, Class:  0, CF:0.934242, Len: 10, Fitness_tra: 0
Rule 43: b24451271b, Class:  0, CF:0.847344, Len: 10, Fitness_tra: 0
Rule 44: 7bb18ab1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7b1259bb47, Class:  0, CF:0.978193, Len: 10, Fitness_tra: 0
Rule 46: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12b4864227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 272bc34b77, Class:  0, CF:0.883737, Len: 10, Fitness_tra: 0
Rule 49: 711b5f4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b717c3b714, Class:  0, CF:0.744693, Len: 10, Fitness_tra: 0
Rule 51: 1142214274, Class:  0, CF:0.504389, Len: 10, Fitness_tra: 0
Rule 52: 22241f4b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: bd711e4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 222b214112, Class:  0, CF:0.669318, Len: 10, Fitness_tra: 0
Rule 55: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bd2b297b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4514164221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 717bc67417, Class:  0, CF:0.546207, Len: 10, Fitness_tra: 0
Rule 59: 417725b1b4, Class:  0, CF:0.835161, Len: 10, Fitness_tra: 0
Rule 60: 241726441b, Class:  0, CF:0.998218, Len: 10, Fitness_tra: 0
Rule 61: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 4c172e74b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 472b29774b, Class:  0, CF:0.0615418, Len: 10, Fitness_tra: 0
Rule 64: 44b7267274, Class:  0, CF:0.999965, Len: 10, Fitness_tra: 0
Rule 65: 4117284474, Class:  0, CF:0.178682, Len: 10, Fitness_tra: 0
Rule 66: 21442a2b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 67: 4b17261724, Class:  0, CF:0.999624, Len: 10, Fitness_tra: 0
Rule 68: 224b1a7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 11bbd67172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 72bb5e7247, Class:  1, CF:0.221539, Len: 10, Fitness_tra: 0
Rule 71: 42bb51b742, Class:  0, CF:0.597955, Len: 10, Fitness_tra: 0
Rule 72: 4b11512242, Class:  1, CF:0.986955, Len: 10, Fitness_tra: 0
Rule 73: 47221a4414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 1b27c14224, Class:  1, CF:0.335988, Len: 10, Fitness_tra: 0
Rule 75: 41721e1441, Class:  1, CF:0.143934, Len: 10, Fitness_tra: 0
Rule 76: 7c742e7114, Class:  0, CF:0.96964, Len: 10, Fitness_tra: 0
Rule 77: 1721137444, Class:  0, CF:0.991732, Len: 10, Fitness_tra: 0
Rule 78: 772b5141b1, Class:  0, CF:0.664108, Len: 10, Fitness_tra: 0
Rule 79: 1417df24b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 72b4137224, Class:  0, CF:0.997821, Len: 10, Fitness_tra: 0
Rule 81: 21241a7bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 0
Rule 83: 7124a611b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 7747dab417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1471ff1b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule 86: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 0
Rule 87: 7277af1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 2217ff4b17, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 44775fb721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1274a1bb44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 1a121fa71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 92: 72416e7b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 4c2416b171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: b7b7194ab2, Class:  0, CF:0.982609, Len: 10, Fitness_tra: 0
Rule 95: 234b1e771b, Class:  0, CF:0.296787, Len: 10, Fitness_tra: 0
Rule 96: b2445311bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 9b4b1f77b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 51178911b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 477b51b3b4, Class:  0, CF:0.709088, Len: 10, Fitness_tra: 0
Rule100: b47bc8b147, Class:  0, CF:0.367231, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.5736
------Result------
Miss_rate(tra)	:3.5736
Miss_rate(tst)	:2.92505
ARL				:10

------Generation 5------
Rule  1: 7414c91141, Class:  0, CF:0.96773, Len: 10, Fitness_tra: 0
Rule  2: 1b12181241, Class:  0, CF:0.923547, Len: 10, Fitness_tra: 497
Rule  3: b2b1211171, Class:  0, CF:0.754196, Len: 10, Fitness_tra: 756
Rule  4: 1b711e41b7, Class:  0, CF:0.643789, Len: 10, Fitness_tra: 0
Rule  5: 144b1e7741, Class:  0, CF:0.929879, Len: 10, Fitness_tra: 0
Rule  6: 1774f61121, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  7: 1471ff1b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule  8: 4c41191771, Class:  0, CF:0.68669, Len: 10, Fitness_tra: 0
Rule  9: b7b719112b, Class:  0, CF:0.834788, Len: 10, Fitness_tra: 0
Rule 10: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: 1a121fa71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 12: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: 722b112224, Class:  1, CF:0.916403, Len: 10, Fitness_tra: 0
Rule 14: 2147891121, Class:  0, CF:0.335761, Len: 10, Fitness_tra: 0
Rule 15: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 2227211772, Class:  0, CF:0.895917, Len: 10, Fitness_tra: 0
Rule 17: 71113f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: b741617b11, Class:  0, CF:0.994984, Len: 10, Fitness_tra: 1
Rule 19: 124b117242, Class:  1, CF:0.494671, Len: 10, Fitness_tra: 0
Rule 20: 21442a2b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 7412a1142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 2441c31bbb, Class:  0, CF:0.817647, Len: 10, Fitness_tra: 0
Rule 24: 11b283bb71, Class:  0, CF:0.945674, Len: 10, Fitness_tra: 0
Rule 25: bc72c111b7, Class:  0, CF:0.996849, Len: 10, Fitness_tra: 0
Rule 26: 4224134171, Class:  0, CF:0.996682, Len: 10, Fitness_tra: 0
Rule 27: 117281b717, Class:  0, CF:0.796786, Len: 10, Fitness_tra: 0
